	Rhodotorula_mucilaginosa_CHIFNET_18NJ590.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00003460	CHIFNET18NJ590_007223-T1	DBVPG3775_005183-T1
GF00003461	CHIFNET18NJ590_007224-T1	DBVPG3775_005184-T1
GF00003462	CHIFNET18NJ590_007225-T1	DBVPG3775_005185-T1
GF00003463	CHIFNET18NJ590_003568-T1	DBVPG3775_005186-T1
GF00003464	CHIFNET18NJ590_007227-T1	DBVPG3775_005187-T1
GF00003465	CHIFNET18NJ590_007228-T1	DBVPG3775_005188-T1
GF00003466	CHIFNET18NJ590_003571-T1	DBVPG3775_005189-T1
GF00003467	CHIFNET18NJ590_007230-T1	DBVPG3775_005190-T1
GF00003468	CHIFNET18NJ590_007231-T1	DBVPG3775_005191-T1
GF00003469	CHIFNET18NJ590_003575-T1	DBVPG3775_005193-T1
GF00003470	CHIFNET18NJ590_007238-T1	DBVPG3775_005199-T1
GF00003471	CHIFNET18NJ590_007239-T1	DBVPG3775_005200-T1
GF00003472	CHIFNET18NJ590_003582-T1	DBVPG3775_005201-T1
GF00003473	CHIFNET18NJ590_003586-T1	DBVPG3775_005204-T1
GF00003474	CHIFNET18NJ590_007245-T1	DBVPG3775_005207-T1
GF00003475	CHIFNET18NJ590_003590-T1	DBVPG3775_005208-T1
GF00003476	CHIFNET18NJ590_007247-T1	DBVPG3775_005209-T1
GF00003477	CHIFNET18NJ590_003592-T1	DBVPG3775_005210-T1
GF00003478	CHIFNET18NJ590_007249-T1	DBVPG3775_005211-T1
GF00003479	CHIFNET18NJ590_007250-T1	DBVPG3775_005212-T1
GF00003480	CHIFNET18NJ590_003595-T1	DBVPG3775_005213-T1
GF00003481	CHIFNET18NJ590_003596-T1	DBVPG3775_005214-T1
GF00003482	CHIFNET18NJ590_007254-T1	DBVPG3775_005216-T1
GF00003483	CHIFNET18NJ590_007255-T1	DBVPG3775_005217-T1
GF00003484	CHIFNET18NJ590_003601-T1	DBVPG3775_005218-T1
GF00003485	CHIFNET18NJ590_007257-T1	DBVPG3775_005219-T1
GF00003486	CHIFNET18NJ590_003604-T1	DBVPG3775_005221-T1
GF00003487	CHIFNET18NJ590_007260-T1	DBVPG3775_005222-T1
GF00003488	CHIFNET18NJ590_007261-T1	DBVPG3775_005223-T1
GF00003489	CHIFNET18NJ590_003607-T1	DBVPG3775_005224-T1
GF00003490	CHIFNET18NJ590_003609-T1	DBVPG3775_005225-T1
GF00003491	CHIFNET18NJ590_003612-T1	DBVPG3775_005227-T1
GF00003492	CHIFNET18NJ590_010497-T1	DBVPG3775_005232-T1
GF00003493	CHIFNET18NJ590_003621-T1	DBVPG3775_005236-T1
GF00003494	CHIFNET18NJ590_003622-T1	DBVPG3775_005237-T1
GF00003495	CHIFNET18NJ590_003624-T1	DBVPG3775_005239-T1
GF00003496	CHIFNET18NJ590_010489-T1	DBVPG3775_005240-T1
GF00003497	CHIFNET18NJ590_010488-T1	DBVPG3775_005241-T1
GF00003498	CHIFNET18NJ590_003627-T1	DBVPG3775_005242-T1
GF00003499	CHIFNET18NJ590_010486-T1	DBVPG3775_005243-T1
GF00003500	CHIFNET18NJ590_010484-T1	DBVPG3775_005245-T1
GF00003501	CHIFNET18NJ590_010483-T1	DBVPG3775_005246-T1
GF00003502	CHIFNET18NJ590_003632-T1	DBVPG3775_005247-T1
GF00003503	CHIFNET18NJ590_010479-T1	DBVPG3775_005249-T1
GF00003504	CHIFNET18NJ590_003635-T1	DBVPG3775_005250-T1
GF00003505	CHIFNET18NJ590_003637-T1	DBVPG3775_005253-T1
GF00003506	CHIFNET18NJ590_003639-T1	DBVPG3775_005255-T1
GF00003507	CHIFNET18NJ590_003676-T1	DBVPG3775_001944-T1
GF00003508	CHIFNET18NJ590_003691-T1	DBVPG3775_001928-T1
GF00003509	CHIFNET18NJ590_012879-T1	DBVPG3775_001923-T1
GF00003510	CHIFNET18NJ590_003697-T1	DBVPG3775_001922-T1
GF00003511	CHIFNET18NJ590_003698-T1	DBVPG3775_001921-T1
GF00003512	CHIFNET18NJ590_003699-T1	DBVPG3775_001920-T1
GF00003513	CHIFNET18NJ590_012875-T1	DBVPG3775_001919-T1
GF00003514	CHIFNET18NJ590_003702-T1	DBVPG3775_001917-T1
GF00003515	CHIFNET18NJ590_012872-T1	DBVPG3775_001916-T1
GF00003516	CHIFNET18NJ590_003704-T1	DBVPG3775_001915-T1
GF00003517	CHIFNET18NJ590_003705-T1	DBVPG3775_001914-T1
GF00003518	CHIFNET18NJ590_013054-T1	DBVPG3775_001913-T1
GF00003519	CHIFNET18NJ590_013055-T1	DBVPG3775_001912-T1
GF00003520	CHIFNET18NJ590_003708-T1	DBVPG3775_001911-T1
GF00003521	CHIFNET18NJ590_013057-T1	DBVPG3775_001910-T1
GF00003522	CHIFNET18NJ590_003710-T1	DBVPG3775_001909-T1
GF00003523	CHIFNET18NJ590_003711-T1	DBVPG3775_001908-T1
GF00003524	CHIFNET18NJ590_013403-T1	DBVPG3775_001906-T1
GF00003525	CHIFNET18NJ590_003717-T1	DBVPG3775_001901-T1
GF00003526	CHIFNET18NJ590_003718-T1	DBVPG3775_001900-T1
GF00003527	CHIFNET18NJ590_003719-T1	DBVPG3775_001899-T1
GF00003528	CHIFNET18NJ590_003720-T1	DBVPG3775_001898-T1
GF00003529	CHIFNET18NJ590_003727-T1	DBVPG3775_005292-T1
GF00003530	CHIFNET18NJ590_003728-T1	DBVPG3775_005291-T1
GF00003531	CHIFNET18NJ590_007271-T1	DBVPG3775_005290-T1
GF00003532	CHIFNET18NJ590_004011-T1	DBVPG3775_005288-T1
GF00003533	CHIFNET18NJ590_004012-T1	DBVPG3775_005287-T1
GF00003534	CHIFNET18NJ590_003733-T1	DBVPG3775_005286-T1
GF00003535	CHIFNET18NJ590_003734-T1	DBVPG3775_005285-T1
GF00003536	CHIFNET18NJ590_004015-T1	DBVPG3775_005284-T1
GF00003537	CHIFNET18NJ590_004016-T1	DBVPG3775_005283-T1
GF00003538	CHIFNET18NJ590_004017-T1	DBVPG3775_005282-T1
GF00003539	CHIFNET18NJ590_003738-T1	DBVPG3775_005281-T1
GF00003540	CHIFNET18NJ590_003739-T1	DBVPG3775_005280-T1
GF00003541	CHIFNET18NJ590_003741-T1	DBVPG3775_005267-T1
GF00003542	CHIFNET18NJ590_003742-T1	DBVPG3775_005268-T1
GF00003543	CHIFNET18NJ590_004031-T1	DBVPG3775_005269-T1
GF00003544	CHIFNET18NJ590_004030-T1	DBVPG3775_005270-T1
GF00003545	CHIFNET18NJ590_004028-T1	DBVPG3775_005272-T1
GF00003546	CHIFNET18NJ590_004023-T1	DBVPG3775_005276-T1
GF00003547	CHIFNET18NJ590_004022-T1	DBVPG3775_005277-T1
GF00003548	CHIFNET18NJ590_003753-T1	DBVPG3775_005279-T1
GF00003549	CHIFNET18NJ590_003754-T1	DBVPG3775_005265-T1
GF00003550	CHIFNET18NJ590_004036-T1	DBVPG3775_005264-T1
GF00003551	CHIFNET18NJ590_004037-T1	DBVPG3775_005263-T1
GF00003552	CHIFNET18NJ590_004038-T1	DBVPG3775_005262-T1
GF00003553	CHIFNET18NJ590_003758-T1	DBVPG3775_005261-T1
GF00003554	CHIFNET18NJ590_003759-T1	DBVPG3775_005260-T1
GF00003555	CHIFNET18NJ590_004041-T1	DBVPG3775_005259-T1
GF00003556	CHIFNET18NJ590_008595-T1	DBVPG3775_002879-T1
GF00003557	CHIFNET18NJ590_008592-T1	DBVPG3775_002882-T1
GF00003558	CHIFNET18NJ590_008591-T1	DBVPG3775_002883-T1
GF00003559	CHIFNET18NJ590_003771-T1	DBVPG3775_002884-T1
GF00003560	CHIFNET18NJ590_008589-T1	DBVPG3775_002885-T1
GF00003561	CHIFNET18NJ590_003773-T1	DBVPG3775_002886-T1
GF00003562	CHIFNET18NJ590_003777-T1	DBVPG3775_002888-T1
GF00003563	CHIFNET18NJ590_008582-T1	DBVPG3775_002891-T1
GF00003564	CHIFNET18NJ590_008580-T1	DBVPG3775_002894-T1
GF00003565	CHIFNET18NJ590_008581-T1	DBVPG3775_002893-T1
GF00003566	CHIFNET18NJ590_008578-T1	DBVPG3775_002897-T1
GF00003567	CHIFNET18NJ590_008576-T1	DBVPG3775_002899-T1
GF00003568	CHIFNET18NJ590_008574-T1	DBVPG3775_002902-T1
GF00003569	CHIFNET18NJ590_003792-T1	DBVPG3775_002905-T1
GF00003570	CHIFNET18NJ590_003793-T1	DBVPG3775_002906-T1
GF00003571	CHIFNET18NJ590_003797-T1	DBVPG3775_002910-T1
GF00003572	CHIFNET18NJ590_003798-T1	DBVPG3775_002911-T1
GF00003573	CHIFNET18NJ590_008561-T1	DBVPG3775_002912-T1
GF00003574	CHIFNET18NJ590_008560-T1	DBVPG3775_002913-T1
GF00003575	CHIFNET18NJ590_003802-T1	DBVPG3775_002915-T1
GF00003576	CHIFNET18NJ590_008418-T1	DBVPG3775_002813-T1
GF00003577	CHIFNET18NJ590_008555-T1	DBVPG3775_002918-T1
GF00003578	CHIFNET18NJ590_003807-T1	DBVPG3775_002920-T1
GF00003579	CHIFNET18NJ590_008612-T1	DBVPG3775_003934-T1
GF00003580	CHIFNET18NJ590_003888-T1	DBVPG3775_003933-T1
GF00003581	CHIFNET18NJ590_003889-T1	DBVPG3775_003932-T1
GF00003582	CHIFNET18NJ590_008609-T1	DBVPG3775_003931-T1
GF00003583	CHIFNET18NJ590_003891-T1	DBVPG3775_003930-T1
GF00003584	CHIFNET18NJ590_008605-T1	DBVPG3775_003927-T1
GF00003585	CHIFNET18NJ590_003895-T1	DBVPG3775_003926-T1
GF00003586	CHIFNET18NJ590_003896-T1	DBVPG3775_003925-T1
GF00003587	CHIFNET18NJ590_008601-T1	DBVPG3775_003923-T1
GF00003588	CHIFNET18NJ590_003901-T1	DBVPG3775_003921-T1
GF00003589	CHIFNET18NJ590_003902-T1	DBVPG3775_003920-T1
GF00003590	CHIFNET18NJ590_003903-T1	DBVPG3775_003919-T1
GF00003591	CHIFNET18NJ590_009822-T1	DBVPG3775_003918-T1
GF00003592	CHIFNET18NJ590_009819-T1	DBVPG3775_003916-T1
GF00003593	CHIFNET18NJ590_003907-T1	DBVPG3775_003915-T1
GF00003594	CHIFNET18NJ590_009817-T1	DBVPG3775_003914-T1
GF00003595	CHIFNET18NJ590_003909-T1	DBVPG3775_003913-T1
GF00003596	CHIFNET18NJ590_003910-T1	DBVPG3775_003912-T1
GF00003597	CHIFNET18NJ590_003911-T1	DBVPG3775_003911-T1
GF00003598	CHIFNET18NJ590_003913-T1	DBVPG3775_003909-T1
GF00003599	CHIFNET18NJ590_009811-T1	DBVPG3775_003908-T1
GF00003600	CHIFNET18NJ590_009810-T1	DBVPG3775_003907-T1
GF00003601	CHIFNET18NJ590_009809-T1	DBVPG3775_003906-T1
GF00003602	CHIFNET18NJ590_003917-T1	DBVPG3775_003905-T1
GF00003603	CHIFNET18NJ590_009806-T1	DBVPG3775_003903-T1
GF00003604	CHIFNET18NJ590_009804-T1	DBVPG3775_003901-T1
GF00003605	CHIFNET18NJ590_003925-T1	DBVPG3775_003899-T1
GF00003606	CHIFNET18NJ590_009801-T1	DBVPG3775_003898-T1
GF00003607	CHIFNET18NJ590_009800-T1	DBVPG3775_003897-T1
GF00003608	CHIFNET18NJ590_009799-T1	DBVPG3775_003896-T1
GF00003609	CHIFNET18NJ590_009797-T1	DBVPG3775_003894-T1
GF00003610	CHIFNET18NJ590_003931-T1	DBVPG3775_003893-T1
GF00003611	CHIFNET18NJ590_009795-T1	DBVPG3775_003892-T1
GF00003612	CHIFNET18NJ590_005123-T1	DBVPG3775_000576-T1
GF00003613	CHIFNET18NJ590_003934-T1	DBVPG3775_003890-T1
GF00003614	CHIFNET18NJ590_009791-T1	DBVPG3775_003888-T1
GF00003615	CHIFNET18NJ590_009790-T1	DBVPG3775_003887-T1
GF00003616	CHIFNET18NJ590_009789-T1	DBVPG3775_003886-T1
GF00003617	CHIFNET18NJ590_009788-T1	DBVPG3775_003885-T1
GF00003618	CHIFNET18NJ590_009081-T1	DBVPG3775_003882-T1
GF00003619	CHIFNET18NJ590_003944-T1	DBVPG3775_003880-T1
GF00003620	CHIFNET18NJ590_003945-T1	DBVPG3775_003879-T1
GF00003621	CHIFNET18NJ590_003948-T1	DBVPG3775_003876-T1
GF00003622	CHIFNET18NJ590_003949-T1	DBVPG3775_003875-T1
GF00003623	CHIFNET18NJ590_003950-T1	DBVPG3775_003874-T1
GF00003624	CHIFNET18NJ590_009072-T1	DBVPG3775_003873-T1
GF00003625	CHIFNET18NJ590_009071-T1	DBVPG3775_003872-T1
GF00003626	CHIFNET18NJ590_009069-T1	DBVPG3775_003870-T1
GF00003627	CHIFNET18NJ590_009068-T1	DBVPG3775_003869-T1
GF00003628	CHIFNET18NJ590_003955-T1	DBVPG3775_003868-T1
GF00003629	CHIFNET18NJ590_009065-T1	DBVPG3775_003866-T1
GF00003630	CHIFNET18NJ590_003959-T1	DBVPG3775_003864-T1
GF00003631	CHIFNET18NJ590_003963-T1	DBVPG3775_003860-T1
GF00003632	CHIFNET18NJ590_003964-T1	DBVPG3775_003859-T1
GF00003633	CHIFNET18NJ590_009057-T1	DBVPG3775_003858-T1
GF00003634	CHIFNET18NJ590_003966-T1	DBVPG3775_003857-T1
GF00003635	CHIFNET18NJ590_003969-T1	DBVPG3775_003854-T1
GF00003636	CHIFNET18NJ590_009051-T1	DBVPG3775_003852-T1
GF00003637	CHIFNET18NJ590_009049-T1	DBVPG3775_003850-T1
GF00003638	CHIFNET18NJ590_009048-T1	DBVPG3775_003849-T1
GF00003639	CHIFNET18NJ590_003975-T1	DBVPG3775_003848-T1
GF00003640	CHIFNET18NJ590_009046-T1	DBVPG3775_003847-T1
GF00003641	CHIFNET18NJ590_009045-T1	DBVPG3775_003846-T1
GF00003642	CHIFNET18NJ590_003979-T1	DBVPG3775_003844-T1
GF00003643	CHIFNET18NJ590_003980-T1	DBVPG3775_003843-T1
GF00003644	CHIFNET18NJ590_003981-T1	DBVPG3775_003842-T1
GF00003645	CHIFNET18NJ590_004043-T1	DBVPG3775_005257-T1
GF00003646	CHIFNET18NJ590_004044-T1	DBVPG3775_005452-T1
GF00003647	CHIFNET18NJ590_004045-T1	DBVPG3775_005453-T1
GF00003648	CHIFNET18NJ590_004061-T1	DBVPG3775_005458-T1
GF00003649	CHIFNET18NJ590_006955-T1	DBVPG3775_005459-T1
GF00003650	CHIFNET18NJ590_006956-T1	DBVPG3775_005460-T1
GF00003651	CHIFNET18NJ590_004066-T1	DBVPG3775_005463-T1
GF00003652	CHIFNET18NJ590_004067-T1	DBVPG3775_005464-T1
GF00003653	CHIFNET18NJ590_004068-T1	DBVPG3775_005465-T1
GF00003654	CHIFNET18NJ590_004070-T1	DBVPG3775_005467-T1
GF00003655	CHIFNET18NJ590_006963-T1	DBVPG3775_005468-T1
GF00003656	CHIFNET18NJ590_004072-T1	DBVPG3775_005469-T1
GF00003657	CHIFNET18NJ590_004073-T1	DBVPG3775_005470-T1
GF00003658	CHIFNET18NJ590_004074-T1	DBVPG3775_005471-T1
GF00003659	CHIFNET18NJ590_006968-T1	DBVPG3775_005473-T1
GF00003660	CHIFNET18NJ590_004082-T1	DBVPG3775_005479-T1
GF00003661	CHIFNET18NJ590_006976-T1	DBVPG3775_005481-T1
GF00003662	CHIFNET18NJ590_004085-T1	DBVPG3775_005482-T1
GF00003663	CHIFNET18NJ590_004087-T1	DBVPG3775_005484-T1
GF00003664	CHIFNET18NJ590_004089-T1	DBVPG3775_005486-T1
GF00003665	CHIFNET18NJ590_004090-T1	DBVPG3775_005487-T1
GF00003666	CHIFNET18NJ590_004091-T1	DBVPG3775_005488-T1
GF00003667	CHIFNET18NJ590_006984-T1	DBVPG3775_005489-T1
GF00003668	CHIFNET18NJ590_004095-T1	DBVPG3775_005492-T1
GF00003669	CHIFNET18NJ590_006988-T1	DBVPG3775_005493-T1
GF00003670	CHIFNET18NJ590_004097-T1	DBVPG3775_005495-T1
GF00003671	CHIFNET18NJ590_004098-T1	DBVPG3775_005496-T1
GF00003672	CHIFNET18NJ590_006992-T1	DBVPG3775_005497-T1
GF00003673	CHIFNET18NJ590_004100-T1	DBVPG3775_005498-T1
GF00003674	CHIFNET18NJ590_006994-T1	DBVPG3775_005499-T1
GF00003675	CHIFNET18NJ590_006996-T1	DBVPG3775_005501-T1
GF00003676	CHIFNET18NJ590_004105-T1	DBVPG3775_005502-T1
GF00003677	CHIFNET18NJ590_004106-T1	DBVPG3775_005503-T1
GF00003678	CHIFNET18NJ590_004141-T1	DBVPG3775_001731-T1
GF00003679	CHIFNET18NJ590_004107-T1	DBVPG3775_005504-T1
GF00003680	CHIFNET18NJ590_007002-T1	DBVPG3775_005507-T1
GF00003681	CHIFNET18NJ590_007003-T1	DBVPG3775_005508-T1
GF00003682	CHIFNET18NJ590_004112-T1	DBVPG3775_005509-T1
GF00003683	CHIFNET18NJ590_004115-T1	DBVPG3775_005512-T1
GF00003684	CHIFNET18NJ590_004116-T1	DBVPG3775_005513-T1
GF00003685	CHIFNET18NJ590_004117-T1	DBVPG3775_005514-T1
GF00003686	CHIFNET18NJ590_004118-T1	DBVPG3775_005515-T1
GF00003687	CHIFNET18NJ590_007012-T1	DBVPG3775_005516-T1
GF00003688	CHIFNET18NJ590_004120-T1	DBVPG3775_005517-T1
GF00003689	CHIFNET18NJ590_004122-T1	DBVPG3775_001750-T1
GF00003690	CHIFNET18NJ590_004123-T1	DBVPG3775_001749-T1
GF00003691	CHIFNET18NJ590_004126-T1	DBVPG3775_001746-T1
GF00003692	CHIFNET18NJ590_004127-T1	DBVPG3775_001745-T1
GF00003693	CHIFNET18NJ590_010888-T1	DBVPG3775_001743-T1
GF00003694	CHIFNET18NJ590_010889-T1	DBVPG3775_001742-T1
GF00003695	CHIFNET18NJ590_004133-T1	DBVPG3775_001739-T1
GF00003696	CHIFNET18NJ590_004134-T1	DBVPG3775_001738-T1
GF00003697	CHIFNET18NJ590_004135-T1	DBVPG3775_001737-T1
GF00003698	CHIFNET18NJ590_010895-T1	DBVPG3775_001736-T1
GF00003699	CHIFNET18NJ590_004137-T1	DBVPG3775_001735-T1
GF00003700	CHIFNET18NJ590_004139-T1	DBVPG3775_001733-T1
GF00003701	CHIFNET18NJ590_004140-T1	DBVPG3775_001732-T1
GF00003702	CHIFNET18NJ590_010901-T1	DBVPG3775_001730-T1
GF00003703	CHIFNET18NJ590_004143-T1	DBVPG3775_001729-T1
GF00003704	CHIFNET18NJ590_004145-T1	DBVPG3775_001727-T1
GF00003705	CHIFNET18NJ590_010905-T1	DBVPG3775_001726-T1
GF00003706	CHIFNET18NJ590_004147-T1	DBVPG3775_001725-T1
GF00003707	CHIFNET18NJ590_010907-T1	DBVPG3775_001724-T1
GF00003708	CHIFNET18NJ590_008084-T1	DBVPG3775_001721-T1
GF00003709	CHIFNET18NJ590_004155-T1	DBVPG3775_001716-T1
GF00003710	CHIFNET18NJ590_008090-T1	DBVPG3775_001715-T1
GF00003711	CHIFNET18NJ590_008093-T1	DBVPG3775_001712-T1
GF00003712	CHIFNET18NJ590_008094-T1	DBVPG3775_001711-T1
GF00003713	CHIFNET18NJ590_004161-T1	DBVPG3775_001710-T1
GF00003714	CHIFNET18NJ590_008096-T1	DBVPG3775_001709-T1
GF00003715	CHIFNET18NJ590_004163-T1	DBVPG3775_001708-T1
GF00003716	CHIFNET18NJ590_004164-T1	DBVPG3775_001707-T1
GF00003717	CHIFNET18NJ590_004168-T1	DBVPG3775_001704-T1
GF00003718	CHIFNET18NJ590_008104-T1	DBVPG3775_001703-T1
GF00003719	CHIFNET18NJ590_008105-T1	DBVPG3775_001702-T1
GF00003720	CHIFNET18NJ590_008106-T1	DBVPG3775_001701-T1
GF00003721	CHIFNET18NJ590_008107-T1	DBVPG3775_001700-T1
GF00003722	CHIFNET18NJ590_008110-T1	DBVPG3775_001697-T1
GF00003723	CHIFNET18NJ590_008111-T1	DBVPG3775_001696-T1
GF00003724	CHIFNET18NJ590_004176-T1	DBVPG3775_001695-T1
GF00003725	CHIFNET18NJ590_004179-T1	DBVPG3775_001689-T1
GF00003726	CHIFNET18NJ590_008114-T1	DBVPG3775_001693-T1
GF00003727	CHIFNET18NJ590_008113-T1	DBVPG3775_001694-T1
GF00003728	CHIFNET18NJ590_008123-T1	DBVPG3775_001684-T1
GF00003729	CHIFNET18NJ590_008124-T1	DBVPG3775_001683-T1
GF00003730	CHIFNET18NJ590_004187-T1	DBVPG3775_001682-T1
GF00003731	CHIFNET18NJ590_008126-T1	DBVPG3775_001681-T1
GF00003732	CHIFNET18NJ590_008127-T1	DBVPG3775_001680-T1
GF00003733	CHIFNET18NJ590_008128-T1	DBVPG3775_001679-T1
GF00003734	CHIFNET18NJ590_008129-T1	DBVPG3775_001678-T1
GF00003735	CHIFNET18NJ590_008133-T1	DBVPG3775_001674-T1
GF00003736	CHIFNET18NJ590_008135-T1	DBVPG3775_001672-T1
GF00003737	CHIFNET18NJ590_004201-T1	DBVPG3775_001666-T1
GF00003738	CHIFNET18NJ590_011168-T1	DBVPG3775_001665-T1
GF00003739	CHIFNET18NJ590_011169-T1	DBVPG3775_001664-T1
GF00003740	CHIFNET18NJ590_011170-T1	DBVPG3775_001663-T1
GF00003741	CHIFNET18NJ590_011172-T1	DBVPG3775_001661-T1
GF00003742	CHIFNET18NJ590_004207-T1	DBVPG3775_001660-T1
GF00003743	CHIFNET18NJ590_011174-T1	DBVPG3775_001659-T1
GF00003744	CHIFNET18NJ590_011175-T1	DBVPG3775_001658-T1
GF00003745	CHIFNET18NJ590_005791-T1	DBVPG3775_005742-T1
GF00003746	CHIFNET18NJ590_011177-T1	DBVPG3775_001656-T1
GF00003747	CHIFNET18NJ590_004212-T1	DBVPG3775_001655-T1
GF00003748	CHIFNET18NJ590_011179-T1	DBVPG3775_001654-T1
GF00003749	CHIFNET18NJ590_011180-T1	DBVPG3775_001653-T1
GF00003750	CHIFNET18NJ590_011181-T1	DBVPG3775_001652-T1
GF00003751	CHIFNET18NJ590_004216-T1	DBVPG3775_001651-T1
GF00003752	CHIFNET18NJ590_009600-T1	DBVPG3775_007038-T1
GF00003753	CHIFNET18NJ590_011186-T1	DBVPG3775_001648-T1
GF00003754	CHIFNET18NJ590_004220-T1	DBVPG3775_001647-T1
GF00003755	CHIFNET18NJ590_011188-T1	DBVPG3775_001646-T1
GF00003756	CHIFNET18NJ590_004222-T1	DBVPG3775_001645-T1
GF00003757	CHIFNET18NJ590_004224-T1	DBVPG3775_001643-T1
GF00003758	CHIFNET18NJ590_011193-T1	DBVPG3775_001642-T1
GF00003759	CHIFNET18NJ590_004226-T1	DBVPG3775_001641-T1
GF00003760	CHIFNET18NJ590_011196-T1	DBVPG3775_001639-T1
GF00003761	CHIFNET18NJ590_004343-T1	DBVPG3775_000415-T1
GF00003762	CHIFNET18NJ590_004345-T1	DBVPG3775_000413-T1
GF00003763	CHIFNET18NJ590_004346-T1	DBVPG3775_000412-T1
GF00003764	CHIFNET18NJ590_004348-T1	DBVPG3775_000410-T1
GF00003765	CHIFNET18NJ590_004349-T1	DBVPG3775_000409-T1
GF00003766	CHIFNET18NJ590_010564-T1	DBVPG3775_000408-T1
GF00003767	CHIFNET18NJ590_010567-T1	DBVPG3775_000405-T1
GF00003768	CHIFNET18NJ590_004355-T1	DBVPG3775_000404-T1
GF00003769	CHIFNET18NJ590_004356-T1	DBVPG3775_000403-T1
GF00003770	CHIFNET18NJ590_010570-T1	DBVPG3775_000402-T1
GF00003771	CHIFNET18NJ590_004358-T1	DBVPG3775_000401-T1
GF00003772	CHIFNET18NJ590_004444-T1	DBVPG3775_000306-T1
GF00003773	CHIFNET18NJ590_004361-T1	DBVPG3775_000396-T1
GF00003774	CHIFNET18NJ590_004363-T1	DBVPG3775_000352-T1
GF00003775	CHIFNET18NJ590_007425-T1	DBVPG3775_000353-T1
GF00003776	CHIFNET18NJ590_004366-T1	DBVPG3775_000355-T1
GF00003777	CHIFNET18NJ590_007422-T1	DBVPG3775_000356-T1
GF00003778	CHIFNET18NJ590_007420-T1	DBVPG3775_000358-T1
GF00003779	CHIFNET18NJ590_004370-T1	DBVPG3775_000359-T1
GF00003780	CHIFNET18NJ590_004373-T1	DBVPG3775_000362-T1
GF00003781	CHIFNET18NJ590_007412-T1	DBVPG3775_000364-T1
GF00003782	CHIFNET18NJ590_007411-T1	DBVPG3775_000365-T1
GF00003783	CHIFNET18NJ590_007405-T1	DBVPG3775_000372-T1
GF00003784	CHIFNET18NJ590_007404-T1	DBVPG3775_000373-T1
GF00003785	CHIFNET18NJ590_007397-T1	DBVPG3775_000380-T1
GF00003786	CHIFNET18NJ590_007396-T1	DBVPG3775_000381-T1
GF00003787	CHIFNET18NJ590_007395-T1	DBVPG3775_000382-T1
GF00003788	CHIFNET18NJ590_007394-T1	DBVPG3775_000383-T1
GF00003789	CHIFNET18NJ590_004389-T1	DBVPG3775_000384-T1
GF00003790	CHIFNET18NJ590_010587-T1	DBVPG3775_000385-T1
GF00003791	CHIFNET18NJ590_010586-T1	DBVPG3775_000386-T1
GF00003792	CHIFNET18NJ590_010583-T1	DBVPG3775_000389-T1
GF00003793	CHIFNET18NJ590_010582-T1	DBVPG3775_000390-T1
GF00003794	CHIFNET18NJ590_010581-T1	DBVPG3775_000391-T1
GF00003795	CHIFNET18NJ590_010580-T1	DBVPG3775_000392-T1
GF00003796	CHIFNET18NJ590_004398-T1	DBVPG3775_000393-T1
GF00003797	CHIFNET18NJ590_004399-T1	DBVPG3775_000394-T1
GF00003798	CHIFNET18NJ590_004402-T1	DBVPG3775_000349-T1
GF00003799	CHIFNET18NJ590_004403-T1	DBVPG3775_000348-T1
GF00003800	CHIFNET18NJ590_004404-T1	DBVPG3775_000347-T1
GF00003801	CHIFNET18NJ590_004409-T1	DBVPG3775_000342-T1
GF00003802	CHIFNET18NJ590_007437-T1	DBVPG3775_000341-T1
GF00003803	CHIFNET18NJ590_007438-T1	DBVPG3775_000340-T1
GF00003804	CHIFNET18NJ590_007440-T1	DBVPG3775_000338-T1
GF00003805	CHIFNET18NJ590_007441-T1	DBVPG3775_000337-T1
GF00003806	CHIFNET18NJ590_004415-T1	DBVPG3775_000336-T1
GF00003807	CHIFNET18NJ590_007445-T1	DBVPG3775_000332-T1
GF00003808	CHIFNET18NJ590_007446-T1	DBVPG3775_000331-T1
GF00003809	CHIFNET18NJ590_004420-T1	DBVPG3775_000330-T1
GF00003810	CHIFNET18NJ590_007448-T1	DBVPG3775_000329-T1
GF00003811	CHIFNET18NJ590_007449-T1	DBVPG3775_000328-T1
GF00003812	CHIFNET18NJ590_004423-T1	DBVPG3775_000327-T1
GF00003813	CHIFNET18NJ590_004424-T1	DBVPG3775_000326-T1
GF00003814	CHIFNET18NJ590_004425-T1	DBVPG3775_000325-T1
GF00003815	CHIFNET18NJ590_004426-T1	DBVPG3775_000324-T1
GF00003816	CHIFNET18NJ590_004427-T1	DBVPG3775_000323-T1
GF00003817	CHIFNET18NJ590_007455-T1	DBVPG3775_000322-T1
GF00003818	CHIFNET18NJ590_004429-T1	DBVPG3775_000321-T1
GF00003819	CHIFNET18NJ590_004430-T1	DBVPG3775_000320-T1
GF00003820	CHIFNET18NJ590_007458-T1	DBVPG3775_000319-T1
GF00003821	CHIFNET18NJ590_007459-T1	DBVPG3775_000318-T1
GF00003822	CHIFNET18NJ590_004434-T1	DBVPG3775_000316-T1
GF00003823	CHIFNET18NJ590_004436-T1	DBVPG3775_000314-T1
GF00003824	CHIFNET18NJ590_007464-T1	DBVPG3775_000313-T1
GF00003825	CHIFNET18NJ590_004439-T1	DBVPG3775_000311-T1
