	Rhodotorula_mucilaginosa_CHIFNET_18NJ590.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00004203	CHIFNET18NJ590_005121-T1, CHIFNET18NJ590_012645-T1	DBVPG3775_000574-T1
GF00004204	CHIFNET18NJ590_005126-T1, CHIFNET18NJ590_012651-T1	DBVPG3775_000579-T1
GF00004205	CHIFNET18NJ590_005127-T1, CHIFNET18NJ590_012652-T1	DBVPG3775_000580-T1
GF00004206	CHIFNET18NJ590_005128-T1, CHIFNET18NJ590_012653-T1	DBVPG3775_000581-T1
GF00004207	CHIFNET18NJ590_005130-T1, CHIFNET18NJ590_012655-T1	DBVPG3775_000583-T1
GF00004208	CHIFNET18NJ590_005136-T1, CHIFNET18NJ590_012000-T1	DBVPG3775_000587-T1
GF00004209	CHIFNET18NJ590_005137-T1, CHIFNET18NJ590_011999-T1	DBVPG3775_000588-T1
GF00004210	CHIFNET18NJ590_005140-T1, CHIFNET18NJ590_007376-T1	DBVPG3775_004570-T1
GF00004211	CHIFNET18NJ590_005141-T1, CHIFNET18NJ590_007377-T1	DBVPG3775_004569-T1
GF00004212	CHIFNET18NJ590_005142-T1, CHIFNET18NJ590_007378-T1	DBVPG3775_004568-T1
GF00004213	CHIFNET18NJ590_005143-T1, CHIFNET18NJ590_007379-T1	DBVPG3775_004567-T1
GF00004214	CHIFNET18NJ590_005145-T1, CHIFNET18NJ590_007381-T1	DBVPG3775_004565-T1
GF00004215	CHIFNET18NJ590_005148-T1, CHIFNET18NJ590_007384-T1	DBVPG3775_004562-T1
GF00004216	CHIFNET18NJ590_005149-T1, CHIFNET18NJ590_007385-T1	DBVPG3775_004561-T1
GF00004217	CHIFNET18NJ590_005150-T1, CHIFNET18NJ590_007386-T1	DBVPG3775_004560-T1
GF00004218	CHIFNET18NJ590_005153-T1, CHIFNET18NJ590_007391-T1	DBVPG3775_004555-T1
GF00004219	CHIFNET18NJ590_005154-T1, CHIFNET18NJ590_007392-T1	DBVPG3775_004554-T1
GF00004220	CHIFNET18NJ590_005155-T1, CHIFNET18NJ590_007393-T1	DBVPG3775_004553-T1
GF00004221	CHIFNET18NJ590_005157-T1, CHIFNET18NJ590_008299-T1	DBVPG3775_004551-T1
GF00004222	CHIFNET18NJ590_005161-T1, CHIFNET18NJ590_008295-T1	DBVPG3775_004548-T1
GF00004223	CHIFNET18NJ590_005162-T1, CHIFNET18NJ590_008294-T1	DBVPG3775_004547-T1
GF00004224	CHIFNET18NJ590_005167-T1, CHIFNET18NJ590_008290-T1	DBVPG3775_004543-T1
GF00004225	CHIFNET18NJ590_005168-T1, CHIFNET18NJ590_008289-T1	DBVPG3775_004542-T1
GF00004226	CHIFNET18NJ590_005170-T1, CHIFNET18NJ590_008286-T1	DBVPG3775_004539-T1
GF00004227	CHIFNET18NJ590_005172-T1, CHIFNET18NJ590_008284-T1	DBVPG3775_004537-T1
GF00004228	CHIFNET18NJ590_005175-T1, CHIFNET18NJ590_008281-T1	DBVPG3775_004534-T1
GF00004229	CHIFNET18NJ590_005179-T1, CHIFNET18NJ590_008279-T1	DBVPG3775_004532-T1
GF00004230	CHIFNET18NJ590_005180-T1, CHIFNET18NJ590_008278-T1	DBVPG3775_004531-T1
GF00004231	CHIFNET18NJ590_005181-T1, CHIFNET18NJ590_008277-T1	DBVPG3775_004530-T1
GF00004232	CHIFNET18NJ590_005182-T1, CHIFNET18NJ590_008276-T1	DBVPG3775_004529-T1
GF00004233	CHIFNET18NJ590_005183-T1, CHIFNET18NJ590_008275-T1	DBVPG3775_004528-T1
GF00004234	CHIFNET18NJ590_005184-T1, CHIFNET18NJ590_008274-T1	DBVPG3775_004527-T1
GF00004235	CHIFNET18NJ590_005185-T1, CHIFNET18NJ590_008273-T1	DBVPG3775_004526-T1
GF00004236	CHIFNET18NJ590_005186-T1, CHIFNET18NJ590_008272-T1	DBVPG3775_004525-T1
GF00004237	CHIFNET18NJ590_005188-T1, CHIFNET18NJ590_008268-T1	DBVPG3775_004522-T1
GF00004238	CHIFNET18NJ590_005191-T1, CHIFNET18NJ590_008265-T1	DBVPG3775_004519-T1
GF00004239	CHIFNET18NJ590_005193-T1, CHIFNET18NJ590_008263-T1	DBVPG3775_004517-T1
GF00004240	CHIFNET18NJ590_005199-T1, CHIFNET18NJ590_008259-T1	DBVPG3775_004512-T1
GF00004241	CHIFNET18NJ590_005200-T1, CHIFNET18NJ590_008258-T1	DBVPG3775_004511-T1
GF00004242	CHIFNET18NJ590_005202-T1, CHIFNET18NJ590_008256-T1	DBVPG3775_004509-T1
GF00004243	CHIFNET18NJ590_005203-T1, CHIFNET18NJ590_008255-T1	DBVPG3775_004508-T1
GF00004244	CHIFNET18NJ590_005204-T1, CHIFNET18NJ590_008254-T1	DBVPG3775_004507-T1
GF00004245	CHIFNET18NJ590_005205-T1, CHIFNET18NJ590_008253-T1	DBVPG3775_004506-T1
GF00004246	CHIFNET18NJ590_005208-T1, CHIFNET18NJ590_008250-T1	DBVPG3775_004503-T1
GF00004247	CHIFNET18NJ590_005210-T1, CHIFNET18NJ590_008248-T1	DBVPG3775_004501-T1
GF00004248	CHIFNET18NJ590_005211-T1, CHIFNET18NJ590_008247-T1	DBVPG3775_004500-T1
GF00004249	CHIFNET18NJ590_005212-T1, CHIFNET18NJ590_008245-T1	DBVPG3775_004499-T1
GF00004250	CHIFNET18NJ590_005218-T1, CHIFNET18NJ590_015824-T1	DBVPG3775_004490-T1
GF00004251	CHIFNET18NJ590_005219-T1, CHIFNET18NJ590_016264-T1	DBVPG3775_004489-T1
GF00004252	CHIFNET18NJ590_005221-T1, CHIFNET18NJ590_016260-T1	DBVPG3775_004487-T1
GF00004253	CHIFNET18NJ590_016356-T1, CHIFNET18NJ590_014816-T1	DBVPG3775_006508-T1
GF00004254	CHIFNET18NJ590_005228-T1, CHIFNET18NJ590_008055-T1	DBVPG3775_006483-T1
GF00004255	CHIFNET18NJ590_005234-T1, CHIFNET18NJ590_015909-T1	DBVPG3775_001457-T1
GF00004256	CHIFNET18NJ590_005243-T1, CHIFNET18NJ590_013162-T1	DBVPG3775_001467-T1
GF00004257	CHIFNET18NJ590_005244-T1, CHIFNET18NJ590_013161-T1	DBVPG3775_001468-T1
GF00004258	CHIFNET18NJ590_005245-T1, CHIFNET18NJ590_013160-T1	DBVPG3775_001469-T1
GF00004259	CHIFNET18NJ590_005249-T1, CHIFNET18NJ590_012257-T1	DBVPG3775_001473-T1
GF00004260	CHIFNET18NJ590_005250-T1, CHIFNET18NJ590_012256-T1	DBVPG3775_001474-T1
GF00004261	CHIFNET18NJ590_005254-T1, CHIFNET18NJ590_012249-T1	DBVPG3775_001481-T1
GF00004262	CHIFNET18NJ590_005265-T1, CHIFNET18NJ590_015061-T1	DBVPG3775_001496-T1
GF00004263	CHIFNET18NJ590_005276-T1, CHIFNET18NJ590_013308-T1	DBVPG3775_001503-T1
GF00004264	CHIFNET18NJ590_005277-T1, CHIFNET18NJ590_013309-T1	DBVPG3775_001504-T1
GF00004265	CHIFNET18NJ590_005279-T1, CHIFNET18NJ590_014126-T1	DBVPG3775_001506-T1
GF00004266	CHIFNET18NJ590_005285-T1, CHIFNET18NJ590_012859-T1	DBVPG3775_001512-T1
GF00004267	CHIFNET18NJ590_005287-T1, CHIFNET18NJ590_012861-T1	DBVPG3775_001514-T1
GF00004268	CHIFNET18NJ590_005288-T1, CHIFNET18NJ590_012862-T1	DBVPG3775_001515-T1
GF00004269	CHIFNET18NJ590_005289-T1, CHIFNET18NJ590_012863-T1	DBVPG3775_001516-T1
GF00004270	CHIFNET18NJ590_005293-T1, CHIFNET18NJ590_012869-T1	DBVPG3775_001522-T1
GF00004271	CHIFNET18NJ590_005294-T1, CHIFNET18NJ590_012870-T1	DBVPG3775_001523-T1
GF00004272	CHIFNET18NJ590_005296-T1, CHIFNET18NJ590_011017-T1	DBVPG3775_001526-T1
GF00004273	CHIFNET18NJ590_005297-T1, CHIFNET18NJ590_011016-T1	DBVPG3775_001527-T1
GF00004274	CHIFNET18NJ590_005298-T1, CHIFNET18NJ590_011015-T1	DBVPG3775_001528-T1
GF00004275	CHIFNET18NJ590_005300-T1, CHIFNET18NJ590_011013-T1	DBVPG3775_001530-T1
GF00004276	CHIFNET18NJ590_005302-T1, CHIFNET18NJ590_011012-T1	DBVPG3775_001532-T1
GF00004277	CHIFNET18NJ590_005309-T1, CHIFNET18NJ590_005310-T1	DBVPG3775_001541-T1
GF00004278	CHIFNET18NJ590_005311-T1, CHIFNET18NJ590_011003-T1	DBVPG3775_001542-T1
GF00004279	CHIFNET18NJ590_005312-T1, CHIFNET18NJ590_011002-T1	DBVPG3775_001543-T1
GF00004280	CHIFNET18NJ590_005313-T1, CHIFNET18NJ590_011001-T1	DBVPG3775_001544-T1
GF00004281	CHIFNET18NJ590_005314-T1, CHIFNET18NJ590_011000-T1	DBVPG3775_001545-T1
GF00004282	CHIFNET18NJ590_005316-T1, CHIFNET18NJ590_010998-T1	DBVPG3775_001547-T1
GF00004283	CHIFNET18NJ590_005321-T1, CHIFNET18NJ590_010994-T1	DBVPG3775_001551-T1
GF00004284	CHIFNET18NJ590_005322-T1, CHIFNET18NJ590_010993-T1	DBVPG3775_001552-T1
GF00004285	CHIFNET18NJ590_005325-T1, CHIFNET18NJ590_010990-T1	DBVPG3775_001555-T1
GF00004286	CHIFNET18NJ590_005327-T1, CHIFNET18NJ590_010988-T1	DBVPG3775_001557-T1
GF00004287	CHIFNET18NJ590_007514-T1, CHIFNET18NJ590_008207-T1	DBVPG3775_007488-T1
GF00004288	CHIFNET18NJ590_005426-T1, CHIFNET18NJ590_010518-T1	DBVPG3775_002731-T1
GF00004289	CHIFNET18NJ590_005427-T1, CHIFNET18NJ590_010519-T1	DBVPG3775_002733-T1
GF00004290	CHIFNET18NJ590_005428-T1, CHIFNET18NJ590_010520-T1	DBVPG3775_002734-T1
GF00004291	CHIFNET18NJ590_005429-T1, CHIFNET18NJ590_010521-T1	DBVPG3775_002735-T1
GF00004292	CHIFNET18NJ590_005430-T1, CHIFNET18NJ590_010522-T1	DBVPG3775_002736-T1
GF00004293	CHIFNET18NJ590_009505-T1, CHIFNET18NJ590_005651-T1	DBVPG3775_003675-T1
GF00004294	CHIFNET18NJ590_005431-T1, CHIFNET18NJ590_010523-T1	DBVPG3775_002737-T1
GF00004295	CHIFNET18NJ590_005433-T1, CHIFNET18NJ590_011021-T1	DBVPG3775_002739-T1
GF00004296	CHIFNET18NJ590_005434-T1, CHIFNET18NJ590_011022-T1	DBVPG3775_002740-T1
GF00004297	CHIFNET18NJ590_005435-T1, CHIFNET18NJ590_011023-T1	DBVPG3775_002741-T1
GF00004298	CHIFNET18NJ590_005438-T1, CHIFNET18NJ590_011039-T1	DBVPG3775_002758-T1
GF00004299	CHIFNET18NJ590_005439-T1, CHIFNET18NJ590_011040-T1	DBVPG3775_002759-T1
GF00004300	CHIFNET18NJ590_005440-T1, CHIFNET18NJ590_011041-T1	DBVPG3775_002760-T1
GF00004301	CHIFNET18NJ590_005441-T1, CHIFNET18NJ590_011042-T1	DBVPG3775_002761-T1
GF00004302	CHIFNET18NJ590_005442-T1, CHIFNET18NJ590_011043-T1	DBVPG3775_002762-T1
GF00004303	CHIFNET18NJ590_005443-T1, CHIFNET18NJ590_011044-T1	DBVPG3775_002763-T1
GF00004304	CHIFNET18NJ590_005446-T1, CHIFNET18NJ590_011046-T1	DBVPG3775_002765-T1
GF00004305	CHIFNET18NJ590_005447-T1, CHIFNET18NJ590_011894-T1	DBVPG3775_002766-T1
GF00004306	CHIFNET18NJ590_005448-T1, CHIFNET18NJ590_011895-T1	DBVPG3775_002767-T1
GF00004307	CHIFNET18NJ590_005449-T1, CHIFNET18NJ590_011897-T1	DBVPG3775_002769-T1
GF00004308	CHIFNET18NJ590_005450-T1, CHIFNET18NJ590_011896-T1	DBVPG3775_002768-T1
GF00004309	CHIFNET18NJ590_005451-T1, CHIFNET18NJ590_011899-T1	DBVPG3775_002770-T1
GF00004310	CHIFNET18NJ590_005452-T1, CHIFNET18NJ590_011900-T1	DBVPG3775_002771-T1
GF00004311	CHIFNET18NJ590_005453-T1, CHIFNET18NJ590_011901-T1	DBVPG3775_002772-T1
GF00004312	CHIFNET18NJ590_005454-T1, CHIFNET18NJ590_011902-T1	DBVPG3775_002773-T1
GF00004313	CHIFNET18NJ590_005455-T1, CHIFNET18NJ590_011903-T1	DBVPG3775_002774-T1
GF00004314	CHIFNET18NJ590_005456-T1, CHIFNET18NJ590_011905-T1	DBVPG3775_002776-T1
GF00004315	CHIFNET18NJ590_005457-T1, CHIFNET18NJ590_011906-T1	DBVPG3775_002777-T1
GF00004316	CHIFNET18NJ590_005458-T1, CHIFNET18NJ590_011907-T1	DBVPG3775_002778-T1
GF00004317	CHIFNET18NJ590_005459-T1, CHIFNET18NJ590_011908-T1	DBVPG3775_002779-T1
GF00004318	CHIFNET18NJ590_005460-T1, CHIFNET18NJ590_011909-T1	DBVPG3775_002780-T1
GF00004319	CHIFNET18NJ590_005461-T1, CHIFNET18NJ590_011910-T1	DBVPG3775_002781-T1
GF00004320	CHIFNET18NJ590_005467-T1, CHIFNET18NJ590_008447-T1	DBVPG3775_002784-T1
GF00004321	CHIFNET18NJ590_005468-T1, CHIFNET18NJ590_008446-T1	DBVPG3775_002785-T1
GF00004322	CHIFNET18NJ590_005469-T1, CHIFNET18NJ590_008445-T1	DBVPG3775_002786-T1
GF00004323	CHIFNET18NJ590_005471-T1, CHIFNET18NJ590_008443-T1	DBVPG3775_002788-T1
GF00004324	CHIFNET18NJ590_005473-T1, CHIFNET18NJ590_008438-T1	DBVPG3775_002792-T1
GF00004325	CHIFNET18NJ590_005474-T1, CHIFNET18NJ590_008437-T1	DBVPG3775_002793-T1
GF00004326	CHIFNET18NJ590_005476-T1, CHIFNET18NJ590_008433-T1	DBVPG3775_002796-T1
GF00004327	CHIFNET18NJ590_005477-T1, CHIFNET18NJ590_008432-T1	DBVPG3775_002797-T1
GF00004328	CHIFNET18NJ590_005479-T1, CHIFNET18NJ590_008430-T1	DBVPG3775_002799-T1
GF00004329	CHIFNET18NJ590_005480-T1, CHIFNET18NJ590_008429-T1	DBVPG3775_002800-T1
GF00004330	CHIFNET18NJ590_005481-T1, CHIFNET18NJ590_008427-T1	DBVPG3775_002803-T1
GF00004331	CHIFNET18NJ590_005482-T1, CHIFNET18NJ590_008426-T1	DBVPG3775_002804-T1
GF00004332	CHIFNET18NJ590_005483-T1, CHIFNET18NJ590_008425-T1	DBVPG3775_002805-T1
GF00004333	CHIFNET18NJ590_005484-T1, CHIFNET18NJ590_008424-T1	DBVPG3775_002806-T1
GF00004334	CHIFNET18NJ590_005486-T1, CHIFNET18NJ590_008422-T1	DBVPG3775_002808-T1
GF00004335	CHIFNET18NJ590_005487-T1, CHIFNET18NJ590_008421-T1	DBVPG3775_002809-T1
GF00004336	CHIFNET18NJ590_005490-T1, CHIFNET18NJ590_008417-T1	DBVPG3775_002814-T1
GF00004337	CHIFNET18NJ590_005491-T1, CHIFNET18NJ590_008416-T1	DBVPG3775_002815-T1
GF00004338	CHIFNET18NJ590_005492-T1, CHIFNET18NJ590_008415-T1	DBVPG3775_002816-T1
GF00004339	CHIFNET18NJ590_005494-T1, CHIFNET18NJ590_008414-T1	DBVPG3775_002817-T1
GF00004340	CHIFNET18NJ590_005900-T1, CHIFNET18NJ590_007491-T1	DBVPG3775_004641-T1
GF00004341	CHIFNET18NJ590_005495-T1, CHIFNET18NJ590_008413-T1	DBVPG3775_002818-T1
GF00004342	CHIFNET18NJ590_005496-T1, CHIFNET18NJ590_008412-T1	DBVPG3775_002819-T1
GF00004343	CHIFNET18NJ590_005497-T1, CHIFNET18NJ590_008411-T1	DBVPG3775_002820-T1
GF00004344	CHIFNET18NJ590_005505-T1, CHIFNET18NJ590_016516-T1	DBVPG3775_007596-T1
GF00004345	CHIFNET18NJ590_005507-T1, CHIFNET18NJ590_011497-T1	DBVPG3775_002679-T1
GF00004346	CHIFNET18NJ590_005508-T1, CHIFNET18NJ590_011496-T1	DBVPG3775_002678-T1
GF00004347	CHIFNET18NJ590_005511-T1, CHIFNET18NJ590_011493-T1	DBVPG3775_002675-T1
GF00004348	CHIFNET18NJ590_005513-T1, CHIFNET18NJ590_011492-T1	DBVPG3775_002674-T1
GF00004349	CHIFNET18NJ590_005514-T1, CHIFNET18NJ590_011491-T1	DBVPG3775_002673-T1
GF00004350	CHIFNET18NJ590_005516-T1, CHIFNET18NJ590_011489-T1	DBVPG3775_002671-T1
GF00004351	CHIFNET18NJ590_005517-T1, CHIFNET18NJ590_011488-T1	DBVPG3775_002670-T1
GF00004352	CHIFNET18NJ590_005518-T1, CHIFNET18NJ590_011487-T1	DBVPG3775_002669-T1
GF00004353	CHIFNET18NJ590_005526-T1, CHIFNET18NJ590_011481-T1	DBVPG3775_002662-T1
GF00004354	CHIFNET18NJ590_005527-T1, CHIFNET18NJ590_011480-T1	DBVPG3775_002661-T1
GF00004355	CHIFNET18NJ590_011647-T1, CHIFNET18NJ590_009586-T1	DBVPG3775_007025-T1
GF00004356	CHIFNET18NJ590_005531-T1, CHIFNET18NJ590_011730-T1	DBVPG3775_002657-T1
GF00004357	CHIFNET18NJ590_005532-T1, CHIFNET18NJ590_011729-T1	DBVPG3775_002656-T1
GF00004358	CHIFNET18NJ590_005534-T1, CHIFNET18NJ590_011727-T1	DBVPG3775_002654-T1
GF00004359	CHIFNET18NJ590_005535-T1, CHIFNET18NJ590_011726-T1	DBVPG3775_002653-T1
GF00004360	CHIFNET18NJ590_005537-T1, CHIFNET18NJ590_011724-T1	DBVPG3775_002651-T1
GF00004361	CHIFNET18NJ590_005538-T1, CHIFNET18NJ590_011723-T1	DBVPG3775_002650-T1
GF00004362	CHIFNET18NJ590_005539-T1, CHIFNET18NJ590_011722-T1	DBVPG3775_002649-T1
GF00004363	CHIFNET18NJ590_005540-T1, CHIFNET18NJ590_011721-T1	DBVPG3775_002648-T1
GF00004364	CHIFNET18NJ590_005541-T1, CHIFNET18NJ590_011720-T1	DBVPG3775_002647-T1
GF00004365	CHIFNET18NJ590_005542-T1, CHIFNET18NJ590_011719-T1	DBVPG3775_002646-T1
GF00004366	CHIFNET18NJ590_005543-T1, CHIFNET18NJ590_011718-T1	DBVPG3775_002645-T1
GF00004367	CHIFNET18NJ590_005544-T1, CHIFNET18NJ590_011717-T1	DBVPG3775_002644-T1
GF00004368	CHIFNET18NJ590_005546-T1, CHIFNET18NJ590_009254-T1	DBVPG3775_002642-T1
GF00004369	CHIFNET18NJ590_005547-T1, CHIFNET18NJ590_009255-T1	DBVPG3775_002641-T1
GF00004370	CHIFNET18NJ590_005548-T1, CHIFNET18NJ590_009256-T1	DBVPG3775_002640-T1
GF00004371	CHIFNET18NJ590_005549-T1, CHIFNET18NJ590_009257-T1	DBVPG3775_002639-T1
GF00004372	CHIFNET18NJ590_005550-T1, CHIFNET18NJ590_009258-T1	DBVPG3775_002638-T1
GF00004373	CHIFNET18NJ590_005551-T1, CHIFNET18NJ590_009259-T1	DBVPG3775_002637-T1
GF00004374	CHIFNET18NJ590_005552-T1, CHIFNET18NJ590_009260-T1	DBVPG3775_002636-T1
GF00004375	CHIFNET18NJ590_005553-T1, CHIFNET18NJ590_009261-T1	DBVPG3775_002635-T1
GF00004376	CHIFNET18NJ590_005554-T1, CHIFNET18NJ590_009262-T1	DBVPG3775_002634-T1
GF00004377	CHIFNET18NJ590_005556-T1, CHIFNET18NJ590_009264-T1	DBVPG3775_002632-T1
GF00004378	CHIFNET18NJ590_005557-T1, CHIFNET18NJ590_009265-T1	DBVPG3775_002631-T1
GF00004379	CHIFNET18NJ590_005558-T1, CHIFNET18NJ590_009266-T1	DBVPG3775_002630-T1
GF00004380	CHIFNET18NJ590_005559-T1, CHIFNET18NJ590_009267-T1	DBVPG3775_002629-T1
GF00004381	CHIFNET18NJ590_005560-T1, CHIFNET18NJ590_009268-T1	DBVPG3775_002628-T1
GF00004382	CHIFNET18NJ590_005561-T1, CHIFNET18NJ590_009269-T1	DBVPG3775_002627-T1
GF00004383	CHIFNET18NJ590_005564-T1, CHIFNET18NJ590_009272-T1	DBVPG3775_002624-T1
GF00004384	CHIFNET18NJ590_005567-T1, CHIFNET18NJ590_009275-T1	DBVPG3775_002620-T1
GF00004385	CHIFNET18NJ590_005568-T1, CHIFNET18NJ590_009276-T1	DBVPG3775_002619-T1
GF00004386	CHIFNET18NJ590_005571-T1, CHIFNET18NJ590_009279-T1	DBVPG3775_002615-T1
GF00004387	CHIFNET18NJ590_005572-T1, CHIFNET18NJ590_009280-T1	DBVPG3775_002614-T1
GF00004388	CHIFNET18NJ590_005573-T1, CHIFNET18NJ590_009281-T1	DBVPG3775_002613-T1
GF00004389	CHIFNET18NJ590_005574-T1, CHIFNET18NJ590_009282-T1	DBVPG3775_002612-T1
GF00004390	CHIFNET18NJ590_005578-T1, CHIFNET18NJ590_009286-T1	DBVPG3775_002607-T1
GF00004391	CHIFNET18NJ590_005581-T1, CHIFNET18NJ590_009288-T1	DBVPG3775_002604-T1
GF00004392	CHIFNET18NJ590_005582-T1, CHIFNET18NJ590_009289-T1	DBVPG3775_002603-T1
GF00004393	CHIFNET18NJ590_005583-T1, CHIFNET18NJ590_009290-T1	DBVPG3775_002602-T1
GF00004394	CHIFNET18NJ590_005591-T1, CHIFNET18NJ590_008727-T1	DBVPG3775_003617-T1
GF00004395	CHIFNET18NJ590_005593-T1, CHIFNET18NJ590_008724-T1	DBVPG3775_003619-T1
GF00004396	CHIFNET18NJ590_005594-T1, CHIFNET18NJ590_008723-T1	DBVPG3775_003620-T1
GF00004397	CHIFNET18NJ590_005595-T1, CHIFNET18NJ590_008722-T1	DBVPG3775_003621-T1
GF00004398	CHIFNET18NJ590_005596-T1, CHIFNET18NJ590_008721-T1	DBVPG3775_003622-T1
GF00004399	CHIFNET18NJ590_005597-T1, CHIFNET18NJ590_008720-T1	DBVPG3775_003623-T1
GF00004400	CHIFNET18NJ590_005598-T1, CHIFNET18NJ590_008719-T1	DBVPG3775_003624-T1
GF00004401	CHIFNET18NJ590_005599-T1, CHIFNET18NJ590_008718-T1	DBVPG3775_003625-T1
GF00004402	CHIFNET18NJ590_005600-T1, CHIFNET18NJ590_008717-T1	DBVPG3775_003626-T1
GF00004403	CHIFNET18NJ590_005601-T1, CHIFNET18NJ590_008716-T1	DBVPG3775_003627-T1
GF00004404	CHIFNET18NJ590_005602-T1, CHIFNET18NJ590_008715-T1	DBVPG3775_003628-T1
GF00004405	CHIFNET18NJ590_005603-T1, CHIFNET18NJ590_008714-T1	DBVPG3775_003629-T1
GF00004406	CHIFNET18NJ590_005604-T1, CHIFNET18NJ590_008713-T1	DBVPG3775_003630-T1
GF00004407	CHIFNET18NJ590_005605-T1, CHIFNET18NJ590_008712-T1	DBVPG3775_003631-T1
GF00004408	CHIFNET18NJ590_005607-T1, CHIFNET18NJ590_008710-T1	DBVPG3775_003633-T1
GF00004409	CHIFNET18NJ590_005608-T1, CHIFNET18NJ590_008709-T1	DBVPG3775_003634-T1
GF00004410	CHIFNET18NJ590_005610-T1, CHIFNET18NJ590_008707-T1	DBVPG3775_003636-T1
GF00004411	CHIFNET18NJ590_005611-T1, CHIFNET18NJ590_008706-T1	DBVPG3775_003637-T1
GF00004412	CHIFNET18NJ590_005614-T1, CHIFNET18NJ590_012818-T1	DBVPG3775_003640-T1
GF00004413	CHIFNET18NJ590_005618-T1, CHIFNET18NJ590_012822-T1	DBVPG3775_003644-T1
GF00004414	CHIFNET18NJ590_005621-T1, CHIFNET18NJ590_012825-T1	DBVPG3775_003647-T1
GF00004415	CHIFNET18NJ590_005622-T1, CHIFNET18NJ590_012826-T1	DBVPG3775_003648-T1
GF00004416	CHIFNET18NJ590_005628-T1, CHIFNET18NJ590_009525-T1	DBVPG3775_003654-T1
GF00004417	CHIFNET18NJ590_005630-T1, CHIFNET18NJ590_009523-T1	DBVPG3775_003656-T1
GF00004418	CHIFNET18NJ590_005632-T1, CHIFNET18NJ590_009521-T1	DBVPG3775_003658-T1
GF00004419	CHIFNET18NJ590_005633-T1, CHIFNET18NJ590_009520-T1	DBVPG3775_003659-T1
GF00004420	CHIFNET18NJ590_005634-T1, CHIFNET18NJ590_009519-T1	DBVPG3775_003660-T1
GF00004421	CHIFNET18NJ590_005635-T1, CHIFNET18NJ590_009518-T1	DBVPG3775_003661-T1
GF00004422	CHIFNET18NJ590_005636-T1, CHIFNET18NJ590_009517-T1	DBVPG3775_003662-T1
GF00004423	CHIFNET18NJ590_005641-T1, CHIFNET18NJ590_009514-T1	DBVPG3775_003665-T1
GF00004424	CHIFNET18NJ590_005642-T1, CHIFNET18NJ590_009513-T1	DBVPG3775_003666-T1
GF00004425	CHIFNET18NJ590_005643-T1, CHIFNET18NJ590_009512-T1	DBVPG3775_003667-T1
GF00004426	CHIFNET18NJ590_005645-T1, CHIFNET18NJ590_009510-T1	DBVPG3775_003669-T1
GF00004427	CHIFNET18NJ590_005646-T1, CHIFNET18NJ590_009509-T1	DBVPG3775_003670-T1
GF00004428	CHIFNET18NJ590_005649-T1, CHIFNET18NJ590_009507-T1	DBVPG3775_003673-T1
GF00004429	CHIFNET18NJ590_005652-T1, CHIFNET18NJ590_009504-T1	DBVPG3775_003676-T1
GF00004430	CHIFNET18NJ590_005654-T1, CHIFNET18NJ590_009502-T1	DBVPG3775_003678-T1
GF00004431	CHIFNET18NJ590_005655-T1, CHIFNET18NJ590_009501-T1	DBVPG3775_003679-T1
GF00004432	CHIFNET18NJ590_005658-T1, CHIFNET18NJ590_009497-T1	DBVPG3775_003682-T1
GF00004433	CHIFNET18NJ590_005659-T1, CHIFNET18NJ590_009496-T1	DBVPG3775_003683-T1
GF00004434	CHIFNET18NJ590_005664-T1, CHIFNET18NJ590_009491-T1	DBVPG3775_006695-T1
GF00004435	CHIFNET18NJ590_005668-T1, CHIFNET18NJ590_009487-T1	DBVPG3775_006697-T1
GF00004436	CHIFNET18NJ590_005671-T1, CHIFNET18NJ590_009484-T1	DBVPG3775_006702-T1
GF00004437	CHIFNET18NJ590_005673-T1, CHIFNET18NJ590_009409-T1	DBVPG3775_006704-T1
GF00004438	CHIFNET18NJ590_005674-T1, CHIFNET18NJ590_009408-T1	DBVPG3775_006705-T1
GF00004439	CHIFNET18NJ590_005675-T1, CHIFNET18NJ590_009407-T1	DBVPG3775_006706-T1
GF00004440	CHIFNET18NJ590_005678-T1, CHIFNET18NJ590_009405-T1	DBVPG3775_006708-T1
GF00004441	CHIFNET18NJ590_005680-T1, CHIFNET18NJ590_009403-T1	DBVPG3775_006710-T1
GF00004442	CHIFNET18NJ590_005681-T1, CHIFNET18NJ590_009402-T1	DBVPG3775_006711-T1
GF00004443	CHIFNET18NJ590_005682-T1, CHIFNET18NJ590_009401-T1	DBVPG3775_006712-T1
GF00004444	CHIFNET18NJ590_005683-T1, CHIFNET18NJ590_009400-T1	DBVPG3775_006713-T1
GF00004445	CHIFNET18NJ590_005684-T1, CHIFNET18NJ590_009399-T1	DBVPG3775_006714-T1
GF00004446	CHIFNET18NJ590_005685-T1, CHIFNET18NJ590_009398-T1	DBVPG3775_006715-T1
GF00004447	CHIFNET18NJ590_005686-T1, CHIFNET18NJ590_009397-T1	DBVPG3775_006716-T1
GF00004448	CHIFNET18NJ590_005690-T1, CHIFNET18NJ590_007059-T1	DBVPG3775_003718-T1
GF00004449	CHIFNET18NJ590_005691-T1, CHIFNET18NJ590_007060-T1	DBVPG3775_003719-T1
GF00004450	CHIFNET18NJ590_005692-T1, CHIFNET18NJ590_007061-T1	DBVPG3775_003720-T1
