	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa
GF00002901	DBVPG3856_012895-T1, DBVPG3856_011868-T1
GF00002902	DBVPG3856_003337-T1, DBVPG3856_010014-T1
GF00002903	DBVPG3856_000010-T1, DBVPG3856_012977-T1
GF00002904	DBVPG3856_013450-T1, DBVPG3856_004076-T1
GF00002905	DBVPG3856_011234-T1, DBVPG3856_000796-T1
GF00002906	DBVPG3856_014019-T1, DBVPG3856_013787-T1
GF00002907	DBVPG3856_013659-T1, DBVPG3856_001499-T1
GF00002908	DBVPG3856_014102-T1, DBVPG3856_012891-T1
GF00002909	DBVPG3856_003016-T1, DBVPG3856_010588-T1
GF00002910	DBVPG3856_007645-T1, DBVPG3856_010187-T1
GF00002911	DBVPG3856_009977-T1, DBVPG3856_009195-T1
GF00002912	DBVPG3856_013630-T1, DBVPG3856_012556-T1
GF00002913	DBVPG3856_001447-T1, DBVPG3856_008077-T1
GF00002914	DBVPG3856_005417-T1, DBVPG3856_005431-T1
GF00002915	DBVPG3856_005657-T1, DBVPG3856_015002-T1
GF00002916	DBVPG3856_009009-T1, DBVPG3856_012637-T1
GF00002917	DBVPG3856_005137-T1, DBVPG3856_002370-T1
GF00002918	DBVPG3856_012217-T1, DBVPG3856_014111-T1
GF00002919	DBVPG3856_014837-T1, DBVPG3856_013241-T1
GF00002920	DBVPG3856_002851-T1, DBVPG3856_013399-T1
GF00002921	DBVPG3856_013254-T1, DBVPG3856_001495-T1
GF00002922	DBVPG3856_003578-T1, DBVPG3856_005801-T1
GF00002923	DBVPG3856_007328-T1, DBVPG3856_002598-T1
GF00002924	DBVPG3856_004601-T1, DBVPG3856_003701-T1
GF00002925	DBVPG3856_003241-T1, DBVPG3856_002032-T1
GF00002926	DBVPG3856_012175-T1, DBVPG3856_012496-T1
GF00002927	DBVPG3856_001885-T1, DBVPG3856_011382-T1
GF00002928	DBVPG3856_008383-T1, DBVPG3856_000282-T1
GF00002929	DBVPG3856_009785-T1, DBVPG3856_000475-T1
GF00002930	DBVPG3856_009078-T1, DBVPG3856_006872-T1
GF00002931	DBVPG3856_010791-T1, DBVPG3856_005972-T1
GF00002932	DBVPG3856_000348-T1, DBVPG3856_002485-T1
GF00002933	DBVPG3856_011512-T1, DBVPG3856_009533-T1
GF00002934	DBVPG3856_013223-T1, DBVPG3856_003994-T1
GF00002935	DBVPG3856_004185-T1, DBVPG3856_015023-T1
GF00002936	DBVPG3856_004838-T1, DBVPG3856_008459-T1
GF00002937	DBVPG3856_014355-T1, DBVPG3856_012472-T1
GF00002938	DBVPG3856_003708-T1, DBVPG3856_004595-T1
GF00002939	DBVPG3856_003657-T1, DBVPG3856_004637-T1
GF00002940	DBVPG3856_001277-T1, DBVPG3856_006694-T1
GF00002941	DBVPG3856_012723-T1, DBVPG3856_013046-T1
GF00002942	DBVPG3856_012439-T1, DBVPG3856_001037-T1
GF00002943	DBVPG3856_010132-T1, DBVPG3856_014735-T1
GF00002944	DBVPG3856_014680-T1, DBVPG3856_009174-T1
GF00002945	DBVPG3856_014110-T1, DBVPG3856_012216-T1
GF00002946	DBVPG3856_002119-T1, DBVPG3856_012131-T1
GF00002947	DBVPG3856_004405-T1, DBVPG3856_010943-T1
GF00002948	DBVPG3856_004465-T1, DBVPG3856_004863-T1
GF00002949	DBVPG3856_007966-T1, DBVPG3856_008592-T1
GF00002950	DBVPG3856_003634-T1, DBVPG3856_013185-T1
GF00002951	DBVPG3856_008795-T1, DBVPG3856_011250-T1
GF00002952	DBVPG3856_013282-T1, DBVPG3856_008045-T1
GF00002953	DBVPG3856_005541-T1, DBVPG3856_010774-T1
GF00002954	DBVPG3856_002704-T1, DBVPG3856_006529-T1
GF00002955	DBVPG3856_006072-T1, DBVPG3856_001742-T1
GF00002956	DBVPG3856_010332-T1, DBVPG3856_011604-T1
GF00002957	DBVPG3856_000426-T1, DBVPG3856_006222-T1
GF00002958	DBVPG3856_010223-T1, DBVPG3856_012222-T1
GF00002959	DBVPG3856_003982-T1, DBVPG3856_014006-T1
GF00002960	DBVPG3856_004618-T1, DBVPG3856_003684-T1
GF00002961	DBVPG3856_007200-T1, DBVPG3856_004679-T1
GF00002962	DBVPG3856_005083-T1, DBVPG3856_010069-T1
GF00002963	DBVPG3856_006570-T1, DBVPG3856_011479-T1
GF00002964	DBVPG3856_009957-T1, DBVPG3856_005195-T1
GF00002965	DBVPG3856_010405-T1, DBVPG3856_010840-T1
GF00002966	DBVPG3856_002353-T1, DBVPG3856_014452-T1
GF00002967	DBVPG3856_013348-T1, DBVPG3856_000488-T1
GF00002968	DBVPG3856_012793-T1, DBVPG3856_013652-T1
GF00002969	DBVPG3856_012765-T1, DBVPG3856_001664-T1
GF00002970	DBVPG3856_013058-T1, DBVPG3856_003421-T1
GF00002971	DBVPG3856_010111-T1, DBVPG3856_010540-T1
GF00002972	DBVPG3856_013573-T1, DBVPG3856_013886-T1
GF00002973	DBVPG3856_006596-T1, DBVPG3856_001255-T1
GF00002974	DBVPG3856_012159-T1, DBVPG3856_010670-T1
GF00002975	DBVPG3856_006076-T1, DBVPG3856_001738-T1
GF00002976	DBVPG3856_007984-T1, DBVPG3856_001683-T1
GF00002977	DBVPG3856_010321-T1, DBVPG3856_011616-T1
GF00002978	DBVPG3856_011561-T1, DBVPG3856_011704-T1
GF00002979	DBVPG3856_005006-T1, DBVPG3856_013393-T1
GF00002980	DBVPG3856_003755-T1, DBVPG3856_013442-T1
GF00002981	DBVPG3856_000731-T1, DBVPG3856_001329-T1
GF00002982	DBVPG3856_014207-T1, DBVPG3856_000344-T1
GF00002983	DBVPG3856_007647-T1, DBVPG3856_010189-T1
GF00002984	DBVPG3856_009971-T1, DBVPG3856_009189-T1
GF00002985	DBVPG3856_006010-T1, DBVPG3856_002090-T1
GF00002986	DBVPG3856_014396-T1, DBVPG3856_004007-T1
GF00002987	DBVPG3856_005118-T1, DBVPG3856_002400-T1
GF00002988	DBVPG3856_007572-T1, DBVPG3856_004210-T1
GF00002989	DBVPG3856_010976-T1, DBVPG3856_006818-T1
GF00002990	DBVPG3856_011907-T1, DBVPG3856_009906-T1
GF00002991	DBVPG3856_010849-T1, DBVPG3856_010414-T1
GF00002992	DBVPG3856_002308-T1, DBVPG3856_012080-T1
GF00002993	DBVPG3856_013462-T1, DBVPG3856_005239-T1
GF00002994	DBVPG3856_005814-T1, DBVPG3856_003554-T1
GF00002995	DBVPG3856_013867-T1, DBVPG3856_013825-T1
GF00002996	DBVPG3856_010121-T1, DBVPG3856_012033-T1
GF00002997	DBVPG3856_010326-T1, DBVPG3856_011611-T1
GF00002998	DBVPG3856_007557-T1, DBVPG3856_004194-T1
GF00002999	DBVPG3856_008472-T1, DBVPG3856_008391-T1
GF00003000	DBVPG3856_000790-T1, DBVPG3856_012460-T1
GF00003001	DBVPG3856_014628-T1, DBVPG3856_007937-T1
GF00003002	DBVPG3856_008655-T1, DBVPG3856_013116-T1
GF00003003	DBVPG3856_008884-T1, DBVPG3856_008109-T1
GF00003004	DBVPG3856_008600-T1, DBVPG3856_007957-T1
GF00003005	DBVPG3856_003262-T1, DBVPG3856_014610-T1
GF00003006	DBVPG3856_009421-T1, DBVPG3856_011054-T1
GF00003007	DBVPG3856_006013-T1, DBVPG3856_002087-T1
GF00003008	DBVPG3856_002747-T1, DBVPG3856_012115-T1
GF00003009	DBVPG3856_013616-T1, DBVPG3856_005897-T1
GF00003010	DBVPG3856_012966-T1, DBVPG3856_010247-T1
GF00003011	DBVPG3856_000763-T1, DBVPG3856_009321-T1
GF00003012	DBVPG3856_006355-T1, DBVPG3856_002210-T1
GF00003013	DBVPG3856_008059-T1, DBVPG3856_013908-T1
GF00003014	DBVPG3856_001199-T1, DBVPG3856_010490-T1
GF00003015	DBVPG3856_003568-T1, DBVPG3856_005789-T1
GF00003016	DBVPG3856_005066-T1, DBVPG3856_014287-T1
GF00003017	DBVPG3856_002830-T1, DBVPG3856_003816-T1
GF00003018	DBVPG3856_009391-T1, DBVPG3856_001153-T1
GF00003019	DBVPG3856_001254-T1, DBVPG3856_006597-T1
GF00003020	DBVPG3856_010252-T1, DBVPG3856_008822-T1
GF00003021	DBVPG3856_014075-T1, DBVPG3856_014141-T1
GF00003022	DBVPG3856_006516-T1, DBVPG3856_002715-T1
GF00003023	DBVPG3856_011599-T1, DBVPG3856_000619-T1
GF00003024	DBVPG3856_006135-T1, DBVPG3856_000239-T1
GF00003025	DBVPG3856_000785-T1, DBVPG3856_012455-T1
GF00003026	DBVPG3856_010012-T1, DBVPG3856_003339-T1
GF00003027	DBVPG3856_003064-T1, DBVPG3856_012805-T1
GF00003028	DBVPG3856_010679-T1, DBVPG3856_003747-T1
GF00003029	DBVPG3856_010242-T1, DBVPG3856_012961-T1
GF00003030	DBVPG3856_004122-T1, DBVPG3856_002924-T1
GF00003031	DBVPG3856_011703-T1, DBVPG3856_011560-T1
GF00003032	DBVPG3856_013944-T1, DBVPG3856_012411-T1
GF00003033	DBVPG3856_013891-T1, DBVPG3856_010279-T1
GF00003034	DBVPG3856_008492-T1, DBVPG3856_008411-T1
GF00003035	DBVPG3856_001578-T1, DBVPG3856_012718-T1
GF00003036	DBVPG3856_014083-T1, DBVPG3856_014149-T1
GF00003037	DBVPG3856_010489-T1, DBVPG3856_001198-T1
GF00003038	DBVPG3856_009271-T1, DBVPG3856_000129-T1
GF00003039	DBVPG3856_010356-T1, DBVPG3856_004093-T1
GF00003040	DBVPG3856_006923-T1, DBVPG3856_005839-T1
GF00003041	DBVPG3856_000042-T1, DBVPG3856_002683-T1
GF00003042	DBVPG3856_006992-T1, DBVPG3856_003434-T1
GF00003043	DBVPG3856_013352-T1, DBVPG3856_003163-T1
GF00003044	DBVPG3856_007556-T1, DBVPG3856_004193-T1
GF00003045	DBVPG3856_009850-T1, DBVPG3856_000918-T1
GF00003046	DBVPG3856_001834-T1, DBVPG3856_014567-T1
GF00003047	DBVPG3856_011064-T1, DBVPG3856_009641-T1
GF00003048	DBVPG3856_006328-T1, DBVPG3856_001624-T1
GF00003049	DBVPG3856_012332-T1, DBVPG3856_000020-T1
GF00003050	DBVPG3856_002500-T1, DBVPG3856_004756-T1
GF00003051	DBVPG3856_002049-T1, DBVPG3856_012378-T1
GF00003052	DBVPG3856_014090-T1, DBVPG3856_009763-T1
GF00003053	DBVPG3856_009192-T1, DBVPG3856_009974-T1
GF00003054	DBVPG3856_001395-T1, DBVPG3856_000661-T1
GF00003055	DBVPG3856_002418-T1, DBVPG3856_009143-T1
GF00003056	DBVPG3856_004336-T1, DBVPG3856_012679-T1
GF00003057	DBVPG3856_013672-T1, DBVPG3856_007136-T1
GF00003058	DBVPG3856_002118-T1, DBVPG3856_012130-T1
GF00003059	DBVPG3856_002791-T1, DBVPG3856_008198-T1
GF00003060	DBVPG3856_002174-T1, DBVPG3856_010892-T1
GF00003061	DBVPG3856_014988-T1, DBVPG3856_008155-T1
GF00003062	DBVPG3856_000085-T1, DBVPG3856_002639-T1
GF00003063	DBVPG3856_005401-T1, DBVPG3856_005447-T1
GF00003064	DBVPG3856_002290-T1, DBVPG3856_010460-T1
GF00003065	DBVPG3856_011101-T1, DBVPG3856_005597-T1
GF00003066	DBVPG3856_005058-T1, DBVPG3856_013931-T1
GF00003067	DBVPG3856_008993-T1, DBVPG3856_006280-T1
GF00003068	DBVPG3856_005669-T1, DBVPG3856_014219-T1
GF00003069	DBVPG3856_001494-T1, DBVPG3856_013253-T1
GF00003070	DBVPG3856_005990-T1, DBVPG3856_010909-T1
GF00003071	DBVPG3856_010855-T1, DBVPG3856_010421-T1
GF00003072	DBVPG3856_011183-T1, DBVPG3856_006830-T1
GF00003073	DBVPG3856_007968-T1, DBVPG3856_001667-T1
GF00003074	DBVPG3856_002472-T1, DBVPG3856_000362-T1
GF00003075	DBVPG3856_000558-T1, DBVPG3856_007037-T1
GF00003076	DBVPG3856_005449-T1, DBVPG3856_005399-T1
GF00003077	DBVPG3856_009265-T1, DBVPG3856_000136-T1
GF00003078	DBVPG3856_014492-T1, DBVPG3856_004069-T1
GF00003079	DBVPG3856_003724-T1, DBVPG3856_012244-T1
GF00003080	DBVPG3856_009988-T1, DBVPG3856_013832-T1
GF00003081	DBVPG3856_008886-T1, DBVPG3856_008111-T1
GF00003082	DBVPG3856_010795-T1, DBVPG3856_005968-T1
GF00003083	DBVPG3856_009165-T1, DBVPG3856_009715-T1
GF00003084	DBVPG3856_003742-T1, DBVPG3856_010684-T1
GF00003085	DBVPG3856_010783-T1, DBVPG3856_005550-T1
GF00003086	DBVPG3856_001412-T1, DBVPG3856_012756-T1
GF00003087	DBVPG3856_004101-T1, DBVPG3856_010365-T1
GF00003088	DBVPG3856_001268-T1, DBVPG3856_006704-T1
GF00003089	DBVPG3856_009764-T1, DBVPG3856_014089-T1
GF00003090	DBVPG3856_008978-T1, DBVPG3856_006265-T1
GF00003091	DBVPG3856_011489-T1, DBVPG3856_005499-T1
GF00003092	DBVPG3856_002684-T1, DBVPG3856_000041-T1
GF00003093	DBVPG3856_012452-T1, DBVPG3856_000782-T1
GF00003094	DBVPG3856_001128-T1, DBVPG3856_004966-T1
GF00003095	DBVPG3856_008566-T1, DBVPG3856_013989-T1
GF00003096	DBVPG3856_010065-T1, DBVPG3856_005080-T1
GF00003097	DBVPG3856_001989-T1, DBVPG3856_009382-T1
GF00003098	DBVPG3856_005949-T1, DBVPG3856_014260-T1
GF00003099	DBVPG3856_007002-T1, DBVPG3856_003444-T1
GF00003100	DBVPG3856_009697-T1, DBVPG3856_005180-T1
GF00003101	DBVPG3856_009400-T1, DBVPG3856_001161-T1
GF00003102	DBVPG3856_012083-T1, DBVPG3856_002311-T1
GF00003103	DBVPG3856_005270-T1, DBVPG3856_011732-T1
GF00003104	DBVPG3856_002363-T1, DBVPG3856_005144-T1
GF00003105	DBVPG3856_002039-T1, DBVPG3856_011539-T1
GF00003106	DBVPG3856_006786-T1, DBVPG3856_005474-T1
GF00003107	DBVPG3856_008141-T1, DBVPG3856_012507-T1
GF00003108	DBVPG3856_002316-T1, DBVPG3856_012088-T1
GF00003109	DBVPG3856_006928-T1, DBVPG3856_005844-T1
GF00003110	DBVPG3856_001767-T1, DBVPG3856_006069-T1
GF00003111	DBVPG3856_014068-T1, DBVPG3856_012884-T1
GF00003112	DBVPG3856_010346-T1, DBVPG3856_004083-T1
GF00003113	DBVPG3856_008955-T1, DBVPG3856_011641-T1
GF00003114	DBVPG3856_001903-T1, DBVPG3856_000955-T1
GF00003115	DBVPG3856_005374-T1, DBVPG3856_007879-T1
GF00003116	DBVPG3856_000378-T1, DBVPG3856_002457-T1
GF00003117	DBVPG3856_007414-T1, DBVPG3856_003784-T1
GF00003118	DBVPG3856_012560-T1, DBVPG3856_013626-T1
GF00003119	DBVPG3856_002077-T1, DBVPG3856_006019-T1
GF00003120	DBVPG3856_007786-T1, DBVPG3856_014905-T1
GF00003121	DBVPG3856_002845-T1, DBVPG3856_013405-T1
GF00003122	DBVPG3856_008288-T1, DBVPG3856_006669-T1
GF00003123	DBVPG3856_002437-T1, DBVPG3856_009125-T1
GF00003124	DBVPG3856_007196-T1, DBVPG3856_004684-T1
GF00003125	DBVPG3856_008132-T1, DBVPG3856_008907-T1
GF00003126	DBVPG3856_010349-T1, DBVPG3856_004086-T1
GF00003127	DBVPG3856_012921-T1, DBVPG3856_002238-T1
GF00003128	DBVPG3856_002312-T1, DBVPG3856_012084-T1
GF00003129	DBVPG3856_007352-T1, DBVPG3856_010701-T1
GF00003130	DBVPG3856_006661-T1, DBVPG3856_011818-T1
GF00003131	DBVPG3856_014440-T1, DBVPG3856_001634-T1
GF00003132	DBVPG3856_004808-T1, DBVPG3856_003481-T1
GF00003133	DBVPG3856_012730-T1, DBVPG3856_013039-T1
GF00003134	DBVPG3856_008122-T1, DBVPG3856_008896-T1
GF00003135	DBVPG3856_002386-T1, DBVPG3856_005123-T1
GF00003136	DBVPG3856_013170-T1, DBVPG3856_000399-T1
GF00003137	DBVPG3856_006875-T1, DBVPG3856_009075-T1
GF00003138	DBVPG3856_008617-T1, DBVPG3856_007939-T1
GF00003139	DBVPG3856_000650-T1, DBVPG3856_013719-T1
GF00003140	DBVPG3856_010788-T1, DBVPG3856_005981-T1
GF00003141	DBVPG3856_009779-T1, DBVPG3856_010116-T1
GF00003142	DBVPG3856_005628-T1, DBVPG3856_004710-T1
GF00003143	DBVPG3856_008535-T1, DBVPG3856_000209-T1
GF00003144	DBVPG3856_010479-T1, DBVPG3856_001189-T1
GF00003145	DBVPG3856_009345-T1, DBVPG3856_008012-T1
GF00003146	DBVPG3856_011723-T1, DBVPG3856_010991-T1
GF00003147	DBVPG3856_014950-T1, DBVPG3856_004030-T1
GF00003148	DBVPG3856_003790-T1, DBVPG3856_007406-T1
GF00003149	DBVPG3856_001545-T1, DBVPG3856_011994-T1
GF00003150	DBVPG3856_013675-T1, DBVPG3856_007140-T1
GF00003151	DBVPG3856_005076-T1, DBVPG3856_010061-T1
GF00003152	DBVPG3856_001239-T1, DBVPG3856_006685-T1
GF00003153	DBVPG3856_007640-T1, DBVPG3856_010182-T1
GF00003154	DBVPG3856_007202-T1, DBVPG3856_004677-T1
GF00003155	DBVPG3856_004321-T1, DBVPG3856_012546-T1
GF00003156	DBVPG3856_006071-T1, DBVPG3856_001769-T1
GF00003157	DBVPG3856_001566-T1, DBVPG3856_007234-T1
GF00003158	DBVPG3856_014322-T1, DBVPG3856_002406-T1
GF00003159	DBVPG3856_010883-T1, DBVPG3856_011420-T1
GF00003160	DBVPG3856_010739-T1, DBVPG3856_004292-T1
GF00003161	DBVPG3856_008601-T1, DBVPG3856_007956-T1
GF00003162	DBVPG3856_009669-T1, DBVPG3856_002862-T1
GF00003163	DBVPG3856_007311-T1, DBVPG3856_002583-T1
GF00003164	DBVPG3856_011063-T1, DBVPG3856_009642-T1
GF00003165	DBVPG3856_001766-T1, DBVPG3856_006068-T1
GF00003166	DBVPG3856_014564-T1, DBVPG3856_012302-T1
GF00003167	DBVPG3856_004925-T1, DBVPG3856_001714-T1
GF00003168	DBVPG3856_000256-T1, DBVPG3856_006155-T1
GF00003169	DBVPG3856_006467-T1, DBVPG3856_008653-T1
GF00003170	DBVPG3856_008389-T1, DBVPG3856_000275-T1
GF00003171	DBVPG3856_002226-T1, DBVPG3856_008315-T1
GF00003172	DBVPG3856_000204-T1, DBVPG3856_008528-T1
GF00003173	DBVPG3856_014971-T1, DBVPG3856_008279-T1
GF00003174	DBVPG3856_005522-T1, DBVPG3856_011965-T1
GF00003175	DBVPG3856_011803-T1, DBVPG3856_006647-T1
GF00003176	DBVPG3856_005136-T1, DBVPG3856_002371-T1
GF00003177	DBVPG3856_013173-T1, DBVPG3856_000396-T1
GF00003178	DBVPG3856_008759-T1, DBVPG3856_007472-T1
GF00003179	DBVPG3856_014574-T1, DBVPG3856_007125-T1
GF00003180	DBVPG3856_014242-T1, DBVPG3856_013233-T1
GF00003181	DBVPG3856_013342-T1, DBVPG3856_000482-T1
GF00003182	DBVPG3856_004722-T1, DBVPG3856_005616-T1
GF00003183	DBVPG3856_003615-T1, DBVPG3856_010753-T1
GF00003184	DBVPG3856_003930-T1, DBVPG3856_000826-T1
GF00003185	DBVPG3856_007417-T1, DBVPG3856_005773-T1
GF00003186	DBVPG3856_014235-T1, DBVPG3856_013240-T1
GF00003187	DBVPG3856_003768-T1, DBVPG3856_010047-T1
GF00003188	DBVPG3856_002123-T1, DBVPG3856_002184-T1
GF00003189	DBVPG3856_003393-T1, DBVPG3856_007833-T1
GF00003190	DBVPG3856_000793-T1, DBVPG3856_011238-T1
GF00003191	DBVPG3856_006333-T1, DBVPG3856_001632-T1
GF00003192	DBVPG3856_007265-T1, DBVPG3856_003274-T1
GF00003193	DBVPG3856_009389-T1, DBVPG3856_001996-T1
GF00003194	DBVPG3856_006963-T1, DBVPG3856_009517-T1
GF00003195	DBVPG3856_010284-T1, DBVPG3856_011982-T1
GF00003196	DBVPG3856_002625-T1, DBVPG3856_000099-T1
GF00003197	DBVPG3856_014770-T1, DBVPG3856_007606-T1
GF00003198	DBVPG3856_013102-T1, DBVPG3856_013072-T1
GF00003199	DBVPG3856_002622-T1, DBVPG3856_002784-T1
GF00003200	DBVPG3856_006046-T1, DBVPG3856_001770-T1
GF00003201	DBVPG3856_002215-T1, DBVPG3856_006350-T1
GF00003202	DBVPG3856_013722-T1, DBVPG3856_000653-T1
GF00003203	DBVPG3856_006804-T1, DBVPG3856_010962-T1
GF00003204	DBVPG3856_007342-T1, DBVPG3856_011504-T1
GF00003205	DBVPG3856_006678-T1, DBVPG3856_001232-T1
GF00003206	DBVPG3856_002264-T1, DBVPG3856_003365-T1
GF00003207	DBVPG3856_014307-T1, DBVPG3856_002494-T1
GF00003208	DBVPG3856_001361-T1, DBVPG3856_000698-T1
GF00003209	DBVPG3856_006315-T1, DBVPG3856_001612-T1
GF00003210	DBVPG3856_005901-T1, DBVPG3856_013620-T1
GF00003211	DBVPG3856_014660-T1, DBVPG3856_014671-T1
GF00003212	DBVPG3856_007767-T1, DBVPG3856_011351-T1
GF00003213	DBVPG3856_005709-T1, DBVPG3856_007530-T1
GF00003214	DBVPG3856_004829-T1, DBVPG3856_008446-T1
GF00003215	DBVPG3856_007012-T1, DBVPG3856_003454-T1
GF00003216	DBVPG3856_004290-T1, DBVPG3856_010737-T1
GF00003217	DBVPG3856_010133-T1, DBVPG3856_014736-T1
GF00003218	DBVPG3856_011595-T1, DBVPG3856_000615-T1
GF00003219	DBVPG3856_005112-T1, DBVPG3856_002394-T1
GF00003220	DBVPG3856_013829-T1, DBVPG3856_009991-T1
GF00003221	DBVPG3856_002648-T1, DBVPG3856_000077-T1
GF00003222	DBVPG3856_005678-T1, DBVPG3856_014894-T1
GF00003223	DBVPG3856_009792-T1, DBVPG3856_000468-T1
GF00003224	DBVPG3856_014534-T1, DBVPG3856_009032-T1
GF00003225	DBVPG3856_003181-T1, DBVPG3856_003321-T1
GF00003226	DBVPG3856_007080-T1, DBVPG3856_004373-T1
GF00003227	DBVPG3856_003867-T1, DBVPG3856_000888-T1
GF00003228	DBVPG3856_007842-T1, DBVPG3856_003402-T1
GF00003229	DBVPG3856_002464-T1, DBVPG3856_000371-T1
GF00003230	DBVPG3856_011740-T1, DBVPG3856_005262-T1
GF00003231	DBVPG3856_007053-T1, DBVPG3856_000574-T1
GF00003232	DBVPG3856_011300-T1, DBVPG3856_002330-T1
GF00003233	DBVPG3856_003036-T1, DBVPG3856_006863-T1
GF00003234	DBVPG3856_013975-T1, DBVPG3856_005015-T1
GF00003235	DBVPG3856_009237-T1, DBVPG3856_002187-T1
GF00003236	DBVPG3856_011462-T1, DBVPG3856_006554-T1
GF00003237	DBVPG3856_011899-T1, DBVPG3856_009899-T1
GF00003238	DBVPG3856_002701-T1, DBVPG3856_006532-T1
GF00003239	DBVPG3856_012223-T1, DBVPG3856_010224-T1
GF00003240	DBVPG3856_003202-T1, DBVPG3856_003300-T1
GF00003241	DBVPG3856_013646-T1, DBVPG3856_014367-T1
GF00003242	DBVPG3856_004014-T1, DBVPG3856_013021-T1
GF00003243	DBVPG3856_010946-T1, DBVPG3856_004408-T1
GF00003244	DBVPG3856_000933-T1, DBVPG3856_014547-T1
GF00003245	DBVPG3856_005986-T1, DBVPG3856_010913-T1
GF00003246	DBVPG3856_012608-T1, DBVPG3856_006976-T1
GF00003247	DBVPG3856_005014-T1, DBVPG3856_013386-T1
GF00003248	DBVPG3856_007388-T1, DBVPG3856_006766-T1
GF00003249	DBVPG3856_010924-T1, DBVPG3856_013606-T1
GF00003250	DBVPG3856_004117-T1, DBVPG3856_002919-T1
GF00003251	DBVPG3856_005393-T1, DBVPG3856_007895-T1
GF00003252	DBVPG3856_007453-T1, DBVPG3856_008741-T1
GF00003253	DBVPG3856_008826-T1, DBVPG3856_010256-T1
GF00003254	DBVPG3856_001205-T1, DBVPG3856_010495-T1
GF00003255	DBVPG3856_000286-T1, DBVPG3856_008379-T1
GF00003256	DBVPG3856_007907-T1, DBVPG3856_012093-T1
GF00003257	DBVPG3856_010654-T1, DBVPG3856_010176-T1
GF00003258	DBVPG3856_006879-T1, DBVPG3856_013731-T1
GF00003259	DBVPG3856_010778-T1, DBVPG3856_005545-T1
GF00003260	DBVPG3856_006982-T1, DBVPG3856_012602-T1
GF00003261	DBVPG3856_007005-T1, DBVPG3856_003447-T1
GF00003262	DBVPG3856_010251-T1, DBVPG3856_008821-T1
GF00003263	DBVPG3856_013999-T1, DBVPG3856_003975-T1
GF00003264	DBVPG3856_007716-T1, DBVPG3856_004178-T1
GF00003265	DBVPG3856_001063-T1, DBVPG3856_004510-T1
GF00003266	DBVPG3856_014427-T1, DBVPG3856_011436-T1
GF00003267	DBVPG3856_014763-T1, DBVPG3856_012616-T1
GF00003268	DBVPG3856_006956-T1, DBVPG3856_009509-T1
GF00003269	DBVPG3856_012583-T1, DBVPG3856_012265-T1
GF00003270	DBVPG3856_008804-T1, DBVPG3856_014636-T1
GF00003271	DBVPG3856_009993-T1, DBVPG3856_004257-T1
GF00003272	DBVPG3856_002991-T1, DBVPG3856_011628-T1
GF00003273	DBVPG3856_000815-T1, DBVPG3856_003941-T1
GF00003274	DBVPG3856_002874-T1, DBVPG3856_009657-T1
GF00003275	DBVPG3856_007048-T1, DBVPG3856_000568-T1
GF00003276	DBVPG3856_010568-T1, DBVPG3856_009910-T1
GF00003277	DBVPG3856_003021-T1, DBVPG3856_006849-T1
GF00003278	DBVPG3856_009994-T1, DBVPG3856_004258-T1
GF00003279	DBVPG3856_005140-T1, DBVPG3856_002367-T1
GF00003280	DBVPG3856_013612-T1, DBVPG3856_010929-T1
GF00003281	DBVPG3856_003672-T1, DBVPG3856_004626-T1
GF00003282	DBVPG3856_009771-T1, DBVPG3856_010018-T1
GF00003283	DBVPG3856_004720-T1, DBVPG3856_005618-T1
GF00003284	DBVPG3856_010122-T1, DBVPG3856_012032-T1
GF00003285	DBVPG3856_006127-T1, DBVPG3856_000232-T1
GF00003286	DBVPG3856_014442-T1, DBVPG3856_001636-T1
GF00003287	DBVPG3856_012525-T1, DBVPG3856_009419-T1
GF00003288	DBVPG3856_005100-T1, DBVPG3856_010086-T1
GF00003289	DBVPG3856_003807-T1, DBVPG3856_005453-T1
GF00003290	DBVPG3856_005637-T1, DBVPG3856_015011-T1
GF00003291	DBVPG3856_003918-T1, DBVPG3856_011322-T1
GF00003292	DBVPG3856_007121-T1, DBVPG3856_004054-T1
GF00003293	DBVPG3856_004447-T1, DBVPG3856_004881-T1
GF00003294	DBVPG3856_008652-T1, DBVPG3856_006465-T1
GF00003295	DBVPG3856_006027-T1, DBVPG3856_002069-T1
GF00003296	DBVPG3856_008972-T1, DBVPG3856_006258-T1
GF00003297	DBVPG3856_005653-T1, DBVPG3856_012856-T1
GF00003298	DBVPG3856_008633-T1, DBVPG3856_006631-T1
GF00003299	DBVPG3856_005962-T1, DBVPG3856_010802-T1
GF00003300	DBVPG3856_008737-T1, DBVPG3856_007449-T1
GF00003301	DBVPG3856_006037-T1, DBVPG3856_002060-T1
GF00003302	DBVPG3856_002742-T1, DBVPG3856_012120-T1
GF00003303	DBVPG3856_008924-T1, DBVPG3856_011683-T1
GF00003304	DBVPG3856_008967-T1, DBVPG3856_006253-T1
GF00003305	DBVPG3856_000889-T1, DBVPG3856_003868-T1
GF00003306	DBVPG3856_011008-T1, DBVPG3856_007803-T1
GF00003307	DBVPG3856_008053-T1, DBVPG3856_013913-T1
GF00003308	DBVPG3856_013530-T1, DBVPG3856_001831-T1
GF00003309	DBVPG3856_011562-T1, DBVPG3856_011705-T1
GF00003310	DBVPG3856_011373-T1, DBVPG3856_003492-T1
