	Rhodotorula_mucilaginosa_TFCN_17-0-2E390-1.cds.fa
GF00002501	TFCN1702E3901_002982-T1, TFCN1702E3901_001653-T1
GF00002502	TFCN1702E3901_001894-T1, TFCN1702E3901_005772-T1
GF00002503	TFCN1702E3901_004374-T1, TFCN1702E3901_011777-T1
GF00002504	TFCN1702E3901_001854-T1, TFCN1702E3901_000349-T1
GF00002505	TFCN1702E3901_005873-T1, TFCN1702E3901_000784-T1
GF00002506	TFCN1702E3901_011136-T1, TFCN1702E3901_004332-T1
GF00002507	TFCN1702E3901_012671-T1, TFCN1702E3901_010270-T1
GF00002508	TFCN1702E3901_001789-T1, TFCN1702E3901_002850-T1
GF00002509	TFCN1702E3901_012662-T1, TFCN1702E3901_010262-T1
GF00002510	TFCN1702E3901_005342-T1, TFCN1702E3901_005601-T1
GF00002511	TFCN1702E3901_004295-T1, TFCN1702E3901_011172-T1
GF00002512	TFCN1702E3901_008496-T1, TFCN1702E3901_004078-T1
GF00002513	TFCN1702E3901_010065-T1, TFCN1702E3901_010362-T1
GF00002514	TFCN1702E3901_010543-T1, TFCN1702E3901_005964-T1
GF00002515	TFCN1702E3901_007412-T1, TFCN1702E3901_000898-T1
GF00002516	TFCN1702E3901_010976-T1, TFCN1702E3901_004685-T1
GF00002517	TFCN1702E3901_000637-T1, TFCN1702E3901_008595-T1
GF00002518	TFCN1702E3901_001278-T1, TFCN1702E3901_006289-T1
GF00002519	TFCN1702E3901_003888-T1, TFCN1702E3901_004231-T1
GF00002520	TFCN1702E3901_001110-T1, TFCN1702E3901_008308-T1
GF00002521	TFCN1702E3901_010427-T1, TFCN1702E3901_004800-T1
GF00002522	TFCN1702E3901_011560-T1, TFCN1702E3901_004839-T1
GF00002523	TFCN1702E3901_006735-T1, TFCN1702E3901_012678-T1
GF00002524	TFCN1702E3901_010251-T1, TFCN1702E3901_000394-T1
GF00002525	TFCN1702E3901_002513-T1, TFCN1702E3901_002287-T1
GF00002526	TFCN1702E3901_003515-T1, TFCN1702E3901_001474-T1
GF00002527	TFCN1702E3901_002044-T1, TFCN1702E3901_009211-T1
GF00002528	TFCN1702E3901_008959-T1, TFCN1702E3901_006997-T1
GF00002529	TFCN1702E3901_005853-T1, TFCN1702E3901_000802-T1
GF00002530	TFCN1702E3901_006688-T1, TFCN1702E3901_008853-T1
GF00002531	TFCN1702E3901_003124-T1, TFCN1702E3901_003312-T1
GF00002532	TFCN1702E3901_011847-T1, TFCN1702E3901_005155-T1
GF00002533	TFCN1702E3901_006937-T1, TFCN1702E3901_012175-T1
GF00002534	TFCN1702E3901_006932-T1, TFCN1702E3901_012170-T1
GF00002535	TFCN1702E3901_005765-T1, TFCN1702E3901_001901-T1
GF00002536	TFCN1702E3901_001456-T1, TFCN1702E3901_003535-T1
GF00002537	TFCN1702E3901_008763-T1, TFCN1702E3901_003436-T1
GF00002538	TFCN1702E3901_005758-T1, TFCN1702E3901_001908-T1
GF00002539	TFCN1702E3901_005300-T1, TFCN1702E3901_005556-T1
GF00002540	TFCN1702E3901_005412-T1, TFCN1702E3901_005668-T1
GF00002541	TFCN1702E3901_002540-T1, TFCN1702E3901_002314-T1
GF00002542	TFCN1702E3901_005533-T1, TFCN1702E3901_005278-T1
GF00002543	TFCN1702E3901_011118-T1, TFCN1702E3901_010711-T1
GF00002544	TFCN1702E3901_006653-T1, TFCN1702E3901_008888-T1
GF00002545	TFCN1702E3901_002757-T1, TFCN1702E3901_000119-T1
GF00002546	TFCN1702E3901_007726-T1, TFCN1702E3901_001387-T1
GF00002547	TFCN1702E3901_002010-T1, TFCN1702E3901_009246-T1
GF00002548	TFCN1702E3901_001786-T1, TFCN1702E3901_002853-T1
GF00002549	TFCN1702E3901_004498-T1, TFCN1702E3901_007157-T1
GF00002550	TFCN1702E3901_007327-T1, TFCN1702E3901_008569-T1
GF00002551	TFCN1702E3901_007112-T1, TFCN1702E3901_012327-T1
GF00002552	TFCN1702E3901_010435-T1, TFCN1702E3901_004792-T1
GF00002553	TFCN1702E3901_002331-T1, TFCN1702E3901_002556-T1
GF00002554	TFCN1702E3901_003853-T1, TFCN1702E3901_004198-T1
GF00002555	TFCN1702E3901_005986-T1, TFCN1702E3901_005425-T1
GF00002556	TFCN1702E3901_002933-T1, TFCN1702E3901_001705-T1
GF00002557	TFCN1702E3901_004692-T1, TFCN1702E3901_010983-T1
GF00002558	TFCN1702E3901_004446-T1, TFCN1702E3901_007208-T1
GF00002559	TFCN1702E3901_003319-T1, TFCN1702E3901_003131-T1
GF00002560	TFCN1702E3901_006055-T1, TFCN1702E3901_009698-T1
GF00002561	TFCN1702E3901_013044-T1, TFCN1702E3901_003202-T1
GF00002562	TFCN1702E3901_000787-T1, TFCN1702E3901_005870-T1
GF00002563	TFCN1702E3901_009413-T1, TFCN1702E3901_007299-T1
GF00002564	TFCN1702E3901_007860-T1, TFCN1702E3901_005207-T1
GF00002565	TFCN1702E3901_001184-T1, TFCN1702E3901_009465-T1
GF00002566	TFCN1702E3901_005785-T1, TFCN1702E3901_001883-T1
GF00002567	TFCN1702E3901_004281-T1, TFCN1702E3901_011041-T1
GF00002568	TFCN1702E3901_002371-T1, TFCN1702E3901_002145-T1
GF00002569	TFCN1702E3901_009443-T1, TFCN1702E3901_007228-T1
GF00002570	TFCN1702E3901_003373-T1, TFCN1702E3901_003188-T1
GF00002571	TFCN1702E3901_009501-T1, TFCN1702E3901_001146-T1
GF00002572	TFCN1702E3901_006610-T1, TFCN1702E3901_005189-T1
GF00002573	TFCN1702E3901_010442-T1, TFCN1702E3901_004784-T1
GF00002574	TFCN1702E3901_001077-T1, TFCN1702E3901_008272-T1
GF00002575	TFCN1702E3901_011545-T1, TFCN1702E3901_007268-T1
GF00002576	TFCN1702E3901_006367-T1, TFCN1702E3901_012022-T1
GF00002577	TFCN1702E3901_008594-T1, TFCN1702E3901_000636-T1
GF00002578	TFCN1702E3901_008458-T1, TFCN1702E3901_004040-T1
GF00002579	TFCN1702E3901_009349-T1, TFCN1702E3901_006227-T1
GF00002580	TFCN1702E3901_013062-T1, TFCN1702E3901_013014-T1
GF00002581	TFCN1702E3901_004427-T1, TFCN1702E3901_010890-T1
GF00002582	TFCN1702E3901_002934-T1, TFCN1702E3901_001704-T1
GF00002583	TFCN1702E3901_009656-T1, TFCN1702E3901_010203-T1
GF00002584	TFCN1702E3901_011999-T1, TFCN1702E3901_001562-T1
GF00002585	TFCN1702E3901_006217-T1, TFCN1702E3901_009358-T1
GF00002586	TFCN1702E3901_011832-T1, TFCN1702E3901_009913-T1
GF00002587	TFCN1702E3901_001765-T1, TFCN1702E3901_002872-T1
GF00002588	TFCN1702E3901_001661-T1, TFCN1702E3901_002975-T1
GF00002589	TFCN1702E3901_010388-T1, TFCN1702E3901_011426-T1
GF00002590	TFCN1702E3901_011270-T1, TFCN1702E3901_007608-T1
GF00002591	TFCN1702E3901_011470-T1, TFCN1702E3901_010327-T1
GF00002592	TFCN1702E3901_004801-T1, TFCN1702E3901_010426-T1
GF00002593	TFCN1702E3901_011833-T1, TFCN1702E3901_009912-T1
GF00002594	TFCN1702E3901_010957-T1, TFCN1702E3901_010088-T1
GF00002595	TFCN1702E3901_012583-T1, TFCN1702E3901_004605-T1
GF00002596	TFCN1702E3901_007155-T1, TFCN1702E3901_004500-T1
GF00002597	TFCN1702E3901_008285-T1, TFCN1702E3901_001088-T1
GF00002598	TFCN1702E3901_001662-T1, TFCN1702E3901_002974-T1
GF00002599	TFCN1702E3901_003176-T1, TFCN1702E3901_003362-T1
GF00002600	TFCN1702E3901_012750-T1, TFCN1702E3901_010672-T1
GF00002601	TFCN1702E3901_005387-T1, TFCN1702E3901_005646-T1
GF00002602	TFCN1702E3901_003126-T1, TFCN1702E3901_003314-T1
GF00002603	TFCN1702E3901_009438-T1, TFCN1702E3901_007232-T1
GF00002604	TFCN1702E3901_003742-T1, TFCN1702E3901_009260-T1
GF00002605	TFCN1702E3901_006779-T1, TFCN1702E3901_009855-T1
GF00002606	TFCN1702E3901_001133-T1, TFCN1702E3901_009514-T1
GF00002607	TFCN1702E3901_012710-T1, TFCN1702E3901_011587-T1
GF00002608	TFCN1702E3901_012023-T1, TFCN1702E3901_006368-T1
GF00002609	TFCN1702E3901_001624-T1, TFCN1702E3901_003010-T1
GF00002610	TFCN1702E3901_009709-T1, TFCN1702E3901_006066-T1
GF00002611	TFCN1702E3901_008420-T1, TFCN1702E3901_004001-T1
GF00002612	TFCN1702E3901_007804-T1, TFCN1702E3901_007805-T1
GF00002613	TFCN1702E3901_009046-T1, TFCN1702E3901_011351-T1
GF00002614	TFCN1702E3901_007301-T1, TFCN1702E3901_009415-T1
GF00002615	TFCN1702E3901_004711-T1, TFCN1702E3901_012957-T1
GF00002616	TFCN1702E3901_004070-T1, TFCN1702E3901_008488-T1
GF00002617	TFCN1702E3901_007212-T1, TFCN1702E3901_004442-T1
GF00002618	TFCN1702E3901_002577-T1, TFCN1702E3901_002348-T1
GF00002619	TFCN1702E3901_008916-T1, TFCN1702E3901_006958-T1
GF00002620	TFCN1702E3901_012581-T1, TFCN1702E3901_004603-T1
GF00002621	TFCN1702E3901_009152-T1, TFCN1702E3901_006849-T1
GF00002622	TFCN1702E3901_002185-T1, TFCN1702E3901_002412-T1
GF00002623	TFCN1702E3901_002051-T1, TFCN1702E3901_009204-T1
GF00002624	TFCN1702E3901_005701-T1, TFCN1702E3901_001965-T1
GF00002625	TFCN1702E3901_009447-T1, TFCN1702E3901_007224-T1
GF00002626	TFCN1702E3901_007988-T1, TFCN1702E3901_003933-T1
GF00002627	TFCN1702E3901_009893-T1, TFCN1702E3901_006803-T1
GF00002628	TFCN1702E3901_007800-T1, TFCN1702E3901_005264-T1
GF00002629	TFCN1702E3901_010000-T1, TFCN1702E3901_009311-T1
GF00002630	TFCN1702E3901_005056-T1, TFCN1702E3901_006573-T1
GF00002631	TFCN1702E3901_002184-T1, TFCN1702E3901_002411-T1
GF00002632	TFCN1702E3901_007132-T1, TFCN1702E3901_004525-T1
GF00002633	TFCN1702E3901_002945-T1, TFCN1702E3901_001693-T1
GF00002634	TFCN1702E3901_011353-T1, TFCN1702E3901_009048-T1
GF00002635	TFCN1702E3901_002190-T1, TFCN1702E3901_002417-T1
GF00002636	TFCN1702E3901_003460-T1, TFCN1702E3901_008786-T1
GF00002637	TFCN1702E3901_008912-T1, TFCN1702E3901_006955-T1
GF00002638	TFCN1702E3901_000122-T1, TFCN1702E3901_002760-T1
GF00002639	TFCN1702E3901_008666-T1, TFCN1702E3901_000706-T1
GF00002640	TFCN1702E3901_000932-T1, TFCN1702E3901_007373-T1
GF00002641	TFCN1702E3901_008333-T1, TFCN1702E3901_000134-T1
GF00002642	TFCN1702E3901_009990-T1, TFCN1702E3901_009302-T1
GF00002643	TFCN1702E3901_003273-T1, TFCN1702E3901_003085-T1
GF00002644	TFCN1702E3901_009291-T1, TFCN1702E3901_009977-T1
GF00002645	TFCN1702E3901_003780-T1, TFCN1702E3901_004126-T1
GF00002646	TFCN1702E3901_003502-T1, TFCN1702E3901_001488-T1
GF00002647	TFCN1702E3901_003261-T1, TFCN1702E3901_003073-T1
GF00002648	TFCN1702E3901_007353-T1, TFCN1702E3901_012854-T1
GF00002649	TFCN1702E3901_010490-T1, TFCN1702E3901_007564-T1
GF00002650	TFCN1702E3901_008670-T1, TFCN1702E3901_000710-T1
GF00002651	TFCN1702E3901_003422-T1, TFCN1702E3901_008749-T1
GF00002652	TFCN1702E3901_011414-T1, TFCN1702E3901_010376-T1
GF00002653	TFCN1702E3901_010113-T1, TFCN1702E3901_009127-T1
GF00002654	TFCN1702E3901_009881-T1, TFCN1702E3901_009880-T1
GF00002655	TFCN1702E3901_011839-T1, TFCN1702E3901_009906-T1
GF00002656	TFCN1702E3901_000056-T1, TFCN1702E3901_002816-T1
GF00002657	TFCN1702E3901_003828-T1, TFCN1702E3901_004176-T1
GF00002658	TFCN1702E3901_013161-T1, TFCN1702E3901_006041-T1
GF00002659	TFCN1702E3901_008454-T1, TFCN1702E3901_004036-T1
GF00002660	TFCN1702E3901_012829-T1, TFCN1702E3901_010734-T1
GF00002661	TFCN1702E3901_007055-T1, TFCN1702E3901_008711-T1
GF00002662	TFCN1702E3901_011054-T1, TFCN1702E3901_004616-T1
GF00002663	TFCN1702E3901_001967-T1, TFCN1702E3901_005699-T1
GF00002664	TFCN1702E3901_006594-T1, TFCN1702E3901_005035-T1
GF00002665	TFCN1702E3901_002135-T1, TFCN1702E3901_002361-T1
GF00002666	TFCN1702E3901_005908-T1, TFCN1702E3901_000746-T1
GF00002667	TFCN1702E3901_004827-T1, TFCN1702E3901_011573-T1
GF00002668	TFCN1702E3901_000718-T1, TFCN1702E3901_013058-T1
GF00002669	TFCN1702E3901_002605-T1, TFCN1702E3901_000317-T1
GF00002670	TFCN1702E3901_000805-T1, TFCN1702E3901_005850-T1
GF00002671	TFCN1702E3901_010223-T1, TFCN1702E3901_012041-T1
GF00002672	TFCN1702E3901_012426-T1, TFCN1702E3901_005501-T1
GF00002673	TFCN1702E3901_004334-T1, TFCN1702E3901_011134-T1
GF00002674	TFCN1702E3901_010724-T1, TFCN1702E3901_011130-T1
GF00002675	TFCN1702E3901_005916-T1, TFCN1702E3901_000739-T1
GF00002676	TFCN1702E3901_007209-T1, TFCN1702E3901_004445-T1
GF00002677	TFCN1702E3901_010744-T1, TFCN1702E3901_004588-T1
GF00002678	TFCN1702E3901_010579-T1, TFCN1702E3901_005932-T1
GF00002679	TFCN1702E3901_009839-T1, TFCN1702E3901_010047-T1
GF00002680	TFCN1702E3901_008284-T1, TFCN1702E3901_001087-T1
GF00002681	TFCN1702E3901_004550-T1, TFCN1702E3901_010788-T1
GF00002682	TFCN1702E3901_010822-T1, TFCN1702E3901_007494-T1
GF00002683	TFCN1702E3901_000790-T1, TFCN1702E3901_005867-T1
GF00002684	TFCN1702E3901_010430-T1, TFCN1702E3901_004797-T1
GF00002685	TFCN1702E3901_005061-T1, TFCN1702E3901_006568-T1
GF00002686	TFCN1702E3901_009847-T1, TFCN1702E3901_010056-T1
GF00002687	TFCN1702E3901_004047-T1, TFCN1702E3901_008465-T1
GF00002688	TFCN1702E3901_009215-T1, TFCN1702E3901_002040-T1
GF00002689	TFCN1702E3901_000894-T1, TFCN1702E3901_007416-T1
GF00002690	TFCN1702E3901_010765-T1, TFCN1702E3901_004574-T1
GF00002691	TFCN1702E3901_012049-T1, TFCN1702E3901_011360-T1
GF00002692	TFCN1702E3901_006063-T1, TFCN1702E3901_009706-T1
GF00002693	TFCN1702E3901_003795-T1, TFCN1702E3901_004143-T1
GF00002694	TFCN1702E3901_001846-T1, TFCN1702E3901_000358-T1
GF00002695	TFCN1702E3901_006789-T1, TFCN1702E3901_009866-T1
GF00002696	TFCN1702E3901_012263-T1, TFCN1702E3901_000991-T1
GF00002697	TFCN1702E3901_001740-T1, TFCN1702E3901_002897-T1
GF00002698	TFCN1702E3901_004228-T1, TFCN1702E3901_003885-T1
GF00002699	TFCN1702E3901_004221-T1, TFCN1702E3901_003878-T1
GF00002700	TFCN1702E3901_000256-T1, TFCN1702E3901_002665-T1
GF00002701	TFCN1702E3901_003617-T1, TFCN1702E3901_011327-T1
GF00002702	TFCN1702E3901_010782-T1, TFCN1702E3901_004556-T1
GF00002703	TFCN1702E3901_003922-T1, TFCN1702E3901_007976-T1
GF00002704	TFCN1702E3901_001082-T1, TFCN1702E3901_008278-T1
GF00002705	TFCN1702E3901_011445-T1, TFCN1702E3901_010352-T1
GF00002706	TFCN1702E3901_005706-T1, TFCN1702E3901_001960-T1
GF00002707	TFCN1702E3901_006799-T1, TFCN1702E3901_009889-T1
GF00002708	TFCN1702E3901_013086-T1, TFCN1702E3901_009607-T1
GF00002709	TFCN1702E3901_008864-T1, TFCN1702E3901_006677-T1
GF00002710	TFCN1702E3901_008036-T1, TFCN1702E3901_003981-T1
GF00002711	TFCN1702E3901_005012-T1, TFCN1702E3901_009789-T1
GF00002712	TFCN1702E3901_008223-T1, TFCN1702E3901_001026-T1
GF00002713	TFCN1702E3901_008190-T1, TFCN1702E3901_000573-T1
GF00002714	TFCN1702E3901_011543-T1, TFCN1702E3901_007266-T1
GF00002715	TFCN1702E3901_009378-T1, TFCN1702E3901_006198-T1
GF00002716	TFCN1702E3901_009999-T1, TFCN1702E3901_009310-T1
GF00002717	TFCN1702E3901_010700-T1, TFCN1702E3901_011107-T1
GF00002718	TFCN1702E3901_013083-T1, TFCN1702E3901_009604-T1
GF00002719	TFCN1702E3901_009408-T1, TFCN1702E3901_007294-T1
GF00002720	TFCN1702E3901_012543-T1, TFCN1702E3901_000869-T1
GF00002721	TFCN1702E3901_012514-T1, TFCN1702E3901_012866-T1
GF00002722	TFCN1702E3901_003745-T1, TFCN1702E3901_009263-T1
GF00002723	TFCN1702E3901_011278-T1, TFCN1702E3901_012878-T1
GF00002724	TFCN1702E3901_005903-T1, TFCN1702E3901_000751-T1
GF00002725	TFCN1702E3901_011642-T1, TFCN1702E3901_013144-T1
GF00002726	TFCN1702E3901_011625-T1, TFCN1702E3901_012465-T1
GF00002727	TFCN1702E3901_008549-T1, TFCN1702E3901_012935-T1
GF00002728	TFCN1702E3901_003890-T1, TFCN1702E3901_004233-T1
GF00002729	TFCN1702E3901_011081-T1, TFCN1702E3901_004641-T1
GF00002730	TFCN1702E3901_011045-T1, TFCN1702E3901_004285-T1
GF00002731	TFCN1702E3901_006397-T1, TFCN1702E3901_000437-T1
GF00002732	TFCN1702E3901_002566-T1, TFCN1702E3901_002338-T1
GF00002733	TFCN1702E3901_006758-T1, TFCN1702E3901_009953-T1
GF00002734	TFCN1702E3901_006331-T1, TFCN1702E3901_001234-T1
GF00002735	TFCN1702E3901_003944-T1, TFCN1702E3901_007997-T1
GF00002736	TFCN1702E3901_005672-T1, TFCN1702E3901_001998-T1
GF00002737	TFCN1702E3901_005384-T1, TFCN1702E3901_005642-T1
GF00002738	TFCN1702E3901_012473-T1, TFCN1702E3901_011634-T1
GF00002739	TFCN1702E3901_010417-T1, TFCN1702E3901_012715-T1
GF00002740	TFCN1702E3901_012027-T1, TFCN1702E3901_006372-T1
GF00002741	TFCN1702E3901_003503-T1, TFCN1702E3901_001487-T1
GF00002742	TFCN1702E3901_001664-T1, TFCN1702E3901_002972-T1
GF00002743	TFCN1702E3901_002413-T1, TFCN1702E3901_002186-T1
GF00002744	TFCN1702E3901_012038-T1, TFCN1702E3901_010226-T1
GF00002745	TFCN1702E3901_001217-T1, TFCN1702E3901_006351-T1
GF00002746	TFCN1702E3901_008705-T1, TFCN1702E3901_007047-T1
GF00002747	TFCN1702E3901_007665-T1, TFCN1702E3901_000950-T1
GF00002748	TFCN1702E3901_005457-T1, TFCN1702E3901_006026-T1
GF00002749	TFCN1702E3901_005215-T1, TFCN1702E3901_007851-T1
GF00002750	TFCN1702E3901_007982-T1, TFCN1702E3901_003927-T1
GF00002751	TFCN1702E3901_006991-T1, TFCN1702E3901_008953-T1
GF00002752	TFCN1702E3901_007335-T1, TFCN1702E3901_008578-T1
GF00002753	TFCN1702E3901_005304-T1, TFCN1702E3901_005561-T1
GF00002754	TFCN1702E3901_003090-T1, TFCN1702E3901_003279-T1
GF00002755	TFCN1702E3901_006328-T1, TFCN1702E3901_001237-T1
GF00002756	TFCN1702E3901_012579-T1, TFCN1702E3901_004601-T1
GF00002757	TFCN1702E3901_003816-T1, TFCN1702E3901_004164-T1
GF00002758	TFCN1702E3901_005316-T1, TFCN1702E3901_005574-T1
GF00002759	TFCN1702E3901_007585-T1, TFCN1702E3901_011247-T1
GF00002760	TFCN1702E3901_004798-T1, TFCN1702E3901_010429-T1
GF00002761	TFCN1702E3901_002231-T1, TFCN1702E3901_002444-T1
GF00002762	TFCN1702E3901_006843-T1, TFCN1702E3901_009147-T1
GF00002763	TFCN1702E3901_007337-T1, TFCN1702E3901_008580-T1
GF00002764	TFCN1702E3901_011058-T1, TFCN1702E3901_004620-T1
GF00002765	TFCN1702E3901_001757-T1, TFCN1702E3901_002880-T1
GF00002766	TFCN1702E3901_003203-T1, TFCN1702E3901_013045-T1
GF00002767	TFCN1702E3901_005723-T1, TFCN1702E3901_001944-T1
GF00002768	TFCN1702E3901_007126-T1, TFCN1702E3901_004530-T1
GF00002769	TFCN1702E3901_000836-T1, TFCN1702E3901_005819-T1
GF00002770	TFCN1702E3901_006408-T1, TFCN1702E3901_000447-T1
GF00002771	TFCN1702E3901_012189-T1, TFCN1702E3901_005429-T1
GF00002772	TFCN1702E3901_010040-T1, TFCN1702E3901_009832-T1
GF00002773	TFCN1702E3901_005577-T1, TFCN1702E3901_005319-T1
GF00002774	TFCN1702E3901_002881-T1, TFCN1702E3901_001756-T1
GF00002775	TFCN1702E3901_012952-T1, TFCN1702E3901_011985-T1
GF00002776	TFCN1702E3901_003432-T1, TFCN1702E3901_008759-T1
GF00002777	TFCN1702E3901_003207-T1, TFCN1702E3901_013049-T1
GF00002778	TFCN1702E3901_001924-T1, TFCN1702E3901_005742-T1
GF00002779	TFCN1702E3901_009054-T1, TFCN1702E3901_009530-T1
GF00002780	TFCN1702E3901_005969-T1, TFCN1702E3901_010537-T1
GF00002781	TFCN1702E3901_006494-T1, TFCN1702E3901_005137-T1
GF00002782	TFCN1702E3901_000229-T1, TFCN1702E3901_002694-T1
GF00002783	TFCN1702E3901_007748-T1, TFCN1702E3901_001358-T1
GF00002784	TFCN1702E3901_000821-T1, TFCN1702E3901_005833-T1
GF00002785	TFCN1702E3901_000938-T1, TFCN1702E3901_007654-T1
GF00002786	TFCN1702E3901_010990-T1, TFCN1702E3901_004734-T1
GF00002787	TFCN1702E3901_000530-T1, TFCN1702E3901_012442-T1
GF00002788	TFCN1702E3901_007123-T1, TFCN1702E3901_004533-T1
GF00002789	TFCN1702E3901_000865-T1, TFCN1702E3901_012539-T1
GF00002790	TFCN1702E3901_004218-T1, TFCN1702E3901_003875-T1
GF00002791	TFCN1702E3901_009166-T1, TFCN1702E3901_006864-T1
GF00002792	TFCN1702E3901_006587-T1, TFCN1702E3901_005041-T1
GF00002793	TFCN1702E3901_008034-T1, TFCN1702E3901_003984-T1
GF00002794	TFCN1702E3901_000776-T1, TFCN1702E3901_005881-T1
GF00002795	TFCN1702E3901_007033-T1, TFCN1702E3901_008691-T1
GF00002796	TFCN1702E3901_011144-T1, TFCN1702E3901_004312-T1
GF00002797	TFCN1702E3901_010441-T1, TFCN1702E3901_004785-T1
GF00002798	TFCN1702E3901_011370-T1, TFCN1702E3901_012044-T1
GF00002799	TFCN1702E3901_012650-T1, TFCN1702E3901_008560-T1
GF00002800	TFCN1702E3901_005032-T1, TFCN1702E3901_006597-T1
GF00002801	TFCN1702E3901_007603-T1, TFCN1702E3901_011264-T1
GF00002802	TFCN1702E3901_011797-T1, TFCN1702E3901_004350-T1
GF00002803	TFCN1702E3901_005728-T1, TFCN1702E3901_001939-T1
GF00002804	TFCN1702E3901_001410-T1, TFCN1702E3901_007705-T1
GF00002805	TFCN1702E3901_010795-T1, TFCN1702E3901_003391-T1
GF00002806	TFCN1702E3901_006479-T1, TFCN1702E3901_000496-T1
GF00002807	TFCN1702E3901_010624-T1, TFCN1702E3901_007919-T1
GF00002808	TFCN1702E3901_005756-T1, TFCN1702E3901_001910-T1
GF00002809	TFCN1702E3901_012198-T1, TFCN1702E3901_005437-T1
GF00002810	TFCN1702E3901_009624-T1, TFCN1702E3901_011490-T1
GF00002811	TFCN1702E3901_005172-T1, TFCN1702E3901_006629-T1
GF00002812	TFCN1702E3901_003148-T1, TFCN1702E3901_003337-T1
GF00002813	TFCN1702E3901_005524-T1, TFCN1702E3901_004385-T1
GF00002814	TFCN1702E3901_001696-T1, TFCN1702E3901_002940-T1
GF00002815	TFCN1702E3901_001652-T1, TFCN1702E3901_002983-T1
GF00002816	TFCN1702E3901_008128-T1, TFCN1702E3901_003662-T1
GF00002817	TFCN1702E3901_000032-T1, TFCN1702E3901_002792-T1
GF00002818	TFCN1702E3901_010584-T1, TFCN1702E3901_007876-T1
GF00002819	TFCN1702E3901_005497-T1, TFCN1702E3901_012430-T1
GF00002820	TFCN1702E3901_000506-T1, TFCN1702E3901_006465-T1
GF00002821	TFCN1702E3901_010453-T1, TFCN1702E3901_004772-T1
GF00002822	TFCN1702E3901_002442-T1, TFCN1702E3901_002233-T1
GF00002823	TFCN1702E3901_005334-T1, TFCN1702E3901_005593-T1
GF00002824	TFCN1702E3901_011261-T1, TFCN1702E3901_007600-T1
GF00002825	TFCN1702E3901_010368-T1, TFCN1702E3901_010072-T1
GF00002826	TFCN1702E3901_005777-T1, TFCN1702E3901_001875-T1
GF00002827	TFCN1702E3901_012518-T1, TFCN1702E3901_012484-T1
GF00002828	TFCN1702E3901_010309-T1, TFCN1702E3901_008996-T1
GF00002829	TFCN1702E3901_011330-T1, TFCN1702E3901_003620-T1
GF00002830	TFCN1702E3901_005730-T1, TFCN1702E3901_001936-T1
GF00002831	TFCN1702E3901_002480-T1, TFCN1702E3901_002254-T1
GF00002832	TFCN1702E3901_012349-T1, TFCN1702E3901_010650-T1
GF00002833	TFCN1702E3901_011402-T1, TFCN1702E3901_006185-T1
GF00002834	TFCN1702E3901_010405-T1, TFCN1702E3901_012728-T1
GF00002835	TFCN1702E3901_005634-T1, TFCN1702E3901_005375-T1
GF00002836	TFCN1702E3901_007270-T1, TFCN1702E3901_011546-T1
GF00002837	TFCN1702E3901_006710-T1, TFCN1702E3901_008832-T1
GF00002838	TFCN1702E3901_000025-T1, TFCN1702E3901_002786-T1
GF00002839	TFCN1702E3901_004561-T1, TFCN1702E3901_010778-T1
GF00002840	TFCN1702E3901_012176-T1, TFCN1702E3901_006938-T1
GF00002841	TFCN1702E3901_010494-T1, TFCN1702E3901_007560-T1
GF00002842	TFCN1702E3901_012490-T1, TFCN1702E3901_012525-T1
GF00002843	TFCN1702E3901_008226-T1, TFCN1702E3901_001029-T1
GF00002844	TFCN1702E3901_011044-T1, TFCN1702E3901_004284-T1
GF00002845	TFCN1702E3901_007305-T1, TFCN1702E3901_009419-T1
GF00002846	TFCN1702E3901_012224-T1, TFCN1702E3901_009763-T1
GF00002847	TFCN1702E3901_008012-T1, TFCN1702E3901_003961-T1
GF00002848	TFCN1702E3901_010967-T1, TFCN1702E3901_010078-T1
GF00002849	TFCN1702E3901_008398-T1, TFCN1702E3901_000087-T1
GF00002850	TFCN1702E3901_011753-T1, TFCN1702E3901_001538-T1
GF00002851	TFCN1702E3901_008695-T1, TFCN1702E3901_007037-T1
GF00002852	TFCN1702E3901_003045-T1, TFCN1702E3901_003232-T1
GF00002853	TFCN1702E3901_004450-T1, TFCN1702E3901_007204-T1
GF00002854	TFCN1702E3901_005216-T1, TFCN1702E3901_007826-T1
GF00002855	TFCN1702E3901_009971-T1, TFCN1702E3901_009284-T1
GF00002856	TFCN1702E3901_009824-T1, TFCN1702E3901_010032-T1
GF00002857	TFCN1702E3901_013066-T1, TFCN1702E3901_004808-T1
GF00002858	TFCN1702E3901_004780-T1, TFCN1702E3901_010445-T1
GF00002859	TFCN1702E3901_010581-T1, TFCN1702E3901_005930-T1
GF00002860	TFCN1702E3901_011879-T1, TFCN1702E3901_009461-T1
GF00002861	TFCN1702E3901_008255-T1, TFCN1702E3901_001060-T1
GF00002862	TFCN1702E3901_005218-T1, TFCN1702E3901_007828-T1
GF00002863	TFCN1702E3901_004270-T1, TFCN1702E3901_011033-T1
GF00002864	TFCN1702E3901_007170-T1, TFCN1702E3901_004485-T1
GF00002865	TFCN1702E3901_005704-T1, TFCN1702E3901_001962-T1
GF00002866	TFCN1702E3901_003821-T1, TFCN1702E3901_004169-T1
GF00002867	TFCN1702E3901_008433-T1, TFCN1702E3901_004016-T1
