	Rhodotorula_mucilaginosa_TFCN_25-0-2E334-1.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00002495	TFCN2502E3341_002221-T1, TFCN2502E3341_004092-T1	DBVPG3775_000165-T1
GF00002496	TFCN2502E3341_002222-T1, TFCN2502E3341_004091-T1	DBVPG3775_000166-T1
GF00002497	TFCN2502E3341_002225-T1, TFCN2502E3341_004089-T1	DBVPG3775_000169-T1
GF00002498	TFCN2502E3341_002227-T1, TFCN2502E3341_004087-T1	DBVPG3775_000171-T1
GF00002499	TFCN2502E3341_002228-T1, TFCN2502E3341_004086-T1	DBVPG3775_000172-T1
GF00002500	TFCN2502E3341_002231-T1, TFCN2502E3341_004083-T1	DBVPG3775_000175-T1
GF00002501	TFCN2502E3341_002232-T1, TFCN2502E3341_004082-T1	DBVPG3775_000176-T1
GF00002502	TFCN2502E3341_002233-T1, TFCN2502E3341_004081-T1	DBVPG3775_000177-T1
GF00002503	TFCN2502E3341_002234-T1, TFCN2502E3341_004080-T1	DBVPG3775_000178-T1
GF00002504	TFCN2502E3341_002236-T1, TFCN2502E3341_004078-T1	DBVPG3775_000180-T1
GF00002505	TFCN2502E3341_002237-T1, TFCN2502E3341_004077-T1	DBVPG3775_000181-T1
GF00002506	TFCN2502E3341_002238-T1, TFCN2502E3341_004076-T1	DBVPG3775_000182-T1
GF00002507	TFCN2502E3341_002239-T1, TFCN2502E3341_004075-T1	DBVPG3775_000183-T1
GF00002508	TFCN2502E3341_002240-T1, TFCN2502E3341_004074-T1	DBVPG3775_000184-T1
GF00002509	TFCN2502E3341_002241-T1, TFCN2502E3341_004073-T1	DBVPG3775_000185-T1
GF00002510	TFCN2502E3341_002242-T1, TFCN2502E3341_004072-T1	DBVPG3775_000186-T1
GF00002511	TFCN2502E3341_002243-T1, TFCN2502E3341_004071-T1	DBVPG3775_000187-T1
GF00002512	TFCN2502E3341_002244-T1, TFCN2502E3341_004070-T1	DBVPG3775_000188-T1
GF00002513	TFCN2502E3341_002245-T1, TFCN2502E3341_004069-T1	DBVPG3775_000189-T1
GF00002514	TFCN2502E3341_002253-T1, TFCN2502E3341_004065-T1	DBVPG3775_000197-T1
GF00002515	TFCN2502E3341_002254-T1, TFCN2502E3341_004064-T1	DBVPG3775_000198-T1
GF00002516	TFCN2502E3341_002255-T1, TFCN2502E3341_004063-T1	DBVPG3775_000199-T1
GF00002517	TFCN2502E3341_002256-T1, TFCN2502E3341_004062-T1	DBVPG3775_000200-T1
GF00002518	TFCN2502E3341_002257-T1, TFCN2502E3341_004061-T1	DBVPG3775_000201-T1
GF00002519	TFCN2502E3341_002259-T1, TFCN2502E3341_004059-T1	DBVPG3775_000203-T1
GF00002520	TFCN2502E3341_002260-T1, TFCN2502E3341_004058-T1	DBVPG3775_000204-T1
GF00002521	TFCN2502E3341_002261-T1, TFCN2502E3341_004056-T1	DBVPG3775_000205-T1
GF00002522	TFCN2502E3341_002262-T1, TFCN2502E3341_004055-T1	DBVPG3775_000206-T1
GF00002523	TFCN2502E3341_002266-T1, TFCN2502E3341_004050-T1	DBVPG3775_000210-T1
GF00002524	TFCN2502E3341_002267-T1, TFCN2502E3341_004049-T1	DBVPG3775_000211-T1
GF00002525	TFCN2502E3341_002268-T1, TFCN2502E3341_004048-T1	DBVPG3775_000212-T1
GF00002526	TFCN2502E3341_002269-T1, TFCN2502E3341_004047-T1	DBVPG3775_000213-T1
GF00002527	TFCN2502E3341_002271-T1, TFCN2502E3341_004045-T1	DBVPG3775_000214-T1
GF00002528	TFCN2502E3341_002274-T1, TFCN2502E3341_004042-T1	DBVPG3775_000217-T1
GF00002529	TFCN2502E3341_002275-T1, TFCN2502E3341_004041-T1	DBVPG3775_000218-T1
GF00002530	TFCN2502E3341_002278-T1, TFCN2502E3341_004038-T1	DBVPG3775_000221-T1
GF00002531	TFCN2502E3341_002279-T1, TFCN2502E3341_004037-T1	DBVPG3775_000222-T1
GF00002532	TFCN2502E3341_010444-T1, TFCN2502E3341_006725-T1	DBVPG3775_003969-T1
GF00002533	TFCN2502E3341_002280-T1, TFCN2502E3341_004036-T1	DBVPG3775_000223-T1
GF00002534	TFCN2502E3341_002281-T1, TFCN2502E3341_004035-T1	DBVPG3775_000224-T1
GF00002535	TFCN2502E3341_002282-T1, TFCN2502E3341_004034-T1	DBVPG3775_000225-T1
GF00002536	TFCN2502E3341_002283-T1, TFCN2502E3341_004033-T1	DBVPG3775_000226-T1
GF00002537	TFCN2502E3341_002287-T1, TFCN2502E3341_012920-T1	DBVPG3775_004570-T1
GF00002538	TFCN2502E3341_002288-T1, TFCN2502E3341_012919-T1	DBVPG3775_004569-T1
GF00002539	TFCN2502E3341_002289-T1, TFCN2502E3341_012918-T1	DBVPG3775_004568-T1
GF00002540	TFCN2502E3341_002290-T1, TFCN2502E3341_012917-T1	DBVPG3775_004567-T1
GF00002541	TFCN2502E3341_002292-T1, TFCN2502E3341_012915-T1	DBVPG3775_004565-T1
GF00002542	TFCN2502E3341_002948-T1, TFCN2502E3341_011131-T1	DBVPG3775_002674-T1
GF00002543	TFCN2502E3341_002296-T1, TFCN2502E3341_012912-T1	DBVPG3775_004562-T1
GF00002544	TFCN2502E3341_002297-T1, TFCN2502E3341_012911-T1	DBVPG3775_004561-T1
GF00002545	TFCN2502E3341_002298-T1, TFCN2502E3341_012910-T1	DBVPG3775_004560-T1
GF00002546	TFCN2502E3341_002303-T1, TFCN2502E3341_012907-T1	DBVPG3775_004555-T1
GF00002547	TFCN2502E3341_002304-T1, TFCN2502E3341_012906-T1	DBVPG3775_004554-T1
GF00002548	TFCN2502E3341_002306-T1, TFCN2502E3341_004263-T1	DBVPG3775_004552-T1
GF00002549	TFCN2502E3341_002307-T1, TFCN2502E3341_004262-T1	DBVPG3775_004551-T1
GF00002550	TFCN2502E3341_002308-T1, TFCN2502E3341_004261-T1	DBVPG3775_004550-T1
GF00002551	TFCN2502E3341_002310-T1, TFCN2502E3341_004258-T1	DBVPG3775_004548-T1
GF00002552	TFCN2502E3341_002311-T1, TFCN2502E3341_004257-T1	DBVPG3775_004547-T1
GF00002553	TFCN2502E3341_002315-T1, TFCN2502E3341_004252-T1	DBVPG3775_004543-T1
GF00002554	TFCN2502E3341_002316-T1, TFCN2502E3341_004251-T1	DBVPG3775_004542-T1
GF00002555	TFCN2502E3341_002319-T1, TFCN2502E3341_004249-T1	DBVPG3775_004539-T1
GF00002556	TFCN2502E3341_002321-T1, TFCN2502E3341_004247-T1	DBVPG3775_004537-T1
GF00002557	TFCN2502E3341_002324-T1, TFCN2502E3341_004244-T1	DBVPG3775_004534-T1
GF00002558	TFCN2502E3341_002326-T1, TFCN2502E3341_004240-T1	DBVPG3775_004532-T1
GF00002559	TFCN2502E3341_002328-T1, TFCN2502E3341_004239-T1	DBVPG3775_004530-T1
GF00002560	TFCN2502E3341_002329-T1, TFCN2502E3341_004238-T1	DBVPG3775_004529-T1
GF00002561	TFCN2502E3341_002330-T1, TFCN2502E3341_004237-T1	DBVPG3775_004528-T1
GF00002562	TFCN2502E3341_002331-T1, TFCN2502E3341_004236-T1	DBVPG3775_004527-T1
GF00002563	TFCN2502E3341_002332-T1, TFCN2502E3341_004235-T1	DBVPG3775_004526-T1
GF00002564	TFCN2502E3341_002333-T1, TFCN2502E3341_004234-T1	DBVPG3775_004525-T1
GF00002565	TFCN2502E3341_002335-T1, TFCN2502E3341_004233-T1	DBVPG3775_004523-T1
GF00002566	TFCN2502E3341_002336-T1, TFCN2502E3341_004232-T1	DBVPG3775_004522-T1
GF00002567	TFCN2502E3341_002339-T1, TFCN2502E3341_004229-T1	DBVPG3775_004519-T1
GF00002568	TFCN2502E3341_002341-T1, TFCN2502E3341_004227-T1	DBVPG3775_004517-T1
GF00002569	TFCN2502E3341_002342-T1, TFCN2502E3341_004226-T1	DBVPG3775_004516-T1
GF00002570	TFCN2502E3341_002343-T1, TFCN2502E3341_004225-T1	DBVPG3775_004515-T1
GF00002571	TFCN2502E3341_002344-T1, TFCN2502E3341_004224-T1	DBVPG3775_004514-T1
GF00002572	TFCN2502E3341_002347-T1, TFCN2502E3341_004221-T1	DBVPG3775_004511-T1
GF00002573	TFCN2502E3341_002350-T1, TFCN2502E3341_004219-T1	DBVPG3775_004509-T1
GF00002574	TFCN2502E3341_002351-T1, TFCN2502E3341_004218-T1	DBVPG3775_004508-T1
GF00002575	TFCN2502E3341_002352-T1, TFCN2502E3341_004217-T1	DBVPG3775_004507-T1
GF00002576	TFCN2502E3341_002353-T1, TFCN2502E3341_004216-T1	DBVPG3775_004506-T1
GF00002577	TFCN2502E3341_002356-T1, TFCN2502E3341_004213-T1	DBVPG3775_004503-T1
GF00002578	TFCN2502E3341_013285-T1, TFCN2502E3341_013138-T1	DBVPG3775_003044-T1
GF00002579	TFCN2502E3341_002360-T1, TFCN2502E3341_004210-T1	DBVPG3775_004500-T1
GF00002580	TFCN2502E3341_002361-T1, TFCN2502E3341_004209-T1	DBVPG3775_004499-T1
GF00002581	TFCN2502E3341_002362-T1, TFCN2502E3341_004208-T1	DBVPG3775_004498-T1
GF00002582	TFCN2502E3341_002364-T1, TFCN2502E3341_004206-T1	DBVPG3775_004496-T1
GF00002583	TFCN2502E3341_002365-T1, TFCN2502E3341_004205-T1	DBVPG3775_004493-T1
GF00002584	TFCN2502E3341_002367-T1, TFCN2502E3341_004204-T1	DBVPG3775_004491-T1
GF00002585	TFCN2502E3341_002368-T1, TFCN2502E3341_004203-T1	DBVPG3775_004490-T1
GF00002586	TFCN2502E3341_002369-T1, TFCN2502E3341_004202-T1	DBVPG3775_004489-T1
GF00002587	TFCN2502E3341_002371-T1, TFCN2502E3341_004200-T1	DBVPG3775_004487-T1
GF00002588	TFCN2502E3341_002372-T1, TFCN2502E3341_004199-T1	DBVPG3775_004486-T1
GF00002589	TFCN2502E3341_002373-T1, TFCN2502E3341_004198-T1	DBVPG3775_004485-T1
GF00002590	TFCN2502E3341_002378-T1, TFCN2502E3341_004195-T1	DBVPG3775_006507-T1
GF00002591	TFCN2502E3341_002379-T1, TFCN2502E3341_004194-T1	DBVPG3775_006508-T1
GF00002592	TFCN2502E3341_002380-T1, TFCN2502E3341_004193-T1	DBVPG3775_006509-T1
GF00002593	TFCN2502E3341_008253-T1, TFCN2502E3341_014323-T1	DBVPG3775_002140-T1
GF00002594	TFCN2502E3341_002381-T1, TFCN2502E3341_010749-T1	DBVPG3775_006510-T1
GF00002595	TFCN2502E3341_002382-T1, TFCN2502E3341_010750-T1	DBVPG3775_006511-T1
GF00002596	TFCN2502E3341_002385-T1, TFCN2502E3341_010752-T1	DBVPG3775_006513-T1
GF00002597	TFCN2502E3341_002386-T1, TFCN2502E3341_013029-T1	DBVPG3775_007305-T1
GF00002598	TFCN2502E3341_002387-T1, TFCN2502E3341_013028-T1	DBVPG3775_007306-T1
GF00002599	TFCN2502E3341_002388-T1, TFCN2502E3341_013027-T1	DBVPG3775_007307-T1
GF00002600	TFCN2502E3341_002389-T1, TFCN2502E3341_013026-T1	DBVPG3775_007259-T1
GF00002601	TFCN2502E3341_002390-T1, TFCN2502E3341_013025-T1	DBVPG3775_007260-T1
GF00002602	TFCN2502E3341_002391-T1, TFCN2502E3341_006275-T1	DBVPG3775_007261-T1
GF00002603	TFCN2502E3341_002392-T1, TFCN2502E3341_006276-T1	DBVPG3775_007262-T1
GF00002604	TFCN2502E3341_002395-T1, TFCN2502E3341_006278-T1	DBVPG3775_007264-T1
GF00002605	TFCN2502E3341_002399-T1, TFCN2502E3341_006280-T1	DBVPG3775_007267-T1
GF00002606	TFCN2502E3341_002400-T1, TFCN2502E3341_006281-T1	DBVPG3775_007268-T1
GF00002607	TFCN2502E3341_002407-T1	DBVPG3775_007275-T1, DBVPG3775_007276-T1
GF00002608	TFCN2502E3341_002411-T1, TFCN2502E3341_006285-T1	DBVPG3775_007278-T1
GF00002609	TFCN2502E3341_002412-T1, TFCN2502E3341_006286-T1	DBVPG3775_007279-T1
GF00002610	TFCN2502E3341_002413-T1, TFCN2502E3341_006287-T1	DBVPG3775_007280-T1
GF00002611	TFCN2502E3341_002414-T1, TFCN2502E3341_006288-T1	DBVPG3775_007281-T1
GF00002612	TFCN2502E3341_002415-T1, TFCN2502E3341_006289-T1	DBVPG3775_007282-T1
GF00002613	TFCN2502E3341_002416-T1, TFCN2502E3341_006290-T1	DBVPG3775_007283-T1
GF00002614	TFCN2502E3341_002421-T1, TFCN2502E3341_006298-T1	DBVPG3775_005637-T1
GF00002615	TFCN2502E3341_002423-T1, TFCN2502E3341_006300-T1	DBVPG3775_005639-T1
GF00002616	TFCN2502E3341_002424-T1, TFCN2502E3341_006301-T1	DBVPG3775_005640-T1
GF00002617	TFCN2502E3341_002425-T1, TFCN2502E3341_006302-T1	DBVPG3775_005641-T1
GF00002618	TFCN2502E3341_002426-T1, TFCN2502E3341_006303-T1	DBVPG3775_005642-T1
GF00002619	TFCN2502E3341_002427-T1, TFCN2502E3341_006304-T1	DBVPG3775_005643-T1
GF00002620	TFCN2502E3341_002428-T1, TFCN2502E3341_006305-T1	DBVPG3775_005644-T1
GF00002621	TFCN2502E3341_002431-T1, TFCN2502E3341_006307-T1	DBVPG3775_005647-T1
GF00002622	TFCN2502E3341_002432-T1, TFCN2502E3341_006308-T1	DBVPG3775_005648-T1
GF00002623	TFCN2502E3341_009195-T1, TFCN2502E3341_002507-T1	DBVPG3775_002230-T1
GF00002624	TFCN2502E3341_002434-T1, TFCN2502E3341_006310-T1	DBVPG3775_005650-T1
GF00002625	TFCN2502E3341_002435-T1, TFCN2502E3341_006311-T1	DBVPG3775_005651-T1
GF00002626	TFCN2502E3341_002437-T1, TFCN2502E3341_006313-T1	DBVPG3775_005653-T1
GF00002627	TFCN2502E3341_002438-T1, TFCN2502E3341_006314-T1	DBVPG3775_005654-T1
GF00002628	TFCN2502E3341_002439-T1, TFCN2502E3341_006315-T1	DBVPG3775_005655-T1
GF00002629	TFCN2502E3341_002442-T1, TFCN2502E3341_006318-T1	DBVPG3775_005657-T1
GF00002630	TFCN2502E3341_002443-T1, TFCN2502E3341_006319-T1	DBVPG3775_005658-T1
GF00002631	TFCN2502E3341_002444-T1, TFCN2502E3341_006320-T1	DBVPG3775_005659-T1
GF00002632	TFCN2502E3341_002445-T1, TFCN2502E3341_006321-T1	DBVPG3775_005660-T1
GF00002633	TFCN2502E3341_002447-T1, TFCN2502E3341_006323-T1	DBVPG3775_005662-T1
GF00002634	TFCN2502E3341_002448-T1, TFCN2502E3341_006324-T1	DBVPG3775_005663-T1
GF00002635	TFCN2502E3341_002458-T1, TFCN2502E3341_012739-T1	DBVPG3775_002354-T1
GF00002636	TFCN2502E3341_002459-T1, TFCN2502E3341_012740-T1	DBVPG3775_002353-T1
GF00002637	TFCN2502E3341_002461-T1, TFCN2502E3341_012742-T1	DBVPG3775_002351-T1
GF00002638	TFCN2502E3341_002462-T1, TFCN2502E3341_012743-T1	DBVPG3775_002350-T1
GF00002639	TFCN2502E3341_002463-T1, TFCN2502E3341_012744-T1	DBVPG3775_002349-T1
GF00002640	TFCN2502E3341_002464-T1, TFCN2502E3341_012745-T1	DBVPG3775_002348-T1
GF00002641	TFCN2502E3341_002465-T1, TFCN2502E3341_012746-T1	DBVPG3775_002347-T1
GF00002642	TFCN2502E3341_002466-T1, TFCN2502E3341_012747-T1	DBVPG3775_002346-T1
GF00002643	TFCN2502E3341_002467-T1, TFCN2502E3341_012748-T1	DBVPG3775_002345-T1
GF00002644	TFCN2502E3341_002468-T1, TFCN2502E3341_012749-T1	DBVPG3775_002344-T1
GF00002645	TFCN2502E3341_002469-T1, TFCN2502E3341_012750-T1	DBVPG3775_002343-T1
GF00002646	TFCN2502E3341_002470-T1, TFCN2502E3341_012751-T1	DBVPG3775_002342-T1
GF00002647	TFCN2502E3341_002471-T1, TFCN2502E3341_012752-T1	DBVPG3775_002341-T1
GF00002648	TFCN2502E3341_002472-T1, TFCN2502E3341_012753-T1	DBVPG3775_002340-T1
GF00002649	TFCN2502E3341_002476-T1, TFCN2502E3341_014386-T1	DBVPG3775_002337-T1
GF00002650	TFCN2502E3341_002478-T1, TFCN2502E3341_014385-T1	DBVPG3775_002335-T1
GF00002651	TFCN2502E3341_002479-T1, TFCN2502E3341_014384-T1	DBVPG3775_002334-T1
GF00002652	TFCN2502E3341_002482-T1, TFCN2502E3341_013170-T1	DBVPG3775_002329-T1
GF00002653	TFCN2502E3341_002488-T1, TFCN2502E3341_009211-T1	DBVPG3775_002213-T1
GF00002654	TFCN2502E3341_002489-T1, TFCN2502E3341_009210-T1	DBVPG3775_002214-T1
GF00002655	TFCN2502E3341_002492-T1, TFCN2502E3341_009207-T1	DBVPG3775_002217-T1
GF00002656	TFCN2502E3341_002498-T1, TFCN2502E3341_009203-T1	DBVPG3775_002221-T1
GF00002657	TFCN2502E3341_002499-T1, TFCN2502E3341_009202-T1	DBVPG3775_002222-T1
GF00002658	TFCN2502E3341_002500-T1, TFCN2502E3341_009201-T1	DBVPG3775_002223-T1
GF00002659	TFCN2502E3341_002504-T1, TFCN2502E3341_009198-T1	DBVPG3775_002227-T1
GF00002660	TFCN2502E3341_002505-T1, TFCN2502E3341_009197-T1	DBVPG3775_002228-T1
GF00002661	TFCN2502E3341_002508-T1, TFCN2502E3341_009194-T1	DBVPG3775_002231-T1
GF00002662	TFCN2502E3341_002509-T1, TFCN2502E3341_009193-T1	DBVPG3775_002232-T1
GF00002663	TFCN2502E3341_002510-T1, TFCN2502E3341_009192-T1	DBVPG3775_002233-T1
GF00002664	TFCN2502E3341_002512-T1, TFCN2502E3341_009191-T1	DBVPG3775_002235-T1
GF00002665	TFCN2502E3341_002514-T1, TFCN2502E3341_004499-T1	DBVPG3775_002237-T1
GF00002666	TFCN2502E3341_002518-T1, TFCN2502E3341_004502-T1	DBVPG3775_002241-T1
GF00002667	TFCN2502E3341_002520-T1, TFCN2502E3341_004504-T1	DBVPG3775_002243-T1
GF00002668	TFCN2502E3341_002521-T1, TFCN2502E3341_004505-T1	DBVPG3775_002244-T1
GF00002669	TFCN2502E3341_002522-T1, TFCN2502E3341_004506-T1	DBVPG3775_002245-T1
GF00002670	TFCN2502E3341_002523-T1, TFCN2502E3341_004507-T1	DBVPG3775_002246-T1
GF00002671	TFCN2502E3341_002524-T1, TFCN2502E3341_004508-T1	DBVPG3775_002247-T1
GF00002672	TFCN2502E3341_002525-T1, TFCN2502E3341_004509-T1	DBVPG3775_002248-T1
GF00002673	TFCN2502E3341_002526-T1, TFCN2502E3341_004510-T1	DBVPG3775_002249-T1
GF00002674	TFCN2502E3341_002527-T1, TFCN2502E3341_004511-T1	DBVPG3775_002250-T1
GF00002675	TFCN2502E3341_002528-T1, TFCN2502E3341_004512-T1	DBVPG3775_002251-T1
GF00002676	TFCN2502E3341_002529-T1, TFCN2502E3341_004513-T1	DBVPG3775_002252-T1
GF00002677	TFCN2502E3341_002530-T1, TFCN2502E3341_004514-T1	DBVPG3775_002253-T1
GF00002678	TFCN2502E3341_002533-T1, TFCN2502E3341_004516-T1	DBVPG3775_002255-T1
GF00002679	TFCN2502E3341_002537-T1, TFCN2502E3341_004519-T1	DBVPG3775_002258-T1
GF00002680	TFCN2502E3341_002539-T1, TFCN2502E3341_004521-T1	DBVPG3775_002261-T1
GF00002681	TFCN2502E3341_002540-T1, TFCN2502E3341_004522-T1	DBVPG3775_002262-T1
GF00002682	TFCN2502E3341_002541-T1, TFCN2502E3341_004523-T1	DBVPG3775_002263-T1
GF00002683	TFCN2502E3341_002542-T1, TFCN2502E3341_004524-T1	DBVPG3775_002264-T1
GF00002684	TFCN2502E3341_002543-T1, TFCN2502E3341_004525-T1	DBVPG3775_002265-T1
GF00002685	TFCN2502E3341_002545-T1, TFCN2502E3341_004527-T1	DBVPG3775_002267-T1
GF00002686	TFCN2502E3341_002546-T1, TFCN2502E3341_004528-T1	DBVPG3775_002268-T1
GF00002687	TFCN2502E3341_002547-T1, TFCN2502E3341_004529-T1	DBVPG3775_002269-T1
GF00002688	TFCN2502E3341_002550-T1, TFCN2502E3341_004532-T1	DBVPG3775_002272-T1
GF00002689	TFCN2502E3341_002551-T1, TFCN2502E3341_004533-T1	DBVPG3775_002273-T1
GF00002690	TFCN2502E3341_002552-T1, TFCN2502E3341_004534-T1	DBVPG3775_002274-T1
GF00002691	TFCN2502E3341_002553-T1, TFCN2502E3341_004535-T1	DBVPG3775_002275-T1
GF00002692	TFCN2502E3341_002804-T1, TFCN2502E3341_009880-T1	DBVPG3775_007110-T1
GF00002693	TFCN2502E3341_002555-T1, TFCN2502E3341_004537-T1	DBVPG3775_002277-T1
GF00002694	TFCN2502E3341_002556-T1, TFCN2502E3341_004538-T1	DBVPG3775_002278-T1
GF00002695	TFCN2502E3341_002557-T1, TFCN2502E3341_004539-T1	DBVPG3775_002279-T1
GF00002696	TFCN2502E3341_002558-T1, TFCN2502E3341_004540-T1	DBVPG3775_002280-T1
GF00002697	TFCN2502E3341_002559-T1, TFCN2502E3341_004541-T1	DBVPG3775_002281-T1
GF00002698	TFCN2502E3341_004542-T1, TFCN2502E3341_002560-T1	DBVPG3775_002282-T1
GF00002699	TFCN2502E3341_002561-T1, TFCN2502E3341_004543-T1	DBVPG3775_002283-T1
GF00002700	TFCN2502E3341_002563-T1, TFCN2502E3341_004545-T1	DBVPG3775_002285-T1
GF00002701	TFCN2502E3341_002565-T1, TFCN2502E3341_004546-T1	DBVPG3775_002287-T1
GF00002702	TFCN2502E3341_002566-T1, TFCN2502E3341_004547-T1	DBVPG3775_002288-T1
GF00002703	TFCN2502E3341_002567-T1, TFCN2502E3341_004548-T1	DBVPG3775_002289-T1
GF00002704	TFCN2502E3341_002568-T1, TFCN2502E3341_004549-T1	DBVPG3775_002290-T1
GF00002705	TFCN2502E3341_002570-T1, TFCN2502E3341_004551-T1	DBVPG3775_002292-T1
GF00002706	TFCN2502E3341_002571-T1, TFCN2502E3341_004552-T1	DBVPG3775_002293-T1
GF00002707	TFCN2502E3341_002578-T1, TFCN2502E3341_004558-T1	DBVPG3775_002300-T1
GF00002708	TFCN2502E3341_013507-T1, TFCN2502E3341_009307-T1	DBVPG3775_004357-T1
GF00002709	TFCN2502E3341_002582-T1, TFCN2502E3341_004564-T1	DBVPG3775_002303-T1
GF00002710	TFCN2502E3341_002584-T1, TFCN2502E3341_004566-T1	DBVPG3775_002305-T1
GF00002711	TFCN2502E3341_002873-T1, TFCN2502E3341_010213-T1	DBVPG3775_006336-T1
GF00002712	TFCN2502E3341_002589-T1, TFCN2502E3341_004571-T1	DBVPG3775_002310-T1
GF00002713	TFCN2502E3341_002594-T1, TFCN2502E3341_004576-T1	DBVPG3775_002315-T1
GF00002714	TFCN2502E3341_002707-T1, TFCN2502E3341_006349-T1	DBVPG3775_000848-T1
GF00002715	TFCN2502E3341_002708-T1, TFCN2502E3341_006348-T1	DBVPG3775_000847-T1
GF00002716	TFCN2502E3341_002709-T1, TFCN2502E3341_006347-T1	DBVPG3775_000846-T1
GF00002717	TFCN2502E3341_002710-T1, TFCN2502E3341_006346-T1	DBVPG3775_000845-T1
GF00002718	TFCN2502E3341_002711-T1, TFCN2502E3341_006345-T1	DBVPG3775_000844-T1
GF00002719	TFCN2502E3341_002712-T1, TFCN2502E3341_006344-T1	DBVPG3775_000843-T1
GF00002720	TFCN2502E3341_002714-T1, TFCN2502E3341_006342-T1	DBVPG3775_000841-T1
GF00002721	TFCN2502E3341_002715-T1, TFCN2502E3341_006341-T1	DBVPG3775_000840-T1
GF00002722	TFCN2502E3341_002716-T1, TFCN2502E3341_006340-T1	DBVPG3775_000839-T1
GF00002723	TFCN2502E3341_002718-T1, TFCN2502E3341_006338-T1	DBVPG3775_000837-T1
GF00002724	TFCN2502E3341_002721-T1, TFCN2502E3341_006336-T1	DBVPG3775_000834-T1
GF00002725	TFCN2502E3341_002722-T1, TFCN2502E3341_006335-T1	DBVPG3775_000833-T1
GF00002726	TFCN2502E3341_002725-T1, TFCN2502E3341_006333-T1	DBVPG3775_000830-T1
GF00002727	TFCN2502E3341_002726-T1, TFCN2502E3341_006332-T1	DBVPG3775_000829-T1
GF00002728	TFCN2502E3341_002727-T1, TFCN2502E3341_006331-T1	DBVPG3775_000828-T1
GF00002729	TFCN2502E3341_002728-T1, TFCN2502E3341_006330-T1	DBVPG3775_000827-T1
GF00002730	TFCN2502E3341_002730-T1, TFCN2502E3341_006804-T1	DBVPG3775_000825-T1
GF00002731	TFCN2502E3341_002731-T1, TFCN2502E3341_006803-T1	DBVPG3775_000824-T1
GF00002732	TFCN2502E3341_002732-T1, TFCN2502E3341_006802-T1	DBVPG3775_000823-T1
GF00002733	TFCN2502E3341_002733-T1, TFCN2502E3341_006801-T1	DBVPG3775_000822-T1
GF00002734	TFCN2502E3341_002734-T1, TFCN2502E3341_006800-T1	DBVPG3775_000821-T1
GF00002735	TFCN2502E3341_002738-T1, TFCN2502E3341_006797-T1	DBVPG3775_000817-T1
GF00002736	TFCN2502E3341_002740-T1, TFCN2502E3341_006795-T1	DBVPG3775_000815-T1
GF00002737	TFCN2502E3341_002742-T1, TFCN2502E3341_006793-T1	DBVPG3775_000813-T1
GF00002738	TFCN2502E3341_002743-T1, TFCN2502E3341_006792-T1	DBVPG3775_000812-T1
GF00002739	TFCN2502E3341_002745-T1, TFCN2502E3341_006789-T1	DBVPG3775_000810-T1
GF00002740	TFCN2502E3341_002749-T1, TFCN2502E3341_006787-T1	DBVPG3775_000806-T1
GF00002741	TFCN2502E3341_002751-T1, TFCN2502E3341_006785-T1	DBVPG3775_000804-T1
GF00002742	TFCN2502E3341_002753-T1, TFCN2502E3341_006780-T1	DBVPG3775_000802-T1
GF00002743	TFCN2502E3341_002755-T1, TFCN2502E3341_006778-T1	DBVPG3775_000800-T1
GF00002744	TFCN2502E3341_002756-T1, TFCN2502E3341_006777-T1	DBVPG3775_000799-T1
GF00002745	TFCN2502E3341_002757-T1, TFCN2502E3341_006776-T1	DBVPG3775_000798-T1
GF00002746	TFCN2502E3341_002758-T1, TFCN2502E3341_006775-T1	DBVPG3775_000797-T1
GF00002747	TFCN2502E3341_002759-T1, TFCN2502E3341_006774-T1	DBVPG3775_000796-T1
GF00002748	TFCN2502E3341_002760-T1, TFCN2502E3341_006773-T1	DBVPG3775_000795-T1
GF00002749	TFCN2502E3341_002761-T1, TFCN2502E3341_006772-T1	DBVPG3775_000794-T1
GF00002750	TFCN2502E3341_002764-T1, TFCN2502E3341_006768-T1	DBVPG3775_000791-T1
GF00002751	TFCN2502E3341_002767-T1, TFCN2502E3341_006765-T1	DBVPG3775_000788-T1
GF00002752	TFCN2502E3341_002768-T1, TFCN2502E3341_006764-T1	DBVPG3775_000787-T1
GF00002753	TFCN2502E3341_002770-T1, TFCN2502E3341_006761-T1	DBVPG3775_000785-T1
GF00002754	TFCN2502E3341_002772-T1, TFCN2502E3341_006758-T1	DBVPG3775_000783-T1
GF00002755	TFCN2502E3341_002774-T1, TFCN2502E3341_006756-T1	DBVPG3775_000781-T1
GF00002756	TFCN2502E3341_002776-T1, TFCN2502E3341_006754-T1	DBVPG3775_000779-T1
GF00002757	TFCN2502E3341_002783-T1, TFCN2502E3341_014049-T1	DBVPG3775_000771-T1
GF00002758	TFCN2502E3341_002784-T1, TFCN2502E3341_014050-T1	DBVPG3775_000769-T1
GF00002759	TFCN2502E3341_002785-T1, TFCN2502E3341_014051-T1	DBVPG3775_000768-T1
GF00002760	TFCN2502E3341_002786-T1, TFCN2502E3341_014052-T1	DBVPG3775_000767-T1
GF00002761	TFCN2502E3341_002787-T1, TFCN2502E3341_014053-T1	DBVPG3775_000766-T1
