	Rhodotorula_mucilaginosa_TFCN_25-0-2E334-1.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00002905	TFCN2502E3341_002981-T1	DBVPG3775_002707-T1
GF00002906	TFCN2502E3341_002982-T1	DBVPG3775_002708-T1
GF00002907	TFCN2502E3341_010715-T1	DBVPG3775_002709-T1
GF00002908	TFCN2502E3341_010659-T1	DBVPG3775_001639-T1
GF00002909	TFCN2502E3341_010661-T1	DBVPG3775_001641-T1
GF00002910	TFCN2502E3341_002989-T1	DBVPG3775_001642-T1
GF00002911	TFCN2502E3341_002990-T1	DBVPG3775_001643-T1
GF00002912	TFCN2502E3341_010664-T1	DBVPG3775_001644-T1
GF00002913	TFCN2502E3341_010665-T1	DBVPG3775_001645-T1
GF00002914	TFCN2502E3341_010666-T1	DBVPG3775_001646-T1
GF00002915	TFCN2502E3341_010667-T1	DBVPG3775_001647-T1
GF00002916	TFCN2502E3341_010668-T1	DBVPG3775_001648-T1
GF00002917	TFCN2502E3341_014530-T1	DBVPG3775_001767-T1
GF00002918	TFCN2502E3341_007440-T1	DBVPG3775_007038-T1
GF00002919	TFCN2502E3341_007131-T1	DBVPG3775_007459-T1
GF00002920	TFCN2502E3341_010672-T1	DBVPG3775_001651-T1
GF00002921	TFCN2502E3341_010673-T1	DBVPG3775_001652-T1
GF00002922	TFCN2502E3341_010674-T1	DBVPG3775_001653-T1
GF00002923	TFCN2502E3341_010675-T1	DBVPG3775_001654-T1
GF00002924	TFCN2502E3341_003002-T1	DBVPG3775_001655-T1
GF00002925	TFCN2502E3341_010677-T1	DBVPG3775_001656-T1
GF00002926	TFCN2502E3341_009698-T1	DBVPG3775_005742-T1
GF00002927	TFCN2502E3341_010679-T1	DBVPG3775_001658-T1
GF00002928	TFCN2502E3341_010680-T1	DBVPG3775_001659-T1
GF00002929	TFCN2502E3341_003007-T1	DBVPG3775_001660-T1
GF00002930	TFCN2502E3341_010682-T1	DBVPG3775_001661-T1
GF00002931	TFCN2502E3341_010684-T1	DBVPG3775_001663-T1
GF00002932	TFCN2502E3341_010685-T1	DBVPG3775_001664-T1
GF00002933	TFCN2502E3341_010686-T1	DBVPG3775_001665-T1
GF00002934	TFCN2502E3341_013114-T1	DBVPG3775_001672-T1
GF00002935	TFCN2502E3341_003018-T1	DBVPG3775_001674-T1
GF00002936	TFCN2502E3341_013107-T1	DBVPG3775_001678-T1
GF00002937	TFCN2502E3341_013106-T1	DBVPG3775_001679-T1
GF00002938	TFCN2502E3341_003024-T1	DBVPG3775_001680-T1
GF00002939	TFCN2502E3341_013104-T1	DBVPG3775_001681-T1
GF00002940	TFCN2502E3341_003026-T1	DBVPG3775_001682-T1
GF00002941	TFCN2502E3341_013102-T1	DBVPG3775_001683-T1
GF00002942	TFCN2502E3341_013101-T1	DBVPG3775_001684-T1
GF00002943	TFCN2502E3341_005006-T1	DBVPG3775_001694-T1
GF00002944	TFCN2502E3341_005007-T1	DBVPG3775_001693-T1
GF00002945	TFCN2502E3341_003034-T1	DBVPG3775_001689-T1
GF00002946	TFCN2502E3341_003037-T1	DBVPG3775_001695-T1
GF00002947	TFCN2502E3341_005004-T1	DBVPG3775_001696-T1
GF00002948	TFCN2502E3341_005003-T1	DBVPG3775_001697-T1
GF00002949	TFCN2502E3341_005000-T1	DBVPG3775_001700-T1
GF00002950	TFCN2502E3341_004999-T1	DBVPG3775_001701-T1
GF00002951	TFCN2502E3341_004998-T1	DBVPG3775_001702-T1
GF00002952	TFCN2502E3341_004997-T1	DBVPG3775_001703-T1
GF00002953	TFCN2502E3341_004996-T1	DBVPG3775_001704-T1
GF00002954	TFCN2502E3341_003049-T1	DBVPG3775_001707-T1
GF00002955	TFCN2502E3341_003050-T1	DBVPG3775_001708-T1
GF00002956	TFCN2502E3341_004992-T1	DBVPG3775_001709-T1
GF00002957	TFCN2502E3341_003052-T1	DBVPG3775_001710-T1
GF00002958	TFCN2502E3341_004990-T1	DBVPG3775_001711-T1
GF00002959	TFCN2502E3341_004989-T1	DBVPG3775_001712-T1
GF00002960	TFCN2502E3341_004986-T1	DBVPG3775_001715-T1
GF00002961	TFCN2502E3341_003058-T1	DBVPG3775_001716-T1
GF00002962	TFCN2502E3341_004980-T1	DBVPG3775_001721-T1
GF00002963	TFCN2502E3341_003065-T1	DBVPG3775_001724-T1
GF00002964	TFCN2502E3341_003066-T1	DBVPG3775_001725-T1
GF00002965	TFCN2502E3341_004975-T1	DBVPG3775_001726-T1
GF00002966	TFCN2502E3341_003068-T1	DBVPG3775_001727-T1
GF00002967	TFCN2502E3341_003071-T1	DBVPG3775_002539-T1
GF00002968	TFCN2502E3341_003072-T1	DBVPG3775_002538-T1
GF00002969	TFCN2502E3341_003073-T1	DBVPG3775_002537-T1
GF00002970	TFCN2502E3341_003074-T1	DBVPG3775_002536-T1
GF00002971	TFCN2502E3341_003075-T1	DBVPG3775_002535-T1
GF00002972	TFCN2502E3341_003076-T1	DBVPG3775_002534-T1
GF00002973	TFCN2502E3341_003079-T1	DBVPG3775_002531-T1
GF00002974	TFCN2502E3341_004321-T1	DBVPG3775_002529-T1
GF00002975	TFCN2502E3341_003082-T1	DBVPG3775_002528-T1
GF00002976	TFCN2502E3341_003085-T1	DBVPG3775_002525-T1
GF00002977	TFCN2502E3341_003087-T1	DBVPG3775_002523-T1
GF00002978	TFCN2502E3341_003090-T1	DBVPG3775_002520-T1
GF00002979	TFCN2502E3341_004307-T1	DBVPG3775_002518-T1
GF00002980	TFCN2502E3341_003096-T1	DBVPG3775_002515-T1
GF00002981	TFCN2502E3341_003097-T1	DBVPG3775_002514-T1
GF00002982	TFCN2502E3341_003098-T1	DBVPG3775_002513-T1
GF00002983	TFCN2502E3341_004301-T1	DBVPG3775_002512-T1
GF00002984	TFCN2502E3341_004300-T1	DBVPG3775_002511-T1
GF00002985	TFCN2502E3341_003101-T1	DBVPG3775_002510-T1
GF00002986	TFCN2502E3341_003103-T1	DBVPG3775_002508-T1
GF00002987	TFCN2502E3341_003105-T1	DBVPG3775_002506-T1
GF00002988	TFCN2502E3341_004295-T1	DBVPG3775_002505-T1
GF00002989	TFCN2502E3341_003110-T1	DBVPG3775_002500-T1
GF00002990	TFCN2502E3341_003111-T1	DBVPG3775_002499-T1
GF00002991	TFCN2502E3341_004287-T1	DBVPG3775_002498-T1
GF00002992	TFCN2502E3341_003113-T1	DBVPG3775_002497-T1
GF00002993	TFCN2502E3341_004285-T1	DBVPG3775_002496-T1
GF00002994	TFCN2502E3341_003115-T1	DBVPG3775_002495-T1
GF00002995	TFCN2502E3341_003116-T1	DBVPG3775_002494-T1
GF00002996	TFCN2502E3341_003117-T1	DBVPG3775_002493-T1
GF00002997	TFCN2502E3341_003123-T1	DBVPG3775_002487-T1
GF00002998	TFCN2502E3341_003125-T1	DBVPG3775_002485-T1
GF00002999	TFCN2502E3341_004270-T1	DBVPG3775_002482-T1
GF00003000	TFCN2502E3341_003129-T1	DBVPG3775_002481-T1
GF00003001	TFCN2502E3341_004268-T1	DBVPG3775_002480-T1
GF00003002	TFCN2502E3341_003131-T1	DBVPG3775_002479-T1
GF00003003	TFCN2502E3341_003132-T1	DBVPG3775_002478-T1
GF00003004	TFCN2502E3341_003135-T1	DBVPG3775_002476-T1
GF00003005	TFCN2502E3341_003136-T1	DBVPG3775_002475-T1
GF00003006	TFCN2502E3341_003137-T1	DBVPG3775_002474-T1
GF00003007	TFCN2502E3341_003138-T1	DBVPG3775_002473-T1
GF00003008	TFCN2502E3341_013739-T1	DBVPG3775_002472-T1
GF00003009	TFCN2502E3341_003140-T1	DBVPG3775_002471-T1
GF00003010	TFCN2502E3341_003141-T1	DBVPG3775_002470-T1
GF00003011	TFCN2502E3341_003142-T1	DBVPG3775_002469-T1
GF00003012	TFCN2502E3341_003144-T1	DBVPG3775_002467-T1
GF00003013	TFCN2502E3341_013746-T1	DBVPG3775_002466-T1
GF00003014	TFCN2502E3341_013747-T1	DBVPG3775_002465-T1
GF00003015	TFCN2502E3341_003147-T1	DBVPG3775_002464-T1
GF00003016	TFCN2502E3341_013751-T1	DBVPG3775_002462-T1
GF00003017	TFCN2502E3341_003150-T1	DBVPG3775_002461-T1
GF00003018	TFCN2502E3341_003152-T1	DBVPG3775_002459-T1
GF00003019	TFCN2502E3341_003154-T1	DBVPG3775_002457-T1
GF00003020	TFCN2502E3341_003159-T1	DBVPG3775_000694-T1
GF00003021	TFCN2502E3341_003162-T1	DBVPG3775_000691-T1
GF00003022	TFCN2502E3341_003163-T1	DBVPG3775_000690-T1
GF00003023	TFCN2502E3341_003164-T1	DBVPG3775_000688-T1
GF00003024	TFCN2502E3341_003165-T1	DBVPG3775_000687-T1
GF00003025	TFCN2502E3341_003166-T1	DBVPG3775_000686-T1
GF00003026	TFCN2502E3341_003168-T1	DBVPG3775_000684-T1
GF00003027	TFCN2502E3341_003169-T1	DBVPG3775_000683-T1
GF00003028	TFCN2502E3341_003170-T1	DBVPG3775_000682-T1
GF00003029	TFCN2502E3341_013950-T1	DBVPG3775_000681-T1
GF00003030	TFCN2502E3341_003172-T1	DBVPG3775_000680-T1
GF00003031	TFCN2502E3341_014224-T1	DBVPG3775_006100-T1
GF00003032	TFCN2502E3341_013952-T1	DBVPG3775_000679-T1
GF00003033	TFCN2502E3341_013953-T1	DBVPG3775_000678-T1
GF00003034	TFCN2502E3341_009669-T1	DBVPG3775_000674-T1
GF00003035	TFCN2502E3341_003179-T1	DBVPG3775_000673-T1
GF00003036	TFCN2502E3341_009667-T1	DBVPG3775_000672-T1
GF00003037	TFCN2502E3341_009666-T1	DBVPG3775_000671-T1
GF00003038	TFCN2502E3341_009665-T1	DBVPG3775_000670-T1
GF00003039	TFCN2502E3341_003184-T1	DBVPG3775_000669-T1
GF00003040	TFCN2502E3341_003188-T1	DBVPG3775_000665-T1
GF00003041	TFCN2502E3341_003190-T1	DBVPG3775_000663-T1
GF00003042	TFCN2502E3341_003191-T1	DBVPG3775_000662-T1
GF00003043	TFCN2502E3341_003194-T1	DBVPG3775_000660-T1
GF00003044	TFCN2502E3341_003195-T1	DBVPG3775_000659-T1
GF00003045	TFCN2502E3341_003196-T1	DBVPG3775_000658-T1
GF00003046	TFCN2502E3341_003197-T1	DBVPG3775_000657-T1
GF00003047	TFCN2502E3341_003200-T1	DBVPG3775_000654-T1
GF00003048	TFCN2502E3341_003202-T1	DBVPG3775_000652-T1
GF00003049	TFCN2502E3341_003203-T1	DBVPG3775_000651-T1
GF00003050	TFCN2502E3341_009677-T1	DBVPG3775_000650-T1
GF00003051	TFCN2502E3341_003206-T1	DBVPG3775_000648-T1
GF00003052	TFCN2502E3341_003209-T1	DBVPG3775_000645-T1
GF00003053	TFCN2502E3341_003211-T1	DBVPG3775_000643-T1
GF00003054	TFCN2502E3341_003212-T1	DBVPG3775_000642-T1
GF00003055	TFCN2502E3341_003213-T1	DBVPG3775_000641-T1
GF00003056	TFCN2502E3341_003214-T1	DBVPG3775_000640-T1
GF00003057	TFCN2502E3341_003216-T1	DBVPG3775_000638-T1
GF00003058	TFCN2502E3341_003217-T1	DBVPG3775_000637-T1
GF00003059	TFCN2502E3341_009742-T1	DBVPG3775_000632-T1
GF00003060	TFCN2502E3341_003225-T1	DBVPG3775_000630-T1
GF00003061	TFCN2502E3341_003228-T1	DBVPG3775_000628-T1
GF00003062	TFCN2502E3341_003232-T1	DBVPG3775_000624-T1
GF00003063	TFCN2502E3341_003233-T1	DBVPG3775_000623-T1
GF00003064	TFCN2502E3341_003236-T1	DBVPG3775_000620-T1
GF00003065	TFCN2502E3341_003238-T1	DBVPG3775_000618-T1
GF00003066	TFCN2502E3341_003239-T1	DBVPG3775_000617-T1
GF00003067	TFCN2502E3341_009723-T1	DBVPG3775_000612-T1
GF00003068	TFCN2502E3341_003245-T1	DBVPG3775_000611-T1
GF00003069	TFCN2502E3341_008170-T1	DBVPG3775_002791-T1
GF00003070	TFCN2502E3341_003349-T1	DBVPG3775_002792-T1
GF00003071	TFCN2502E3341_003350-T1	DBVPG3775_002793-T1
GF00003072	TFCN2502E3341_003352-T1	DBVPG3775_002795-T1
GF00003073	TFCN2502E3341_008166-T1	DBVPG3775_002796-T1
GF00003074	TFCN2502E3341_003354-T1	DBVPG3775_002797-T1
GF00003075	TFCN2502E3341_008163-T1	DBVPG3775_002799-T1
GF00003076	TFCN2502E3341_003357-T1	DBVPG3775_002800-T1
GF00003077	TFCN2502E3341_003360-T1	DBVPG3775_002803-T1
GF00003078	TFCN2502E3341_003361-T1	DBVPG3775_002804-T1
GF00003079	TFCN2502E3341_003362-T1	DBVPG3775_002805-T1
GF00003080	TFCN2502E3341_003363-T1	DBVPG3775_002806-T1
GF00003081	TFCN2502E3341_003365-T1	DBVPG3775_002808-T1
GF00003082	TFCN2502E3341_003367-T1	DBVPG3775_002810-T1
GF00003083	TFCN2502E3341_003370-T1	DBVPG3775_002813-T1
GF00003084	TFCN2502E3341_003371-T1	DBVPG3775_002814-T1
GF00003085	TFCN2502E3341_003372-T1	DBVPG3775_002815-T1
GF00003086	TFCN2502E3341_003373-T1	DBVPG3775_002816-T1
GF00003087	TFCN2502E3341_008147-T1	DBVPG3775_002817-T1
GF00003088	TFCN2502E3341_010007-T1	DBVPG3775_004641-T1
GF00003089	TFCN2502E3341_008146-T1	DBVPG3775_002818-T1
GF00003090	TFCN2502E3341_008145-T1	DBVPG3775_002819-T1
GF00003091	TFCN2502E3341_008144-T1	DBVPG3775_002820-T1
GF00003092	TFCN2502E3341_003381-T1	DBVPG3775_002823-T1
GF00003093	TFCN2502E3341_003382-T1	DBVPG3775_002824-T1
GF00003094	TFCN2502E3341_003383-T1	DBVPG3775_002825-T1
GF00003095	TFCN2502E3341_010905-T1	DBVPG3775_002827-T1
GF00003096	TFCN2502E3341_003386-T1	DBVPG3775_002828-T1
GF00003097	TFCN2502E3341_010907-T1	DBVPG3775_002829-T1
GF00003098	TFCN2502E3341_003389-T1	DBVPG3775_002831-T1
GF00003099	TFCN2502E3341_003392-T1	DBVPG3775_002834-T1
GF00003100	TFCN2502E3341_010164-T1	DBVPG3775_002836-T1
GF00003101	TFCN2502E3341_003395-T1	DBVPG3775_002837-T1
GF00003102	TFCN2502E3341_003397-T1	DBVPG3775_002839-T1
GF00003103	TFCN2502E3341_003399-T1	DBVPG3775_002841-T1
GF00003104	TFCN2502E3341_003400-T1	DBVPG3775_002842-T1
GF00003105	TFCN2502E3341_003401-T1	DBVPG3775_002843-T1
GF00003106	TFCN2502E3341_003402-T1	DBVPG3775_002844-T1
GF00003107	TFCN2502E3341_010155-T1	DBVPG3775_002845-T1
GF00003108	TFCN2502E3341_010154-T1	DBVPG3775_002846-T1
GF00003109	TFCN2502E3341_003405-T1	DBVPG3775_002847-T1
GF00003110	TFCN2502E3341_003406-T1	DBVPG3775_002848-T1
GF00003111	TFCN2502E3341_003407-T1	DBVPG3775_002849-T1
GF00003112	TFCN2502E3341_003408-T1	DBVPG3775_002850-T1
GF00003113	TFCN2502E3341_008701-T1	DBVPG3775_005767-T1
GF00003114	TFCN2502E3341_010148-T1	DBVPG3775_002853-T1
GF00003115	TFCN2502E3341_003412-T1	DBVPG3775_002854-T1
GF00003116	TFCN2502E3341_003413-T1	DBVPG3775_002855-T1
GF00003117	TFCN2502E3341_003414-T1	DBVPG3775_002856-T1
GF00003118	TFCN2502E3341_010144-T1	DBVPG3775_002857-T1
GF00003119	TFCN2502E3341_010141-T1	DBVPG3775_002860-T1
GF00003120	TFCN2502E3341_003419-T1	DBVPG3775_002861-T1
GF00003121	TFCN2502E3341_003420-T1	DBVPG3775_002862-T1
GF00003122	TFCN2502E3341_003421-T1	DBVPG3775_002863-T1
GF00003123	TFCN2502E3341_010137-T1	DBVPG3775_002864-T1
GF00003124	TFCN2502E3341_003424-T1	DBVPG3775_002866-T1
GF00003125	TFCN2502E3341_003425-T1	DBVPG3775_002867-T1
GF00003126	TFCN2502E3341_003426-T1	DBVPG3775_002868-T1
GF00003127	TFCN2502E3341_003428-T1	DBVPG3775_002870-T1
GF00003128	TFCN2502E3341_003429-T1	DBVPG3775_002871-T1
GF00003129	TFCN2502E3341_003430-T1	DBVPG3775_002872-T1
GF00003130	TFCN2502E3341_013726-T1	DBVPG3775_002873-T1
GF00003131	TFCN2502E3341_013725-T1	DBVPG3775_002874-T1
GF00003132	TFCN2502E3341_013724-T1	DBVPG3775_002875-T1
GF00003133	TFCN2502E3341_013723-T1	DBVPG3775_002876-T1
GF00003134	TFCN2502E3341_003581-T1	DBVPG3775_003721-T1
GF00003135	TFCN2502E3341_003580-T1	DBVPG3775_003722-T1
GF00003136	TFCN2502E3341_003437-T1	DBVPG3775_003723-T1
GF00003137	TFCN2502E3341_003440-T1	DBVPG3775_003726-T1
GF00003138	TFCN2502E3341_003441-T1	DBVPG3775_003727-T1
GF00003139	TFCN2502E3341_003442-T1	DBVPG3775_003728-T1
GF00003140	TFCN2502E3341_003444-T1	DBVPG3775_003730-T1
GF00003141	TFCN2502E3341_003571-T1	DBVPG3775_003731-T1
GF00003142	TFCN2502E3341_003569-T1	DBVPG3775_003733-T1
GF00003143	TFCN2502E3341_003448-T1	DBVPG3775_003734-T1
GF00003144	TFCN2502E3341_003449-T1	DBVPG3775_003735-T1
GF00003145	TFCN2502E3341_003564-T1	DBVPG3775_003737-T1
GF00003146	TFCN2502E3341_003454-T1	DBVPG3775_003740-T1
GF00003147	TFCN2502E3341_003459-T1	DBVPG3775_003745-T1
GF00003148	TFCN2502E3341_003462-T1	DBVPG3775_003748-T1
GF00003149	TFCN2502E3341_003463-T1	DBVPG3775_003749-T1
GF00003150	TFCN2502E3341_003464-T1	DBVPG3775_003750-T1
GF00003151	TFCN2502E3341_003550-T1	DBVPG3775_003752-T1
GF00003152	TFCN2502E3341_003468-T1	DBVPG3775_003753-T1
GF00003153	TFCN2502E3341_003548-T1	DBVPG3775_003754-T1
GF00003154	TFCN2502E3341_003471-T1	DBVPG3775_003756-T1
GF00003155	TFCN2502E3341_003545-T1	DBVPG3775_003757-T1
GF00003156	TFCN2502E3341_003473-T1	DBVPG3775_003758-T1
GF00003157	TFCN2502E3341_003475-T1	DBVPG3775_003760-T1
GF00003158	TFCN2502E3341_003476-T1	DBVPG3775_003761-T1
GF00003159	TFCN2502E3341_003540-T1	DBVPG3775_003763-T1
GF00003160	TFCN2502E3341_003479-T1	DBVPG3775_003764-T1
GF00003161	TFCN2502E3341_003480-T1	DBVPG3775_003765-T1
GF00003162	TFCN2502E3341_003481-T1	DBVPG3775_003766-T1
GF00003163	TFCN2502E3341_003484-T1	DBVPG3775_003769-T1
GF00003164	TFCN2502E3341_003486-T1	DBVPG3775_003771-T1
GF00003165	TFCN2502E3341_003487-T1	DBVPG3775_003772-T1
GF00003166	TFCN2502E3341_003488-T1	DBVPG3775_003773-T1
GF00003167	TFCN2502E3341_003490-T1	DBVPG3775_003775-T1
GF00003168	TFCN2502E3341_005449-T1	DBVPG3775_003777-T1
GF00003169	TFCN2502E3341_003493-T1	DBVPG3775_003778-T1
GF00003170	TFCN2502E3341_005446-T1	DBVPG3775_003780-T1
GF00003171	TFCN2502E3341_003500-T1	DBVPG3775_003783-T1
GF00003172	TFCN2502E3341_003501-T1	DBVPG3775_003784-T1
GF00003173	TFCN2502E3341_003503-T1	DBVPG3775_003786-T1
GF00003174	TFCN2502E3341_003504-T1	DBVPG3775_003787-T1
GF00003175	TFCN2502E3341_003505-T1	DBVPG3775_003788-T1
GF00003176	TFCN2502E3341_003510-T1	DBVPG3775_003793-T1
GF00003177	TFCN2502E3341_005429-T1	DBVPG3775_003795-T1
GF00003178	TFCN2502E3341_003513-T1	DBVPG3775_003796-T1
GF00003179	TFCN2502E3341_005427-T1	DBVPG3775_003797-T1
GF00003180	TFCN2502E3341_003515-T1	DBVPG3775_003798-T1
GF00003181	TFCN2502E3341_003516-T1	DBVPG3775_003799-T1
GF00003182	TFCN2502E3341_003519-T1	DBVPG3775_003803-T1
GF00003183	TFCN2502E3341_003520-T1	DBVPG3775_003804-T1
GF00003184	TFCN2502E3341_003521-T1	DBVPG3775_003805-T1
GF00003185	TFCN2502E3341_003522-T1	DBVPG3775_003806-T1
GF00003186	TFCN2502E3341_005417-T1	DBVPG3775_003807-T1
GF00003187	TFCN2502E3341_003524-T1	DBVPG3775_003808-T1
GF00003188	TFCN2502E3341_003525-T1	DBVPG3775_003809-T1
GF00003189	TFCN2502E3341_005414-T1	DBVPG3775_003810-T1
GF00003190	TFCN2502E3341_010591-T1	DBVPG3775_003720-T1
GF00003191	TFCN2502E3341_010592-T1	DBVPG3775_003719-T1
GF00003192	TFCN2502E3341_003584-T1	DBVPG3775_003718-T1
GF00003193	TFCN2502E3341_003586-T1	DBVPG3775_003716-T1
GF00003194	TFCN2502E3341_003587-T1	DBVPG3775_003715-T1
GF00003195	TFCN2502E3341_003588-T1	DBVPG3775_003714-T1
GF00003196	TFCN2502E3341_010598-T1	DBVPG3775_003713-T1
GF00003197	TFCN2502E3341_010599-T1	DBVPG3775_003712-T1
GF00003198	TFCN2502E3341_003592-T1	DBVPG3775_003710-T1
GF00003199	TFCN2502E3341_010606-T1	DBVPG3775_003705-T1
GF00003200	TFCN2502E3341_003602-T1	DBVPG3775_003702-T1
GF00003201	TFCN2502E3341_010609-T1	DBVPG3775_003701-T1
GF00003202	TFCN2502E3341_003604-T1	DBVPG3775_003700-T1
GF00003203	TFCN2502E3341_003607-T1	DBVPG3775_003695-T1
GF00003204	TFCN2502E3341_003608-T1	DBVPG3775_003694-T1
GF00003205	TFCN2502E3341_010616-T1	DBVPG3775_003693-T1
GF00003206	TFCN2502E3341_003610-T1	DBVPG3775_003692-T1
GF00003207	TFCN2502E3341_003613-T1	DBVPG3775_003687-T1
GF00003208	TFCN2502E3341_003618-T1	DBVPG3775_004983-T1
GF00003209	TFCN2502E3341_006978-T1	DBVPG3775_004984-T1
GF00003210	TFCN2502E3341_006973-T1	DBVPG3775_004988-T1
GF00003211	TFCN2502E3341_003623-T1	DBVPG3775_004990-T1
GF00003212	TFCN2502E3341_006945-T1	DBVPG3775_005016-T1
GF00003213	TFCN2502E3341_006950-T1	DBVPG3775_005012-T1
GF00003214	TFCN2502E3341_006951-T1	DBVPG3775_005011-T1
GF00003215	TFCN2502E3341_003632-T1	DBVPG3775_005010-T1
GF00003216	TFCN2502E3341_003633-T1	DBVPG3775_005009-T1
GF00003217	TFCN2502E3341_006955-T1	DBVPG3775_005007-T1
GF00003218	TFCN2502E3341_003637-T1	DBVPG3775_005005-T1
GF00003219	TFCN2502E3341_006958-T1	DBVPG3775_005004-T1
GF00003220	TFCN2502E3341_003639-T1	DBVPG3775_005003-T1
GF00003221	TFCN2502E3341_003641-T1	DBVPG3775_005000-T1
GF00003222	TFCN2502E3341_006962-T1	DBVPG3775_004999-T1
GF00003223	TFCN2502E3341_006964-T1	DBVPG3775_004997-T1
GF00003224	TFCN2502E3341_006965-T1	DBVPG3775_004996-T1
GF00003225	TFCN2502E3341_003646-T1	DBVPG3775_004995-T1
GF00003226	TFCN2502E3341_006968-T1	DBVPG3775_004993-T1
GF00003227	TFCN2502E3341_006969-T1	DBVPG3775_004992-T1
GF00003228	TFCN2502E3341_006970-T1	DBVPG3775_004991-T1
GF00003229	TFCN2502E3341_003653-T1	DBVPG3775_005018-T1
GF00003230	TFCN2502E3341_003654-T1	DBVPG3775_005019-T1
GF00003231	TFCN2502E3341_003658-T1	DBVPG3775_005023-T1
GF00003232	TFCN2502E3341_003659-T1	DBVPG3775_005024-T1
GF00003233	TFCN2502E3341_006936-T1	DBVPG3775_005025-T1
GF00003234	TFCN2502E3341_011145-T1	DBVPG3775_007222-T1
GF00003235	TFCN2502E3341_011142-T1	DBVPG3775_007225-T1
GF00003236	TFCN2502E3341_011140-T1	DBVPG3775_007227-T1
GF00003237	TFCN2502E3341_003673-T1	DBVPG3775_007228-T1
GF00003238	TFCN2502E3341_003675-T1	DBVPG3775_006855-T1
GF00003239	TFCN2502E3341_005648-T1	DBVPG3775_006856-T1
GF00003240	TFCN2502E3341_003679-T1	DBVPG3775_006860-T1
GF00003241	TFCN2502E3341_005643-T1	DBVPG3775_006861-T1
GF00003242	TFCN2502E3341_003684-T1	DBVPG3775_006868-T1
GF00003243	TFCN2502E3341_005632-T1	DBVPG3775_006870-T1
GF00003244	TFCN2502E3341_005631-T1	DBVPG3775_006871-T1
GF00003245	TFCN2502E3341_003688-T1	DBVPG3775_006873-T1
GF00003246	TFCN2502E3341_005628-T1	DBVPG3775_006874-T1
GF00003247	TFCN2502E3341_003690-T1	DBVPG3775_006875-T1
GF00003248	TFCN2502E3341_003691-T1	DBVPG3775_006876-T1
GF00003249	TFCN2502E3341_005625-T1	DBVPG3775_006877-T1
GF00003250	TFCN2502E3341_005621-T1	DBVPG3775_006882-T1
GF00003251	TFCN2502E3341_005620-T1	DBVPG3775_006883-T1
GF00003252	TFCN2502E3341_003697-T1	DBVPG3775_006884-T1
GF00003253	TFCN2502E3341_005610-T1	DBVPG3775_006891-T1
GF00003254	TFCN2502E3341_010108-T1	DBVPG3775_006382-T1
GF00003255	TFCN2502E3341_003703-T1	DBVPG3775_006383-T1
GF00003256	TFCN2502E3341_010110-T1	DBVPG3775_006384-T1
GF00003257	TFCN2502E3341_003705-T1	DBVPG3775_006385-T1
GF00003258	TFCN2502E3341_003706-T1	DBVPG3775_006386-T1
GF00003259	TFCN2502E3341_003707-T1	DBVPG3775_006387-T1
GF00003260	TFCN2502E3341_003709-T1	DBVPG3775_006389-T1
GF00003261	TFCN2502E3341_010116-T1	DBVPG3775_006390-T1
GF00003262	TFCN2502E3341_003711-T1	DBVPG3775_006391-T1
GF00003263	TFCN2502E3341_003712-T1	DBVPG3775_006392-T1
GF00003264	TFCN2502E3341_003713-T1	DBVPG3775_006393-T1
GF00003265	TFCN2502E3341_003714-T1	DBVPG3775_006394-T1
GF00003266	TFCN2502E3341_010121-T1	DBVPG3775_006395-T1
GF00003267	TFCN2502E3341_003716-T1	DBVPG3775_006396-T1
GF00003268	TFCN2502E3341_010124-T1	DBVPG3775_006398-T1
GF00003269	TFCN2502E3341_003721-T1	DBVPG3775_006401-T1
GF00003270	TFCN2502E3341_003723-T1	DBVPG3775_006081-T1
GF00003271	TFCN2502E3341_003724-T1	DBVPG3775_006078-T1
GF00003272	TFCN2502E3341_003725-T1	DBVPG3775_006077-T1
GF00003273	TFCN2502E3341_003727-T1	DBVPG3775_006075-T1
GF00003274	TFCN2502E3341_003728-T1	DBVPG3775_006074-T1
GF00003275	TFCN2502E3341_004811-T1	DBVPG3775_001956-T1
GF00003276	TFCN2502E3341_004809-T1	DBVPG3775_001953-T1
GF00003277	TFCN2502E3341_004808-T1	DBVPG3775_001952-T1
GF00003278	TFCN2502E3341_003807-T1	DBVPG3775_001951-T1
GF00003279	TFCN2502E3341_003808-T1	DBVPG3775_001950-T1
GF00003280	TFCN2502E3341_003810-T1	DBVPG3775_001948-T1
GF00003281	TFCN2502E3341_004803-T1	DBVPG3775_001947-T1
GF00003282	TFCN2502E3341_003812-T1	DBVPG3775_001946-T1
GF00003283	TFCN2502E3341_003814-T1	DBVPG3775_001944-T1
GF00003284	TFCN2502E3341_003815-T1	DBVPG3775_001942-T1
GF00003285	TFCN2502E3341_004798-T1	DBVPG3775_001941-T1
GF00003286	TFCN2502E3341_003817-T1	DBVPG3775_001940-T1
GF00003287	TFCN2502E3341_003819-T1	DBVPG3775_001938-T1
GF00003288	TFCN2502E3341_003820-T1	DBVPG3775_001937-T1
GF00003289	TFCN2502E3341_004792-T1	DBVPG3775_001935-T1
GF00003290	TFCN2502E3341_003824-T1	DBVPG3775_001933-T1
