	Rhodotorula_mucilaginosa_TFCN_17-0-2E390-2.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00002789	TFCN1702E3902_003429-T1	DBVPG3775_004296-T1
GF00002790	TFCN1702E3902_007038-T1	DBVPG3775_004295-T1
GF00002791	TFCN1702E3902_003431-T1	
GF00002792	TFCN1702E3902_003433-T1	DBVPG3775_004292-T1
GF00002793	TFCN1702E3902_007035-T1	DBVPG3775_004291-T1
GF00002794	TFCN1702E3902_003435-T1	DBVPG3775_004290-T1
GF00002795	TFCN1702E3902_007030-T1	DBVPG3775_004286-T1
GF00002796	TFCN1702E3902_003441-T1	DBVPG3775_004285-T1
GF00002797	TFCN1702E3902_003442-T1	DBVPG3775_004284-T1
GF00002798	TFCN1702E3902_007027-T1	DBVPG3775_004283-T1
GF00002799	TFCN1702E3902_007026-T1	DBVPG3775_004282-T1
GF00002800	TFCN1702E3902_005760-T1	DBVPG3775_003556-T1
GF00002801	TFCN1702E3902_003572-T1	DBVPG3775_003555-T1
GF00002802	TFCN1702E3902_003573-T1	DBVPG3775_003554-T1
GF00002803	TFCN1702E3902_003574-T1	DBVPG3775_003553-T1
GF00002804	TFCN1702E3902_003575-T1	DBVPG3775_003552-T1
GF00002805	TFCN1702E3902_003576-T1	DBVPG3775_003551-T1
GF00002806	TFCN1702E3902_003577-T1	DBVPG3775_003550-T1
GF00002807	TFCN1702E3902_003578-T1	DBVPG3775_003549-T1
GF00002808	TFCN1702E3902_003579-T1	DBVPG3775_003548-T1
GF00002809	TFCN1702E3902_005751-T1	DBVPG3775_003547-T1
GF00002810	TFCN1702E3902_005750-T1	DBVPG3775_003546-T1
GF00002811	TFCN1702E3902_003582-T1	DBVPG3775_003545-T1
GF00002812	TFCN1702E3902_006588-T1	DBVPG3775_003177-T1
GF00002813	TFCN1702E3902_005747-T1	DBVPG3775_003543-T1
GF00002814	TFCN1702E3902_005741-T1	DBVPG3775_004592-T1
GF00002815	TFCN1702E3902_003589-T1	DBVPG3775_004591-T1
GF00002816	TFCN1702E3902_003591-T1	DBVPG3775_004589-T1
GF00002817	TFCN1702E3902_005737-T1	DBVPG3775_004588-T1
GF00002818	TFCN1702E3902_003593-T1	DBVPG3775_004587-T1
GF00002819	TFCN1702E3902_003595-T1	DBVPG3775_004584-T1
GF00002820	TFCN1702E3902_003596-T1	DBVPG3775_004583-T1
GF00002821	TFCN1702E3902_005731-T1	DBVPG3775_004581-T1
GF00002822	TFCN1702E3902_005730-T1	DBVPG3775_004580-T1
GF00002823	TFCN1702E3902_003600-T1	DBVPG3775_004579-T1
GF00002824	TFCN1702E3902_005728-T1	DBVPG3775_004578-T1
GF00002825	TFCN1702E3902_005727-T1	DBVPG3775_004577-T1
GF00002826	TFCN1702E3902_003606-T1	DBVPG3775_004576-T1
GF00002827	TFCN1702E3902_003608-T1	DBVPG3775_004573-T1
GF00002828	TFCN1702E3902_003611-T1	DBVPG3775_004570-T1
GF00002829	TFCN1702E3902_009948-T1	DBVPG3775_004569-T1
GF00002830	TFCN1702E3902_003613-T1	DBVPG3775_004568-T1
GF00002831	TFCN1702E3902_003614-T1	DBVPG3775_004567-T1
GF00002832	TFCN1702E3902_003616-T1	DBVPG3775_004565-T1
GF00002833	TFCN1702E3902_007611-T1	DBVPG3775_002674-T1
GF00002834	TFCN1702E3902_003619-T1	DBVPG3775_004562-T1
GF00002835	TFCN1702E3902_009940-T1	DBVPG3775_004561-T1
GF00002836	TFCN1702E3902_009939-T1	DBVPG3775_004560-T1
GF00002837	TFCN1702E3902_003624-T1	DBVPG3775_004555-T1
GF00002838	TFCN1702E3902_009935-T1	DBVPG3775_004554-T1
GF00002839	TFCN1702E3902_009933-T1	DBVPG3775_004552-T1
GF00002840	TFCN1702E3902_003628-T1	DBVPG3775_004551-T1
GF00002841	TFCN1702E3902_003630-T1	DBVPG3775_004548-T1
GF00002842	TFCN1702E3902_003631-T1	DBVPG3775_004547-T1
GF00002843	TFCN1702E3902_009926-T1	DBVPG3775_004546-T1
GF00002844	TFCN1702E3902_003635-T1	DBVPG3775_004543-T1
GF00002845	TFCN1702E3902_003636-T1	DBVPG3775_004542-T1
GF00002846	TFCN1702E3902_003638-T1	DBVPG3775_004539-T1
GF00002847	TFCN1702E3902_009918-T1	DBVPG3775_004537-T1
GF00002848	TFCN1702E3902_009915-T1	DBVPG3775_004534-T1
GF00002849	TFCN1702E3902_003645-T1	DBVPG3775_004532-T1
GF00002850	TFCN1702E3902_009912-T1	DBVPG3775_004531-T1
GF00002851	TFCN1702E3902_003647-T1	DBVPG3775_004530-T1
GF00002852	TFCN1702E3902_003648-T1	DBVPG3775_004529-T1
GF00002853	TFCN1702E3902_009909-T1	DBVPG3775_004528-T1
GF00002854	TFCN1702E3902_003650-T1	DBVPG3775_004527-T1
GF00002855	TFCN1702E3902_003651-T1	DBVPG3775_004526-T1
GF00002856	TFCN1702E3902_003652-T1	DBVPG3775_004525-T1
GF00002857	TFCN1702E3902_009604-T1	DBVPG3775_001599-T1
GF00002858	TFCN1702E3902_009767-T1	DBVPG3775_004519-T1
GF00002859	TFCN1702E3902_003660-T1	DBVPG3775_004517-T1
GF00002860	TFCN1702E3902_003661-T1	DBVPG3775_004516-T1
GF00002861	TFCN1702E3902_003665-T1	DBVPG3775_004509-T1
GF00002862	TFCN1702E3902_003666-T1	DBVPG3775_004508-T1
GF00002863	TFCN1702E3902_009780-T1	DBVPG3775_004503-T1
GF00002864	TFCN1702E3902_003673-T1	DBVPG3775_004501-T1
GF00002865	TFCN1702E3902_003674-T1	DBVPG3775_004500-T1
GF00002866	TFCN1702E3902_003675-T1	DBVPG3775_004499-T1
GF00002867	TFCN1702E3902_009785-T1	DBVPG3775_004498-T1
GF00002868	TFCN1702E3902_003678-T1	DBVPG3775_004496-T1
GF00002869	TFCN1702E3902_009788-T1	DBVPG3775_004493-T1
GF00002870	TFCN1702E3902_009789-T1	DBVPG3775_004491-T1
GF00002871	TFCN1702E3902_009790-T1	DBVPG3775_004490-T1
GF00002872	TFCN1702E3902_009791-T1	DBVPG3775_004489-T1
GF00002873	TFCN1702E3902_009793-T1	DBVPG3775_004487-T1
GF00002874	TFCN1702E3902_009794-T1	DBVPG3775_004486-T1
GF00002875	TFCN1702E3902_009795-T1	DBVPG3775_004485-T1
GF00002876	TFCN1702E3902_009797-T1	DBVPG3775_004482-T1
GF00002877	TFCN1702E3902_003690-T1	DBVPG3775_007164-T1
GF00002878	TFCN1702E3902_003692-T1	DBVPG3775_007161-T1
GF00002879	TFCN1702E3902_003693-T1	DBVPG3775_007160-T1
GF00002880	TFCN1702E3902_003949-T1	DBVPG3775_007155-T1
GF00002881	TFCN1702E3902_003698-T1	DBVPG3775_007154-T1
GF00002882	TFCN1702E3902_003699-T1	DBVPG3775_007153-T1
GF00002883	TFCN1702E3902_003706-T1	DBVPG3775_007147-T1
GF00002884	TFCN1702E3902_003710-T1	DBVPG3775_007141-T1
GF00002885	TFCN1702E3902_003711-T1	DBVPG3775_007140-T1
GF00002886	TFCN1702E3902_003963-T1	DBVPG3775_007139-T1
GF00002887	TFCN1702E3902_003964-T1	DBVPG3775_007138-T1
GF00002888	TFCN1702E3902_003714-T1	DBVPG3775_007137-T1
GF00002889	TFCN1702E3902_003966-T1	DBVPG3775_007136-T1
GF00002890	TFCN1702E3902_003968-T1	DBVPG3775_007134-T1
GF00002891	TFCN1702E3902_003720-T1	DBVPG3775_007130-T1
GF00002892	TFCN1702E3902_003726-T1	DBVPG3775_005147-T1
GF00002893	TFCN1702E3902_003727-T1	DBVPG3775_005148-T1
GF00002894	TFCN1702E3902_003728-T1	DBVPG3775_005149-T1
GF00002895	TFCN1702E3902_003729-T1	DBVPG3775_005151-T1
GF00002896	TFCN1702E3902_003985-T1	DBVPG3775_005160-T1
GF00002897	TFCN1702E3902_003736-T1	DBVPG3775_005161-T1
GF00002898	TFCN1702E3902_003740-T1	DBVPG3775_005164-T1
GF00002899	TFCN1702E3902_003741-T1	DBVPG3775_005165-T1
GF00002900	TFCN1702E3902_003993-T1	DBVPG3775_005167-T1
GF00002901	TFCN1702E3902_003744-T1	DBVPG3775_005168-T1
GF00002902	TFCN1702E3902_003745-T1	DBVPG3775_005169-T1
GF00002903	TFCN1702E3902_003746-T1	DBVPG3775_005170-T1
GF00002904	TFCN1702E3902_003998-T1	DBVPG3775_005172-T1
GF00002905	TFCN1702E3902_003754-T1	DBVPG3775_005179-T1
GF00002906	TFCN1702E3902_003755-T1	DBVPG3775_005180-T1
GF00002907	TFCN1702E3902_003756-T1	DBVPG3775_005181-T1
GF00002908	TFCN1702E3902_003757-T1	DBVPG3775_005182-T1
GF00002909	TFCN1702E3902_003758-T1	DBVPG3775_005183-T1
GF00002910	TFCN1702E3902_003759-T1	DBVPG3775_005184-T1
GF00002911	TFCN1702E3902_003760-T1	DBVPG3775_005185-T1
GF00002912	TFCN1702E3902_004010-T1	DBVPG3775_005186-T1
GF00002913	TFCN1702E3902_004012-T1	DBVPG3775_005189-T1
GF00002914	TFCN1702E3902_003765-T1	DBVPG3775_005190-T1
GF00002915	TFCN1702E3902_003766-T1	DBVPG3775_005191-T1
GF00002916	TFCN1702E3902_003768-T1	DBVPG3775_005193-T1
GF00002917	TFCN1702E3902_004019-T1	DBVPG3775_005197-T1
GF00002918	TFCN1702E3902_003773-T1	DBVPG3775_005199-T1
GF00002919	TFCN1702E3902_003774-T1	DBVPG3775_005200-T1
GF00002920	TFCN1702E3902_004028-T1	DBVPG3775_005207-T1
GF00002921	TFCN1702E3902_003778-T1	DBVPG3775_005208-T1
GF00002922	TFCN1702E3902_004030-T1	DBVPG3775_005209-T1
GF00002923	TFCN1702E3902_004031-T1	DBVPG3775_005210-T1
GF00002924	TFCN1702E3902_003781-T1	DBVPG3775_005211-T1
GF00002925	TFCN1702E3902_003782-T1	DBVPG3775_005212-T1
GF00002926	TFCN1702E3902_004034-T1	DBVPG3775_005213-T1
GF00002927	TFCN1702E3902_003784-T1	DBVPG3775_005214-T1
GF00002928	TFCN1702E3902_003786-T1	DBVPG3775_005216-T1
GF00002929	TFCN1702E3902_003787-T1	DBVPG3775_005217-T1
GF00002930	TFCN1702E3902_004039-T1	DBVPG3775_005218-T1
GF00002931	TFCN1702E3902_004041-T1	DBVPG3775_005221-T1
GF00002932	TFCN1702E3902_003791-T1	DBVPG3775_005222-T1
GF00002933	TFCN1702E3902_004043-T1	DBVPG3775_005223-T1
GF00002934	TFCN1702E3902_004044-T1	DBVPG3775_005224-T1
GF00002935	TFCN1702E3902_003795-T1	DBVPG3775_005225-T1
GF00002936	TFCN1702E3902_004047-T1	DBVPG3775_005226-T1
GF00002937	TFCN1702E3902_003797-T1	DBVPG3775_005227-T1
GF00002938	TFCN1702E3902_004053-T1	DBVPG3775_005232-T1
GF00002939	TFCN1702E3902_003806-T1	DBVPG3775_005236-T1
GF00002940	TFCN1702E3902_003807-T1	DBVPG3775_005237-T1
GF00002941	TFCN1702E3902_003809-T1	DBVPG3775_005239-T1
GF00002942	TFCN1702E3902_004061-T1	DBVPG3775_005240-T1
GF00002943	TFCN1702E3902_003811-T1	DBVPG3775_005241-T1
GF00002944	TFCN1702E3902_003812-T1	DBVPG3775_005242-T1
GF00002945	TFCN1702E3902_003813-T1	DBVPG3775_005243-T1
GF00002946	TFCN1702E3902_003815-T1	DBVPG3775_005245-T1
GF00002947	TFCN1702E3902_004070-T1	DBVPG3775_005250-T1
GF00002948	TFCN1702E3902_003821-T1	DBVPG3775_005253-T1
GF00002949	TFCN1702E3902_004074-T1	DBVPG3775_005255-T1
GF00002950	TFCN1702E3902_004255-T1	DBVPG3775_004430-T1
GF00002951	TFCN1702E3902_004441-T1	DBVPG3775_000381-T1
GF00002952	TFCN1702E3902_004442-T1	DBVPG3775_000380-T1
GF00002953	TFCN1702E3902_004447-T1	DBVPG3775_000372-T1
GF00002954	TFCN1702E3902_009545-T1	DBVPG3775_000370-T1
GF00002955	TFCN1702E3902_004453-T1	DBVPG3775_000363-T1
GF00002956	TFCN1702E3902_009539-T1	DBVPG3775_000362-T1
GF00002957	TFCN1702E3902_009536-T1	DBVPG3775_000359-T1
GF00002958	TFCN1702E3902_009533-T1	DBVPG3775_000356-T1
GF00002959	TFCN1702E3902_009532-T1	DBVPG3775_000355-T1
GF00002960	TFCN1702E3902_004462-T1	DBVPG3775_000353-T1
GF00002961	TFCN1702E3902_004463-T1	DBVPG3775_000352-T1
GF00002962	TFCN1702E3902_004465-T1	DBVPG3775_000349-T1
GF00002963	TFCN1702E3902_004466-T1	DBVPG3775_000348-T1
GF00002964	TFCN1702E3902_004472-T1	DBVPG3775_000342-T1
GF00002965	TFCN1702E3902_009074-T1	DBVPG3775_000341-T1
GF00002966	TFCN1702E3902_009075-T1	DBVPG3775_000340-T1
GF00002967	TFCN1702E3902_004476-T1	DBVPG3775_000338-T1
GF00002968	TFCN1702E3902_009078-T1	DBVPG3775_000337-T1
GF00002969	TFCN1702E3902_004478-T1	DBVPG3775_000336-T1
GF00002970	TFCN1702E3902_004481-T1	DBVPG3775_000332-T1
GF00002971	TFCN1702E3902_004482-T1	DBVPG3775_000331-T1
GF00002972	TFCN1702E3902_004486-T1	DBVPG3775_000326-T1
GF00002973	TFCN1702E3902_004487-T1	DBVPG3775_000325-T1
GF00002974	TFCN1702E3902_009089-T1	DBVPG3775_000324-T1
GF00002975	TFCN1702E3902_004489-T1	DBVPG3775_000323-T1
GF00002976	TFCN1702E3902_009091-T1	DBVPG3775_000322-T1
GF00002977	TFCN1702E3902_004491-T1	DBVPG3775_000321-T1
GF00002978	TFCN1702E3902_004492-T1	DBVPG3775_000320-T1
GF00002979	TFCN1702E3902_009094-T1	DBVPG3775_000319-T1
GF00002980	TFCN1702E3902_009095-T1	DBVPG3775_000318-T1
GF00002981	TFCN1702E3902_004496-T1	DBVPG3775_000316-T1
GF00002982	TFCN1702E3902_004498-T1	DBVPG3775_000314-T1
GF00002983	TFCN1702E3902_009100-T1	DBVPG3775_000313-T1
GF00002984	TFCN1702E3902_004501-T1	DBVPG3775_000311-T1
GF00002985	TFCN1702E3902_004503-T1	DBVPG3775_000309-T1
GF00002986	TFCN1702E3902_009105-T1	DBVPG3775_000308-T1
GF00002987	TFCN1702E3902_009106-T1	DBVPG3775_000307-T1
GF00002988	TFCN1702E3902_009524-T1	DBVPG3775_000401-T1
GF00002989	TFCN1702E3902_009108-T1	DBVPG3775_000305-T1
GF00002990	TFCN1702E3902_009109-T1	DBVPG3775_000304-T1
GF00002991	TFCN1702E3902_009110-T1	DBVPG3775_000303-T1
GF00002992	TFCN1702E3902_004510-T1	DBVPG3775_000302-T1
GF00002993	TFCN1702E3902_004512-T1	DBVPG3775_000299-T1
GF00002994	TFCN1702E3902_005314-T1	DBVPG3775_007110-T1
GF00002995	TFCN1702E3902_009119-T1	DBVPG3775_000291-T1
GF00002996	TFCN1702E3902_009120-T1	DBVPG3775_000290-T1
GF00002997	TFCN1702E3902_009121-T1	DBVPG3775_000289-T1
GF00002998	TFCN1702E3902_009123-T1	DBVPG3775_000286-T1
GF00002999	TFCN1702E3902_004525-T1	DBVPG3775_000280-T1
GF00003000	TFCN1702E3902_004526-T1	DBVPG3775_000279-T1
GF00003001	TFCN1702E3902_009130-T1	DBVPG3775_000277-T1
GF00003002	TFCN1702E3902_009131-T1	DBVPG3775_000276-T1
GF00003003	TFCN1702E3902_012762-T1	DBVPG3775_000275-T1
GF00003004	TFCN1702E3902_004530-T1	DBVPG3775_000274-T1
GF00003005	TFCN1702E3902_012764-T1	DBVPG3775_000273-T1
GF00003006	TFCN1702E3902_004532-T1	DBVPG3775_000272-T1
GF00003007	TFCN1702E3902_012452-T1	DBVPG3775_004662-T1
GF00003008	TFCN1702E3902_010895-T1	DBVPG3775_003340-T1
GF00003009	TFCN1702E3902_010445-T1	DBVPG3775_000266-T1
GF00003010	TFCN1702E3902_004539-T1	DBVPG3775_000265-T1
GF00003011	TFCN1702E3902_004540-T1	DBVPG3775_000264-T1
GF00003012	TFCN1702E3902_004542-T1	DBVPG3775_000262-T1
GF00003013	TFCN1702E3902_010440-T1	DBVPG3775_000261-T1
GF00003014	TFCN1702E3902_004544-T1	DBVPG3775_000260-T1
GF00003015	TFCN1702E3902_004545-T1	DBVPG3775_000259-T1
GF00003016	TFCN1702E3902_004548-T1	DBVPG3775_000255-T1
GF00003017	TFCN1702E3902_004551-T1	DBVPG3775_000251-T1
GF00003018	TFCN1702E3902_004554-T1	DBVPG3775_000247-T1
GF00003019	TFCN1702E3902_010428-T1	DBVPG3775_000246-T1
GF00003020	TFCN1702E3902_010427-T1	DBVPG3775_000245-T1
GF00003021	TFCN1702E3902_004558-T1	DBVPG3775_000243-T1
GF00003022	TFCN1702E3902_004559-T1	DBVPG3775_000242-T1
GF00003023	TFCN1702E3902_004560-T1	DBVPG3775_000241-T1
GF00003024	TFCN1702E3902_010423-T1	DBVPG3775_000240-T1
GF00003025	TFCN1702E3902_004564-T1	DBVPG3775_001886-T1
GF00003026	TFCN1702E3902_004565-T1	DBVPG3775_001885-T1
GF00003027	TFCN1702E3902_004566-T1	DBVPG3775_001884-T1
GF00003028	TFCN1702E3902_004567-T1	DBVPG3775_001883-T1
GF00003029	TFCN1702E3902_004568-T1	DBVPG3775_001882-T1
GF00003030	TFCN1702E3902_012661-T1	DBVPG3775_001879-T1
GF00003031	TFCN1702E3902_004572-T1	DBVPG3775_001878-T1
GF00003032	TFCN1702E3902_004573-T1	DBVPG3775_001877-T1
GF00003033	TFCN1702E3902_004574-T1	DBVPG3775_001876-T1
GF00003034	TFCN1702E3902_012602-T1	DBVPG3775_001875-T1
GF00003035	TFCN1702E3902_004576-T1	DBVPG3775_001874-T1
GF00003036	TFCN1702E3902_004579-T1	DBVPG3775_001871-T1
GF00003037	TFCN1702E3902_004580-T1	DBVPG3775_001870-T1
GF00003038	TFCN1702E3902_004581-T1	DBVPG3775_001869-T1
GF00003039	TFCN1702E3902_004582-T1	DBVPG3775_001868-T1
GF00003040	TFCN1702E3902_004583-T1	DBVPG3775_001867-T1
GF00003041	TFCN1702E3902_012069-T1	DBVPG3775_001865-T1
GF00003042	TFCN1702E3902_004586-T1	DBVPG3775_001864-T1
GF00003043	TFCN1702E3902_004587-T1	DBVPG3775_001863-T1
GF00003044	TFCN1702E3902_004588-T1	DBVPG3775_001862-T1
GF00003045	TFCN1702E3902_012073-T1	DBVPG3775_001861-T1
GF00003046	TFCN1702E3902_012074-T1	DBVPG3775_001859-T1
GF00003047	TFCN1702E3902_004591-T1	DBVPG3775_001858-T1
GF00003048	TFCN1702E3902_012076-T1	DBVPG3775_001857-T1
GF00003049	TFCN1702E3902_004593-T1	DBVPG3775_001856-T1
GF00003050	TFCN1702E3902_012082-T1	DBVPG3775_001850-T1
GF00003051	TFCN1702E3902_004599-T1	DBVPG3775_001849-T1
GF00003052	TFCN1702E3902_004600-T1	DBVPG3775_001848-T1
GF00003053	TFCN1702E3902_012249-T1	DBVPG3775_001844-T1
GF00003054	TFCN1702E3902_004606-T1	DBVPG3775_001842-T1
GF00003055	TFCN1702E3902_004607-T1	DBVPG3775_001841-T1
GF00003056	TFCN1702E3902_004608-T1	DBVPG3775_001840-T1
GF00003057	TFCN1702E3902_012255-T1	DBVPG3775_001829-T1
GF00003058	TFCN1702E3902_004621-T1	DBVPG3775_001824-T1
GF00003059	TFCN1702E3902_004622-T1	DBVPG3775_001823-T1
GF00003060	TFCN1702E3902_004624-T1	DBVPG3775_001821-T1
GF00003061	TFCN1702E3902_004625-T1	DBVPG3775_001820-T1
GF00003062	TFCN1702E3902_004626-T1	DBVPG3775_001819-T1
GF00003063	TFCN1702E3902_004629-T1	DBVPG3775_001815-T1
GF00003064	TFCN1702E3902_004634-T1	DBVPG3775_001809-T1
GF00003065	TFCN1702E3902_004635-T1	DBVPG3775_001808-T1
GF00003066	TFCN1702E3902_008471-T1	DBVPG3775_001807-T1
GF00003067	TFCN1702E3902_008473-T1	DBVPG3775_001805-T1
GF00003068	TFCN1702E3902_004640-T1	DBVPG3775_001803-T1
GF00003069	TFCN1702E3902_008476-T1	DBVPG3775_001802-T1
GF00003070	TFCN1702E3902_004647-T1	DBVPG3775_001794-T1
GF00003071	TFCN1702E3902_004649-T1	DBVPG3775_001791-T1
GF00003072	TFCN1702E3902_008486-T1	DBVPG3775_001790-T1
GF00003073	TFCN1702E3902_004651-T1	DBVPG3775_001789-T1
GF00003074	TFCN1702E3902_004652-T1	DBVPG3775_001788-T1
GF00003075	TFCN1702E3902_004653-T1	DBVPG3775_001787-T1
GF00003076	TFCN1702E3902_008490-T1	DBVPG3775_001786-T1
GF00003077	TFCN1702E3902_004655-T1	DBVPG3775_001784-T1
GF00003078	TFCN1702E3902_004658-T1	DBVPG3775_001780-T1
GF00003079	TFCN1702E3902_008496-T1	DBVPG3775_001779-T1
GF00003080	TFCN1702E3902_004660-T1	DBVPG3775_001778-T1
GF00003081	TFCN1702E3902_004661-T1	DBVPG3775_001777-T1
GF00003082	TFCN1702E3902_008499-T1	DBVPG3775_001776-T1
GF00003083	TFCN1702E3902_008500-T1	DBVPG3775_001775-T1
GF00003084	TFCN1702E3902_004664-T1	DBVPG3775_001774-T1
GF00003085	TFCN1702E3902_004665-T1	DBVPG3775_001773-T1
GF00003086	TFCN1702E3902_008503-T1	DBVPG3775_001772-T1
GF00003087	TFCN1702E3902_008504-T1	DBVPG3775_001771-T1
GF00003088	TFCN1702E3902_004668-T1	DBVPG3775_001770-T1
GF00003089	TFCN1702E3902_008506-T1	DBVPG3775_001769-T1
GF00003090	TFCN1702E3902_004670-T1	DBVPG3775_001768-T1
GF00003091	TFCN1702E3902_004674-T1	DBVPG3775_001763-T1
GF00003092	TFCN1702E3902_004677-T1	DBVPG3775_001758-T1
GF00003093	TFCN1702E3902_009867-T1	DBVPG3775_002592-T1
GF00003094	TFCN1702E3902_004680-T1	DBVPG3775_002602-T1
GF00003095	TFCN1702E3902_004681-T1	DBVPG3775_002603-T1
GF00003096	TFCN1702E3902_010168-T1	DBVPG3775_002607-T1
GF00003097	TFCN1702E3902_004685-T1	DBVPG3775_002611-T1
GF00003098	TFCN1702E3902_010165-T1	DBVPG3775_002612-T1
GF00003099	TFCN1702E3902_004687-T1	DBVPG3775_002613-T1
GF00003100	TFCN1702E3902_004688-T1	DBVPG3775_002614-T1
GF00003101	TFCN1702E3902_010162-T1	DBVPG3775_002615-T1
GF00003102	TFCN1702E3902_010159-T1	DBVPG3775_002619-T1
GF00003103	TFCN1702E3902_010158-T1	DBVPG3775_002620-T1
GF00003104	TFCN1702E3902_004694-T1	DBVPG3775_002621-T1
GF00003105	TFCN1702E3902_004698-T1	DBVPG3775_002627-T1
GF00003106	TFCN1702E3902_004699-T1	DBVPG3775_002628-T1
GF00003107	TFCN1702E3902_010150-T1	DBVPG3775_002629-T1
GF00003108	TFCN1702E3902_010149-T1	DBVPG3775_002630-T1
GF00003109	TFCN1702E3902_010146-T1	DBVPG3775_002634-T1
GF00003110	TFCN1702E3902_004705-T1	DBVPG3775_002635-T1
GF00003111	TFCN1702E3902_004706-T1	DBVPG3775_002636-T1
GF00003112	TFCN1702E3902_004707-T1	DBVPG3775_002637-T1
GF00003113	TFCN1702E3902_007517-T1	DBVPG3775_007099-T1
GF00003114	TFCN1702E3902_010142-T1	DBVPG3775_002638-T1
GF00003115	TFCN1702E3902_010141-T1	DBVPG3775_002639-T1
GF00003116	TFCN1702E3902_004710-T1	DBVPG3775_002640-T1
GF00003117	TFCN1702E3902_010139-T1	DBVPG3775_002641-T1
GF00003118	TFCN1702E3902_010138-T1	DBVPG3775_002642-T1
GF00003119	TFCN1702E3902_007637-T1	DBVPG3775_002647-T1
GF00003120	TFCN1702E3902_007636-T1	DBVPG3775_002648-T1
GF00003121	TFCN1702E3902_007635-T1	DBVPG3775_002649-T1
GF00003122	TFCN1702E3902_004721-T1	DBVPG3775_002650-T1
GF00003123	TFCN1702E3902_007633-T1	DBVPG3775_002651-T1
GF00003124	TFCN1702E3902_007631-T1	DBVPG3775_002653-T1
GF00003125	TFCN1702E3902_004725-T1	DBVPG3775_002654-T1
GF00003126	TFCN1702E3902_004727-T1	DBVPG3775_002656-T1
GF00003127	TFCN1702E3902_004728-T1	DBVPG3775_002657-T1
GF00003128	TFCN1702E3902_004730-T1	DBVPG3775_002659-T1
GF00003129	TFCN1702E3902_004731-T1	DBVPG3775_002660-T1
GF00003130	TFCN1702E3902_007622-T1	DBVPG3775_002661-T1
GF00003131	TFCN1702E3902_004733-T1	DBVPG3775_002662-T1
GF00003132	TFCN1702E3902_007615-T1	DBVPG3775_002669-T1
GF00003133	TFCN1702E3902_007614-T1	DBVPG3775_002670-T1
GF00003134	TFCN1702E3902_007613-T1	DBVPG3775_002671-T1
GF00003135	TFCN1702E3902_007610-T1	DBVPG3775_002675-T1
GF00003136	TFCN1702E3902_004752-T1	DBVPG3775_002680-T1
GF00003137	TFCN1702E3902_004753-T1	DBVPG3775_002681-T1
GF00003138	TFCN1702E3902_004756-T1	DBVPG3775_002685-T1
GF00003139	TFCN1702E3902_004757-T1	DBVPG3775_002686-T1
GF00003140	TFCN1702E3902_007601-T1	DBVPG3775_002687-T1
GF00003141	TFCN1702E3902_004762-T1	DBVPG3775_002691-T1
GF00003142	TFCN1702E3902_004763-T1	DBVPG3775_002692-T1
GF00003143	TFCN1702E3902_004764-T1	DBVPG3775_002693-T1
GF00003144	TFCN1702E3902_004767-T1	DBVPG3775_002696-T1
GF00003145	TFCN1702E3902_004768-T1	DBVPG3775_002698-T1
GF00003146	TFCN1702E3902_004769-T1	DBVPG3775_002699-T1
GF00003147	TFCN1702E3902_004772-T1	DBVPG3775_002703-T1
GF00003148	TFCN1702E3902_004776-T1	DBVPG3775_002707-T1
GF00003149	TFCN1702E3902_004777-T1	DBVPG3775_002708-T1
GF00003150	TFCN1702E3902_007584-T1	DBVPG3775_002709-T1
GF00003151	TFCN1702E3902_004782-T1	DBVPG3775_003686-T1
GF00003152	TFCN1702E3902_005470-T1	DBVPG3775_003687-T1
GF00003153	TFCN1702E3902_004787-T1	DBVPG3775_003692-T1
GF00003154	TFCN1702E3902_005474-T1	DBVPG3775_003693-T1
GF00003155	TFCN1702E3902_004789-T1	DBVPG3775_003694-T1
GF00003156	TFCN1702E3902_005476-T1	DBVPG3775_003695-T1
GF00003157	TFCN1702E3902_005479-T1	DBVPG3775_003700-T1
GF00003158	TFCN1702E3902_004794-T1	DBVPG3775_003701-T1
GF00003159	TFCN1702E3902_005481-T1	DBVPG3775_003702-T1
GF00003160	TFCN1702E3902_004796-T1	DBVPG3775_003703-T1
GF00003161	TFCN1702E3902_004797-T1	DBVPG3775_003705-T1
GF00003162	TFCN1702E3902_005487-T1	DBVPG3775_003710-T1
GF00003163	TFCN1702E3902_004802-T1	DBVPG3775_003712-T1
GF00003164	TFCN1702E3902_004803-T1	DBVPG3775_003713-T1
GF00003165	TFCN1702E3902_004804-T1	DBVPG3775_003714-T1
GF00003166	TFCN1702E3902_005492-T1	DBVPG3775_003715-T1
GF00003167	TFCN1702E3902_004806-T1	DBVPG3775_003716-T1
GF00003168	TFCN1702E3902_004808-T1	DBVPG3775_003719-T1
GF00003169	TFCN1702E3902_004809-T1	DBVPG3775_003720-T1
GF00003170	TFCN1702E3902_006881-T1	DBVPG3775_003721-T1
GF00003171	TFCN1702E3902_004811-T1	DBVPG3775_003722-T1
GF00003172	TFCN1702E3902_006879-T1	DBVPG3775_003723-T1
GF00003173	TFCN1702E3902_006876-T1	DBVPG3775_003726-T1
GF00003174	TFCN1702E3902_004816-T1	DBVPG3775_003727-T1
GF00003175	TFCN1702E3902_006874-T1	DBVPG3775_003728-T1
