	Rhodotorula_mucilaginosa_TFCN_17-0-2E334-4.cds.fa
GF00002798	TFCN1702E3344_000379-T1, TFCN1702E3344_000041-T1
GF00002799	TFCN1702E3344_003130-T1, TFCN1702E3344_001161-T1
GF00002800	TFCN1702E3344_008937-T1, TFCN1702E3344_010888-T1
GF00002801	TFCN1702E3344_010485-T1, TFCN1702E3344_012068-T1
GF00002802	TFCN1702E3344_005410-T1, TFCN1702E3344_002989-T1
GF00002803	TFCN1702E3344_010558-T1, TFCN1702E3344_001448-T1
GF00002804	TFCN1702E3344_004649-T1, TFCN1702E3344_003298-T1
GF00002805	TFCN1702E3344_002799-T1, TFCN1702E3344_013016-T1
GF00002806	TFCN1702E3344_013040-T1, TFCN1702E3344_009323-T1
GF00002807	TFCN1702E3344_000264-T1, TFCN1702E3344_000150-T1
GF00002808	TFCN1702E3344_005193-T1, TFCN1702E3344_009433-T1
GF00002809	TFCN1702E3344_004184-T1, TFCN1702E3344_014620-T1
GF00002810	TFCN1702E3344_006262-T1, TFCN1702E3344_004743-T1
GF00002811	TFCN1702E3344_011191-T1, TFCN1702E3344_006416-T1
GF00002812	TFCN1702E3344_003472-T1, TFCN1702E3344_003386-T1
GF00002813	TFCN1702E3344_002400-T1, TFCN1702E3344_012112-T1
GF00002814	TFCN1702E3344_007058-T1, TFCN1702E3344_014129-T1
GF00002815	TFCN1702E3344_000346-T1, TFCN1702E3344_000072-T1
GF00002816	TFCN1702E3344_008982-T1, TFCN1702E3344_002465-T1
GF00002817	TFCN1702E3344_011283-T1, TFCN1702E3344_010349-T1
GF00002818	TFCN1702E3344_004766-T1, TFCN1702E3344_006237-T1
GF00002819	TFCN1702E3344_003550-T1, TFCN1702E3344_003635-T1
GF00002820	TFCN1702E3344_002610-T1, TFCN1702E3344_008610-T1
GF00002821	TFCN1702E3344_008811-T1, TFCN1702E3344_004532-T1
GF00002822	TFCN1702E3344_014522-T1, TFCN1702E3344_013155-T1
GF00002823	TFCN1702E3344_013727-T1, TFCN1702E3344_006829-T1
GF00002824	TFCN1702E3344_001673-T1, TFCN1702E3344_000910-T1
GF00002825	TFCN1702E3344_013013-T1, TFCN1702E3344_002796-T1
GF00002826	TFCN1702E3344_000761-T1, TFCN1702E3344_009317-T1
GF00002827	TFCN1702E3344_013694-T1, TFCN1702E3344_008433-T1
GF00002828	TFCN1702E3344_009538-T1, TFCN1702E3344_003160-T1
GF00002829	TFCN1702E3344_012067-T1, TFCN1702E3344_010484-T1
GF00002830	TFCN1702E3344_009161-T1, TFCN1702E3344_004780-T1
GF00002831	TFCN1702E3344_000755-T1, TFCN1702E3344_009311-T1
GF00002832	TFCN1702E3344_010945-T1, TFCN1702E3344_007577-T1
GF00002833	TFCN1702E3344_012658-T1, TFCN1702E3344_000872-T1
GF00002834	TFCN1702E3344_009376-T1, TFCN1702E3344_010918-T1
GF00002835	TFCN1702E3344_006951-T1, TFCN1702E3344_002753-T1
GF00002836	TFCN1702E3344_009906-T1, TFCN1702E3344_000507-T1
GF00002837	TFCN1702E3344_006872-T1, TFCN1702E3344_012381-T1
GF00002838	TFCN1702E3344_008852-T1, TFCN1702E3344_002710-T1
GF00002839	TFCN1702E3344_006529-T1, TFCN1702E3344_001846-T1
GF00002840	TFCN1702E3344_006840-T1, TFCN1702E3344_012174-T1
GF00002841	TFCN1702E3344_011231-T1, TFCN1702E3344_009971-T1
GF00002842	TFCN1702E3344_009006-T1, TFCN1702E3344_006444-T1
GF00002843	TFCN1702E3344_004975-T1, TFCN1702E3344_014457-T1
GF00002844	TFCN1702E3344_006772-T1, TFCN1702E3344_011134-T1
GF00002845	TFCN1702E3344_010337-T1, TFCN1702E3344_008173-T1
GF00002846	TFCN1702E3344_000759-T1, TFCN1702E3344_009315-T1
GF00002847	TFCN1702E3344_007095-T1, TFCN1702E3344_011374-T1
GF00002848	TFCN1702E3344_011564-T1, TFCN1702E3344_014348-T1
GF00002849	TFCN1702E3344_004168-T1, TFCN1702E3344_011443-T1
GF00002850	TFCN1702E3344_003050-T1, TFCN1702E3344_001347-T1
GF00002851	TFCN1702E3344_006087-T1, TFCN1702E3344_009451-T1
GF00002852	TFCN1702E3344_011709-T1, TFCN1702E3344_006382-T1
GF00002853	TFCN1702E3344_009441-T1, TFCN1702E3344_005184-T1
GF00002854	TFCN1702E3344_013392-T1, TFCN1702E3344_007271-T1
GF00002855	TFCN1702E3344_012704-T1, TFCN1702E3344_002382-T1
GF00002856	TFCN1702E3344_010605-T1, TFCN1702E3344_007198-T1
GF00002857	TFCN1702E3344_005279-T1, TFCN1702E3344_008696-T1
GF00002858	TFCN1702E3344_000429-T1, TFCN1702E3344_013975-T1
GF00002859	TFCN1702E3344_008376-T1, TFCN1702E3344_008038-T1
GF00002860	TFCN1702E3344_007288-T1, TFCN1702E3344_011021-T1
GF00002861	TFCN1702E3344_006532-T1, TFCN1702E3344_001849-T1
GF00002862	TFCN1702E3344_012671-T1, TFCN1702E3344_000859-T1
GF00002863	TFCN1702E3344_013943-T1, TFCN1702E3344_009622-T1
GF00002864	TFCN1702E3344_005837-T1, TFCN1702E3344_007324-T1
GF00002865	TFCN1702E3344_001702-T1, TFCN1702E3344_001222-T1
GF00002866	TFCN1702E3344_005475-T1, TFCN1702E3344_011851-T1
GF00002867	TFCN1702E3344_005590-T1, TFCN1702E3344_014356-T1
GF00002868	TFCN1702E3344_009241-T1, TFCN1702E3344_000983-T1
GF00002869	TFCN1702E3344_008231-T1, TFCN1702E3344_011783-T1
GF00002870	TFCN1702E3344_012021-T1, TFCN1702E3344_009635-T1
GF00002871	TFCN1702E3344_000527-T1, TFCN1702E3344_009926-T1
GF00002872	TFCN1702E3344_006652-T1, TFCN1702E3344_004254-T1
GF00002873	TFCN1702E3344_006994-T1, TFCN1702E3344_011250-T1
GF00002874	TFCN1702E3344_006916-T1, TFCN1702E3344_012155-T1
GF00002875	TFCN1702E3344_011230-T1, TFCN1702E3344_009970-T1
GF00002876	TFCN1702E3344_010115-T1, TFCN1702E3344_003899-T1
GF00002877	TFCN1702E3344_011298-T1, TFCN1702E3344_005447-T1
GF00002878	TFCN1702E3344_007281-T1, TFCN1702E3344_011014-T1
GF00002879	TFCN1702E3344_008187-T1, TFCN1702E3344_007891-T1
GF00002880	TFCN1702E3344_003469-T1, TFCN1702E3344_003383-T1
GF00002881	TFCN1702E3344_008368-T1, TFCN1702E3344_008045-T1
GF00002882	TFCN1702E3344_013859-T1, TFCN1702E3344_012197-T1
GF00002883	TFCN1702E3344_013441-T1, TFCN1702E3344_014335-T1
GF00002884	TFCN1702E3344_009717-T1, TFCN1702E3344_011350-T1
GF00002885	TFCN1702E3344_000463-T1, TFCN1702E3344_000828-T1
GF00002886	TFCN1702E3344_003492-T1, TFCN1702E3344_003407-T1
GF00002887	TFCN1702E3344_003131-T1, TFCN1702E3344_001160-T1
GF00002888	TFCN1702E3344_012244-T1, TFCN1702E3344_012937-T1
GF00002889	TFCN1702E3344_013524-T1, TFCN1702E3344_009670-T1
GF00002890	TFCN1702E3344_003042-T1, TFCN1702E3344_001338-T1
GF00002891	TFCN1702E3344_009726-T1, TFCN1702E3344_011341-T1
GF00002892	TFCN1702E3344_004730-T1, TFCN1702E3344_006276-T1
GF00002893	TFCN1702E3344_003378-T1, TFCN1702E3344_003464-T1
GF00002894	TFCN1702E3344_006197-T1, TFCN1702E3344_012291-T1
GF00002895	TFCN1702E3344_005166-T1, TFCN1702E3344_013680-T1
GF00002896	TFCN1702E3344_012662-T1, TFCN1702E3344_000868-T1
GF00002897	TFCN1702E3344_014132-T1, TFCN1702E3344_007061-T1
GF00002898	TFCN1702E3344_005822-T1, TFCN1702E3344_007347-T1
GF00002899	TFCN1702E3344_004979-T1, TFCN1702E3344_014089-T1
GF00002900	TFCN1702E3344_000810-T1, TFCN1702E3344_012427-T1
GF00002901	TFCN1702E3344_009167-T1, TFCN1702E3344_011258-T1
GF00002902	TFCN1702E3344_001636-T1, TFCN1702E3344_000951-T1
GF00002903	TFCN1702E3344_003641-T1, TFCN1702E3344_003543-T1
GF00002904	TFCN1702E3344_002283-T1, TFCN1702E3344_004916-T1
GF00002905	TFCN1702E3344_014197-T1, TFCN1702E3344_010292-T1
GF00002906	TFCN1702E3344_004869-T1, TFCN1702E3344_002330-T1
GF00002907	TFCN1702E3344_014233-T1, TFCN1702E3344_007779-T1
GF00002908	TFCN1702E3344_001149-T1, TFCN1702E3344_003142-T1
GF00002909	TFCN1702E3344_000510-T1, TFCN1702E3344_009909-T1
GF00002910	TFCN1702E3344_014276-T1, TFCN1702E3344_000468-T1
GF00002911	TFCN1702E3344_010440-T1, TFCN1702E3344_005775-T1
GF00002912	TFCN1702E3344_000455-T1, TFCN1702E3344_000836-T1
GF00002913	TFCN1702E3344_002002-T1, TFCN1702E3344_001088-T1
GF00002914	TFCN1702E3344_001324-T1, TFCN1702E3344_003028-T1
GF00002915	TFCN1702E3344_002234-T1, TFCN1702E3344_008346-T1
GF00002916	TFCN1702E3344_002358-T1, TFCN1702E3344_014063-T1
GF00002917	TFCN1702E3344_002241-T1, TFCN1702E3344_008339-T1
GF00002918	TFCN1702E3344_005562-T1, TFCN1702E3344_007713-T1
GF00002919	TFCN1702E3344_003371-T1, TFCN1702E3344_003457-T1
GF00002920	TFCN1702E3344_003961-T1, TFCN1702E3344_001535-T1
GF00002921	TFCN1702E3344_010486-T1, TFCN1702E3344_012069-T1
GF00002922	TFCN1702E3344_003024-T1, TFCN1702E3344_001319-T1
GF00002923	TFCN1702E3344_005804-T1, TFCN1702E3344_007364-T1
GF00002924	TFCN1702E3344_012603-T1, TFCN1702E3344_005502-T1
GF00002925	TFCN1702E3344_008046-T1, TFCN1702E3344_008367-T1
GF00002926	TFCN1702E3344_013461-T1, TFCN1702E3344_013808-T1
GF00002927	TFCN1702E3344_012013-T1, TFCN1702E3344_009644-T1
GF00002928	TFCN1702E3344_004138-T1, TFCN1702E3344_013366-T1
GF00002929	TFCN1702E3344_011723-T1, TFCN1702E3344_011523-T1
GF00002930	TFCN1702E3344_009761-T1, TFCN1702E3344_007473-T1
GF00002931	TFCN1702E3344_010346-T1, TFCN1702E3344_011286-T1
GF00002932	TFCN1702E3344_009975-T1, TFCN1702E3344_011235-T1
GF00002933	TFCN1702E3344_009573-T1, TFCN1702E3344_003197-T1
GF00002934	TFCN1702E3344_006830-T1, TFCN1702E3344_013726-T1
GF00002935	TFCN1702E3344_003337-T1, TFCN1702E3344_004612-T1
GF00002936	TFCN1702E3344_004412-T1, TFCN1702E3344_002951-T1
GF00002937	TFCN1702E3344_003681-T1, TFCN1702E3344_008551-T1
GF00002938	TFCN1702E3344_007307-T1, TFCN1702E3344_011038-T1
GF00002939	TFCN1702E3344_007463-T1, TFCN1702E3344_009752-T1
GF00002940	TFCN1702E3344_011189-T1, TFCN1702E3344_006414-T1
GF00002941	TFCN1702E3344_002920-T1, TFCN1702E3344_005380-T1
GF00002942	TFCN1702E3344_000592-T1, TFCN1702E3344_008658-T1
GF00002943	TFCN1702E3344_010829-T1, TFCN1702E3344_012401-T1
GF00002944	TFCN1702E3344_001154-T1, TFCN1702E3344_003137-T1
GF00002945	TFCN1702E3344_006028-T1, TFCN1702E3344_011466-T1
GF00002946	TFCN1702E3344_000599-T1, TFCN1702E3344_008666-T1
GF00002947	TFCN1702E3344_012433-T1, TFCN1702E3344_000816-T1
GF00002948	TFCN1702E3344_007976-T1, TFCN1702E3344_007675-T1
GF00002949	TFCN1702E3344_003960-T1, TFCN1702E3344_001536-T1
GF00002950	TFCN1702E3344_011807-T1, TFCN1702E3344_005701-T1
GF00002951	TFCN1702E3344_010241-T1, TFCN1702E3344_008467-T1
GF00002952	TFCN1702E3344_008579-T1, TFCN1702E3344_004075-T1
GF00002953	TFCN1702E3344_007455-T1, TFCN1702E3344_009744-T1
GF00002954	TFCN1702E3344_005899-T1, TFCN1702E3344_004457-T1
GF00002955	TFCN1702E3344_000123-T1, TFCN1702E3344_000293-T1
GF00002956	TFCN1702E3344_002618-T1, TFCN1702E3344_008619-T1
GF00002957	TFCN1702E3344_014573-T1, TFCN1702E3344_014369-T1
GF00002958	TFCN1702E3344_006327-T1, TFCN1702E3344_007592-T1
GF00002959	TFCN1702E3344_013830-T1, TFCN1702E3344_013551-T1
GF00002960	TFCN1702E3344_004530-T1, TFCN1702E3344_008809-T1
GF00002961	TFCN1702E3344_013345-T1, TFCN1702E3344_000882-T1
GF00002962	TFCN1702E3344_005994-T1, TFCN1702E3344_007132-T1
GF00002963	TFCN1702E3344_009570-T1, TFCN1702E3344_003194-T1
GF00002964	TFCN1702E3344_009654-T1, TFCN1702E3344_013333-T1
GF00002965	TFCN1702E3344_006538-T1, TFCN1702E3344_001857-T1
GF00002966	TFCN1702E3344_001452-T1, TFCN1702E3344_010554-T1
GF00002967	TFCN1702E3344_009711-T1, TFCN1702E3344_011357-T1
GF00002968	TFCN1702E3344_003037-T1, TFCN1702E3344_001333-T1
GF00002969	TFCN1702E3344_001777-T1, TFCN1702E3344_013119-T1
GF00002970	TFCN1702E3344_006997-T1, TFCN1702E3344_011246-T1
GF00002971	TFCN1702E3344_005227-T1, TFCN1702E3344_007932-T1
GF00002972	TFCN1702E3344_005287-T1, TFCN1702E3344_010670-T1
GF00002973	TFCN1702E3344_003161-T1, TFCN1702E3344_009539-T1
GF00002974	TFCN1702E3344_012362-T1, TFCN1702E3344_006853-T1
GF00002975	TFCN1702E3344_007621-T1, TFCN1702E3344_011517-T1
GF00002976	TFCN1702E3344_010693-T1, TFCN1702E3344_005304-T1
GF00002977	TFCN1702E3344_000273-T1, TFCN1702E3344_000142-T1
GF00002978	TFCN1702E3344_010366-T1, TFCN1702E3344_011267-T1
GF00002979	TFCN1702E3344_009912-T1, TFCN1702E3344_000513-T1
GF00002980	TFCN1702E3344_005518-T1, TFCN1702E3344_001799-T1
GF00002981	TFCN1702E3344_004894-T1, TFCN1702E3344_002304-T1
GF00002982	TFCN1702E3344_012607-T1, TFCN1702E3344_005498-T1
GF00002983	TFCN1702E3344_010021-T1, TFCN1702E3344_014042-T1
GF00002984	TFCN1702E3344_005850-T1, TFCN1702E3344_012846-T1
GF00002985	TFCN1702E3344_005799-T1, TFCN1702E3344_007369-T1
GF00002986	TFCN1702E3344_001079-T1, TFCN1702E3344_001993-T1
GF00002987	TFCN1702E3344_004429-T1, TFCN1702E3344_004957-T1
GF00002988	TFCN1702E3344_010894-T1, TFCN1702E3344_009400-T1
GF00002989	TFCN1702E3344_002195-T1, TFCN1702E3344_014324-T1
GF00002990	TFCN1702E3344_010336-T1, TFCN1702E3344_008174-T1
GF00002991	TFCN1702E3344_002017-T1, TFCN1702E3344_001104-T1
GF00002992	TFCN1702E3344_009940-T1, TFCN1702E3344_006608-T1
GF00002993	TFCN1702E3344_004959-T1, TFCN1702E3344_004427-T1
GF00002994	TFCN1702E3344_002023-T1, TFCN1702E3344_001110-T1
GF00002995	TFCN1702E3344_006128-T1, TFCN1702E3344_009991-T1
GF00002996	TFCN1702E3344_008966-T1, TFCN1702E3344_014210-T1
GF00002997	TFCN1702E3344_007568-T1, TFCN1702E3344_010936-T1
GF00002998	TFCN1702E3344_013400-T1, TFCN1702E3344_007695-T1
GF00002999	TFCN1702E3344_006402-T1, TFCN1702E3344_011178-T1
GF00003000	TFCN1702E3344_012568-T1, TFCN1702E3344_006104-T1
GF00003001	TFCN1702E3344_008654-T1, TFCN1702E3344_000588-T1
GF00003002	TFCN1702E3344_004178-T1, TFCN1702E3344_011453-T1
GF00003003	TFCN1702E3344_001592-T1, TFCN1702E3344_009114-T1
GF00003004	TFCN1702E3344_000760-T1, TFCN1702E3344_009316-T1
GF00003005	TFCN1702E3344_009850-T1, TFCN1702E3344_002566-T1
GF00003006	TFCN1702E3344_009248-T1, TFCN1702E3344_000977-T1
GF00003007	TFCN1702E3344_014310-T1, TFCN1702E3344_013538-T1
GF00003008	TFCN1702E3344_001361-T1, TFCN1702E3344_003063-T1
GF00003009	TFCN1702E3344_006630-T1, TFCN1702E3344_009368-T1
GF00003010	TFCN1702E3344_008235-T1, TFCN1702E3344_013600-T1
GF00003011	TFCN1702E3344_010053-T1, TFCN1702E3344_010963-T1
GF00003012	TFCN1702E3344_009066-T1, TFCN1702E3344_003859-T1
GF00003013	TFCN1702E3344_008781-T1, TFCN1702E3344_000663-T1
GF00003014	TFCN1702E3344_012285-T1, TFCN1702E3344_006203-T1
GF00003015	TFCN1702E3344_012041-T1, TFCN1702E3344_000543-T1
GF00003016	TFCN1702E3344_012701-T1, TFCN1702E3344_002379-T1
GF00003017	TFCN1702E3344_003830-T1, TFCN1702E3344_009086-T1
GF00003018	TFCN1702E3344_007060-T1, TFCN1702E3344_014131-T1
GF00003019	TFCN1702E3344_013318-T1, TFCN1702E3344_002205-T1
GF00003020	TFCN1702E3344_005293-T1, TFCN1702E3344_010679-T1
GF00003021	TFCN1702E3344_010956-T1, TFCN1702E3344_007587-T1
GF00003022	TFCN1702E3344_002243-T1, TFCN1702E3344_008334-T1
GF00003023	TFCN1702E3344_002625-T1, TFCN1702E3344_008626-T1
GF00003024	TFCN1702E3344_011731-T1, TFCN1702E3344_011537-T1
GF00003025	TFCN1702E3344_009439-T1, TFCN1702E3344_005186-T1
GF00003026	TFCN1702E3344_012248-T1, TFCN1702E3344_012933-T1
GF00003027	TFCN1702E3344_012852-T1, TFCN1702E3344_012717-T1
GF00003028	TFCN1702E3344_010435-T1, TFCN1702E3344_005770-T1
GF00003029	TFCN1702E3344_006456-T1, TFCN1702E3344_004195-T1
GF00003030	TFCN1702E3344_002049-T1, TFCN1702E3344_010724-T1
GF00003031	TFCN1702E3344_010480-T1, TFCN1702E3344_012062-T1
GF00003032	TFCN1702E3344_009895-T1, TFCN1702E3344_000496-T1
GF00003033	TFCN1702E3344_012308-T1, TFCN1702E3344_007882-T1
GF00003034	TFCN1702E3344_009200-T1, TFCN1702E3344_004113-T1
GF00003035	TFCN1702E3344_011511-T1, TFCN1702E3344_007627-T1
GF00003036	TFCN1702E3344_010504-T1, TFCN1702E3344_014006-T1
GF00003037	TFCN1702E3344_013177-T1, TFCN1702E3344_014181-T1
GF00003038	TFCN1702E3344_014501-T1, TFCN1702E3344_014341-T1
GF00003039	TFCN1702E3344_003874-T1, TFCN1702E3344_010118-T1
GF00003040	TFCN1702E3344_010912-T1, TFCN1702E3344_009382-T1
GF00003041	TFCN1702E3344_011056-T1, TFCN1702E3344_009590-T1
GF00003042	TFCN1702E3344_007165-T1, TFCN1702E3344_013841-T1
GF00003043	TFCN1702E3344_008223-T1, TFCN1702E3344_011791-T1
GF00003044	TFCN1702E3344_013022-T1, TFCN1702E3344_014288-T1
GF00003045	TFCN1702E3344_001376-T1, TFCN1702E3344_003078-T1
GF00003046	TFCN1702E3344_005749-T1, TFCN1702E3344_010415-T1
GF00003047	TFCN1702E3344_003251-T1, TFCN1702E3344_007258-T1
GF00003048	TFCN1702E3344_008528-T1, TFCN1702E3344_003705-T1
GF00003049	TFCN1702E3344_005196-T1, TFCN1702E3344_009430-T1
GF00003050	TFCN1702E3344_012127-T1, TFCN1702E3344_012453-T1
GF00003051	TFCN1702E3344_008760-T1, TFCN1702E3344_000684-T1
GF00003052	TFCN1702E3344_002883-T1, TFCN1702E3344_014468-T1
GF00003053	TFCN1702E3344_006060-T1, TFCN1702E3344_009475-T1
GF00003054	TFCN1702E3344_004901-T1, TFCN1702E3344_002298-T1
GF00003055	TFCN1702E3344_011787-T1, TFCN1702E3344_008227-T1
GF00003056	TFCN1702E3344_001503-T1, TFCN1702E3344_003993-T1
GF00003057	TFCN1702E3344_008972-T1, TFCN1702E3344_014215-T1
GF00003058	TFCN1702E3344_000618-T1, TFCN1702E3344_008681-T1
GF00003059	TFCN1702E3344_010909-T1, TFCN1702E3344_009385-T1
GF00003060	TFCN1702E3344_012755-T1, TFCN1702E3344_013483-T1
GF00003061	TFCN1702E3344_001398-T1, TFCN1702E3344_003114-T1
GF00003062	TFCN1702E3344_009188-T1, TFCN1702E3344_004126-T1
GF00003063	TFCN1702E3344_009786-T1, TFCN1702E3344_009355-T1
GF00003064	TFCN1702E3344_009420-T1, TFCN1702E3344_005207-T1
GF00003065	TFCN1702E3344_002289-T1, TFCN1702E3344_004910-T1
GF00003066	TFCN1702E3344_007497-T1, TFCN1702E3344_004838-T1
GF00003067	TFCN1702E3344_001461-T1, TFCN1702E3344_004038-T1
GF00003068	TFCN1702E3344_001820-T1, TFCN1702E3344_013226-T1
GF00003069	TFCN1702E3344_000689-T1, TFCN1702E3344_008755-T1
GF00003070	TFCN1702E3344_014267-T1, TFCN1702E3344_003207-T1
GF00003071	TFCN1702E3344_002369-T1, TFCN1702E3344_013283-T1
GF00003072	TFCN1702E3344_013212-T1, TFCN1702E3344_008288-T1
GF00003073	TFCN1702E3344_007169-T1, TFCN1702E3344_013845-T1
GF00003074	TFCN1702E3344_006495-T1, TFCN1702E3344_004230-T1
GF00003075	TFCN1702E3344_004990-T1, TFCN1702E3344_014505-T1
GF00003076	TFCN1702E3344_002947-T1, TFCN1702E3344_004416-T1
GF00003077	TFCN1702E3344_011547-T1, TFCN1702E3344_014417-T1
GF00003078	TFCN1702E3344_010164-T1, TFCN1702E3344_005017-T1
GF00003079	TFCN1702E3344_012588-T1, TFCN1702E3344_000730-T1
GF00003080	TFCN1702E3344_009483-T1, TFCN1702E3344_006054-T1
GF00003081	TFCN1702E3344_000838-T1, TFCN1702E3344_000453-T1
GF00003082	TFCN1702E3344_012688-T1, TFCN1702E3344_010104-T1
GF00003083	TFCN1702E3344_010660-T1, TFCN1702E3344_012929-T1
GF00003084	TFCN1702E3344_005434-T1, TFCN1702E3344_011965-T1
GF00003085	TFCN1702E3344_003596-T1, TFCN1702E3344_008089-T1
GF00003086	TFCN1702E3344_000141-T1, TFCN1702E3344_000274-T1
GF00003087	TFCN1702E3344_007471-T1, TFCN1702E3344_009759-T1
GF00003088	TFCN1702E3344_012150-T1, TFCN1702E3344_006911-T1
GF00003089	TFCN1702E3344_007584-T1, TFCN1702E3344_010953-T1
GF00003090	TFCN1702E3344_001979-T1, TFCN1702E3344_001064-T1
GF00003091	TFCN1702E3344_010116-T1, TFCN1702E3344_003872-T1
GF00003092	TFCN1702E3344_012009-T1, TFCN1702E3344_005611-T1
GF00003093	TFCN1702E3344_006861-T1, TFCN1702E3344_012370-T1
GF00003094	TFCN1702E3344_014642-T1, TFCN1702E3344_009700-T1
GF00003095	TFCN1702E3344_000354-T1, TFCN1702E3344_000064-T1
GF00003096	TFCN1702E3344_002213-T1, TFCN1702E3344_004150-T1
GF00003097	TFCN1702E3344_002124-T1, TFCN1702E3344_005071-T1
GF00003098	TFCN1702E3344_004121-T1, TFCN1702E3344_009192-T1
GF00003099	TFCN1702E3344_002909-T1, TFCN1702E3344_005391-T1
GF00003100	TFCN1702E3344_005608-T1, TFCN1702E3344_012005-T1
GF00003101	TFCN1702E3344_005437-T1, TFCN1702E3344_011967-T1
GF00003102	TFCN1702E3344_011669-T1, TFCN1702E3344_007536-T1
GF00003103	TFCN1702E3344_012227-T1, TFCN1702E3344_014119-T1
GF00003104	TFCN1702E3344_006428-T1, TFCN1702E3344_009017-T1
GF00003105	TFCN1702E3344_014523-T1, TFCN1702E3344_013154-T1
GF00003106	TFCN1702E3344_001317-T1, TFCN1702E3344_003022-T1
GF00003107	TFCN1702E3344_004763-T1, TFCN1702E3344_006240-T1
GF00003108	TFCN1702E3344_003375-T1, TFCN1702E3344_003461-T1
GF00003109	TFCN1702E3344_010762-T1, TFCN1702E3344_006890-T1
GF00003110	TFCN1702E3344_003047-T1, TFCN1702E3344_001343-T1
GF00003111	TFCN1702E3344_011022-T1, TFCN1702E3344_007289-T1
GF00003112	TFCN1702E3344_008446-T1, TFCN1702E3344_011152-T1
GF00003113	TFCN1702E3344_013470-T1, TFCN1702E3344_013801-T1
GF00003114	TFCN1702E3344_003871-T1, TFCN1702E3344_010145-T1
GF00003115	TFCN1702E3344_010561-T1, TFCN1702E3344_001445-T1
GF00003116	TFCN1702E3344_005104-T1, TFCN1702E3344_002161-T1
GF00003117	TFCN1702E3344_006075-T1, TFCN1702E3344_009460-T1
GF00003118	TFCN1702E3344_005049-T1, TFCN1702E3344_002100-T1
GF00003119	TFCN1702E3344_007166-T1, TFCN1702E3344_013842-T1
GF00003120	TFCN1702E3344_004961-T1, TFCN1702E3344_004425-T1
GF00003121	TFCN1702E3344_007285-T1, TFCN1702E3344_011018-T1
GF00003122	TFCN1702E3344_008183-T1, TFCN1702E3344_010326-T1
GF00003123	TFCN1702E3344_004548-T1, TFCN1702E3344_008827-T1
GF00003124	TFCN1702E3344_009429-T1, TFCN1702E3344_005197-T1
GF00003125	TFCN1702E3344_006792-T1, TFCN1702E3344_009520-T1
GF00003126	TFCN1702E3344_002172-T1, TFCN1702E3344_005116-T1
GF00003127	TFCN1702E3344_013806-T1, TFCN1702E3344_013463-T1
GF00003128	TFCN1702E3344_013869-T1, TFCN1702E3344_004814-T1
GF00003129	TFCN1702E3344_007717-T1, TFCN1702E3344_005566-T1
GF00003130	TFCN1702E3344_012975-T1, TFCN1702E3344_002595-T1
GF00003131	TFCN1702E3344_009189-T1, TFCN1702E3344_004125-T1
GF00003132	TFCN1702E3344_000137-T1, TFCN1702E3344_000278-T1
GF00003133	TFCN1702E3344_008228-T1, TFCN1702E3344_011786-T1
GF00003134	TFCN1702E3344_001740-T1, TFCN1702E3344_001262-T1
GF00003135	TFCN1702E3344_003085-T1, TFCN1702E3344_001383-T1
GF00003136	TFCN1702E3344_004840-T1, TFCN1702E3344_007499-T1
GF00003137	TFCN1702E3344_008794-T1, TFCN1702E3344_004509-T1
GF00003138	TFCN1702E3344_007664-T1, TFCN1702E3344_007986-T1
GF00003139	TFCN1702E3344_002549-T1, TFCN1702E3344_009867-T1
GF00003140	TFCN1702E3344_005709-T1, TFCN1702E3344_011986-T1
GF00003141	TFCN1702E3344_012696-T1, TFCN1702E3344_010097-T1
GF00003142	TFCN1702E3344_014459-T1, TFCN1702E3344_004973-T1
GF00003143	TFCN1702E3344_004000-T1, TFCN1702E3344_001496-T1
GF00003144	TFCN1702E3344_004431-T1, TFCN1702E3344_004955-T1
GF00003145	TFCN1702E3344_007139-T1, TFCN1702E3344_005990-T1
GF00003146	TFCN1702E3344_001369-T1, TFCN1702E3344_003071-T1
GF00003147	TFCN1702E3344_003502-T1, TFCN1702E3344_003416-T1
GF00003148	TFCN1702E3344_011930-T1, TFCN1702E3344_010444-T1
GF00003149	TFCN1702E3344_004465-T1, TFCN1702E3344_005891-T1
GF00003150	TFCN1702E3344_013570-T1, TFCN1702E3344_007313-T1
GF00003151	TFCN1702E3344_005870-T1, TFCN1702E3344_004442-T1
GF00003152	TFCN1702E3344_003974-T1, TFCN1702E3344_001521-T1
GF00003153	TFCN1702E3344_013367-T1, TFCN1702E3344_004137-T1
GF00003154	TFCN1702E3344_013612-T1, TFCN1702E3344_010029-T1
GF00003155	TFCN1702E3344_008343-T1, TFCN1702E3344_002237-T1
GF00003156	TFCN1702E3344_007053-T1, TFCN1702E3344_014031-T1
GF00003157	TFCN1702E3344_003703-T1, TFCN1702E3344_008530-T1
GF00003158	TFCN1702E3344_002801-T1, TFCN1702E3344_013018-T1
GF00003159	TFCN1702E3344_005022-T1, TFCN1702E3344_010159-T1
GF00003160	TFCN1702E3344_002537-T1, TFCN1702E3344_009880-T1
GF00003161	TFCN1702E3344_004826-T1, TFCN1702E3344_007489-T1
GF00003162	TFCN1702E3344_007929-T1, TFCN1702E3344_005224-T1
GF00003163	TFCN1702E3344_002829-T1, TFCN1702E3344_004363-T1
GF00003164	TFCN1702E3344_003816-T1, TFCN1702E3344_014051-T1
