	Rhodotorula_mucilaginosa_CHIFNET_10NJ071.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00003935	CHIFNET10NJ071_005375-T1, CHIFNET10NJ071_008205-T1	DBVPG3775_000099-T1
GF00003936	CHIFNET10NJ071_005380-T1, CHIFNET10NJ071_008210-T1	DBVPG3775_000093-T1
GF00003937	CHIFNET10NJ071_005382-T1, CHIFNET10NJ071_005851-T1	DBVPG3775_000091-T1
GF00003938	CHIFNET10NJ071_005383-T1, CHIFNET10NJ071_005852-T1	DBVPG3775_000090-T1
GF00003939	CHIFNET10NJ071_005384-T1, CHIFNET10NJ071_005853-T1	DBVPG3775_000089-T1
GF00003940	CHIFNET10NJ071_005385-T1, CHIFNET10NJ071_005854-T1	DBVPG3775_000088-T1
GF00003941	CHIFNET10NJ071_005386-T1, CHIFNET10NJ071_005855-T1	DBVPG3775_000087-T1
GF00003942	CHIFNET10NJ071_005387-T1, CHIFNET10NJ071_005856-T1	DBVPG3775_000086-T1
GF00003943	CHIFNET10NJ071_005388-T1, CHIFNET10NJ071_005857-T1	DBVPG3775_000085-T1
GF00003944	CHIFNET10NJ071_005390-T1, CHIFNET10NJ071_005859-T1	DBVPG3775_000083-T1
GF00003945	CHIFNET10NJ071_005393-T1, CHIFNET10NJ071_005862-T1	DBVPG3775_000080-T1
GF00003946	CHIFNET10NJ071_005465-T1, CHIFNET10NJ071_014591-T1	DBVPG3775_000348-T1
GF00003947	CHIFNET10NJ071_005469-T1, CHIFNET10NJ071_007633-T1	DBVPG3775_000352-T1
GF00003948	CHIFNET10NJ071_005470-T1, CHIFNET10NJ071_007634-T1	DBVPG3775_000353-T1
GF00003949	CHIFNET10NJ071_005472-T1, CHIFNET10NJ071_007637-T1	DBVPG3775_000356-T1
GF00003950	CHIFNET10NJ071_005474-T1, CHIFNET10NJ071_007639-T1	DBVPG3775_000358-T1
GF00003951	CHIFNET10NJ071_005475-T1, CHIFNET10NJ071_007640-T1	DBVPG3775_000359-T1
GF00003952	CHIFNET10NJ071_005479-T1, CHIFNET10NJ071_007644-T1	DBVPG3775_000362-T1
GF00003953	CHIFNET10NJ071_005480-T1, CHIFNET10NJ071_007645-T1	DBVPG3775_000363-T1
GF00003954	CHIFNET10NJ071_005481-T1, CHIFNET10NJ071_007646-T1	DBVPG3775_000364-T1
GF00003955	CHIFNET10NJ071_005482-T1, CHIFNET10NJ071_007647-T1	DBVPG3775_000365-T1
GF00003956	CHIFNET10NJ071_005483-T1, CHIFNET10NJ071_007648-T1	DBVPG3775_000366-T1
GF00003957	CHIFNET10NJ071_005484-T1, CHIFNET10NJ071_007649-T1	DBVPG3775_000367-T1
GF00003958	CHIFNET10NJ071_005488-T1, CHIFNET10NJ071_007651-T1	DBVPG3775_000372-T1
GF00003959	CHIFNET10NJ071_005489-T1, CHIFNET10NJ071_007652-T1	DBVPG3775_000373-T1
GF00003960	CHIFNET10NJ071_005496-T1, CHIFNET10NJ071_007657-T1	DBVPG3775_000380-T1
GF00003961	CHIFNET10NJ071_005497-T1, CHIFNET10NJ071_013447-T1	DBVPG3775_000381-T1
GF00003962	CHIFNET10NJ071_005498-T1, CHIFNET10NJ071_013448-T1	DBVPG3775_000382-T1
GF00003963	CHIFNET10NJ071_005499-T1, CHIFNET10NJ071_013449-T1	DBVPG3775_000383-T1
GF00003964	CHIFNET10NJ071_005501-T1, CHIFNET10NJ071_013451-T1	DBVPG3775_000385-T1
GF00003965	CHIFNET10NJ071_005502-T1, CHIFNET10NJ071_013452-T1	DBVPG3775_000386-T1
GF00003966	CHIFNET10NJ071_005505-T1, CHIFNET10NJ071_013455-T1	DBVPG3775_000389-T1
GF00003967	CHIFNET10NJ071_005506-T1, CHIFNET10NJ071_013456-T1	DBVPG3775_000390-T1
GF00003968	CHIFNET10NJ071_005507-T1, CHIFNET10NJ071_013457-T1	DBVPG3775_000391-T1
GF00003969	CHIFNET10NJ071_005508-T1, CHIFNET10NJ071_013458-T1	DBVPG3775_000392-T1
GF00003970	CHIFNET10NJ071_005509-T1, CHIFNET10NJ071_013459-T1	DBVPG3775_000393-T1
GF00003971	CHIFNET10NJ071_005510-T1, CHIFNET10NJ071_013460-T1	DBVPG3775_000394-T1
GF00003972	CHIFNET10NJ071_005512-T1, CHIFNET10NJ071_007631-T1	DBVPG3775_000396-T1
GF00003973	CHIFNET10NJ071_005517-T1, CHIFNET10NJ071_007628-T1	DBVPG3775_000401-T1
GF00003974	CHIFNET10NJ071_005518-T1, CHIFNET10NJ071_007627-T1	DBVPG3775_000402-T1
GF00003975	CHIFNET10NJ071_005519-T1, CHIFNET10NJ071_007626-T1	DBVPG3775_000403-T1
GF00003976	CHIFNET10NJ071_005520-T1, CHIFNET10NJ071_007625-T1	DBVPG3775_000404-T1
GF00003977	CHIFNET10NJ071_005521-T1, CHIFNET10NJ071_007624-T1	DBVPG3775_000405-T1
GF00003978	CHIFNET10NJ071_005523-T1, CHIFNET10NJ071_007622-T1	DBVPG3775_000407-T1
GF00003979	CHIFNET10NJ071_005524-T1, CHIFNET10NJ071_007621-T1	DBVPG3775_000408-T1
GF00003980	CHIFNET10NJ071_005525-T1, CHIFNET10NJ071_007620-T1	DBVPG3775_000409-T1
GF00003981	CHIFNET10NJ071_005526-T1, CHIFNET10NJ071_007619-T1	DBVPG3775_000410-T1
GF00003982	CHIFNET10NJ071_005528-T1, CHIFNET10NJ071_007617-T1	DBVPG3775_000412-T1
GF00003983	CHIFNET10NJ071_005529-T1, CHIFNET10NJ071_007616-T1	DBVPG3775_000413-T1
GF00003984	CHIFNET10NJ071_005531-T1, CHIFNET10NJ071_007614-T1	DBVPG3775_000415-T1
GF00003985	CHIFNET10NJ071_005600-T1, CHIFNET10NJ071_005816-T1	DBVPG3775_003538-T1
GF00003986	CHIFNET10NJ071_005604-T1, CHIFNET10NJ071_005813-T1	DBVPG3775_003535-T1
GF00003987	CHIFNET10NJ071_005605-T1, CHIFNET10NJ071_005812-T1	DBVPG3775_003534-T1
GF00003988	CHIFNET10NJ071_005606-T1, CHIFNET10NJ071_005811-T1	DBVPG3775_003533-T1
GF00003989	CHIFNET10NJ071_005607-T1, CHIFNET10NJ071_005810-T1	DBVPG3775_003532-T1
GF00003990	CHIFNET10NJ071_005608-T1, CHIFNET10NJ071_005809-T1	DBVPG3775_003531-T1
GF00003991	CHIFNET10NJ071_005610-T1, CHIFNET10NJ071_005807-T1	DBVPG3775_003529-T1
GF00003992	CHIFNET10NJ071_005611-T1, CHIFNET10NJ071_005806-T1	DBVPG3775_003528-T1
GF00003993	CHIFNET10NJ071_005612-T1, CHIFNET10NJ071_005805-T1	DBVPG3775_003527-T1
GF00003994	CHIFNET10NJ071_005613-T1, CHIFNET10NJ071_005804-T1	DBVPG3775_003526-T1
GF00003995	CHIFNET10NJ071_005614-T1, CHIFNET10NJ071_005803-T1	DBVPG3775_003525-T1
GF00003996	CHIFNET10NJ071_005616-T1, CHIFNET10NJ071_005801-T1	DBVPG3775_003523-T1
GF00003997	CHIFNET10NJ071_005617-T1, CHIFNET10NJ071_005800-T1	DBVPG3775_003522-T1
GF00003998	CHIFNET10NJ071_005618-T1, CHIFNET10NJ071_005799-T1	DBVPG3775_003521-T1
GF00003999	CHIFNET10NJ071_005620-T1, CHIFNET10NJ071_005797-T1	DBVPG3775_003519-T1
GF00004000	CHIFNET10NJ071_005621-T1, CHIFNET10NJ071_005796-T1	DBVPG3775_003518-T1
GF00004001	CHIFNET10NJ071_005622-T1, CHIFNET10NJ071_005795-T1	DBVPG3775_003517-T1
GF00004002	CHIFNET10NJ071_005623-T1, CHIFNET10NJ071_005794-T1	DBVPG3775_003516-T1
GF00004003	CHIFNET10NJ071_005624-T1, CHIFNET10NJ071_005793-T1	DBVPG3775_003515-T1
GF00004004	CHIFNET10NJ071_005625-T1, CHIFNET10NJ071_005792-T1	DBVPG3775_003514-T1
GF00004005	CHIFNET10NJ071_008833-T1, CHIFNET10NJ071_006395-T1	DBVPG3775_001409-T1
GF00004006	CHIFNET10NJ071_005626-T1, CHIFNET10NJ071_005791-T1	DBVPG3775_003513-T1
GF00004007	CHIFNET10NJ071_005628-T1, CHIFNET10NJ071_005789-T1	DBVPG3775_003511-T1
GF00004008	CHIFNET10NJ071_005629-T1, CHIFNET10NJ071_005788-T1	DBVPG3775_003510-T1
GF00004009	CHIFNET10NJ071_005631-T1, CHIFNET10NJ071_009771-T1	DBVPG3775_003509-T1
GF00004010	CHIFNET10NJ071_005632-T1, CHIFNET10NJ071_009772-T1	DBVPG3775_003508-T1
GF00004011	CHIFNET10NJ071_005633-T1, CHIFNET10NJ071_009773-T1	DBVPG3775_003507-T1
GF00004012	CHIFNET10NJ071_005634-T1, CHIFNET10NJ071_009774-T1	DBVPG3775_003506-T1
GF00004013	CHIFNET10NJ071_005635-T1, CHIFNET10NJ071_009775-T1	DBVPG3775_003505-T1
GF00004014	CHIFNET10NJ071_005636-T1, CHIFNET10NJ071_009776-T1	DBVPG3775_003504-T1
GF00004015	CHIFNET10NJ071_005640-T1, CHIFNET10NJ071_009779-T1	DBVPG3775_003500-T1
GF00004016	CHIFNET10NJ071_005641-T1, CHIFNET10NJ071_009780-T1	DBVPG3775_003499-T1
GF00004017	CHIFNET10NJ071_005645-T1, CHIFNET10NJ071_013977-T1	DBVPG3775_003495-T1
GF00004018	CHIFNET10NJ071_005646-T1, CHIFNET10NJ071_013978-T1	DBVPG3775_003494-T1
GF00004019	CHIFNET10NJ071_005647-T1, CHIFNET10NJ071_013979-T1	DBVPG3775_003493-T1
GF00004020	CHIFNET10NJ071_005648-T1, CHIFNET10NJ071_013980-T1	DBVPG3775_003492-T1
GF00004021	CHIFNET10NJ071_005652-T1, CHIFNET10NJ071_014316-T1	DBVPG3775_003488-T1
GF00004022	CHIFNET10NJ071_005654-T1, CHIFNET10NJ071_014314-T1	DBVPG3775_003486-T1
GF00004023	CHIFNET10NJ071_005655-T1, CHIFNET10NJ071_010599-T1	DBVPG3775_003485-T1
GF00004024	CHIFNET10NJ071_005656-T1, CHIFNET10NJ071_010598-T1	DBVPG3775_003484-T1
GF00004025	CHIFNET10NJ071_005657-T1, CHIFNET10NJ071_010597-T1	DBVPG3775_003483-T1
GF00004026	CHIFNET10NJ071_005658-T1, CHIFNET10NJ071_010596-T1	DBVPG3775_003482-T1
GF00004027	CHIFNET10NJ071_005660-T1, CHIFNET10NJ071_010594-T1	DBVPG3775_003480-T1
GF00004028	CHIFNET10NJ071_005662-T1, CHIFNET10NJ071_010592-T1	DBVPG3775_003478-T1
GF00004029	CHIFNET10NJ071_005663-T1, CHIFNET10NJ071_010591-T1	DBVPG3775_003477-T1
GF00004030	CHIFNET10NJ071_005664-T1, CHIFNET10NJ071_010590-T1	DBVPG3775_003476-T1
GF00004031	CHIFNET10NJ071_005665-T1, CHIFNET10NJ071_010589-T1	DBVPG3775_003475-T1
GF00004032	CHIFNET10NJ071_005666-T1, CHIFNET10NJ071_010588-T1	DBVPG3775_003474-T1
GF00004033	CHIFNET10NJ071_005726-T1, CHIFNET10NJ071_007001-T1	DBVPG3775_000474-T1
GF00004034	CHIFNET10NJ071_005727-T1, CHIFNET10NJ071_007002-T1	DBVPG3775_000472-T1
GF00004035	CHIFNET10NJ071_005728-T1, CHIFNET10NJ071_007003-T1	DBVPG3775_000471-T1
GF00004036	CHIFNET10NJ071_005729-T1, CHIFNET10NJ071_007004-T1	DBVPG3775_000470-T1
GF00004037	CHIFNET10NJ071_005730-T1, CHIFNET10NJ071_007005-T1	DBVPG3775_000469-T1
GF00004038	CHIFNET10NJ071_005731-T1, CHIFNET10NJ071_007006-T1	DBVPG3775_000468-T1
GF00004039	CHIFNET10NJ071_005733-T1, CHIFNET10NJ071_007008-T1	DBVPG3775_000466-T1
GF00004040	CHIFNET10NJ071_005734-T1, CHIFNET10NJ071_007009-T1	DBVPG3775_000465-T1
GF00004041	CHIFNET10NJ071_005735-T1, CHIFNET10NJ071_007010-T1	DBVPG3775_000464-T1
GF00004042	CHIFNET10NJ071_005736-T1, CHIFNET10NJ071_007011-T1	DBVPG3775_000463-T1
GF00004043	CHIFNET10NJ071_005741-T1, CHIFNET10NJ071_007013-T1	DBVPG3775_000458-T1
GF00004044	CHIFNET10NJ071_005742-T1, CHIFNET10NJ071_007014-T1	DBVPG3775_000457-T1
GF00004045	CHIFNET10NJ071_005743-T1, CHIFNET10NJ071_007015-T1	DBVPG3775_000456-T1
GF00004046	CHIFNET10NJ071_005744-T1, CHIFNET10NJ071_007017-T1	DBVPG3775_000455-T1
GF00004047	CHIFNET10NJ071_005745-T1, CHIFNET10NJ071_007018-T1	DBVPG3775_000454-T1
GF00004048	CHIFNET10NJ071_005746-T1, CHIFNET10NJ071_007019-T1	DBVPG3775_000453-T1
GF00004049	CHIFNET10NJ071_005747-T1, CHIFNET10NJ071_007020-T1	DBVPG3775_000452-T1
GF00004050	CHIFNET10NJ071_005749-T1, CHIFNET10NJ071_007022-T1	DBVPG3775_000450-T1
GF00004051	CHIFNET10NJ071_005751-T1, CHIFNET10NJ071_007024-T1	DBVPG3775_000448-T1
GF00004052	CHIFNET10NJ071_005752-T1, CHIFNET10NJ071_007025-T1	DBVPG3775_000447-T1
GF00004053	CHIFNET10NJ071_005753-T1, CHIFNET10NJ071_007026-T1	DBVPG3775_000446-T1
GF00004054	CHIFNET10NJ071_005754-T1, CHIFNET10NJ071_007027-T1	DBVPG3775_000445-T1
GF00004055	CHIFNET10NJ071_005756-T1, CHIFNET10NJ071_007029-T1	DBVPG3775_000443-T1
GF00004056	CHIFNET10NJ071_005757-T1, CHIFNET10NJ071_007030-T1	DBVPG3775_000442-T1
GF00004057	CHIFNET10NJ071_005761-T1, CHIFNET10NJ071_007034-T1	DBVPG3775_000438-T1
GF00004058	CHIFNET10NJ071_005762-T1, CHIFNET10NJ071_007035-T1	DBVPG3775_000437-T1
GF00004059	CHIFNET10NJ071_005764-T1, CHIFNET10NJ071_007037-T1	DBVPG3775_000435-T1
GF00004060	CHIFNET10NJ071_005765-T1, CHIFNET10NJ071_007038-T1	DBVPG3775_000434-T1
GF00004061	CHIFNET10NJ071_005769-T1, CHIFNET10NJ071_013794-T1	DBVPG3775_000431-T1
GF00004062	CHIFNET10NJ071_005770-T1, CHIFNET10NJ071_013793-T1	DBVPG3775_000430-T1
GF00004063	CHIFNET10NJ071_005772-T1, CHIFNET10NJ071_013791-T1	DBVPG3775_000428-T1
GF00004064	CHIFNET10NJ071_005773-T1, CHIFNET10NJ071_013790-T1	DBVPG3775_000427-T1
GF00004065	CHIFNET10NJ071_005774-T1, CHIFNET10NJ071_013789-T1	DBVPG3775_000426-T1
GF00004066	CHIFNET10NJ071_005775-T1, CHIFNET10NJ071_013788-T1	DBVPG3775_000425-T1
GF00004067	CHIFNET10NJ071_005778-T1, CHIFNET10NJ071_013746-T1	DBVPG3775_000422-T1
GF00004068	CHIFNET10NJ071_005779-T1, CHIFNET10NJ071_013745-T1	DBVPG3775_000419-T1
GF00004069	CHIFNET10NJ071_005782-T1, CHIFNET10NJ071_013742-T1	DBVPG3775_007533-T1
GF00004070	CHIFNET10NJ071_005783-T1, CHIFNET10NJ071_013741-T1	DBVPG3775_007534-T1
GF00004071	CHIFNET10NJ071_005784-T1, CHIFNET10NJ071_013740-T1	DBVPG3775_007535-T1
GF00004072	CHIFNET10NJ071_005785-T1, CHIFNET10NJ071_013739-T1	DBVPG3775_007536-T1
GF00004073	CHIFNET10NJ071_011925-T1, CHIFNET10NJ071_007501-T1	DBVPG3775_007488-T1
GF00004074	CHIFNET10NJ071_005907-T1, CHIFNET10NJ071_010178-T1	DBVPG3775_004200-T1
GF00004075	CHIFNET10NJ071_005908-T1, CHIFNET10NJ071_010177-T1	DBVPG3775_004201-T1
GF00004076	CHIFNET10NJ071_005910-T1, CHIFNET10NJ071_010175-T1	DBVPG3775_004203-T1
GF00004077	CHIFNET10NJ071_005911-T1, CHIFNET10NJ071_010174-T1	DBVPG3775_004204-T1
GF00004078	CHIFNET10NJ071_005912-T1, CHIFNET10NJ071_010173-T1	DBVPG3775_004205-T1
GF00004079	CHIFNET10NJ071_005913-T1, CHIFNET10NJ071_010172-T1	DBVPG3775_004206-T1
GF00004080	CHIFNET10NJ071_005914-T1, CHIFNET10NJ071_010171-T1	DBVPG3775_004207-T1
GF00004081	CHIFNET10NJ071_005915-T1, CHIFNET10NJ071_010170-T1	DBVPG3775_004208-T1
GF00004082	CHIFNET10NJ071_005925-T1, CHIFNET10NJ071_010164-T1	DBVPG3775_004213-T1
GF00004083	CHIFNET10NJ071_005926-T1, CHIFNET10NJ071_010163-T1	DBVPG3775_004214-T1
GF00004084	CHIFNET10NJ071_005927-T1, CHIFNET10NJ071_010162-T1	DBVPG3775_004215-T1
GF00004085	CHIFNET10NJ071_005928-T1, CHIFNET10NJ071_010161-T1	DBVPG3775_004216-T1
GF00004086	CHIFNET10NJ071_005929-T1, CHIFNET10NJ071_010160-T1	DBVPG3775_004217-T1
GF00004087	CHIFNET10NJ071_005930-T1, CHIFNET10NJ071_010159-T1	DBVPG3775_004218-T1
GF00004088	CHIFNET10NJ071_005931-T1, CHIFNET10NJ071_010158-T1	DBVPG3775_004219-T1
GF00004089	CHIFNET10NJ071_005932-T1, CHIFNET10NJ071_010157-T1	DBVPG3775_004220-T1
GF00004090	CHIFNET10NJ071_005933-T1, CHIFNET10NJ071_010156-T1	DBVPG3775_004221-T1
GF00004091	CHIFNET10NJ071_005934-T1, CHIFNET10NJ071_010155-T1	DBVPG3775_004222-T1
GF00004092	CHIFNET10NJ071_005935-T1, CHIFNET10NJ071_010154-T1	DBVPG3775_004223-T1
GF00004093	CHIFNET10NJ071_005936-T1, CHIFNET10NJ071_010153-T1	DBVPG3775_004224-T1
GF00004094	CHIFNET10NJ071_005937-T1, CHIFNET10NJ071_010152-T1	DBVPG3775_004225-T1
GF00004095	CHIFNET10NJ071_005938-T1, CHIFNET10NJ071_010151-T1	DBVPG3775_004226-T1
GF00004096	CHIFNET10NJ071_005939-T1, CHIFNET10NJ071_010150-T1	DBVPG3775_004227-T1
GF00004097	CHIFNET10NJ071_005940-T1, CHIFNET10NJ071_010149-T1	DBVPG3775_004228-T1
GF00004098	CHIFNET10NJ071_005941-T1, CHIFNET10NJ071_010148-T1	DBVPG3775_004229-T1
GF00004099	CHIFNET10NJ071_005945-T1, CHIFNET10NJ071_010144-T1	DBVPG3775_004233-T1
GF00004100	CHIFNET10NJ071_005946-T1, CHIFNET10NJ071_010143-T1	DBVPG3775_004234-T1
GF00004101	CHIFNET10NJ071_005947-T1, CHIFNET10NJ071_010142-T1	DBVPG3775_004235-T1
GF00004102	CHIFNET10NJ071_005948-T1, CHIFNET10NJ071_010141-T1	DBVPG3775_004236-T1
GF00004103	CHIFNET10NJ071_005949-T1, CHIFNET10NJ071_010140-T1	DBVPG3775_004237-T1
GF00004104	CHIFNET10NJ071_005950-T1, CHIFNET10NJ071_012466-T1	DBVPG3775_001036-T1
GF00004105	CHIFNET10NJ071_005951-T1, CHIFNET10NJ071_012465-T1	DBVPG3775_001037-T1
GF00004106	CHIFNET10NJ071_005952-T1, CHIFNET10NJ071_012464-T1	DBVPG3775_001038-T1
GF00004107	CHIFNET10NJ071_005955-T1, CHIFNET10NJ071_012460-T1	DBVPG3775_001042-T1
GF00004108	CHIFNET10NJ071_005956-T1, CHIFNET10NJ071_012457-T1	DBVPG3775_001044-T1
GF00004109	CHIFNET10NJ071_005958-T1, CHIFNET10NJ071_012455-T1	DBVPG3775_001046-T1
GF00004110	CHIFNET10NJ071_005959-T1, CHIFNET10NJ071_012454-T1	DBVPG3775_001047-T1
GF00004111	CHIFNET10NJ071_005964-T1, CHIFNET10NJ071_012450-T1	DBVPG3775_001051-T1
GF00004112	CHIFNET10NJ071_005965-T1, CHIFNET10NJ071_012449-T1	DBVPG3775_001052-T1
GF00004113	CHIFNET10NJ071_005968-T1, CHIFNET10NJ071_012447-T1	DBVPG3775_001054-T1
GF00004114	CHIFNET10NJ071_005971-T1, CHIFNET10NJ071_012443-T1	DBVPG3775_001057-T1
GF00004115	CHIFNET10NJ071_005974-T1, CHIFNET10NJ071_008495-T1	DBVPG3775_002765-T1
GF00004116	CHIFNET10NJ071_005976-T1, CHIFNET10NJ071_008492-T1	DBVPG3775_002763-T1
GF00004117	CHIFNET10NJ071_005977-T1, CHIFNET10NJ071_008491-T1	DBVPG3775_002762-T1
GF00004118	CHIFNET10NJ071_005980-T1, CHIFNET10NJ071_008489-T1	DBVPG3775_002759-T1
GF00004119	CHIFNET10NJ071_005981-T1, CHIFNET10NJ071_008488-T1	DBVPG3775_002758-T1
GF00004120	CHIFNET10NJ071_013262-T1, CHIFNET10NJ071_008503-T1	DBVPG3775_002773-T1
GF00004121	CHIFNET10NJ071_008501-T1, CHIFNET10NJ071_013264-T1	DBVPG3775_002771-T1
GF00004122	CHIFNET10NJ071_005998-T1, CHIFNET10NJ071_008485-T1	DBVPG3775_002741-T1
GF00004123	CHIFNET10NJ071_005999-T1, CHIFNET10NJ071_008484-T1	DBVPG3775_002740-T1
GF00004124	CHIFNET10NJ071_006000-T1, CHIFNET10NJ071_008483-T1	DBVPG3775_002739-T1
GF00004125	CHIFNET10NJ071_006002-T1, CHIFNET10NJ071_008481-T1	DBVPG3775_002737-T1
GF00004126	CHIFNET10NJ071_006003-T1, CHIFNET10NJ071_008480-T1	DBVPG3775_002736-T1
GF00004127	CHIFNET10NJ071_012499-T1, CHIFNET10NJ071_008951-T1	DBVPG3775_003675-T1
GF00004128	CHIFNET10NJ071_006004-T1, CHIFNET10NJ071_008479-T1	DBVPG3775_002735-T1
GF00004129	CHIFNET10NJ071_006005-T1, CHIFNET10NJ071_008478-T1	DBVPG3775_002734-T1
GF00004130	CHIFNET10NJ071_006006-T1, CHIFNET10NJ071_008477-T1	DBVPG3775_002733-T1
GF00004131	CHIFNET10NJ071_006007-T1, CHIFNET10NJ071_008476-T1	DBVPG3775_002732-T1
GF00004132	CHIFNET10NJ071_006008-T1, CHIFNET10NJ071_008475-T1	DBVPG3775_002731-T1
GF00004133	CHIFNET10NJ071_006010-T1, CHIFNET10NJ071_008473-T1	DBVPG3775_002729-T1
GF00004134	CHIFNET10NJ071_006012-T1, CHIFNET10NJ071_012300-T1	DBVPG3775_002727-T1
GF00004135	CHIFNET10NJ071_006013-T1, CHIFNET10NJ071_012301-T1	DBVPG3775_002726-T1
GF00004136	CHIFNET10NJ071_006014-T1, CHIFNET10NJ071_012302-T1	DBVPG3775_002725-T1
GF00004137	CHIFNET10NJ071_006018-T1, CHIFNET10NJ071_012303-T1	DBVPG3775_002721-T1
GF00004138	CHIFNET10NJ071_006020-T1, CHIFNET10NJ071_012305-T1	DBVPG3775_002719-T1
GF00004139	CHIFNET10NJ071_006023-T1, CHIFNET10NJ071_012307-T1	DBVPG3775_002717-T1
GF00004140	CHIFNET10NJ071_006025-T1, CHIFNET10NJ071_012309-T1	DBVPG3775_002715-T1
GF00004141	CHIFNET10NJ071_006026-T1, CHIFNET10NJ071_012310-T1	DBVPG3775_002714-T1
GF00004142	CHIFNET10NJ071_006027-T1, CHIFNET10NJ071_012311-T1	DBVPG3775_002713-T1
GF00004143	CHIFNET10NJ071_006028-T1, CHIFNET10NJ071_012312-T1	DBVPG3775_002712-T1
GF00004144	CHIFNET10NJ071_006029-T1, CHIFNET10NJ071_012313-T1	DBVPG3775_002711-T1
GF00004145	CHIFNET10NJ071_006072-T1, CHIFNET10NJ071_009894-T1	DBVPG3775_007124-T1
GF00004146	CHIFNET10NJ071_006075-T1, CHIFNET10NJ071_009893-T1	DBVPG3775_007123-T1
GF00004147	CHIFNET10NJ071_006076-T1, CHIFNET10NJ071_009892-T1	DBVPG3775_007122-T1
GF00004148	CHIFNET10NJ071_006077-T1, CHIFNET10NJ071_009891-T1	DBVPG3775_007121-T1
GF00004149	CHIFNET10NJ071_006078-T1, CHIFNET10NJ071_009890-T1	DBVPG3775_007120-T1
GF00004150	CHIFNET10NJ071_006080-T1, CHIFNET10NJ071_009888-T1	DBVPG3775_007118-T1
GF00004151	CHIFNET10NJ071_006081-T1, CHIFNET10NJ071_009887-T1	DBVPG3775_007117-T1
GF00004152	CHIFNET10NJ071_006082-T1, CHIFNET10NJ071_009886-T1	DBVPG3775_007116-T1
GF00004153	CHIFNET10NJ071_006083-T1, CHIFNET10NJ071_009885-T1	DBVPG3775_007115-T1
GF00004154	CHIFNET10NJ071_006084-T1, CHIFNET10NJ071_009884-T1	DBVPG3775_007114-T1
GF00004155	CHIFNET10NJ071_006085-T1, CHIFNET10NJ071_009883-T1	DBVPG3775_007113-T1
GF00004156	CHIFNET10NJ071_006086-T1, CHIFNET10NJ071_009882-T1	DBVPG3775_007112-T1
GF00004157	CHIFNET10NJ071_006089-T1, CHIFNET10NJ071_009879-T1	DBVPG3775_007109-T1
GF00004158	CHIFNET10NJ071_006090-T1, CHIFNET10NJ071_009878-T1	DBVPG3775_007108-T1
GF00004159	CHIFNET10NJ071_006091-T1, CHIFNET10NJ071_009877-T1	DBVPG3775_007107-T1
GF00004160	CHIFNET10NJ071_006092-T1, CHIFNET10NJ071_009876-T1	DBVPG3775_007106-T1
GF00004161	CHIFNET10NJ071_006096-T1, CHIFNET10NJ071_010668-T1	DBVPG3775_001615-T1
GF00004162	CHIFNET10NJ071_006097-T1, CHIFNET10NJ071_010669-T1	DBVPG3775_001614-T1
GF00004163	CHIFNET10NJ071_006098-T1, CHIFNET10NJ071_010670-T1	DBVPG3775_001613-T1
GF00004164	CHIFNET10NJ071_006099-T1, CHIFNET10NJ071_010671-T1	DBVPG3775_001612-T1
GF00004165	CHIFNET10NJ071_006103-T1, CHIFNET10NJ071_010676-T1	DBVPG3775_001608-T1
GF00004166	CHIFNET10NJ071_006104-T1, CHIFNET10NJ071_010677-T1	DBVPG3775_001607-T1
GF00004167	CHIFNET10NJ071_006106-T1, CHIFNET10NJ071_010680-T1	DBVPG3775_001604-T1
GF00004168	CHIFNET10NJ071_006109-T1, CHIFNET10NJ071_010683-T1	DBVPG3775_001601-T1
GF00004169	CHIFNET10NJ071_006110-T1, CHIFNET10NJ071_010684-T1	DBVPG3775_001600-T1
GF00004170	CHIFNET10NJ071_006112-T1, CHIFNET10NJ071_010686-T1	DBVPG3775_001598-T1
GF00004171	CHIFNET10NJ071_006114-T1, CHIFNET10NJ071_010688-T1	DBVPG3775_001596-T1
GF00004172	CHIFNET10NJ071_006116-T1, CHIFNET10NJ071_010690-T1	DBVPG3775_001594-T1
GF00004173	CHIFNET10NJ071_006117-T1, CHIFNET10NJ071_010691-T1	DBVPG3775_001593-T1
GF00004174	CHIFNET10NJ071_006120-T1, CHIFNET10NJ071_010695-T1	DBVPG3775_001590-T1
GF00004175	CHIFNET10NJ071_006122-T1, CHIFNET10NJ071_013651-T1	DBVPG3775_001588-T1
GF00004176	CHIFNET10NJ071_006123-T1, CHIFNET10NJ071_013650-T1	DBVPG3775_001587-T1
GF00004177	CHIFNET10NJ071_006127-T1, CHIFNET10NJ071_013646-T1	DBVPG3775_001583-T1
GF00004178	CHIFNET10NJ071_006128-T1, CHIFNET10NJ071_013645-T1	DBVPG3775_001582-T1
GF00004179	CHIFNET10NJ071_006129-T1, CHIFNET10NJ071_013644-T1	DBVPG3775_001581-T1
GF00004180	CHIFNET10NJ071_006130-T1, CHIFNET10NJ071_013643-T1	DBVPG3775_001580-T1
GF00004181	CHIFNET10NJ071_006131-T1, CHIFNET10NJ071_013642-T1	DBVPG3775_001579-T1
GF00004182	CHIFNET10NJ071_006132-T1, CHIFNET10NJ071_013641-T1	DBVPG3775_001578-T1
