	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa
GF00002800	DBVPG3857_000991-T1, DBVPG3857_013475-T1
GF00002801	DBVPG3857_006325-T1, DBVPG3857_006209-T1
GF00002802	DBVPG3857_000929-T1, DBVPG3857_004541-T1
GF00002803	DBVPG3857_002304-T1, DBVPG3857_001897-T1
GF00002804	DBVPG3857_000928-T1, DBVPG3857_004540-T1
GF00002805	DBVPG3857_001869-T1, DBVPG3857_013459-T1
GF00002806	DBVPG3857_013508-T1, DBVPG3857_013963-T1
GF00002807	DBVPG3857_009894-T1, DBVPG3857_009355-T1
GF00002808	DBVPG3857_011405-T1, DBVPG3857_014963-T1
GF00002809	DBVPG3857_006216-T1, DBVPG3857_006332-T1
GF00002810	DBVPG3857_014506-T1, DBVPG3857_011024-T1
GF00002811	DBVPG3857_008312-T1, DBVPG3857_001565-T1
GF00002812	DBVPG3857_006300-T1, DBVPG3857_006182-T1
GF00002813	DBVPG3857_001751-T1, DBVPG3857_011990-T1
GF00002814	DBVPG3857_008599-T1, DBVPG3857_002592-T1
GF00002815	DBVPG3857_010512-T1, DBVPG3857_000395-T1
GF00002816	DBVPG3857_008681-T1, DBVPG3857_013368-T1
GF00002817	DBVPG3857_006430-T1, DBVPG3857_012364-T1
GF00002818	DBVPG3857_009271-T1, DBVPG3857_011360-T1
GF00002819	DBVPG3857_010084-T1, DBVPG3857_009403-T1
GF00002820	DBVPG3857_003393-T1, DBVPG3857_013765-T1
GF00002821	DBVPG3857_002644-T1, DBVPG3857_013741-T1
GF00002822	DBVPG3857_008674-T1, DBVPG3857_011850-T1
GF00002823	DBVPG3857_008789-T1, DBVPG3857_012298-T1
GF00002824	DBVPG3857_012008-T1, DBVPG3857_000565-T1
GF00002825	DBVPG3857_003573-T1, DBVPG3857_012113-T1
GF00002826	DBVPG3857_003157-T1, DBVPG3857_009906-T1
GF00002827	DBVPG3857_009509-T1, DBVPG3857_006400-T1
GF00002828	DBVPG3857_012303-T1, DBVPG3857_008794-T1
GF00002829	DBVPG3857_013742-T1, DBVPG3857_002643-T1
GF00002830	DBVPG3857_005223-T1, DBVPG3857_013184-T1
GF00002831	DBVPG3857_006070-T1, DBVPG3857_005582-T1
GF00002832	DBVPG3857_011859-T1, DBVPG3857_008665-T1
GF00002833	DBVPG3857_011477-T1, DBVPG3857_010393-T1
GF00002834	DBVPG3857_011245-T1, DBVPG3857_013710-T1
GF00002835	DBVPG3857_009006-T1, DBVPG3857_002704-T1
GF00002836	DBVPG3857_012066-T1, DBVPG3857_002550-T1
GF00002837	DBVPG3857_012168-T1, DBVPG3857_008581-T1
GF00002838	DBVPG3857_009272-T1, DBVPG3857_011359-T1
GF00002839	DBVPG3857_007412-T1, DBVPG3857_002848-T1
GF00002840	DBVPG3857_014243-T1, DBVPG3857_014250-T1
GF00002841	DBVPG3857_009243-T1, DBVPG3857_001624-T1
GF00002842	DBVPG3857_010139-T1, DBVPG3857_005932-T1
GF00002843	DBVPG3857_003302-T1, DBVPG3857_002231-T1
GF00002844	DBVPG3857_000394-T1, DBVPG3857_010511-T1
GF00002845	DBVPG3857_009686-T1, DBVPG3857_005203-T1
GF00002846	DBVPG3857_009061-T1, DBVPG3857_012029-T1
GF00002847	DBVPG3857_000128-T1, DBVPG3857_001299-T1
GF00002848	DBVPG3857_006498-T1, DBVPG3857_013203-T1
GF00002849	DBVPG3857_013408-T1, DBVPG3857_006132-T1
GF00002850	DBVPG3857_003551-T1, DBVPG3857_009183-T1
GF00002851	DBVPG3857_001655-T1, DBVPG3857_004863-T1
GF00002852	DBVPG3857_003788-T1, DBVPG3857_012204-T1
GF00002853	DBVPG3857_012354-T1, DBVPG3857_003025-T1
GF00002854	DBVPG3857_001321-T1, DBVPG3857_000104-T1
GF00002855	DBVPG3857_002782-T1, DBVPG3857_005740-T1
GF00002856	DBVPG3857_009450-T1, DBVPG3857_000621-T1
GF00002857	DBVPG3857_010541-T1, DBVPG3857_000538-T1
GF00002858	DBVPG3857_003483-T1, DBVPG3857_013826-T1
GF00002859	DBVPG3857_002610-T1, DBVPG3857_004735-T1
GF00002860	DBVPG3857_001017-T1, DBVPG3857_007786-T1
GF00002861	DBVPG3857_009692-T1, DBVPG3857_005196-T1
GF00002862	DBVPG3857_001853-T1, DBVPG3857_005478-T1
GF00002863	DBVPG3857_014056-T1, DBVPG3857_011019-T1
GF00002864	DBVPG3857_014057-T1, DBVPG3857_011018-T1
GF00002865	DBVPG3857_005488-T1, DBVPG3857_003235-T1
GF00002866	DBVPG3857_012986-T1, DBVPG3857_002199-T1
GF00002867	DBVPG3857_009593-T1, DBVPG3857_009711-T1
GF00002868	DBVPG3857_002417-T1, DBVPG3857_013343-T1
GF00002869	DBVPG3857_004275-T1, DBVPG3857_012847-T1
GF00002870	DBVPG3857_005029-T1, DBVPG3857_010062-T1
GF00002871	DBVPG3857_011448-T1, DBVPG3857_008368-T1
GF00002872	DBVPG3857_010022-T1, DBVPG3857_004393-T1
GF00002873	DBVPG3857_007996-T1, DBVPG3857_011959-T1
GF00002874	DBVPG3857_013897-T1, DBVPG3857_014264-T1
GF00002875	DBVPG3857_007157-T1, DBVPG3857_015046-T1
GF00002876	DBVPG3857_003036-T1, DBVPG3857_011760-T1
GF00002877	DBVPG3857_004534-T1, DBVPG3857_000921-T1
GF00002878	DBVPG3857_011910-T1, DBVPG3857_000575-T1
GF00002879	DBVPG3857_014684-T1, DBVPG3857_005246-T1
GF00002880	DBVPG3857_003333-T1, DBVPG3857_003372-T1
GF00002881	DBVPG3857_002195-T1, DBVPG3857_012982-T1
GF00002882	DBVPG3857_010191-T1, DBVPG3857_002500-T1
GF00002883	DBVPG3857_011184-T1, DBVPG3857_005523-T1
GF00002884	DBVPG3857_008785-T1, DBVPG3857_012294-T1
GF00002885	DBVPG3857_009604-T1, DBVPG3857_009722-T1
GF00002886	DBVPG3857_011090-T1, DBVPG3857_014737-T1
GF00002887	DBVPG3857_013438-T1, DBVPG3857_012513-T1
GF00002888	DBVPG3857_011020-T1, DBVPG3857_014055-T1
GF00002889	DBVPG3857_006100-T1, DBVPG3857_005561-T1
GF00002890	DBVPG3857_011198-T1, DBVPG3857_012523-T1
GF00002891	DBVPG3857_011283-T1, DBVPG3857_011871-T1
GF00002892	DBVPG3857_007012-T1, DBVPG3857_013334-T1
GF00002893	DBVPG3857_002820-T1, DBVPG3857_007441-T1
GF00002894	DBVPG3857_009720-T1, DBVPG3857_009602-T1
GF00002895	DBVPG3857_013004-T1, DBVPG3857_003472-T1
GF00002896	DBVPG3857_007548-T1, DBVPG3857_001204-T1
GF00002897	DBVPG3857_012274-T1, DBVPG3857_004064-T1
GF00002898	DBVPG3857_005738-T1, DBVPG3857_002780-T1
GF00002899	DBVPG3857_005627-T1, DBVPG3857_004100-T1
GF00002900	DBVPG3857_003006-T1, DBVPG3857_011798-T1
GF00002901	DBVPG3857_011920-T1, DBVPG3857_001734-T1
GF00002902	DBVPG3857_009240-T1, DBVPG3857_001622-T1
GF00002903	DBVPG3857_009927-T1, DBVPG3857_006722-T1
GF00002904	DBVPG3857_014281-T1, DBVPG3857_014902-T1
GF00002905	DBVPG3857_006632-T1, DBVPG3857_010669-T1
GF00002906	DBVPG3857_012009-T1, DBVPG3857_000564-T1
GF00002907	DBVPG3857_003494-T1, DBVPG3857_008481-T1
GF00002908	DBVPG3857_005431-T1, DBVPG3857_001812-T1
GF00002909	DBVPG3857_011896-T1, DBVPG3857_000589-T1
GF00002910	DBVPG3857_007005-T1, DBVPG3857_013328-T1
GF00002911	DBVPG3857_007047-T1, DBVPG3857_001761-T1
GF00002912	DBVPG3857_013537-T1, DBVPG3857_008291-T1
GF00002913	DBVPG3857_010221-T1, DBVPG3857_008249-T1
GF00002914	DBVPG3857_002480-T1, DBVPG3857_014819-T1
GF00002915	DBVPG3857_014738-T1, DBVPG3857_011091-T1
GF00002916	DBVPG3857_009158-T1, DBVPG3857_009873-T1
GF00002917	DBVPG3857_009683-T1, DBVPG3857_005206-T1
GF00002918	DBVPG3857_010425-T1, DBVPG3857_002684-T1
GF00002919	DBVPG3857_009937-T1, DBVPG3857_013170-T1
GF00002920	DBVPG3857_007636-T1, DBVPG3857_004571-T1
GF00002921	DBVPG3857_010591-T1, DBVPG3857_012541-T1
GF00002922	DBVPG3857_005641-T1, DBVPG3857_013808-T1
GF00002923	DBVPG3857_012166-T1, DBVPG3857_008579-T1
GF00002924	DBVPG3857_010331-T1, DBVPG3857_001927-T1
GF00002925	DBVPG3857_009844-T1, DBVPG3857_009131-T1
GF00002926	DBVPG3857_007904-T1, DBVPG3857_004962-T1
GF00002927	DBVPG3857_002799-T1, DBVPG3857_009821-T1
GF00002928	DBVPG3857_009386-T1, DBVPG3857_010067-T1
GF00002929	DBVPG3857_013591-T1, DBVPG3857_007028-T1
GF00002930	DBVPG3857_004856-T1, DBVPG3857_001649-T1
GF00002931	DBVPG3857_011273-T1, DBVPG3857_011630-T1
GF00002932	DBVPG3857_013256-T1, DBVPG3857_000161-T1
GF00002933	DBVPG3857_003889-T1, DBVPG3857_005126-T1
GF00002934	DBVPG3857_005094-T1, DBVPG3857_005898-T1
GF00002935	DBVPG3857_002526-T1, DBVPG3857_005909-T1
GF00002936	DBVPG3857_012185-T1, DBVPG3857_009739-T1
GF00002937	DBVPG3857_005815-T1, DBVPG3857_003431-T1
GF00002938	DBVPG3857_005751-T1, DBVPG3857_002793-T1
GF00002939	DBVPG3857_007757-T1, DBVPG3857_012875-T1
GF00002940	DBVPG3857_011967-T1, DBVPG3857_014000-T1
GF00002941	DBVPG3857_014171-T1, DBVPG3857_005504-T1
GF00002942	DBVPG3857_000579-T1, DBVPG3857_011906-T1
GF00002943	DBVPG3857_000499-T1, DBVPG3857_014831-T1
GF00002944	DBVPG3857_005242-T1, DBVPG3857_014274-T1
GF00002945	DBVPG3857_007960-T1, DBVPG3857_003104-T1
GF00002946	DBVPG3857_009442-T1, DBVPG3857_000612-T1
GF00002947	DBVPG3857_011424-T1, DBVPG3857_012893-T1
GF00002948	DBVPG3857_010335-T1, DBVPG3857_001923-T1
GF00002949	DBVPG3857_009141-T1, DBVPG3857_009855-T1
GF00002950	DBVPG3857_006502-T1, DBVPG3857_013199-T1
GF00002951	DBVPG3857_011854-T1, DBVPG3857_008670-T1
GF00002952	DBVPG3857_006168-T1, DBVPG3857_006287-T1
GF00002953	DBVPG3857_004204-T1, DBVPG3857_003856-T1
GF00002954	DBVPG3857_013864-T1, DBVPG3857_009321-T1
GF00002955	DBVPG3857_009244-T1, DBVPG3857_001625-T1
GF00002956	DBVPG3857_000393-T1, DBVPG3857_010510-T1
GF00002957	DBVPG3857_010197-T1, DBVPG3857_002494-T1
GF00002958	DBVPG3857_002982-T1, DBVPG3857_008450-T1
GF00002959	DBVPG3857_008418-T1, DBVPG3857_013038-T1
GF00002960	DBVPG3857_002552-T1, DBVPG3857_012068-T1
GF00002961	DBVPG3857_006656-T1, DBVPG3857_008061-T1
GF00002962	DBVPG3857_008878-T1, DBVPG3857_009585-T1
GF00002963	DBVPG3857_011521-T1, DBVPG3857_002147-T1
GF00002964	DBVPG3857_005085-T1, DBVPG3857_005889-T1
GF00002965	DBVPG3857_008903-T1, DBVPG3857_013064-T1
GF00002966	DBVPG3857_006617-T1, DBVPG3857_004655-T1
GF00002967	DBVPG3857_005792-T1, DBVPG3857_003454-T1
GF00002968	DBVPG3857_010232-T1, DBVPG3857_008260-T1
GF00002969	DBVPG3857_009136-T1, DBVPG3857_009850-T1
GF00002970	DBVPG3857_008076-T1, DBVPG3857_006641-T1
GF00002971	DBVPG3857_001020-T1, DBVPG3857_007782-T1
GF00002972	DBVPG3857_013405-T1, DBVPG3857_004340-T1
GF00002973	DBVPG3857_007990-T1, DBVPG3857_013180-T1
GF00002974	DBVPG3857_002497-T1, DBVPG3857_010194-T1
GF00002975	DBVPG3857_009967-T1, DBVPG3857_010912-T1
GF00002976	DBVPG3857_013641-T1, DBVPG3857_009550-T1
GF00002977	DBVPG3857_001308-T1, DBVPG3857_000118-T1
GF00002978	DBVPG3857_003214-T1, DBVPG3857_011141-T1
GF00002979	DBVPG3857_013162-T1, DBVPG3857_009946-T1
GF00002980	DBVPG3857_005843-T1, DBVPG3857_003406-T1
GF00002981	DBVPG3857_004207-T1, DBVPG3857_003853-T1
GF00002982	DBVPG3857_012931-T1, DBVPG3857_010291-T1
GF00002983	DBVPG3857_006500-T1, DBVPG3857_013201-T1
GF00002984	DBVPG3857_003126-T1, DBVPG3857_007937-T1
GF00002985	DBVPG3857_013550-T1, DBVPG3857_000152-T1
GF00002986	DBVPG3857_006466-T1, DBVPG3857_011716-T1
GF00002987	DBVPG3857_015016-T1, DBVPG3857_014622-T1
GF00002988	DBVPG3857_000207-T1, DBVPG3857_000775-T1
GF00002989	DBVPG3857_005985-T1, DBVPG3857_013562-T1
GF00002990	DBVPG3857_001526-T1, DBVPG3857_010472-T1
GF00002991	DBVPG3857_007338-T1, DBVPG3857_011836-T1
GF00002992	DBVPG3857_006091-T1, DBVPG3857_005551-T1
GF00002993	DBVPG3857_007071-T1, DBVPG3857_013134-T1
GF00002994	DBVPG3857_004636-T1, DBVPG3857_013077-T1
GF00002995	DBVPG3857_000267-T1, DBVPG3857_000714-T1
GF00002996	DBVPG3857_003103-T1, DBVPG3857_007961-T1
GF00002997	DBVPG3857_000626-T1, DBVPG3857_009455-T1
GF00002998	DBVPG3857_002177-T1, DBVPG3857_011055-T1
GF00002999	DBVPG3857_000789-T1, DBVPG3857_009769-T1
GF00003000	DBVPG3857_002078-T1, DBVPG3857_002387-T1
GF00003001	DBVPG3857_001160-T1, DBVPG3857_000907-T1
GF00003002	DBVPG3857_007985-T1, DBVPG3857_013175-T1
GF00003003	DBVPG3857_005078-T1, DBVPG3857_005882-T1
GF00003004	DBVPG3857_012849-T1, DBVPG3857_004273-T1
GF00003005	DBVPG3857_013971-T1, DBVPG3857_011978-T1
GF00003006	DBVPG3857_014782-T1, DBVPG3857_009328-T1
GF00003007	DBVPG3857_012563-T1, DBVPG3857_011067-T1
GF00003008	DBVPG3857_012014-T1, DBVPG3857_000559-T1
GF00003009	DBVPG3857_008671-T1, DBVPG3857_011853-T1
GF00003010	DBVPG3857_000655-T1, DBVPG3857_013314-T1
GF00003011	DBVPG3857_007802-T1, DBVPG3857_001000-T1
GF00003012	DBVPG3857_004028-T1, DBVPG3857_003956-T1
GF00003013	DBVPG3857_002405-T1, DBVPG3857_014486-T1
GF00003014	DBVPG3857_007072-T1, DBVPG3857_013135-T1
GF00003015	DBVPG3857_006519-T1, DBVPG3857_006007-T1
GF00003016	DBVPG3857_009532-T1, DBVPG3857_008191-T1
GF00003017	DBVPG3857_009104-T1, DBVPG3857_000456-T1
GF00003018	DBVPG3857_012557-T1, DBVPG3857_011074-T1
GF00003019	DBVPG3857_009633-T1, DBVPG3857_002904-T1
GF00003020	DBVPG3857_007869-T1, DBVPG3857_004447-T1
GF00003021	DBVPG3857_010006-T1, DBVPG3857_004376-T1
GF00003022	DBVPG3857_003618-T1, DBVPG3857_011506-T1
GF00003023	DBVPG3857_006640-T1, DBVPG3857_008077-T1
GF00003024	DBVPG3857_000972-T1, DBVPG3857_004487-T1
GF00003025	DBVPG3857_014149-T1, DBVPG3857_010965-T1
GF00003026	DBVPG3857_008357-T1, DBVPG3857_011458-T1
GF00003027	DBVPG3857_009749-T1, DBVPG3857_000809-T1
GF00003028	DBVPG3857_003814-T1, DBVPG3857_004243-T1
GF00003029	DBVPG3857_001384-T1, DBVPG3857_000038-T1
GF00003030	DBVPG3857_005745-T1, DBVPG3857_002787-T1
GF00003031	DBVPG3857_014311-T1, DBVPG3857_005328-T1
GF00003032	DBVPG3857_000017-T1, DBVPG3857_001413-T1
GF00003033	DBVPG3857_006377-T1, DBVPG3857_009291-T1
GF00003034	DBVPG3857_007260-T1, DBVPG3857_010636-T1
GF00003035	DBVPG3857_009159-T1, DBVPG3857_009874-T1
GF00003036	DBVPG3857_000228-T1, DBVPG3857_000755-T1
GF00003037	DBVPG3857_001044-T1, DBVPG3857_004807-T1
GF00003038	DBVPG3857_001543-T1, DBVPG3857_010487-T1
GF00003039	DBVPG3857_002948-T1, DBVPG3857_007606-T1
GF00003040	DBVPG3857_002179-T1, DBVPG3857_011057-T1
GF00003041	DBVPG3857_008921-T1, DBVPG3857_011773-T1
GF00003042	DBVPG3857_009372-T1, DBVPG3857_014447-T1
GF00003043	DBVPG3857_014065-T1, DBVPG3857_004641-T1
GF00003044	DBVPG3857_001842-T1, DBVPG3857_005466-T1
GF00003045	DBVPG3857_012547-T1, DBVPG3857_011086-T1
GF00003046	DBVPG3857_014411-T1, DBVPG3857_007145-T1
GF00003047	DBVPG3857_011988-T1, DBVPG3857_001753-T1
GF00003048	DBVPG3857_007822-T1, DBVPG3857_002564-T1
GF00003049	DBVPG3857_014567-T1, DBVPG3857_008538-T1
GF00003050	DBVPG3857_009226-T1, DBVPG3857_001609-T1
GF00003051	DBVPG3857_004400-T1, DBVPG3857_005422-T1
GF00003052	DBVPG3857_014606-T1, DBVPG3857_003732-T1
GF00003053	DBVPG3857_001198-T1, DBVPG3857_007555-T1
GF00003054	DBVPG3857_004478-T1, DBVPG3857_010695-T1
GF00003055	DBVPG3857_014164-T1, DBVPG3857_011591-T1
GF00003056	DBVPG3857_005040-T1, DBVPG3857_013675-T1
GF00003057	DBVPG3857_010180-T1, DBVPG3857_011696-T1
GF00003058	DBVPG3857_000120-T1, DBVPG3857_001306-T1
GF00003059	DBVPG3857_001730-T1, DBVPG3857_011924-T1
GF00003060	DBVPG3857_014723-T1, DBVPG3857_008410-T1
GF00003061	DBVPG3857_012157-T1, DBVPG3857_008570-T1
GF00003062	DBVPG3857_009998-T1, DBVPG3857_004368-T1
GF00003063	DBVPG3857_012654-T1, DBVPG3857_011814-T1
GF00003064	DBVPG3857_007947-T1, DBVPG3857_003117-T1
GF00003065	DBVPG3857_014310-T1, DBVPG3857_005327-T1
GF00003066	DBVPG3857_006954-T1, DBVPG3857_000321-T1
GF00003067	DBVPG3857_002903-T1, DBVPG3857_009634-T1
GF00003068	DBVPG3857_013172-T1, DBVPG3857_007982-T1
GF00003069	DBVPG3857_011634-T1, DBVPG3857_011276-T1
GF00003070	DBVPG3857_010948-T1, DBVPG3857_002864-T1
GF00003071	DBVPG3857_007859-T1, DBVPG3857_004438-T1
GF00003072	DBVPG3857_005141-T1, DBVPG3857_003910-T1
GF00003073	DBVPG3857_013061-T1, DBVPG3857_008900-T1
GF00003074	DBVPG3857_003666-T1, DBVPG3857_004157-T1
GF00003075	DBVPG3857_006525-T1, DBVPG3857_006014-T1
GF00003076	DBVPG3857_008421-T1, DBVPG3857_013035-T1
GF00003077	DBVPG3857_009049-T1, DBVPG3857_000296-T1
GF00003078	DBVPG3857_013056-T1, DBVPG3857_008895-T1
GF00003079	DBVPG3857_009109-T1, DBVPG3857_000461-T1
GF00003080	DBVPG3857_014095-T1, DBVPG3857_008126-T1
GF00003081	DBVPG3857_010328-T1, DBVPG3857_001951-T1
GF00003082	DBVPG3857_010016-T1, DBVPG3857_004386-T1
GF00003083	DBVPG3857_013661-T1, DBVPG3857_010445-T1
GF00003084	DBVPG3857_002281-T1, DBVPG3857_003253-T1
GF00003085	DBVPG3857_011546-T1, DBVPG3857_005345-T1
GF00003086	DBVPG3857_000682-T1, DBVPG3857_006919-T1
GF00003087	DBVPG3857_003843-T1, DBVPG3857_004213-T1
GF00003088	DBVPG3857_014988-T1, DBVPG3857_013844-T1
GF00003089	DBVPG3857_012507-T1, DBVPG3857_013444-T1
GF00003090	DBVPG3857_009283-T1, DBVPG3857_006385-T1
GF00003091	DBVPG3857_008659-T1, DBVPG3857_011865-T1
GF00003092	DBVPG3857_011917-T1, DBVPG3857_001743-T1
GF00003093	DBVPG3857_001594-T1, DBVPG3857_009210-T1
GF00003094	DBVPG3857_001573-T1, DBVPG3857_008321-T1
GF00003095	DBVPG3857_009196-T1, DBVPG3857_003538-T1
GF00003096	DBVPG3857_004851-T1, DBVPG3857_001645-T1
GF00003097	DBVPG3857_009378-T1, DBVPG3857_014894-T1
GF00003098	DBVPG3857_010673-T1, DBVPG3857_009333-T1
GF00003099	DBVPG3857_001500-T1, DBVPG3857_008087-T1
GF00003100	DBVPG3857_004383-T1, DBVPG3857_010013-T1
GF00003101	DBVPG3857_013060-T1, DBVPG3857_008899-T1
GF00003102	DBVPG3857_000345-T1, DBVPG3857_006981-T1
GF00003103	DBVPG3857_008772-T1, DBVPG3857_012717-T1
GF00003104	DBVPG3857_008284-T1, DBVPG3857_013530-T1
GF00003105	DBVPG3857_000131-T1, DBVPG3857_001296-T1
GF00003106	DBVPG3857_011801-T1, DBVPG3857_003003-T1
GF00003107	DBVPG3857_013129-T1, DBVPG3857_007065-T1
GF00003108	DBVPG3857_005400-T1, DBVPG3857_010832-T1
GF00003109	DBVPG3857_009590-T1, DBVPG3857_008892-T1
GF00003110	DBVPG3857_014580-T1, DBVPG3857_004346-T1
GF00003111	DBVPG3857_004933-T1, DBVPG3857_013779-T1
GF00003112	DBVPG3857_009965-T1, DBVPG3857_010915-T1
GF00003113	DBVPG3857_007371-T1, DBVPG3857_005270-T1
GF00003114	DBVPG3857_008498-T1, DBVPG3857_003511-T1
GF00003115	DBVPG3857_010517-T1, DBVPG3857_000400-T1
GF00003116	DBVPG3857_002993-T1, DBVPG3857_008438-T1
GF00003117	DBVPG3857_007270-T1, DBVPG3857_013625-T1
GF00003118	DBVPG3857_010237-T1, DBVPG3857_014649-T1
GF00003119	DBVPG3857_006150-T1, DBVPG3857_007302-T1
GF00003120	DBVPG3857_014480-T1, DBVPG3857_007082-T1
GF00003121	DBVPG3857_001486-T1, DBVPG3857_005661-T1
GF00003122	DBVPG3857_004000-T1, DBVPG3857_010711-T1
GF00003123	DBVPG3857_000688-T1, DBVPG3857_006911-T1
GF00003124	DBVPG3857_007263-T1, DBVPG3857_010640-T1
GF00003125	DBVPG3857_013087-T1, DBVPG3857_011280-T1
GF00003126	DBVPG3857_007928-T1, DBVPG3857_003088-T1
GF00003127	DBVPG3857_001651-T1, DBVPG3857_004858-T1
GF00003128	DBVPG3857_005296-T1, DBVPG3857_007397-T1
GF00003129	DBVPG3857_010330-T1, DBVPG3857_001953-T1
GF00003130	DBVPG3857_001821-T1, DBVPG3857_005443-T1
GF00003131	DBVPG3857_003958-T1, DBVPG3857_004026-T1
GF00003132	DBVPG3857_014497-T1, DBVPG3857_008872-T1
GF00003133	DBVPG3857_005267-T1, DBVPG3857_007368-T1
GF00003134	DBVPG3857_009947-T1, DBVPG3857_013161-T1
GF00003135	DBVPG3857_009204-T1, DBVPG3857_003530-T1
GF00003136	DBVPG3857_008559-T1, DBVPG3857_006118-T1
GF00003137	DBVPG3857_011215-T1, DBVPG3857_014774-T1
GF00003138	DBVPG3857_014150-T1, DBVPG3857_010966-T1
GF00003139	DBVPG3857_001950-T1, DBVPG3857_010327-T1
GF00003140	DBVPG3857_014613-T1, DBVPG3857_014647-T1
GF00003141	DBVPG3857_014021-T1, DBVPG3857_007509-T1
GF00003142	DBVPG3857_012730-T1, DBVPG3857_006455-T1
GF00003143	DBVPG3857_009548-T1, DBVPG3857_014692-T1
GF00003144	DBVPG3857_002591-T1, DBVPG3857_008598-T1
GF00003145	DBVPG3857_005870-T1, DBVPG3857_005068-T1
GF00003146	DBVPG3857_013287-T1, DBVPG3857_006145-T1
GF00003147	DBVPG3857_008099-T1, DBVPG3857_001511-T1
GF00003148	DBVPG3857_012703-T1, DBVPG3857_008758-T1
GF00003149	DBVPG3857_009603-T1, DBVPG3857_009721-T1
GF00003150	DBVPG3857_004930-T1, DBVPG3857_013782-T1
GF00003151	DBVPG3857_003031-T1, DBVPG3857_012359-T1
GF00003152	DBVPG3857_012866-T1, DBVPG3857_012961-T1
GF00003153	DBVPG3857_007250-T1, DBVPG3857_010625-T1
GF00003154	DBVPG3857_011869-T1, DBVPG3857_008654-T1
GF00003155	DBVPG3857_009295-T1, DBVPG3857_006373-T1
GF00003156	DBVPG3857_013099-T1, DBVPG3857_004987-T1
GF00003157	DBVPG3857_004590-T1, DBVPG3857_007657-T1
GF00003158	DBVPG3857_013223-T1, DBVPG3857_008219-T1
GF00003159	DBVPG3857_003741-T1, DBVPG3857_012340-T1
GF00003160	DBVPG3857_007399-T1, DBVPG3857_005298-T1
GF00003161	DBVPG3857_000417-T1, DBVPG3857_010780-T1
GF00003162	DBVPG3857_006934-T1, DBVPG3857_000666-T1
GF00003163	DBVPG3857_007186-T1, DBVPG3857_004817-T1
GF00003164	DBVPG3857_011041-T1, DBVPG3857_002162-T1
GF00003165	DBVPG3857_001450-T1, DBVPG3857_005701-T1
GF00003166	DBVPG3857_011963-T1, DBVPG3857_007993-T1
GF00003167	DBVPG3857_003733-T1, DBVPG3857_012335-T1
GF00003168	DBVPG3857_008826-T1, DBVPG3857_009833-T1
GF00003169	DBVPG3857_011670-T1, DBVPG3857_008715-T1
GF00003170	DBVPG3857_011596-T1, DBVPG3857_014335-T1
GF00003171	DBVPG3857_007620-T1, DBVPG3857_002962-T1
GF00003172	DBVPG3857_004350-T1, DBVPG3857_011332-T1
GF00003173	DBVPG3857_000221-T1, DBVPG3857_000761-T1
GF00003174	DBVPG3857_013571-T1, DBVPG3857_001954-T1
GF00003175	DBVPG3857_001522-T1, DBVPG3857_010467-T1
GF00003176	DBVPG3857_000009-T1, DBVPG3857_001421-T1
GF00003177	DBVPG3857_000335-T1, DBVPG3857_006969-T1
GF00003178	DBVPG3857_004031-T1, DBVPG3857_003953-T1
GF00003179	DBVPG3857_003081-T1, DBVPG3857_007921-T1
GF00003180	DBVPG3857_001474-T1, DBVPG3857_005673-T1
GF00003181	DBVPG3857_009754-T1, DBVPG3857_000803-T1
GF00003182	DBVPG3857_001374-T1, DBVPG3857_000052-T1
GF00003183	DBVPG3857_006496-T1, DBVPG3857_013205-T1
GF00003184	DBVPG3857_011306-T1, DBVPG3857_002601-T1
GF00003185	DBVPG3857_011961-T1, DBVPG3857_007995-T1
GF00003186	DBVPG3857_006755-T1, DBVPG3857_000190-T1
GF00003187	DBVPG3857_005607-T1, DBVPG3857_004080-T1
GF00003188	DBVPG3857_002538-T1, DBVPG3857_012054-T1
GF00003189	DBVPG3857_007849-T1, DBVPG3857_004428-T1
GF00003190	DBVPG3857_005265-T1, DBVPG3857_007366-T1
GF00003191	DBVPG3857_002074-T1, DBVPG3857_002383-T1
GF00003192	DBVPG3857_008884-T1, DBVPG3857_009579-T1
GF00003193	DBVPG3857_007136-T1, DBVPG3857_014952-T1
GF00003194	DBVPG3857_002940-T1, DBVPG3857_007597-T1
GF00003195	DBVPG3857_009607-T1, DBVPG3857_009725-T1
GF00003196	DBVPG3857_002773-T1, DBVPG3857_005731-T1
GF00003197	DBVPG3857_010811-T1, DBVPG3857_005975-T1
GF00003198	DBVPG3857_004750-T1, DBVPG3857_008963-T1
GF00003199	DBVPG3857_001111-T1, DBVPG3857_007476-T1
GF00003200	DBVPG3857_003661-T1, DBVPG3857_004162-T1
GF00003201	DBVPG3857_002343-T1, DBVPG3857_002035-T1
GF00003202	DBVPG3857_009440-T1, DBVPG3857_000610-T1
GF00003203	DBVPG3857_001441-T1, DBVPG3857_005711-T1
GF00003204	DBVPG3857_010254-T1, DBVPG3857_006242-T1
GF00003205	DBVPG3857_009217-T1, DBVPG3857_001601-T1
GF00003206	DBVPG3857_004149-T1, DBVPG3857_003674-T1
GF00003207	DBVPG3857_014182-T1, DBVPG3857_008389-T1
GF00003208	DBVPG3857_001424-T1, DBVPG3857_000006-T1
GF00003209	DBVPG3857_014602-T1, DBVPG3857_003699-T1
