	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa
GF00003199	DBVPG3045_008032-T1, DBVPG3045_012658-T1
GF00003200	DBVPG3045_001308-T1, DBVPG3045_007316-T1
GF00003201	DBVPG3045_010488-T1, DBVPG3045_002465-T1
GF00003202	DBVPG3045_011124-T1, DBVPG3045_000342-T1
GF00003203	DBVPG3045_002082-T1, DBVPG3045_009969-T1
GF00003204	DBVPG3045_005022-T1, DBVPG3045_010312-T1
GF00003205	DBVPG3045_007684-T1, DBVPG3045_012099-T1
GF00003206	DBVPG3045_011689-T1, DBVPG3045_006941-T1
GF00003207	DBVPG3045_010641-T1, DBVPG3045_010166-T1
GF00003208	DBVPG3045_013538-T1, DBVPG3045_014065-T1
GF00003209	DBVPG3045_003979-T1, DBVPG3045_001014-T1
GF00003210	DBVPG3045_013707-T1, DBVPG3045_003467-T1
GF00003211	DBVPG3045_000903-T1, DBVPG3045_003030-T1
GF00003212	DBVPG3045_003718-T1, DBVPG3045_003499-T1
GF00003213	DBVPG3045_001249-T1, DBVPG3045_010679-T1
GF00003214	DBVPG3045_014097-T1, DBVPG3045_000858-T1
GF00003215	DBVPG3045_005618-T1, DBVPG3045_012808-T1
GF00003216	DBVPG3045_001189-T1, DBVPG3045_001778-T1
GF00003217	DBVPG3045_009868-T1, DBVPG3045_002974-T1
GF00003218	DBVPG3045_001808-T1, DBVPG3045_010921-T1
GF00003219	DBVPG3045_002149-T1, DBVPG3045_013961-T1
GF00003220	DBVPG3045_012150-T1, DBVPG3045_004996-T1
GF00003221	DBVPG3045_004244-T1, DBVPG3045_009543-T1
GF00003222	DBVPG3045_001931-T1, DBVPG3045_004343-T1
GF00003223	DBVPG3045_014513-T1, DBVPG3045_006521-T1
GF00003224	DBVPG3045_000022-T1, DBVPG3045_002511-T1
GF00003225	DBVPG3045_012064-T1, DBVPG3045_007033-T1
GF00003226	DBVPG3045_002634-T1, DBVPG3045_002021-T1
GF00003227	DBVPG3045_004608-T1, DBVPG3045_009090-T1
GF00003228	DBVPG3045_012027-T1, DBVPG3045_007195-T1
GF00003229	DBVPG3045_009267-T1, DBVPG3045_001483-T1
GF00003230	DBVPG3045_008370-T1, DBVPG3045_012609-T1
GF00003231	DBVPG3045_006811-T1, DBVPG3045_005705-T1
GF00003232	DBVPG3045_007559-T1, DBVPG3045_003662-T1
GF00003233	DBVPG3045_006347-T1, DBVPG3045_009202-T1
GF00003234	DBVPG3045_004686-T1, DBVPG3045_013340-T1
GF00003235	DBVPG3045_012699-T1, DBVPG3045_013128-T1
GF00003236	DBVPG3045_004009-T1, DBVPG3045_010516-T1
GF00003237	DBVPG3045_001114-T1, DBVPG3045_001703-T1
GF00003238	DBVPG3045_000329-T1, DBVPG3045_011138-T1
GF00003239	DBVPG3045_008792-T1, DBVPG3045_001222-T1
GF00003240	DBVPG3045_003494-T1, DBVPG3045_003712-T1
GF00003241	DBVPG3045_013137-T1, DBVPG3045_012690-T1
GF00003242	DBVPG3045_012112-T1, DBVPG3045_007644-T1
GF00003243	DBVPG3045_008327-T1, DBVPG3045_004852-T1
GF00003244	DBVPG3045_012160-T1, DBVPG3045_010734-T1
GF00003245	DBVPG3045_006851-T1, DBVPG3045_005744-T1
GF00003246	DBVPG3045_006546-T1, DBVPG3045_003236-T1
GF00003247	DBVPG3045_011243-T1, DBVPG3045_002219-T1
GF00003248	DBVPG3045_001980-T1, DBVPG3045_006127-T1
GF00003249	DBVPG3045_012417-T1, DBVPG3045_012171-T1
GF00003250	DBVPG3045_007738-T1, DBVPG3045_003255-T1
GF00003251	DBVPG3045_006991-T1, DBVPG3045_007900-T1
GF00003252	DBVPG3045_008779-T1, DBVPG3045_002810-T1
GF00003253	DBVPG3045_001382-T1, DBVPG3045_011714-T1
GF00003254	DBVPG3045_001055-T1, DBVPG3045_014365-T1
GF00003255	DBVPG3045_003128-T1, DBVPG3045_001691-T1
GF00003256	DBVPG3045_012557-T1, DBVPG3045_006802-T1
GF00003257	DBVPG3045_010893-T1, DBVPG3045_012834-T1
GF00003258	DBVPG3045_013085-T1, DBVPG3045_005484-T1
GF00003259	DBVPG3045_008614-T1, DBVPG3045_013242-T1
GF00003260	DBVPG3045_007850-T1, DBVPG3045_014105-T1
GF00003261	DBVPG3045_009165-T1, DBVPG3045_006374-T1
GF00003262	DBVPG3045_000883-T1, DBVPG3045_003009-T1
GF00003263	DBVPG3045_009291-T1, DBVPG3045_004585-T1
GF00003264	DBVPG3045_008692-T1, DBVPG3045_007103-T1
GF00003265	DBVPG3045_006348-T1, DBVPG3045_009203-T1
GF00003266	DBVPG3045_005965-T1, DBVPG3045_008643-T1
GF00003267	DBVPG3045_004175-T1, DBVPG3045_013067-T1
GF00003268	DBVPG3045_004448-T1, DBVPG3045_005035-T1
GF00003269	DBVPG3045_000781-T1, DBVPG3045_001634-T1
GF00003270	DBVPG3045_007120-T1, DBVPG3045_014195-T1
GF00003271	DBVPG3045_003062-T1, DBVPG3045_000933-T1
GF00003272	DBVPG3045_012846-T1, DBVPG3045_006524-T1
GF00003273	DBVPG3045_001413-T1, DBVPG3045_000154-T1
GF00003274	DBVPG3045_004693-T1, DBVPG3045_000678-T1
GF00003275	DBVPG3045_000118-T1, DBVPG3045_001453-T1
GF00003276	DBVPG3045_009659-T1, DBVPG3045_009031-T1
GF00003277	DBVPG3045_013038-T1, DBVPG3045_009403-T1
GF00003278	DBVPG3045_000252-T1, DBVPG3045_006213-T1
GF00003279	DBVPG3045_004467-T1, DBVPG3045_003637-T1
GF00003280	DBVPG3045_014157-T1, DBVPG3045_003769-T1
GF00003281	DBVPG3045_009550-T1, DBVPG3045_004251-T1
GF00003282	DBVPG3045_007836-T1, DBVPG3045_012239-T1
GF00003283	DBVPG3045_003721-T1, DBVPG3045_003502-T1
GF00003284	DBVPG3045_012660-T1, DBVPG3045_008030-T1
GF00003285	DBVPG3045_003227-T1, DBVPG3045_006555-T1
GF00003286	DBVPG3045_003303-T1, DBVPG3045_005376-T1
GF00003287	DBVPG3045_003920-T1, DBVPG3045_012403-T1
GF00003288	DBVPG3045_006836-T1, DBVPG3045_005729-T1
GF00003289	DBVPG3045_001258-T1, DBVPG3045_006625-T1
GF00003290	DBVPG3045_010451-T1, DBVPG3045_005997-T1
GF00003291	DBVPG3045_012524-T1, DBVPG3045_012880-T1
GF00003292	DBVPG3045_004265-T1, DBVPG3045_009563-T1
GF00003293	DBVPG3045_013780-T1, DBVPG3045_007979-T1
GF00003294	DBVPG3045_011921-T1, DBVPG3045_003182-T1
GF00003295	DBVPG3045_011577-T1, DBVPG3045_008212-T1
GF00003296	DBVPG3045_004374-T1, DBVPG3045_001962-T1
GF00003297	DBVPG3045_010785-T1, DBVPG3045_010051-T1
GF00003298	DBVPG3045_012862-T1, DBVPG3045_010529-T1
GF00003299	DBVPG3045_007090-T1, DBVPG3045_000954-T1
GF00003300	DBVPG3045_002432-T1, DBVPG3045_008509-T1
GF00003301	DBVPG3045_000120-T1, DBVPG3045_001451-T1
GF00003302	DBVPG3045_002067-T1, DBVPG3045_009953-T1
GF00003303	DBVPG3045_012686-T1, DBVPG3045_013415-T1
GF00003304	DBVPG3045_006423-T1, DBVPG3045_003875-T1
GF00003305	DBVPG3045_004633-T1, DBVPG3045_009743-T1
GF00003306	DBVPG3045_005805-T1, DBVPG3045_002843-T1
GF00003307	DBVPG3045_001173-T1, DBVPG3045_001761-T1
GF00003308	DBVPG3045_000876-T1, DBVPG3045_003003-T1
GF00003309	DBVPG3045_003923-T1, DBVPG3045_012400-T1
GF00003310	DBVPG3045_010494-T1, DBVPG3045_002458-T1
GF00003311	DBVPG3045_005838-T1, DBVPG3045_002880-T1
GF00003312	DBVPG3045_007613-T1, DBVPG3045_011609-T1
GF00003313	DBVPG3045_000325-T1, DBVPG3045_011142-T1
GF00003314	DBVPG3045_002441-T1, DBVPG3045_008520-T1
GF00003315	DBVPG3045_001739-T1, DBVPG3045_001152-T1
GF00003316	DBVPG3045_011373-T1, DBVPG3045_010549-T1
GF00003317	DBVPG3045_013810-T1, DBVPG3045_005650-T1
GF00003318	DBVPG3045_010499-T1, DBVPG3045_002453-T1
GF00003319	DBVPG3045_014063-T1, DBVPG3045_007047-T1
GF00003320	DBVPG3045_008231-T1, DBVPG3045_013022-T1
GF00003321	DBVPG3045_003352-T1, DBVPG3045_005943-T1
GF00003322	DBVPG3045_011612-T1, DBVPG3045_007610-T1
GF00003323	DBVPG3045_013981-T1, DBVPG3045_008021-T1
GF00003324	DBVPG3045_001158-T1, DBVPG3045_001745-T1
GF00003325	DBVPG3045_002656-T1, DBVPG3045_004074-T1
GF00003326	DBVPG3045_002616-T1, DBVPG3045_002034-T1
GF00003327	DBVPG3045_010781-T1, DBVPG3045_013642-T1
GF00003328	DBVPG3045_012376-T1, DBVPG3045_008624-T1
GF00003329	DBVPG3045_006175-T1, DBVPG3045_011738-T1
GF00003330	DBVPG3045_007213-T1, DBVPG3045_005173-T1
GF00003331	DBVPG3045_001983-T1, DBVPG3045_006130-T1
GF00003332	DBVPG3045_007542-T1, DBVPG3045_009534-T1
GF00003333	DBVPG3045_010253-T1, DBVPG3045_003090-T1
GF00003334	DBVPG3045_011021-T1, DBVPG3045_012720-T1
GF00003335	DBVPG3045_014313-T1, DBVPG3045_007135-T1
GF00003336	DBVPG3045_008211-T1, DBVPG3045_011578-T1
GF00003337	DBVPG3045_009058-T1, DBVPG3045_006081-T1
GF00003338	DBVPG3045_013307-T1, DBVPG3045_004816-T1
GF00003339	DBVPG3045_005486-T1, DBVPG3045_013087-T1
GF00003340	DBVPG3045_001879-T1, DBVPG3045_009127-T1
GF00003341	DBVPG3045_000151-T1, DBVPG3045_001410-T1
GF00003342	DBVPG3045_002468-T1, DBVPG3045_010485-T1
GF00003343	DBVPG3045_013047-T1, DBVPG3045_002134-T1
GF00003344	DBVPG3045_001406-T1, DBVPG3045_000163-T1
GF00003345	DBVPG3045_012971-T1, DBVPG3045_002052-T1
GF00003346	DBVPG3045_010816-T1, DBVPG3045_014175-T1
GF00003347	DBVPG3045_004597-T1, DBVPG3045_009078-T1
GF00003348	DBVPG3045_005983-T1, DBVPG3045_008666-T1
GF00003349	DBVPG3045_001864-T1, DBVPG3045_009142-T1
GF00003350	DBVPG3045_000757-T1, DBVPG3045_013952-T1
GF00003351	DBVPG3045_007912-T1, DBVPG3045_006982-T1
GF00003352	DBVPG3045_007544-T1, DBVPG3045_009536-T1
GF00003353	DBVPG3045_001620-T1, DBVPG3045_000795-T1
GF00003354	DBVPG3045_005375-T1, DBVPG3045_003302-T1
GF00003355	DBVPG3045_013072-T1, DBVPG3045_014496-T1
GF00003356	DBVPG3045_011503-T1, DBVPG3045_013871-T1
GF00003357	DBVPG3045_010979-T1, DBVPG3045_013463-T1
GF00003358	DBVPG3045_007911-T1, DBVPG3045_006983-T1
GF00003359	DBVPG3045_009038-T1, DBVPG3045_006101-T1
GF00003360	DBVPG3045_001155-T1, DBVPG3045_001742-T1
GF00003361	DBVPG3045_009250-T1, DBVPG3045_014027-T1
GF00003362	DBVPG3045_005663-T1, DBVPG3045_009625-T1
GF00003363	DBVPG3045_006649-T1, DBVPG3045_001334-T1
GF00003364	DBVPG3045_012908-T1, DBVPG3045_007446-T1
GF00003365	DBVPG3045_005401-T1, DBVPG3045_003323-T1
GF00003366	DBVPG3045_003228-T1, DBVPG3045_006554-T1
GF00003367	DBVPG3045_008724-T1, DBVPG3045_006773-T1
GF00003368	DBVPG3045_004574-T1, DBVPG3045_009302-T1
GF00003369	DBVPG3045_003192-T1, DBVPG3045_011932-T1
GF00003370	DBVPG3045_003380-T1, DBVPG3045_005916-T1
GF00003371	DBVPG3045_008322-T1, DBVPG3045_004847-T1
GF00003372	DBVPG3045_011534-T1, DBVPG3045_011103-T1
GF00003373	DBVPG3045_001640-T1, DBVPG3045_000774-T1
GF00003374	DBVPG3045_010881-T1, DBVPG3045_008171-T1
GF00003375	DBVPG3045_004538-T1, DBVPG3045_013201-T1
GF00003376	DBVPG3045_007915-T1, DBVPG3045_006979-T1
GF00003377	DBVPG3045_001092-T1, DBVPG3045_010871-T1
GF00003378	DBVPG3045_003471-T1, DBVPG3045_003690-T1
GF00003379	DBVPG3045_005440-T1, DBVPG3045_007721-T1
GF00003380	DBVPG3045_012249-T1, DBVPG3045_007826-T1
GF00003381	DBVPG3045_009869-T1, DBVPG3045_002973-T1
GF00003382	DBVPG3045_006528-T1, DBVPG3045_012851-T1
GF00003383	DBVPG3045_006301-T1, DBVPG3045_002332-T1
GF00003384	DBVPG3045_000010-T1, DBVPG3045_011156-T1
GF00003385	DBVPG3045_002658-T1, DBVPG3045_004072-T1
GF00003386	DBVPG3045_012700-T1, DBVPG3045_014248-T1
GF00003387	DBVPG3045_000931-T1, DBVPG3045_003060-T1
GF00003388	DBVPG3045_003032-T1, DBVPG3045_000905-T1
GF00003389	DBVPG3045_002882-T1, DBVPG3045_005840-T1
GF00003390	DBVPG3045_012047-T1, DBVPG3045_004795-T1
GF00003391	DBVPG3045_012010-T1, DBVPG3045_005639-T1
GF00003392	DBVPG3045_006735-T1, DBVPG3045_011559-T1
GF00003393	DBVPG3045_003813-T1, DBVPG3045_005571-T1
GF00003394	DBVPG3045_005816-T1, DBVPG3045_002857-T1
GF00003395	DBVPG3045_013113-T1, DBVPG3045_013262-T1
GF00003396	DBVPG3045_003291-T1, DBVPG3045_005364-T1
GF00003397	DBVPG3045_001994-T1, DBVPG3045_006142-T1
GF00003398	DBVPG3045_000732-T1, DBVPG3045_006259-T1
GF00003399	DBVPG3045_002971-T1, DBVPG3045_009871-T1
GF00003400	DBVPG3045_008542-T1, DBVPG3045_013013-T1
GF00003401	DBVPG3045_005079-T1, DBVPG3045_007951-T1
GF00003402	DBVPG3045_003263-T1, DBVPG3045_007746-T1
GF00003403	DBVPG3045_002995-T1, DBVPG3045_000868-T1
GF00003404	DBVPG3045_011573-T1, DBVPG3045_008216-T1
GF00003405	DBVPG3045_013246-T1, DBVPG3045_008617-T1
GF00003406	DBVPG3045_010909-T1, DBVPG3045_001823-T1
GF00003407	DBVPG3045_005511-T1, DBVPG3045_004913-T1
GF00003408	DBVPG3045_000737-T1, DBVPG3045_006254-T1
GF00003409	DBVPG3045_002342-T1, DBVPG3045_006312-T1
GF00003410	DBVPG3045_009994-T1, DBVPG3045_012597-T1
GF00003411	DBVPG3045_003601-T1, DBVPG3045_004506-T1
GF00003412	DBVPG3045_001652-T1, DBVPG3045_000762-T1
GF00003413	DBVPG3045_009364-T1, DBVPG3045_003740-T1
GF00003414	DBVPG3045_011700-T1, DBVPG3045_001368-T1
GF00003415	DBVPG3045_008641-T1, DBVPG3045_005963-T1
GF00003416	DBVPG3045_013163-T1, DBVPG3045_013663-T1
GF00003417	DBVPG3045_001534-T1, DBVPG3045_002751-T1
GF00003418	DBVPG3045_005743-T1, DBVPG3045_006850-T1
GF00003419	DBVPG3045_013025-T1, DBVPG3045_008228-T1
GF00003420	DBVPG3045_010157-T1, DBVPG3045_010632-T1
GF00003421	DBVPG3045_004271-T1, DBVPG3045_011082-T1
GF00003422	DBVPG3045_004016-T1, DBVPG3045_010510-T1
GF00003423	DBVPG3045_003743-T1, DBVPG3045_009367-T1
GF00003424	DBVPG3045_010847-T1, DBVPG3045_010776-T1
GF00003425	DBVPG3045_012254-T1, DBVPG3045_007821-T1
GF00003426	DBVPG3045_003480-T1, DBVPG3045_003698-T1
GF00003427	DBVPG3045_003197-T1, DBVPG3045_011937-T1
GF00003428	DBVPG3045_009243-T1, DBVPG3045_008763-T1
GF00003429	DBVPG3045_001538-T1, DBVPG3045_002755-T1
GF00003430	DBVPG3045_001643-T1, DBVPG3045_000771-T1
GF00003431	DBVPG3045_003297-T1, DBVPG3045_005370-T1
GF00003432	DBVPG3045_008062-T1, DBVPG3045_002933-T1
GF00003433	DBVPG3045_010170-T1, DBVPG3045_010643-T1
GF00003434	DBVPG3045_013317-T1, DBVPG3045_004808-T1
GF00003435	DBVPG3045_010426-T1, DBVPG3045_000281-T1
GF00003436	DBVPG3045_012943-T1, DBVPG3045_003202-T1
GF00003437	DBVPG3045_013285-T1, DBVPG3045_003159-T1
GF00003438	DBVPG3045_013391-T1, DBVPG3045_010397-T1
GF00003439	DBVPG3045_002618-T1, DBVPG3045_002032-T1
GF00003440	DBVPG3045_008925-T1, DBVPG3045_001659-T1
GF00003441	DBVPG3045_005037-T1, DBVPG3045_004446-T1
GF00003442	DBVPG3045_003085-T1, DBVPG3045_010248-T1
GF00003443	DBVPG3045_006537-T1, DBVPG3045_003245-T1
GF00003444	DBVPG3045_007215-T1, DBVPG3045_005168-T1
GF00003445	DBVPG3045_006242-T1, DBVPG3045_000750-T1
GF00003446	DBVPG3045_010603-T1, DBVPG3045_014037-T1
GF00003447	DBVPG3045_001160-T1, DBVPG3045_001747-T1
GF00003448	DBVPG3045_004512-T1, DBVPG3045_003596-T1
GF00003449	DBVPG3045_009884-T1, DBVPG3045_002956-T1
GF00003450	DBVPG3045_014277-T1, DBVPG3045_013535-T1
GF00003451	DBVPG3045_004393-T1, DBVPG3045_013424-T1
GF00003452	DBVPG3045_004792-T1, DBVPG3045_012050-T1
GF00003453	DBVPG3045_006849-T1, DBVPG3045_005742-T1
GF00003454	DBVPG3045_000782-T1, DBVPG3045_001633-T1
GF00003455	DBVPG3045_001848-T1, DBVPG3045_006444-T1
GF00003456	DBVPG3045_001068-T1, DBVPG3045_003410-T1
GF00003457	DBVPG3045_008735-T1, DBVPG3045_006783-T1
GF00003458	DBVPG3045_014454-T1, DBVPG3045_008636-T1
GF00003459	DBVPG3045_006455-T1, DBVPG3045_001839-T1
GF00003460	DBVPG3045_008430-T1, DBVPG3045_005089-T1
GF00003461	DBVPG3045_005075-T1, DBVPG3045_007947-T1
GF00003462	DBVPG3045_006035-T1, DBVPG3045_003554-T1
GF00003463	DBVPG3045_012052-T1, DBVPG3045_004790-T1
GF00003464	DBVPG3045_008352-T1, DBVPG3045_004878-T1
GF00003465	DBVPG3045_012584-T1, DBVPG3045_004332-T1
GF00003466	DBVPG3045_009370-T1, DBVPG3045_003746-T1
GF00003467	DBVPG3045_013257-T1, DBVPG3045_013120-T1
GF00003468	DBVPG3045_013773-T1, DBVPG3045_005128-T1
GF00003469	DBVPG3045_013491-T1, DBVPG3045_004542-T1
GF00003470	DBVPG3045_005617-T1, DBVPG3045_012807-T1
GF00003471	DBVPG3045_001890-T1, DBVPG3045_009116-T1
GF00003472	DBVPG3045_004780-T1, DBVPG3045_012060-T1
GF00003473	DBVPG3045_007846-T1, DBVPG3045_009815-T1
GF00003474	DBVPG3045_013501-T1, DBVPG3045_010690-T1
GF00003475	DBVPG3045_005141-T1, DBVPG3045_011215-T1
GF00003476	DBVPG3045_002508-T1, DBVPG3045_000019-T1
GF00003477	DBVPG3045_002476-T1, DBVPG3045_011299-T1
GF00003478	DBVPG3045_004584-T1, DBVPG3045_009292-T1
GF00003479	DBVPG3045_007560-T1, DBVPG3045_003663-T1
GF00003480	DBVPG3045_008339-T1, DBVPG3045_004861-T1
GF00003481	DBVPG3045_014312-T1, DBVPG3045_007136-T1
GF00003482	DBVPG3045_009207-T1, DBVPG3045_006352-T1
GF00003483	DBVPG3045_000269-T1, DBVPG3045_006230-T1
GF00003484	DBVPG3045_002171-T1, DBVPG3045_012215-T1
GF00003485	DBVPG3045_007389-T1, DBVPG3045_005218-T1
GF00003486	DBVPG3045_004069-T1, DBVPG3045_002661-T1
GF00003487	DBVPG3045_010325-T1, DBVPG3045_010022-T1
GF00003488	DBVPG3045_013127-T1, DBVPG3045_013248-T1
GF00003489	DBVPG3045_002726-T1, DBVPG3045_001506-T1
GF00003490	DBVPG3045_005327-T1, DBVPG3045_004209-T1
GF00003491	DBVPG3045_008113-T1, DBVPG3045_006474-T1
GF00003492	DBVPG3045_009558-T1, DBVPG3045_004260-T1
GF00003493	DBVPG3045_001118-T1, DBVPG3045_001707-T1
GF00003494	DBVPG3045_012026-T1, DBVPG3045_007194-T1
GF00003495	DBVPG3045_000770-T1, DBVPG3045_001644-T1
GF00003496	DBVPG3045_009971-T1, DBVPG3045_002084-T1
GF00003497	DBVPG3045_001639-T1, DBVPG3045_000775-T1
GF00003498	DBVPG3045_010226-T1, DBVPG3045_013924-T1
GF00003499	DBVPG3045_006914-T1, DBVPG3045_012455-T1
GF00003500	DBVPG3045_006391-T1, DBVPG3045_009149-T1
GF00003501	DBVPG3045_013650-T1, DBVPG3045_011913-T1
GF00003502	DBVPG3045_006963-T1, DBVPG3045_012443-T1
GF00003503	DBVPG3045_004577-T1, DBVPG3045_009299-T1
GF00003504	DBVPG3045_014158-T1, DBVPG3045_003768-T1
GF00003505	DBVPG3045_001955-T1, DBVPG3045_004367-T1
GF00003506	DBVPG3045_003438-T1, DBVPG3045_008824-T1
GF00003507	DBVPG3045_002174-T1, DBVPG3045_012212-T1
GF00003508	DBVPG3045_013211-T1, DBVPG3045_009426-T1
GF00003509	DBVPG3045_004752-T1, DBVPG3045_000847-T1
GF00003510	DBVPG3045_009277-T1, DBVPG3045_001474-T1
GF00003511	DBVPG3045_013817-T1, DBVPG3045_007588-T1
GF00003512	DBVPG3045_002010-T1, DBVPG3045_006160-T1
GF00003513	DBVPG3045_011159-T1, DBVPG3045_000006-T1
GF00003514	DBVPG3045_003585-T1, DBVPG3045_011420-T1
GF00003515	DBVPG3045_011795-T1, DBVPG3045_007469-T1
GF00003516	DBVPG3045_013054-T1, DBVPG3045_002125-T1
GF00003517	DBVPG3045_003755-T1, DBVPG3045_009380-T1
GF00003518	DBVPG3045_013304-T1, DBVPG3045_013755-T1
GF00003519	DBVPG3045_007802-T1, DBVPG3045_011994-T1
GF00003520	DBVPG3045_009430-T1, DBVPG3045_002260-T1
GF00003521	DBVPG3045_001117-T1, DBVPG3045_001706-T1
GF00003522	DBVPG3045_001780-T1, DBVPG3045_001191-T1
GF00003523	DBVPG3045_007079-T1, DBVPG3045_009860-T1
GF00003524	DBVPG3045_009152-T1, DBVPG3045_006388-T1
GF00003525	DBVPG3045_006473-T1, DBVPG3045_008114-T1
GF00003526	DBVPG3045_001627-T1, DBVPG3045_000788-T1
GF00003527	DBVPG3045_011153-T1, DBVPG3045_000013-T1
GF00003528	DBVPG3045_002434-T1, DBVPG3045_008511-T1
GF00003529	DBVPG3045_007922-T1, DBVPG3045_011753-T1
GF00003530	DBVPG3045_011721-T1, DBVPG3045_008876-T1
GF00003531	DBVPG3045_009946-T1, DBVPG3045_010862-T1
GF00003532	DBVPG3045_000731-T1, DBVPG3045_006260-T1
GF00003533	DBVPG3045_008557-T1, DBVPG3045_011407-T1
GF00003534	DBVPG3045_003990-T1, DBVPG3045_001024-T1
GF00003535	DBVPG3045_005002-T1, DBVPG3045_010292-T1
GF00003536	DBVPG3045_004977-T1, DBVPG3045_005789-T1
GF00003537	DBVPG3045_003584-T1, DBVPG3045_011421-T1
GF00003538	DBVPG3045_002805-T1, DBVPG3045_001589-T1
GF00003539	DBVPG3045_007956-T1, DBVPG3045_005091-T1
GF00003540	DBVPG3045_008660-T1, DBVPG3045_005977-T1
GF00003541	DBVPG3045_007727-T1, DBVPG3045_005431-T1
GF00003542	DBVPG3045_005338-T1, DBVPG3045_004220-T1
GF00003543	DBVPG3045_006277-T1, DBVPG3045_012136-T1
GF00003544	DBVPG3045_013365-T1, DBVPG3045_007225-T1
GF00003545	DBVPG3045_007914-T1, DBVPG3045_006980-T1
GF00003546	DBVPG3045_002817-T1, DBVPG3045_008771-T1
GF00003547	DBVPG3045_011218-T1, DBVPG3045_005146-T1
GF00003548	DBVPG3045_002587-T1, DBVPG3045_000093-T1
GF00003549	DBVPG3045_014189-T1, DBVPG3045_007056-T1
GF00003550	DBVPG3045_011685-T1, DBVPG3045_006937-T1
GF00003551	DBVPG3045_013845-T1, DBVPG3045_010118-T1
GF00003552	DBVPG3045_002065-T1, DBVPG3045_009951-T1
GF00003553	DBVPG3045_007950-T1, DBVPG3045_005078-T1
GF00003554	DBVPG3045_012011-T1, DBVPG3045_005640-T1
GF00003555	DBVPG3045_003913-T1, DBVPG3045_012410-T1
GF00003556	DBVPG3045_011785-T1, DBVPG3045_003145-T1
GF00003557	DBVPG3045_008559-T1, DBVPG3045_011405-T1
GF00003558	DBVPG3045_011989-T1, DBVPG3045_007797-T1
GF00003559	DBVPG3045_007067-T1, DBVPG3045_013179-T1
GF00003560	DBVPG3045_000068-T1, DBVPG3045_002561-T1
GF00003561	DBVPG3045_012129-T1, DBVPG3045_006270-T1
GF00003562	DBVPG3045_013165-T1, DBVPG3045_013661-T1
GF00003563	DBVPG3045_004193-T1, DBVPG3045_005312-T1
GF00003564	DBVPG3045_013861-T1, DBVPG3045_014165-T1
GF00003565	DBVPG3045_001346-T1, DBVPG3045_014129-T1
GF00003566	DBVPG3045_003109-T1, DBVPG3045_001674-T1
GF00003567	DBVPG3045_006050-T1, DBVPG3045_003539-T1
GF00003568	DBVPG3045_006470-T1, DBVPG3045_008117-T1
GF00003569	DBVPG3045_004493-T1, DBVPG3045_003613-T1
GF00003570	DBVPG3045_008943-T1, DBVPG3045_012489-T1
GF00003571	DBVPG3045_002214-T1, DBVPG3045_010056-T1
GF00003572	DBVPG3045_014017-T1, DBVPG3045_013966-T1
GF00003573	DBVPG3045_005429-T1, DBVPG3045_007729-T1
GF00003574	DBVPG3045_007623-T1, DBVPG3045_011600-T1
GF00003575	DBVPG3045_013403-T1, DBVPG3045_014506-T1
GF00003576	DBVPG3045_000289-T1, DBVPG3045_010434-T1
GF00003577	DBVPG3045_009103-T1, DBVPG3045_013912-T1
GF00003578	DBVPG3045_014099-T1, DBVPG3045_000860-T1
GF00003579	DBVPG3045_009247-T1, DBVPG3045_014030-T1
GF00003580	DBVPG3045_001428-T1, DBVPG3045_000141-T1
GF00003581	DBVPG3045_004531-T1, DBVPG3045_010698-T1
GF00003582	DBVPG3045_010770-T1, DBVPG3045_010841-T1
GF00003583	DBVPG3045_011205-T1, DBVPG3045_005131-T1
GF00003584	DBVPG3045_009759-T1, DBVPG3045_002693-T1
GF00003585	DBVPG3045_012349-T1, DBVPG3045_007814-T1
GF00003586	DBVPG3045_012750-T1, DBVPG3045_013908-T1
GF00003587	DBVPG3045_008208-T1, DBVPG3045_007170-T1
GF00003588	DBVPG3045_011862-T1, DBVPG3045_005235-T1
GF00003589	DBVPG3045_009834-T1, DBVPG3045_012477-T1
GF00003590	DBVPG3045_010050-T1, DBVPG3045_010786-T1
GF00003591	DBVPG3045_009139-T1, DBVPG3045_001866-T1
GF00003592	DBVPG3045_009422-T1, DBVPG3045_013215-T1
GF00003593	DBVPG3045_012149-T1, DBVPG3045_004997-T1
GF00003594	DBVPG3045_013328-T1, DBVPG3045_000543-T1
GF00003595	DBVPG3045_006315-T1, DBVPG3045_002345-T1
GF00003596	DBVPG3045_003861-T1, DBVPG3045_006410-T1
GF00003597	DBVPG3045_003896-T1, DBVPG3045_007418-T1
GF00003598	DBVPG3045_010512-T1, DBVPG3045_004014-T1
GF00003599	DBVPG3045_003971-T1, DBVPG3045_001008-T1
GF00003600	DBVPG3045_012267-T1, DBVPG3045_012777-T1
GF00003601	DBVPG3045_013664-T1, DBVPG3045_013162-T1
GF00003602	DBVPG3045_008362-T1, DBVPG3045_012618-T1
GF00003603	DBVPG3045_011739-T1, DBVPG3045_006174-T1
GF00003604	DBVPG3045_008354-T1, DBVPG3045_004879-T1
GF00003605	DBVPG3045_008332-T1, DBVPG3045_004856-T1
GF00003606	DBVPG3045_012408-T1, DBVPG3045_003915-T1
GF00003607	DBVPG3045_007536-T1, DBVPG3045_009528-T1
GF00003608	DBVPG3045_014058-T1, DBVPG3045_007051-T1
