	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa
GF00002512	TFCN1702E3373_002053-T1, TFCN1702E3373_012783-T1
GF00002513	TFCN1702E3373_013094-T1, TFCN1702E3373_005557-T1
GF00002514	TFCN1702E3373_011918-T1, TFCN1702E3373_005493-T1
GF00002515	TFCN1702E3373_010721-T1, TFCN1702E3373_003862-T1
GF00002516	TFCN1702E3373_010322-T1, TFCN1702E3373_009059-T1
GF00002517	TFCN1702E3373_011132-T1, TFCN1702E3373_005385-T1
GF00002518	TFCN1702E3373_010515-T1, TFCN1702E3373_008306-T1
GF00002519	TFCN1702E3373_001614-T1, TFCN1702E3373_009341-T1
GF00002520	TFCN1702E3373_012544-T1, TFCN1702E3373_002171-T1
GF00002521	TFCN1702E3373_006469-T1, TFCN1702E3373_008907-T1
GF00002522	TFCN1702E3373_003377-T1, TFCN1702E3373_011769-T1
GF00002523	TFCN1702E3373_008679-T1, TFCN1702E3373_010127-T1
GF00002524	TFCN1702E3373_011356-T1, TFCN1702E3373_000808-T1
GF00002525	TFCN1702E3373_002737-T1, TFCN1702E3373_012013-T1
GF00002526	TFCN1702E3373_010285-T1, TFCN1702E3373_012398-T1
GF00002527	TFCN1702E3373_008157-T1, TFCN1702E3373_005242-T1
GF00002528	TFCN1702E3373_010628-T1, TFCN1702E3373_002333-T1
GF00002529	TFCN1702E3373_003977-T1, TFCN1702E3373_009538-T1
GF00002530	TFCN1702E3373_003403-T1, TFCN1702E3373_001128-T1
GF00002531	TFCN1702E3373_003786-T1, TFCN1702E3373_007511-T1
GF00002532	TFCN1702E3373_012133-T1, TFCN1702E3373_008066-T1
GF00002533	TFCN1702E3373_010439-T1, TFCN1702E3373_008269-T1
GF00002534	TFCN1702E3373_009782-T1, TFCN1702E3373_004236-T1
GF00002535	TFCN1702E3373_003378-T1, TFCN1702E3373_011768-T1
GF00002536	TFCN1702E3373_011985-T1, TFCN1702E3373_003909-T1
GF00002537	TFCN1702E3373_013124-T1, TFCN1702E3373_013248-T1
GF00002538	TFCN1702E3373_007354-T1, TFCN1702E3373_002916-T1
GF00002539	TFCN1702E3373_004650-T1, TFCN1702E3373_006109-T1
GF00002540	TFCN1702E3373_000040-T1, TFCN1702E3373_010053-T1
GF00002541	TFCN1702E3373_000828-T1, TFCN1702E3373_011336-T1
GF00002542	TFCN1702E3373_005313-T1, TFCN1702E3373_012882-T1
GF00002543	TFCN1702E3373_007054-T1, TFCN1702E3373_001481-T1
GF00002544	TFCN1702E3373_008406-T1, TFCN1702E3373_002083-T1
GF00002545	TFCN1702E3373_000013-T1, TFCN1702E3373_000566-T1
GF00002546	TFCN1702E3373_013184-T1, TFCN1702E3373_014637-T1
GF00002547	TFCN1702E3373_005013-T1, TFCN1702E3373_012677-T1
GF00002548	TFCN1702E3373_010725-T1, TFCN1702E3373_003866-T1
GF00002549	TFCN1702E3373_005868-T1, TFCN1702E3373_007751-T1
GF00002550	TFCN1702E3373_006804-T1, TFCN1702E3373_006889-T1
GF00002551	TFCN1702E3373_014256-T1, TFCN1702E3373_002006-T1
GF00002552	TFCN1702E3373_004018-T1, TFCN1702E3373_006412-T1
GF00002553	TFCN1702E3373_013253-T1, TFCN1702E3373_013118-T1
GF00002554	TFCN1702E3373_013667-T1, TFCN1702E3373_004704-T1
GF00002555	TFCN1702E3373_003790-T1, TFCN1702E3373_007507-T1
GF00002556	TFCN1702E3373_009594-T1, TFCN1702E3373_001799-T1
GF00002557	TFCN1702E3373_002601-T1, TFCN1702E3373_007579-T1
GF00002558	TFCN1702E3373_001281-T1, TFCN1702E3373_002014-T1
GF00002559	TFCN1702E3373_003013-T1, TFCN1702E3373_010818-T1
GF00002560	TFCN1702E3373_011264-T1, TFCN1702E3373_000668-T1
GF00002561	TFCN1702E3373_006582-T1, TFCN1702E3373_009224-T1
GF00002562	TFCN1702E3373_011226-T1, TFCN1702E3373_006678-T1
GF00002563	TFCN1702E3373_011903-T1, TFCN1702E3373_010400-T1
GF00002564	TFCN1702E3373_006455-T1, TFCN1702E3373_014529-T1
GF00002565	TFCN1702E3373_002797-T1, TFCN1702E3373_000267-T1
GF00002566	TFCN1702E3373_003697-T1, TFCN1702E3373_005890-T1
GF00002567	TFCN1702E3373_013871-T1, TFCN1702E3373_012253-T1
GF00002568	TFCN1702E3373_007708-T1, TFCN1702E3373_006751-T1
GF00002569	TFCN1702E3373_002316-T1, TFCN1702E3373_010646-T1
GF00002570	TFCN1702E3373_006837-T1, TFCN1702E3373_006868-T1
GF00002571	TFCN1702E3373_012876-T1, TFCN1702E3373_005307-T1
GF00002572	TFCN1702E3373_001940-T1, TFCN1702E3373_004945-T1
GF00002573	TFCN1702E3373_007245-T1, TFCN1702E3373_004552-T1
GF00002574	TFCN1702E3373_012657-T1, TFCN1702E3373_014516-T1
GF00002575	TFCN1702E3373_002888-T1, TFCN1702E3373_007324-T1
GF00002576	TFCN1702E3373_005900-T1, TFCN1702E3373_003706-T1
GF00002577	TFCN1702E3373_002328-T1, TFCN1702E3373_010633-T1
GF00002578	TFCN1702E3373_007750-T1, TFCN1702E3373_005869-T1
GF00002579	TFCN1702E3373_012978-T1, TFCN1702E3373_007733-T1
GF00002580	TFCN1702E3373_002950-T1, TFCN1702E3373_010994-T1
GF00002581	TFCN1702E3373_011963-T1, TFCN1702E3373_012324-T1
GF00002582	TFCN1702E3373_010871-T1, TFCN1702E3373_004515-T1
GF00002583	TFCN1702E3373_009523-T1, TFCN1702E3373_003962-T1
GF00002584	TFCN1702E3373_002223-T1, TFCN1702E3373_010261-T1
GF00002585	TFCN1702E3373_000775-T1, TFCN1702E3373_009904-T1
GF00002586	TFCN1702E3373_009265-T1, TFCN1702E3373_003158-T1
GF00002587	TFCN1702E3373_006574-T1, TFCN1702E3373_009216-T1
GF00002588	TFCN1702E3373_010783-T1, TFCN1702E3373_001518-T1
GF00002589	TFCN1702E3373_008538-T1, TFCN1702E3373_012261-T1
GF00002590	TFCN1702E3373_004192-T1, TFCN1702E3373_004315-T1
GF00002591	TFCN1702E3373_005992-T1, TFCN1702E3373_011548-T1
GF00002592	TFCN1702E3373_005383-T1, TFCN1702E3373_011130-T1
GF00002593	TFCN1702E3373_012911-T1, TFCN1702E3373_007561-T1
GF00002594	TFCN1702E3373_001266-T1, TFCN1702E3373_002029-T1
GF00002595	TFCN1702E3373_005071-T1, TFCN1702E3373_008452-T1
GF00002596	TFCN1702E3373_004882-T1, TFCN1702E3373_004449-T1
GF00002597	TFCN1702E3373_011562-T1, TFCN1702E3373_007537-T1
GF00002598	TFCN1702E3373_014289-T1, TFCN1702E3373_014633-T1
GF00002599	TFCN1702E3373_010727-T1, TFCN1702E3373_003868-T1
GF00002600	TFCN1702E3373_008930-T1, TFCN1702E3373_008741-T1
GF00002601	TFCN1702E3373_009029-T1, TFCN1702E3373_010916-T1
GF00002602	TFCN1702E3373_000265-T1, TFCN1702E3373_002795-T1
GF00002603	TFCN1702E3373_002835-T1, TFCN1702E3373_000230-T1
GF00002604	TFCN1702E3373_012717-T1, TFCN1702E3373_001307-T1
GF00002605	TFCN1702E3373_004834-T1, TFCN1702E3373_007893-T1
GF00002606	TFCN1702E3373_007495-T1, TFCN1702E3373_003801-T1
GF00002607	TFCN1702E3373_003950-T1, TFCN1702E3373_009508-T1
GF00002608	TFCN1702E3373_003105-T1, TFCN1702E3373_006204-T1
GF00002609	TFCN1702E3373_014198-T1, TFCN1702E3373_011810-T1
GF00002610	TFCN1702E3373_009264-T1, TFCN1702E3373_003159-T1
GF00002611	TFCN1702E3373_007839-T1, TFCN1702E3373_002355-T1
GF00002612	TFCN1702E3373_000244-T1, TFCN1702E3373_002822-T1
GF00002613	TFCN1702E3373_006293-T1, TFCN1702E3373_003627-T1
GF00002614	TFCN1702E3373_011697-T1, TFCN1702E3373_000693-T1
GF00002615	TFCN1702E3373_002928-T1, TFCN1702E3373_007366-T1
GF00002616	TFCN1702E3373_008995-T1, TFCN1702E3373_010883-T1
GF00002617	TFCN1702E3373_001503-T1, TFCN1702E3373_010765-T1
GF00002618	TFCN1702E3373_000229-T1, TFCN1702E3373_002836-T1
GF00002619	TFCN1702E3373_006726-T1, TFCN1702E3373_013906-T1
GF00002620	TFCN1702E3373_005560-T1, TFCN1702E3373_013091-T1
GF00002621	TFCN1702E3373_011750-T1, TFCN1702E3373_001738-T1
GF00002622	TFCN1702E3373_007339-T1, TFCN1702E3373_002902-T1
GF00002623	TFCN1702E3373_008891-T1, TFCN1702E3373_006483-T1
GF00002624	TFCN1702E3373_010090-T1, TFCN1702E3373_000079-T1
GF00002625	TFCN1702E3373_004164-T1, TFCN1702E3373_004343-T1
GF00002626	TFCN1702E3373_009354-T1, TFCN1702E3373_001601-T1
GF00002627	TFCN1702E3373_003911-T1, TFCN1702E3373_011987-T1
GF00002628	TFCN1702E3373_000814-T1, TFCN1702E3373_011350-T1
GF00002629	TFCN1702E3373_003696-T1, TFCN1702E3373_005889-T1
GF00002630	TFCN1702E3373_011586-T1, TFCN1702E3373_011178-T1
GF00002631	TFCN1702E3373_003952-T1, TFCN1702E3373_009510-T1
GF00002632	TFCN1702E3373_009346-T1, TFCN1702E3373_001609-T1
GF00002633	TFCN1702E3373_009870-T1, TFCN1702E3373_000742-T1
GF00002634	TFCN1702E3373_008695-T1, TFCN1702E3373_013787-T1
GF00002635	TFCN1702E3373_008658-T1, TFCN1702E3373_010151-T1
GF00002636	TFCN1702E3373_001283-T1, TFCN1702E3373_002012-T1
GF00002637	TFCN1702E3373_008082-T1, TFCN1702E3373_013961-T1
GF00002638	TFCN1702E3373_009880-T1, TFCN1702E3373_000751-T1
GF00002639	TFCN1702E3373_007487-T1, TFCN1702E3373_003809-T1
GF00002640	TFCN1702E3373_000590-T1, TFCN1702E3373_013347-T1
GF00002641	TFCN1702E3373_007427-T1, TFCN1702E3373_010371-T1
GF00002642	TFCN1702E3373_011731-T1, TFCN1702E3373_001720-T1
GF00002643	TFCN1702E3373_008862-T1, TFCN1702E3373_002469-T1
GF00002644	TFCN1702E3373_007857-T1, TFCN1702E3373_011098-T1
GF00002645	TFCN1702E3373_012303-T1, TFCN1702E3373_003029-T1
GF00002646	TFCN1702E3373_014221-T1, TFCN1702E3373_013943-T1
GF00002647	TFCN1702E3373_008130-T1, TFCN1702E3373_005270-T1
GF00002648	TFCN1702E3373_006499-T1, TFCN1702E3373_008875-T1
GF00002649	TFCN1702E3373_013125-T1, TFCN1702E3373_013247-T1
GF00002650	TFCN1702E3373_001356-T1, TFCN1702E3373_009420-T1
GF00002651	TFCN1702E3373_004399-T1, TFCN1702E3373_005695-T1
GF00002652	TFCN1702E3373_001103-T1, TFCN1702E3373_002990-T1
GF00002653	TFCN1702E3373_008569-T1, TFCN1702E3373_006397-T1
GF00002654	TFCN1702E3373_002826-T1, TFCN1702E3373_000239-T1
GF00002655	TFCN1702E3373_001889-T1, TFCN1702E3373_004896-T1
GF00002656	TFCN1702E3373_008605-T1, TFCN1702E3373_013974-T1
GF00002657	TFCN1702E3373_009930-T1, TFCN1702E3373_003209-T1
GF00002658	TFCN1702E3373_009991-T1, TFCN1702E3373_004688-T1
GF00002659	TFCN1702E3373_008620-T1, TFCN1702E3373_012465-T1
GF00002660	TFCN1702E3373_006114-T1, TFCN1702E3373_004645-T1
GF00002661	TFCN1702E3373_007391-T1, TFCN1702E3373_008004-T1
GF00002662	TFCN1702E3373_011824-T1, TFCN1702E3373_011490-T1
GF00002663	TFCN1702E3373_000619-T1, TFCN1702E3373_010116-T1
GF00002664	TFCN1702E3373_012887-T1, TFCN1702E3373_005319-T1
GF00002665	TFCN1702E3373_006001-T1, TFCN1702E3373_001883-T1
GF00002666	TFCN1702E3373_008608-T1, TFCN1702E3373_013971-T1
GF00002667	TFCN1702E3373_002391-T1, TFCN1702E3373_007802-T1
GF00002668	TFCN1702E3373_009504-T1, TFCN1702E3373_003946-T1
GF00002669	TFCN1702E3373_006439-T1, TFCN1702E3373_003992-T1
GF00002670	TFCN1702E3373_001676-T1, TFCN1702E3373_011452-T1
GF00002671	TFCN1702E3373_003734-T1, TFCN1702E3373_005927-T1
GF00002672	TFCN1702E3373_006010-T1, TFCN1702E3373_001874-T1
GF00002673	TFCN1702E3373_000844-T1, TFCN1702E3373_014188-T1
GF00002674	TFCN1702E3373_006712-T1, TFCN1702E3373_013749-T1
GF00002675	TFCN1702E3373_009185-T1, TFCN1702E3373_013744-T1
GF00002676	TFCN1702E3373_012064-T1, TFCN1702E3373_001540-T1
GF00002677	TFCN1702E3373_006721-T1, TFCN1702E3373_013902-T1
GF00002678	TFCN1702E3373_001933-T1, TFCN1702E3373_004939-T1
GF00002679	TFCN1702E3373_010526-T1, TFCN1702E3373_008296-T1
GF00002680	TFCN1702E3373_006106-T1, TFCN1702E3373_004653-T1
GF00002681	TFCN1702E3373_010065-T1, TFCN1702E3373_000054-T1
GF00002682	TFCN1702E3373_000750-T1, TFCN1702E3373_009878-T1
GF00002683	TFCN1702E3373_003252-T1, TFCN1702E3373_007283-T1
GF00002684	TFCN1702E3373_004999-T1, TFCN1702E3373_012662-T1
GF00002685	TFCN1702E3373_008135-T1, TFCN1702E3373_005264-T1
GF00002686	TFCN1702E3373_008919-T1, TFCN1702E3373_006459-T1
GF00002687	TFCN1702E3373_005566-T1, TFCN1702E3373_014343-T1
GF00002688	TFCN1702E3373_011367-T1, TFCN1702E3373_000797-T1
GF00002689	TFCN1702E3373_001342-T1, TFCN1702E3373_009406-T1
GF00002690	TFCN1702E3373_007126-T1, TFCN1702E3373_013629-T1
GF00002691	TFCN1702E3373_007336-T1, TFCN1702E3373_002899-T1
GF00002692	TFCN1702E3373_011781-T1, TFCN1702E3373_003363-T1
GF00002693	TFCN1702E3373_007401-T1, TFCN1702E3373_012937-T1
GF00002694	TFCN1702E3373_010578-T1, TFCN1702E3373_013392-T1
GF00002695	TFCN1702E3373_010010-T1, TFCN1702E3373_005110-T1
GF00002696	TFCN1702E3373_010067-T1, TFCN1702E3373_000056-T1
GF00002697	TFCN1702E3373_007040-T1, TFCN1702E3373_001469-T1
GF00002698	TFCN1702E3373_001711-T1, TFCN1702E3373_011483-T1
GF00002699	TFCN1702E3373_011208-T1, TFCN1702E3373_014541-T1
GF00002700	TFCN1702E3373_005007-T1, TFCN1702E3373_012670-T1
GF00002701	TFCN1702E3373_012392-T1, TFCN1702E3373_010290-T1
GF00002702	TFCN1702E3373_007530-T1, TFCN1702E3373_011572-T1
GF00002703	TFCN1702E3373_003578-T1, TFCN1702E3373_011046-T1
GF00002704	TFCN1702E3373_000188-T1, TFCN1702E3373_006992-T1
GF00002705	TFCN1702E3373_010178-T1, TFCN1702E3373_001380-T1
GF00002706	TFCN1702E3373_006549-T1, TFCN1702E3373_009193-T1
GF00002707	TFCN1702E3373_013029-T1, TFCN1702E3373_013926-T1
GF00002708	TFCN1702E3373_003216-T1, TFCN1702E3373_009923-T1
GF00002709	TFCN1702E3373_004604-T1, TFCN1702E3373_006156-T1
GF00002710	TFCN1702E3373_004337-T1, TFCN1702E3373_004170-T1
GF00002711	TFCN1702E3373_012750-T1, TFCN1702E3373_006315-T1
GF00002712	TFCN1702E3373_007304-T1, TFCN1702E3373_002871-T1
GF00002713	TFCN1702E3373_014213-T1, TFCN1702E3373_013951-T1
GF00002714	TFCN1702E3373_003144-T1, TFCN1702E3373_009280-T1
GF00002715	TFCN1702E3373_009934-T1, TFCN1702E3373_003205-T1
GF00002716	TFCN1702E3373_004071-T1, TFCN1702E3373_010241-T1
GF00002717	TFCN1702E3373_002610-T1, TFCN1702E3373_011301-T1
GF00002718	TFCN1702E3373_007105-T1, TFCN1702E3373_009168-T1
GF00002719	TFCN1702E3373_013788-T1, TFCN1702E3373_008694-T1
GF00002720	TFCN1702E3373_007659-T1, TFCN1702E3373_008168-T1
GF00002721	TFCN1702E3373_002696-T1, TFCN1702E3373_014114-T1
GF00002722	TFCN1702E3373_009821-T1, TFCN1702E3373_009740-T1
GF00002723	TFCN1702E3373_008516-T1, TFCN1702E3373_012286-T1
GF00002724	TFCN1702E3373_005877-T1, TFCN1702E3373_003685-T1
GF00002725	TFCN1702E3373_006346-T1, TFCN1702E3373_009103-T1
GF00002726	TFCN1702E3373_000313-T1, TFCN1702E3373_000846-T1
GF00002727	TFCN1702E3373_004182-T1, TFCN1702E3373_004325-T1
GF00002728	TFCN1702E3373_008534-T1, TFCN1702E3373_012267-T1
GF00002729	TFCN1702E3373_012278-T1, TFCN1702E3373_008524-T1
GF00002730	TFCN1702E3373_002124-T1, TFCN1702E3373_008363-T1
GF00002731	TFCN1702E3373_014231-T1, TFCN1702E3373_001234-T1
GF00002732	TFCN1702E3373_004915-T1, TFCN1702E3373_001909-T1
GF00002733	TFCN1702E3373_009610-T1, TFCN1702E3373_002524-T1
GF00002734	TFCN1702E3373_004166-T1, TFCN1702E3373_004341-T1
GF00002735	TFCN1702E3373_001824-T1, TFCN1702E3373_013084-T1
GF00002736	TFCN1702E3373_011133-T1, TFCN1702E3373_005386-T1
GF00002737	TFCN1702E3373_005880-T1, TFCN1702E3373_003688-T1
GF00002738	TFCN1702E3373_000335-T1, TFCN1702E3373_000864-T1
GF00002739	TFCN1702E3373_009897-T1, TFCN1702E3373_000769-T1
GF00002740	TFCN1702E3373_003944-T1, TFCN1702E3373_009502-T1
GF00002741	TFCN1702E3373_002405-T1, TFCN1702E3373_012476-T1
GF00002742	TFCN1702E3373_001456-T1, TFCN1702E3373_010200-T1
GF00002743	TFCN1702E3373_006611-T1, TFCN1702E3373_012219-T1
GF00002744	TFCN1702E3373_010324-T1, TFCN1702E3373_009061-T1
GF00002745	TFCN1702E3373_000754-T1, TFCN1702E3373_009883-T1
GF00002746	TFCN1702E3373_012290-T1, TFCN1702E3373_008512-T1
GF00002747	TFCN1702E3373_008146-T1, TFCN1702E3373_005253-T1
GF00002748	TFCN1702E3373_006447-T1, TFCN1702E3373_003984-T1
GF00002749	TFCN1702E3373_001304-T1, TFCN1702E3373_012720-T1
GF00002750	TFCN1702E3373_011342-T1, TFCN1702E3373_000822-T1
GF00002751	TFCN1702E3373_005142-T1, TFCN1702E3373_012566-T1
GF00002752	TFCN1702E3373_000803-T1, TFCN1702E3373_011361-T1
GF00002753	TFCN1702E3373_002377-T1, TFCN1702E3373_007817-T1
GF00002754	TFCN1702E3373_013560-T1, TFCN1702E3373_001561-T1
GF00002755	TFCN1702E3373_006081-T1, TFCN1702E3373_004276-T1
GF00002756	TFCN1702E3373_008610-T1, TFCN1702E3373_013969-T1
GF00002757	TFCN1702E3373_006198-T1, TFCN1702E3373_003111-T1
GF00002758	TFCN1702E3373_002384-T1, TFCN1702E3373_007809-T1
GF00002759	TFCN1702E3373_009544-T1, TFCN1702E3373_001750-T1
GF00002760	TFCN1702E3373_004724-T1, TFCN1702E3373_009958-T1
GF00002761	TFCN1702E3373_012789-T1, TFCN1702E3373_002059-T1
GF00002762	TFCN1702E3373_006090-T1, TFCN1702E3373_004267-T1
GF00002763	TFCN1702E3373_011807-T1, TFCN1702E3373_014194-T1
GF00002764	TFCN1702E3373_008820-T1, TFCN1702E3373_002432-T1
GF00002765	TFCN1702E3373_010618-T1, TFCN1702E3373_008795-T1
GF00002766	TFCN1702E3373_004488-T1, TFCN1702E3373_012613-T1
GF00002767	TFCN1702E3373_004642-T1, TFCN1702E3373_006117-T1
GF00002768	TFCN1702E3373_004189-T1, TFCN1702E3373_004318-T1
GF00002769	TFCN1702E3373_003441-T1, TFCN1702E3373_001166-T1
GF00002770	TFCN1702E3373_008108-T1, TFCN1702E3373_005292-T1
GF00002771	TFCN1702E3373_011733-T1, TFCN1702E3373_001722-T1
GF00002772	TFCN1702E3373_011105-T1, TFCN1702E3373_005357-T1
GF00002773	TFCN1702E3373_001706-T1, TFCN1702E3373_011476-T1
GF00002774	TFCN1702E3373_002082-T1, TFCN1702E3373_008407-T1
GF00002775	TFCN1702E3373_003238-T1, TFCN1702E3373_007296-T1
GF00002776	TFCN1702E3373_003444-T1, TFCN1702E3373_001169-T1
GF00002777	TFCN1702E3373_009854-T1, TFCN1702E3373_000723-T1
GF00002778	TFCN1702E3373_012926-T1, TFCN1702E3373_006063-T1
GF00002779	TFCN1702E3373_002965-T1, TFCN1702E3373_010980-T1
GF00002780	TFCN1702E3373_011198-T1, TFCN1702E3373_011605-T1
GF00002781	TFCN1702E3373_009984-T1, TFCN1702E3373_004695-T1
GF00002782	TFCN1702E3373_010851-T1, TFCN1702E3373_004534-T1
GF00002783	TFCN1702E3373_007272-T1, TFCN1702E3373_003263-T1
GF00002784	TFCN1702E3373_007028-T1, TFCN1702E3373_001405-T1
GF00002785	TFCN1702E3373_003339-T1, TFCN1702E3373_005471-T1
GF00002786	TFCN1702E3373_007348-T1, TFCN1702E3373_002910-T1
GF00002787	TFCN1702E3373_007645-T1, TFCN1702E3373_008182-T1
GF00002788	TFCN1702E3373_014329-T1, TFCN1702E3373_011094-T1
GF00002789	TFCN1702E3373_011790-T1, TFCN1702E3373_003357-T1
GF00002790	TFCN1702E3373_001485-T1, TFCN1702E3373_007058-T1
GF00002791	TFCN1702E3373_013992-T1, TFCN1702E3373_005772-T1
GF00002792	TFCN1702E3373_007030-T1, TFCN1702E3373_001403-T1
GF00002793	TFCN1702E3373_011439-T1, TFCN1702E3373_001838-T1
GF00002794	TFCN1702E3373_014640-T1, TFCN1702E3373_010759-T1
GF00002795	TFCN1702E3373_004632-T1, TFCN1702E3373_006127-T1
GF00002796	TFCN1702E3373_001489-T1, TFCN1702E3373_007062-T1
GF00002797	TFCN1702E3373_009531-T1, TFCN1702E3373_003970-T1
GF00002798	TFCN1702E3373_013679-T1, TFCN1702E3373_004717-T1
GF00002799	TFCN1702E3373_014506-T1, TFCN1702E3373_014068-T1
GF00002800	TFCN1702E3373_013625-T1, TFCN1702E3373_000778-T1
GF00002801	TFCN1702E3373_011618-T1, TFCN1702E3373_005338-T1
GF00002802	TFCN1702E3373_013875-T1, TFCN1702E3373_012249-T1
GF00002803	TFCN1702E3373_006134-T1, TFCN1702E3373_004625-T1
GF00002804	TFCN1702E3373_002403-T1, TFCN1702E3373_012478-T1
GF00002805	TFCN1702E3373_002964-T1, TFCN1702E3373_010981-T1
GF00002806	TFCN1702E3373_010074-T1, TFCN1702E3373_000063-T1
GF00002807	TFCN1702E3373_013446-T1, TFCN1702E3373_005747-T1
GF00002808	TFCN1702E3373_010038-T1, TFCN1702E3373_005133-T1
GF00002809	TFCN1702E3373_012142-T1, TFCN1702E3373_012767-T1
GF00002810	TFCN1702E3373_011457-T1, TFCN1702E3373_001683-T1
GF00002811	TFCN1702E3373_000830-T1, TFCN1702E3373_004800-T1
GF00002812	TFCN1702E3373_003271-T1, TFCN1702E3373_005398-T1
GF00002813	TFCN1702E3373_002919-T1, TFCN1702E3373_007357-T1
GF00002814	TFCN1702E3373_004087-T1, TFCN1702E3373_010255-T1
GF00002815	TFCN1702E3373_008808-T1, TFCN1702E3373_002422-T1
GF00002816	TFCN1702E3373_003998-T1, TFCN1702E3373_006433-T1
GF00002817	TFCN1702E3373_011100-T1, TFCN1702E3373_007859-T1
GF00002818	TFCN1702E3373_007635-T1, TFCN1702E3373_008192-T1
GF00002819	TFCN1702E3373_000821-T1, TFCN1702E3373_011343-T1
GF00002820	TFCN1702E3373_006648-T1, TFCN1702E3373_003654-T1
GF00002821	TFCN1702E3373_010217-T1, TFCN1702E3373_001439-T1
GF00002822	TFCN1702E3373_014014-T1, TFCN1702E3373_014317-T1
GF00002823	TFCN1702E3373_002815-T1, TFCN1702E3373_000248-T1
GF00002824	TFCN1702E3373_013868-T1, TFCN1702E3373_012257-T1
GF00002825	TFCN1702E3373_006032-T1, TFCN1702E3373_008031-T1
GF00002826	TFCN1702E3373_003124-T1, TFCN1702E3373_006185-T1
GF00002827	TFCN1702E3373_009701-T1, TFCN1702E3373_013523-T1
GF00002828	TFCN1702E3373_001508-T1, TFCN1702E3373_010771-T1
GF00002829	TFCN1702E3373_002654-T1, TFCN1702E3373_014056-T1
GF00002830	TFCN1702E3373_007053-T1, TFCN1702E3373_001480-T1
GF00002831	TFCN1702E3373_003420-T1, TFCN1702E3373_001145-T1
GF00002832	TFCN1702E3373_001329-T1, TFCN1702E3373_009394-T1
GF00002833	TFCN1702E3373_011946-T1, TFCN1702E3373_013703-T1
GF00002834	TFCN1702E3373_013386-T1, TFCN1702E3373_011654-T1
GF00002835	TFCN1702E3373_008601-T1, TFCN1702E3373_013979-T1
GF00002836	TFCN1702E3373_004152-T1, TFCN1702E3373_004356-T1
GF00002837	TFCN1702E3373_002562-T1, TFCN1702E3373_010944-T1
GF00002838	TFCN1702E3373_004076-T1, TFCN1702E3373_010245-T1
GF00002839	TFCN1702E3373_004501-T1, TFCN1702E3373_014382-T1
GF00002840	TFCN1702E3373_008153-T1, TFCN1702E3373_005246-T1
GF00002841	TFCN1702E3373_008653-T1, TFCN1702E3373_010156-T1
GF00002842	TFCN1702E3373_008313-T1, TFCN1702E3373_010507-T1
GF00002843	TFCN1702E3373_001604-T1, TFCN1702E3373_009350-T1
GF00002844	TFCN1702E3373_011298-T1, TFCN1702E3373_008240-T1
GF00002845	TFCN1702E3373_006612-T1, TFCN1702E3373_012218-T1
GF00002846	TFCN1702E3373_009621-T1, TFCN1702E3373_002513-T1
GF00002847	TFCN1702E3373_006641-T1, TFCN1702E3373_003648-T1
GF00002848	TFCN1702E3373_004731-T1, TFCN1702E3373_009963-T1
GF00002849	TFCN1702E3373_000205-T1, TFCN1702E3373_002859-T1
GF00002850	TFCN1702E3373_010992-T1, TFCN1702E3373_002953-T1
GF00002851	TFCN1702E3373_013344-T1, TFCN1702E3373_000587-T1
GF00002852	TFCN1702E3373_008785-T1, TFCN1702E3373_010607-T1
GF00002853	TFCN1702E3373_004173-T1, TFCN1702E3373_004334-T1
GF00002854	TFCN1702E3373_001857-T1, TFCN1702E3373_011418-T1
GF00002855	TFCN1702E3373_009186-T1, TFCN1702E3373_013745-T1
GF00002856	TFCN1702E3373_013883-T1, TFCN1702E3373_003539-T1
GF00002857	TFCN1702E3373_011095-T1, TFCN1702E3373_014330-T1
GF00002858	TFCN1702E3373_007748-T1, TFCN1702E3373_012963-T1
GF00002859	TFCN1702E3373_011426-T1, TFCN1702E3373_001851-T1
GF00002860	TFCN1702E3373_009373-T1, TFCN1702E3373_001581-T1
GF00002861	TFCN1702E3373_012118-T1, TFCN1702E3373_008043-T1
GF00002862	TFCN1702E3373_002224-T1, TFCN1702E3373_010262-T1
GF00002863	TFCN1702E3373_010901-T1, TFCN1702E3373_009013-T1
GF00002864	TFCN1702E3373_000168-T1, TFCN1702E3373_006971-T1
GF00002865	TFCN1702E3373_008692-T1, TFCN1702E3373_013790-T1
GF00002866	TFCN1702E3373_014394-T1, TFCN1702E3373_006543-T1
GF00002867	TFCN1702E3373_005353-T1, TFCN1702E3373_014483-T1
GF00002868	TFCN1702E3373_008662-T1, TFCN1702E3373_010146-T1
GF00002869	TFCN1702E3373_013486-T1, TFCN1702E3373_013263-T1
GF00002870	TFCN1702E3373_000835-T1, TFCN1702E3373_004795-T1
GF00002871	TFCN1702E3373_003795-T1, TFCN1702E3373_007501-T1
GF00002872	TFCN1702E3373_009598-T1, TFCN1702E3373_002536-T1
GF00002873	TFCN1702E3373_013935-T1, TFCN1702E3373_005734-T1
GF00002874	TFCN1702E3373_012850-T1, TFCN1702E3373_013602-T1
GF00002875	TFCN1702E3373_001855-T1, TFCN1702E3373_011422-T1
GF00002876	TFCN1702E3373_007083-T1, TFCN1702E3373_008219-T1
GF00002877	TFCN1702E3373_003982-T1, TFCN1702E3373_006450-T1
GF00002878	TFCN1702E3373_002347-T1, TFCN1702E3373_007848-T1
