	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00002608	TFCN1702E3373_012009-T1	DBVPG3775_004272-T1
GF00002609	TFCN1702E3373_012010-T1	DBVPG3775_004273-T1
GF00002610	TFCN1702E3373_012011-T1	DBVPG3775_004274-T1
GF00002611	TFCN1702E3373_002736-T1	DBVPG3775_004275-T1
GF00002612	TFCN1702E3373_002740-T1	DBVPG3775_004278-T1
GF00002613	TFCN1702E3373_002741-T1	DBVPG3775_004279-T1
GF00002614	TFCN1702E3373_012018-T1	DBVPG3775_004280-T1
GF00002615	TFCN1702E3373_002743-T1	DBVPG3775_004281-T1
GF00002616	TFCN1702E3373_012020-T1	DBVPG3775_004282-T1
GF00002617	TFCN1702E3373_002745-T1	DBVPG3775_004283-T1
GF00002618	TFCN1702E3373_002746-T1	DBVPG3775_004284-T1
GF00002619	TFCN1702E3373_002747-T1	DBVPG3775_004285-T1
GF00002620	TFCN1702E3373_002748-T1	DBVPG3775_004286-T1
GF00002621	TFCN1702E3373_003345-T1	DBVPG3775_005033-T1
GF00002622	TFCN1702E3373_002819-T1	
GF00002623	TFCN1702E3373_002866-T1	DBVPG3775_001335-T1
GF00002624	TFCN1702E3373_007302-T1	DBVPG3775_001333-T1
GF00002625	TFCN1702E3373_007303-T1	DBVPG3775_001332-T1
GF00002626	TFCN1702E3373_002871-T1	DBVPG3775_001331-T1
GF00002627	TFCN1702E3373_002872-T1	DBVPG3775_001330-T1
GF00002628	TFCN1702E3373_007308-T1	DBVPG3775_001327-T1
GF00002629	TFCN1702E3373_007309-T1	DBVPG3775_001326-T1
GF00002630	TFCN1702E3373_002876-T1	DBVPG3775_001325-T1
GF00002631	TFCN1702E3373_002877-T1	DBVPG3775_001324-T1
GF00002632	TFCN1702E3373_002878-T1	DBVPG3775_001323-T1
GF00002633	TFCN1702E3373_007313-T1	DBVPG3775_001322-T1
GF00002634	TFCN1702E3373_002881-T1	DBVPG3775_001318-T1
GF00002635	TFCN1702E3373_007317-T1	DBVPG3775_001317-T1
GF00002636	TFCN1702E3373_002883-T1	DBVPG3775_001316-T1
GF00002637	TFCN1702E3373_002884-T1	DBVPG3775_001315-T1
GF00002638	TFCN1702E3373_002888-T1	DBVPG3775_001309-T1
GF00002639	TFCN1702E3373_007325-T1	DBVPG3775_001308-T1
GF00002640	TFCN1702E3373_007326-T1	DBVPG3775_001307-T1
GF00002641	TFCN1702E3373_007329-T1	DBVPG3775_001304-T1
GF00002642	TFCN1702E3373_002893-T1	DBVPG3775_001303-T1
GF00002643	TFCN1702E3373_007331-T1	DBVPG3775_001302-T1
GF00002644	TFCN1702E3373_007332-T1	DBVPG3775_001301-T1
GF00002645	TFCN1702E3373_007333-T1	DBVPG3775_001300-T1
GF00002646	TFCN1702E3373_007334-T1	DBVPG3775_001299-T1
GF00002647	TFCN1702E3373_007336-T1	DBVPG3775_001297-T1
GF00002648	TFCN1702E3373_006081-T1	DBVPG3775_003481-T1
GF00002649	TFCN1702E3373_002901-T1	DBVPG3775_001295-T1
GF00002650	TFCN1702E3373_007339-T1	DBVPG3775_001294-T1
GF00002651	TFCN1702E3373_002903-T1	DBVPG3775_001293-T1
GF00002652	TFCN1702E3373_002904-T1	DBVPG3775_001292-T1
GF00002653	TFCN1702E3373_007342-T1	DBVPG3775_001291-T1
GF00002654	TFCN1702E3373_007343-T1	DBVPG3775_001290-T1
GF00002655	TFCN1702E3373_002907-T1	DBVPG3775_001289-T1
GF00002656	TFCN1702E3373_007349-T1	DBVPG3775_001282-T1
GF00002657	TFCN1702E3373_002912-T1	DBVPG3775_001281-T1
GF00002658	TFCN1702E3373_007352-T1	DBVPG3775_001278-T1
GF00002659	TFCN1702E3373_007353-T1	DBVPG3775_001277-T1
GF00002660	TFCN1702E3373_009835-T1	DBVPG3775_002169-T1
GF00002661	TFCN1702E3373_007354-T1	DBVPG3775_001276-T1
GF00002662	TFCN1702E3373_007355-T1	DBVPG3775_001275-T1
GF00002663	TFCN1702E3373_007356-T1	DBVPG3775_001274-T1
GF00002664	TFCN1702E3373_002919-T1	DBVPG3775_001273-T1
GF00002665	TFCN1702E3373_002920-T1	DBVPG3775_001272-T1
GF00002666	TFCN1702E3373_012680-T1	DBVPG3775_004805-T1
GF00002667	TFCN1702E3373_007359-T1	DBVPG3775_001271-T1
GF00002668	TFCN1702E3373_007360-T1	DBVPG3775_001269-T1
GF00002669	TFCN1702E3373_007361-T1	DBVPG3775_001268-T1
GF00002670	TFCN1702E3373_007362-T1	DBVPG3775_001267-T1
GF00002671	TFCN1702E3373_002926-T1	DBVPG3775_001265-T1
GF00002672	TFCN1702E3373_007368-T1	DBVPG3775_001259-T1
GF00002673	TFCN1702E3373_007369-T1	DBVPG3775_001258-T1
GF00002674	TFCN1702E3373_007370-T1	DBVPG3775_001257-T1
GF00002675	TFCN1702E3373_002935-T1	DBVPG3775_001254-T1
GF00002676	TFCN1702E3373_002936-T1	DBVPG3775_001253-T1
GF00002677	TFCN1702E3373_002937-T1	DBVPG3775_001252-T1
GF00002678	TFCN1702E3373_002939-T1	DBVPG3775_001250-T1
GF00002679	TFCN1702E3373_002940-T1	DBVPG3775_001249-T1
GF00002680	TFCN1702E3373_011002-T1	DBVPG3775_001248-T1
GF00002681	TFCN1702E3373_002942-T1	DBVPG3775_001247-T1
GF00002682	TFCN1702E3373_002945-T1	DBVPG3775_001244-T1
GF00002683	TFCN1702E3373_010998-T1	DBVPG3775_001242-T1
GF00002684	TFCN1702E3373_002948-T1	DBVPG3775_001240-T1
GF00002685	TFCN1702E3373_002949-T1	DBVPG3775_001239-T1
GF00002686	TFCN1702E3373_010994-T1	DBVPG3775_001238-T1
GF00002687	TFCN1702E3373_010993-T1	DBVPG3775_001236-T1
GF00002688	TFCN1702E3373_002953-T1	DBVPG3775_001235-T1
GF00002689	TFCN1702E3373_002954-T1	DBVPG3775_001234-T1
GF00002690	TFCN1702E3373_002955-T1	DBVPG3775_001233-T1
GF00002691	TFCN1702E3373_002956-T1	DBVPG3775_001232-T1
GF00002692	TFCN1702E3373_002957-T1	DBVPG3775_001231-T1
GF00002693	TFCN1702E3373_007608-T1	DBVPG3775_004609-T1
GF00002694	TFCN1702E3373_010986-T1	DBVPG3775_001229-T1
GF00002695	TFCN1702E3373_002960-T1	DBVPG3775_001228-T1
GF00002696	TFCN1702E3373_002961-T1	DBVPG3775_001227-T1
GF00002697	TFCN1702E3373_002962-T1	DBVPG3775_001226-T1
GF00002698	TFCN1702E3373_010982-T1	DBVPG3775_001225-T1
GF00002699	TFCN1702E3373_010981-T1	DBVPG3775_001224-T1
GF00002700	TFCN1702E3373_002965-T1	DBVPG3775_001223-T1
GF00002701	TFCN1702E3373_002966-T1	DBVPG3775_001222-T1
GF00002702	TFCN1702E3373_002967-T1	DBVPG3775_001221-T1
GF00002703	TFCN1702E3373_002968-T1	DBVPG3775_001220-T1
GF00002704	TFCN1702E3373_002969-T1	DBVPG3775_001219-T1
GF00002705	TFCN1702E3373_002970-T1	DBVPG3775_001218-T1
GF00002706	TFCN1702E3373_010974-T1	DBVPG3775_001217-T1
GF00002707	TFCN1702E3373_010971-T1	DBVPG3775_001212-T1
GF00002708	TFCN1702E3373_002977-T1	DBVPG3775_001211-T1
GF00002709	TFCN1702E3373_010831-T1	DBVPG3775_003590-T1
GF00002710	TFCN1702E3373_010830-T1	DBVPG3775_003591-T1
GF00002711	TFCN1702E3373_003000-T1	DBVPG3775_003592-T1
GF00002712	TFCN1702E3373_010828-T1	DBVPG3775_003593-T1
GF00002713	TFCN1702E3373_003002-T1	DBVPG3775_003594-T1
GF00002714	TFCN1702E3373_003005-T1	DBVPG3775_003597-T1
GF00002715	TFCN1702E3373_003006-T1	DBVPG3775_003598-T1
GF00002716	TFCN1702E3373_010820-T1	DBVPG3775_003603-T1
GF00002717	TFCN1702E3373_010819-T1	DBVPG3775_003604-T1
GF00002718	TFCN1702E3373_003013-T1	DBVPG3775_003605-T1
GF00002719	TFCN1702E3373_003016-T1	DBVPG3775_003608-T1
GF00002720	TFCN1702E3373_003018-T1	DBVPG3775_003610-T1
GF00002721	TFCN1702E3373_003019-T1	DBVPG3775_003611-T1
GF00002722	TFCN1702E3373_003021-T1	DBVPG3775_003613-T1
GF00002723	TFCN1702E3373_003022-T1	DBVPG3775_003614-T1
GF00002724	TFCN1702E3373_012297-T1	DBVPG3775_003617-T1
GF00002725	TFCN1702E3373_003026-T1	DBVPG3775_003619-T1
GF00002726	TFCN1702E3373_003027-T1	DBVPG3775_003620-T1
GF00002727	TFCN1702E3373_012302-T1	DBVPG3775_003621-T1
GF00002728	TFCN1702E3373_003029-T1	DBVPG3775_003622-T1
GF00002729	TFCN1702E3373_003030-T1	DBVPG3775_003623-T1
GF00002730	TFCN1702E3373_003031-T1	DBVPG3775_003624-T1
GF00002731	TFCN1702E3373_003032-T1	DBVPG3775_003625-T1
GF00002732	TFCN1702E3373_003033-T1	DBVPG3775_003626-T1
GF00002733	TFCN1702E3373_012308-T1	DBVPG3775_003627-T1
GF00002734	TFCN1702E3373_012309-T1	DBVPG3775_003628-T1
GF00002735	TFCN1702E3373_003036-T1	DBVPG3775_003629-T1
GF00002736	TFCN1702E3373_003037-T1	DBVPG3775_003630-T1
GF00002737	TFCN1702E3373_003038-T1	DBVPG3775_003631-T1
GF00002738	TFCN1702E3373_003039-T1	DBVPG3775_003633-T1
GF00002739	TFCN1702E3373_012314-T1	DBVPG3775_003634-T1
GF00002740	TFCN1702E3373_003042-T1	DBVPG3775_003636-T1
GF00002741	TFCN1702E3373_003043-T1	DBVPG3775_003637-T1
GF00002742	TFCN1702E3373_006265-T1	DBVPG3775_003640-T1
GF00002743	TFCN1702E3373_003053-T1	DBVPG3775_003647-T1
GF00002744	TFCN1702E3373_006256-T1	DBVPG3775_003648-T1
GF00002745	TFCN1702E3373_003058-T1	DBVPG3775_003654-T1
GF00002746	TFCN1702E3373_003060-T1	DBVPG3775_003656-T1
GF00002747	TFCN1702E3373_003062-T1	DBVPG3775_003658-T1
GF00002748	TFCN1702E3373_003063-T1	DBVPG3775_003659-T1
GF00002749	TFCN1702E3373_006245-T1	DBVPG3775_003660-T1
GF00002750	TFCN1702E3373_003065-T1	DBVPG3775_003661-T1
GF00002751	TFCN1702E3373_006243-T1	DBVPG3775_003662-T1
GF00002752	TFCN1702E3373_003067-T1	DBVPG3775_003663-T1
GF00002753	TFCN1702E3373_003069-T1	DBVPG3775_003665-T1
GF00002754	TFCN1702E3373_006239-T1	DBVPG3775_003666-T1
GF00002755	TFCN1702E3373_003071-T1	DBVPG3775_003667-T1
GF00002756	TFCN1702E3373_006236-T1	DBVPG3775_003669-T1
GF00002757	TFCN1702E3373_003074-T1	DBVPG3775_003670-T1
GF00002758	TFCN1702E3373_006233-T1	DBVPG3775_003673-T1
GF00002759	TFCN1702E3373_003080-T1	DBVPG3775_003676-T1
GF00002760	TFCN1702E3373_003083-T1	DBVPG3775_003678-T1
GF00002761	TFCN1702E3373_006227-T1	DBVPG3775_003679-T1
GF00002762	TFCN1702E3373_003087-T1	DBVPG3775_003682-T1
GF00002763	TFCN1702E3373_006222-T1	DBVPG3775_003683-T1
GF00002764	TFCN1702E3373_006217-T1	DBVPG3775_006695-T1
GF00002765	TFCN1702E3373_003096-T1	DBVPG3775_006697-T1
GF00002766	TFCN1702E3373_003099-T1	DBVPG3775_006702-T1
GF00002767	TFCN1702E3373_006209-T1	DBVPG3775_006703-T1
GF00002768	TFCN1702E3373_003101-T1	DBVPG3775_006704-T1
GF00002769	TFCN1702E3373_006207-T1	DBVPG3775_006705-T1
GF00002770	TFCN1702E3373_007520-T1	DBVPG3775_001767-T1
GF00002771	TFCN1702E3373_003103-T1	DBVPG3775_006706-T1
GF00002772	TFCN1702E3373_003104-T1	DBVPG3775_006707-T1
GF00002773	TFCN1702E3373_006204-T1	DBVPG3775_006708-T1
GF00002774	TFCN1702E3373_006202-T1	DBVPG3775_006710-T1
GF00002775	TFCN1702E3373_003108-T1	DBVPG3775_006711-T1
GF00002776	TFCN1702E3373_006200-T1	DBVPG3775_006712-T1
GF00002777	TFCN1702E3373_006199-T1	DBVPG3775_006713-T1
GF00002778	TFCN1702E3373_003111-T1	DBVPG3775_006714-T1
GF00002779	TFCN1702E3373_003112-T1	DBVPG3775_006715-T1
GF00002780	TFCN1702E3373_003113-T1	DBVPG3775_006716-T1
GF00002781	TFCN1702E3373_003114-T1	DBVPG3775_006717-T1
GF00002782	TFCN1702E3373_006194-T1	DBVPG3775_006718-T1
GF00002783	TFCN1702E3373_003116-T1	DBVPG3775_006719-T1
GF00002784	TFCN1702E3373_003117-T1	DBVPG3775_006720-T1
GF00002785	TFCN1702E3373_003118-T1	DBVPG3775_006721-T1
GF00002786	TFCN1702E3373_006189-T1	DBVPG3775_006723-T1
GF00002787	TFCN1702E3373_003123-T1	DBVPG3775_006727-T1
GF00002788	TFCN1702E3373_006185-T1	DBVPG3775_006728-T1
GF00002789	TFCN1702E3373_006184-T1	DBVPG3775_006729-T1
GF00002790	TFCN1702E3373_006183-T1	DBVPG3775_006730-T1
GF00002791	TFCN1702E3373_003127-T1	DBVPG3775_006731-T1
GF00002792	TFCN1702E3373_006181-T1	DBVPG3775_006732-T1
GF00002793	TFCN1702E3373_006180-T1	DBVPG3775_006733-T1
GF00002794	TFCN1702E3373_003130-T1	DBVPG3775_006734-T1
GF00002795	TFCN1702E3373_003134-T1	DBVPG3775_006740-T1
GF00002796	TFCN1702E3373_006173-T1	DBVPG3775_006742-T1
GF00002797	TFCN1702E3373_009285-T1	DBVPG3775_002882-T1
GF00002798	TFCN1702E3373_009284-T1	DBVPG3775_002883-T1
GF00002799	TFCN1702E3373_003141-T1	DBVPG3775_002884-T1
GF00002800	TFCN1702E3373_003143-T1	DBVPG3775_002886-T1
GF00002801	TFCN1702E3373_009280-T1	DBVPG3775_002887-T1
GF00002802	TFCN1702E3373_003145-T1	DBVPG3775_002888-T1
GF00002803	TFCN1702E3373_003147-T1	DBVPG3775_002891-T1
GF00002804	TFCN1702E3373_012247-T1	DBVPG3775_004699-T1
GF00002805	TFCN1702E3373_009273-T1	DBVPG3775_002893-T1
GF00002806	TFCN1702E3373_009270-T1	DBVPG3775_002897-T1
GF00002807	TFCN1702E3373_003155-T1	DBVPG3775_002899-T1
GF00002808	TFCN1702E3373_009266-T1	DBVPG3775_002902-T1
GF00002809	TFCN1702E3373_003159-T1	DBVPG3775_002905-T1
GF00002810	TFCN1702E3373_003160-T1	DBVPG3775_002906-T1
GF00002811	TFCN1702E3373_003164-T1	DBVPG3775_002909-T1
GF00002812	TFCN1702E3373_003165-T1	DBVPG3775_002910-T1
GF00002813	TFCN1702E3373_009255-T1	DBVPG3775_002911-T1
GF00002814	TFCN1702E3373_009254-T1	DBVPG3775_002912-T1
GF00002815	TFCN1702E3373_009253-T1	DBVPG3775_002913-T1
GF00002816	TFCN1702E3373_003170-T1	DBVPG3775_002915-T1
GF00002817	TFCN1702E3373_006684-T1	DBVPG3775_002813-T1
GF00002818	TFCN1702E3373_009248-T1	DBVPG3775_002918-T1
GF00002819	TFCN1702E3373_008304-T1	DBVPG3775_005655-T1
GF00002820	TFCN1702E3373_003175-T1	DBVPG3775_002920-T1
GF00002821	TFCN1702E3373_009245-T1	DBVPG3775_002921-T1
GF00002822	TFCN1702E3373_003179-T1	DBVPG3775_002924-T1
GF00002823	TFCN1702E3373_003181-T1	DBVPG3775_002926-T1
GF00002824	TFCN1702E3373_003182-T1	DBVPG3775_002927-T1
GF00002825	TFCN1702E3373_003184-T1	DBVPG3775_002929-T1
GF00002826	TFCN1702E3373_009951-T1	DBVPG3775_002931-T1
GF00002827	TFCN1702E3373_009950-T1	DBVPG3775_002933-T1
GF00002828	TFCN1702E3373_009945-T1	DBVPG3775_002938-T1
GF00002829	TFCN1702E3373_003195-T1	DBVPG3775_002939-T1
GF00002830	TFCN1702E3373_003196-T1	DBVPG3775_002940-T1
GF00002831	TFCN1702E3373_009938-T1	DBVPG3775_002945-T1
GF00002832	TFCN1702E3373_003205-T1	DBVPG3775_002949-T1
GF00002833	TFCN1702E3373_003206-T1	DBVPG3775_002950-T1
GF00002834	TFCN1702E3373_008418-T1	DBVPG3775_004772-T1
GF00002835	TFCN1702E3373_003208-T1	DBVPG3775_002952-T1
GF00002836	TFCN1702E3373_003209-T1	DBVPG3775_002953-T1
GF00002837	TFCN1702E3373_009929-T1	DBVPG3775_002954-T1
GF00002838	TFCN1702E3373_009928-T1	DBVPG3775_002955-T1
GF00002839	TFCN1702E3373_003212-T1	DBVPG3775_002956-T1
GF00002840	TFCN1702E3373_003213-T1	DBVPG3775_002957-T1
GF00002841	TFCN1702E3373_003214-T1	DBVPG3775_002958-T1
GF00002842	TFCN1702E3373_003215-T1	DBVPG3775_002959-T1
GF00002843	TFCN1702E3373_009923-T1	DBVPG3775_002960-T1
GF00002844	TFCN1702E3373_009922-T1	DBVPG3775_002961-T1
GF00002845	TFCN1702E3373_003218-T1	DBVPG3775_002962-T1
GF00002846	TFCN1702E3373_003220-T1	DBVPG3775_002964-T1
GF00002847	TFCN1702E3373_003222-T1	DBVPG3775_002966-T1
GF00002848	TFCN1702E3373_009915-T1	DBVPG3775_002967-T1
GF00002849	TFCN1702E3373_003225-T1	DBVPG3775_002969-T1
GF00002850	TFCN1702E3373_009913-T1	DBVPG3775_002970-T1
GF00002851	TFCN1702E3373_003227-T1	DBVPG3775_002971-T1
GF00002852	TFCN1702E3373_003228-T1	DBVPG3775_002972-T1
GF00002853	TFCN1702E3373_009910-T1	DBVPG3775_002973-T1
GF00002854	TFCN1702E3373_003230-T1	DBVPG3775_002974-T1
GF00002855	TFCN1702E3373_003232-T1	DBVPG3775_002976-T1
GF00002856	TFCN1702E3373_011092-T1	DBVPG3775_007459-T1
GF00002857	TFCN1702E3373_003238-T1	DBVPG3775_002980-T1
GF00002858	TFCN1702E3373_003239-T1	DBVPG3775_002981-T1
GF00002859	TFCN1702E3373_007294-T1	DBVPG3775_002982-T1
GF00002860	TFCN1702E3373_003241-T1	DBVPG3775_002983-T1
GF00002861	TFCN1702E3373_003242-T1	DBVPG3775_002984-T1
GF00002862	TFCN1702E3373_003247-T1	DBVPG3775_002989-T1
GF00002863	TFCN1702E3373_003248-T1	DBVPG3775_002990-T1
GF00002864	TFCN1702E3373_003251-T1	DBVPG3775_002993-T1
GF00002865	TFCN1702E3373_003254-T1	DBVPG3775_002996-T1
GF00002866	TFCN1702E3373_010861-T1	DBVPG3775_006562-T1
GF00002867	TFCN1702E3373_007276-T1	DBVPG3775_003001-T1
GF00002868	TFCN1702E3373_007274-T1	DBVPG3775_003004-T1
GF00002869	TFCN1702E3373_003264-T1	DBVPG3775_003006-T1
GF00002870	TFCN1702E3373_007268-T1	DBVPG3775_003009-T1
GF00002871	TFCN1702E3373_005395-T1	DBVPG3775_004952-T1
GF00002872	TFCN1702E3373_003269-T1	DBVPG3775_004953-T1
GF00002873	TFCN1702E3373_005398-T1	DBVPG3775_004955-T1
GF00002874	TFCN1702E3373_003275-T1	DBVPG3775_004959-T1
GF00002875	TFCN1702E3373_003276-T1	DBVPG3775_004967-T1
GF00002876	TFCN1702E3373_005414-T1	DBVPG3775_004973-T1
GF00002877	TFCN1702E3373_005415-T1	DBVPG3775_004974-T1
GF00002878	TFCN1702E3373_003286-T1	DBVPG3775_004975-T1
GF00002879	TFCN1702E3373_003287-T1	DBVPG3775_004976-T1
GF00002880	TFCN1702E3373_003968-T1	DBVPG3775_001388-T1
GF00002881	TFCN1702E3373_005422-T1	DBVPG3775_004978-T1
GF00002882	TFCN1702E3373_003290-T1	DBVPG3775_004979-T1
GF00002883	TFCN1702E3373_005424-T1	DBVPG3775_004980-T1
GF00002884	TFCN1702E3373_003295-T1	DBVPG3775_004983-T1
GF00002885	TFCN1702E3373_005427-T1	DBVPG3775_004984-T1
GF00002886	TFCN1702E3373_005428-T1	DBVPG3775_004985-T1
GF00002887	TFCN1702E3373_005431-T1	DBVPG3775_004988-T1
GF00002888	TFCN1702E3373_003300-T1	DBVPG3775_004990-T1
GF00002889	TFCN1702E3373_005460-T1	DBVPG3775_005016-T1
GF00002890	TFCN1702E3373_005459-T1	DBVPG3775_005015-T1
GF00002891	TFCN1702E3373_005454-T1	DBVPG3775_005011-T1
GF00002892	TFCN1702E3373_003311-T1	DBVPG3775_005009-T1
GF00002893	TFCN1702E3373_005451-T1	DBVPG3775_005008-T1
GF00002894	TFCN1702E3373_005450-T1	DBVPG3775_005007-T1
GF00002895	TFCN1702E3373_005448-T1	DBVPG3775_005005-T1
GF00002896	TFCN1702E3373_005447-T1	DBVPG3775_005004-T1
GF00002897	TFCN1702E3373_003317-T1	DBVPG3775_005003-T1
GF00002898	TFCN1702E3373_003319-T1	DBVPG3775_005000-T1
GF00002899	TFCN1702E3373_005442-T1	DBVPG3775_004999-T1
GF00002900	TFCN1702E3373_005440-T1	DBVPG3775_004997-T1
GF00002901	TFCN1702E3373_005439-T1	DBVPG3775_004996-T1
GF00002902	TFCN1702E3373_003324-T1	DBVPG3775_004995-T1
GF00002903	TFCN1702E3373_005437-T1	DBVPG3775_004994-T1
GF00002904	TFCN1702E3373_003326-T1	DBVPG3775_004993-T1
GF00002905	TFCN1702E3373_005435-T1	DBVPG3775_004992-T1
GF00002906	TFCN1702E3373_005434-T1	DBVPG3775_004991-T1
GF00002907	TFCN1702E3373_005462-T1	DBVPG3775_005018-T1
GF00002908	TFCN1702E3373_003331-T1	DBVPG3775_005019-T1
GF00002909	TFCN1702E3373_005467-T1	DBVPG3775_005023-T1
GF00002910	TFCN1702E3373_003336-T1	DBVPG3775_005024-T1
GF00002911	TFCN1702E3373_005469-T1	DBVPG3775_005025-T1
GF00002912	TFCN1702E3373_003339-T1	DBVPG3775_005027-T1
GF00002913	TFCN1702E3373_003341-T1	DBVPG3775_005029-T1
GF00002914	TFCN1702E3373_005474-T1	DBVPG3775_005030-T1
GF00002915	TFCN1702E3373_005475-T1	DBVPG3775_005031-T1
GF00002916	TFCN1702E3373_005476-T1	DBVPG3775_005032-T1
GF00002917	TFCN1702E3373_003347-T1	DBVPG3775_005035-T1
GF00002918	TFCN1702E3373_005480-T1	DBVPG3775_005036-T1
GF00002919	TFCN1702E3373_005481-T1	DBVPG3775_005037-T1
GF00002920	TFCN1702E3373_005484-T1	DBVPG3775_005040-T1
GF00002921	TFCN1702E3373_003354-T1	DBVPG3775_005042-T1
GF00002922	TFCN1702E3373_003357-T1	DBVPG3775_003687-T1
GF00002923	TFCN1702E3373_003360-T1	DBVPG3775_003692-T1
GF00002924	TFCN1702E3373_011783-T1	DBVPG3775_003693-T1
GF00002925	TFCN1702E3373_003362-T1	DBVPG3775_003694-T1
GF00002926	TFCN1702E3373_003363-T1	DBVPG3775_003695-T1
GF00002927	TFCN1702E3373_003366-T1	DBVPG3775_003700-T1
GF00002928	TFCN1702E3373_003367-T1	DBVPG3775_003701-T1
GF00002929	TFCN1702E3373_003368-T1	DBVPG3775_003702-T1
GF00002930	TFCN1702E3373_011773-T1	DBVPG3775_003705-T1
GF00002931	TFCN1702E3373_003378-T1	DBVPG3775_003710-T1
GF00002932	TFCN1702E3373_011766-T1	DBVPG3775_003712-T1
GF00002933	TFCN1702E3373_003381-T1	DBVPG3775_003713-T1
GF00002934	TFCN1702E3373_003382-T1	DBVPG3775_003714-T1
GF00002935	TFCN1702E3373_003383-T1	DBVPG3775_003715-T1
GF00002936	TFCN1702E3373_003384-T1	DBVPG3775_003716-T1
GF00002937	TFCN1702E3373_003514-T1	DBVPG3775_001560-T1
GF00002938	TFCN1702E3373_010457-T1	DBVPG3775_001561-T1
GF00002939	TFCN1702E3373_003516-T1	DBVPG3775_001562-T1
GF00002940	TFCN1702E3373_003517-T1	DBVPG3775_001563-T1
GF00002941	TFCN1702E3373_010453-T1	DBVPG3775_001566-T1
GF00002942	TFCN1702E3373_010452-T1	DBVPG3775_001567-T1
GF00002943	TFCN1702E3373_003521-T1	DBVPG3775_001568-T1
GF00002944	TFCN1702E3373_003522-T1	DBVPG3775_001569-T1
GF00002945	TFCN1702E3373_003523-T1	DBVPG3775_001570-T1
GF00002946	TFCN1702E3373_010448-T1	DBVPG3775_001571-T1
GF00002947	TFCN1702E3373_013896-T1	DBVPG3775_001575-T1
GF00002948	TFCN1702E3373_013894-T1	DBVPG3775_001577-T1
GF00002949	TFCN1702E3373_013893-T1	DBVPG3775_001578-T1
GF00002950	TFCN1702E3373_013892-T1	DBVPG3775_001579-T1
GF00002951	TFCN1702E3373_013891-T1	DBVPG3775_001580-T1
GF00002952	TFCN1702E3373_013890-T1	DBVPG3775_001581-T1
GF00002953	TFCN1702E3373_003533-T1	DBVPG3775_001582-T1
GF00002954	TFCN1702E3373_013888-T1	DBVPG3775_001583-T1
GF00002955	TFCN1702E3373_003538-T1	DBVPG3775_001587-T1
GF00002956	TFCN1702E3373_013883-T1	DBVPG3775_001588-T1
GF00002957	TFCN1702E3373_003541-T1	DBVPG3775_001590-T1
GF00002958	TFCN1702E3373_011859-T1	DBVPG3775_001592-T1
GF00002959	TFCN1702E3373_003544-T1	DBVPG3775_001593-T1
GF00002960	TFCN1702E3373_003545-T1	DBVPG3775_001594-T1
GF00002961	TFCN1702E3373_003547-T1	DBVPG3775_001596-T1
GF00002962	TFCN1702E3373_011865-T1	DBVPG3775_001598-T1
GF00002963	TFCN1702E3373_003550-T1	DBVPG3775_001599-T1
GF00002964	TFCN1702E3373_003551-T1	DBVPG3775_001600-T1
GF00002965	TFCN1702E3373_011868-T1	DBVPG3775_001601-T1
GF00002966	TFCN1702E3373_011871-T1	DBVPG3775_001604-T1
GF00002967	TFCN1702E3373_011874-T1	DBVPG3775_001607-T1
GF00002968	TFCN1702E3373_011875-T1	DBVPG3775_001608-T1
GF00002969	TFCN1702E3373_003559-T1	DBVPG3775_001609-T1
GF00002970	TFCN1702E3373_003562-T1	DBVPG3775_001612-T1
GF00002971	TFCN1702E3373_003563-T1	DBVPG3775_001613-T1
GF00002972	TFCN1702E3373_003564-T1	DBVPG3775_001614-T1
GF00002973	TFCN1702E3373_003565-T1	DBVPG3775_001615-T1
GF00002974	TFCN1702E3373_011884-T1	DBVPG3775_001617-T1
GF00002975	TFCN1702E3373_003571-T1	DBVPG3775_001620-T1
GF00002976	TFCN1702E3373_003572-T1	DBVPG3775_001621-T1
GF00002977	TFCN1702E3373_003575-T1	DBVPG3775_001624-T1
GF00002978	TFCN1702E3373_003576-T1	DBVPG3775_001625-T1
GF00002979	TFCN1702E3373_003577-T1	DBVPG3775_001626-T1
GF00002980	TFCN1702E3373_003578-T1	DBVPG3775_001627-T1
GF00002981	TFCN1702E3373_003579-T1	DBVPG3775_001628-T1
GF00002982	TFCN1702E3373_011043-T1	DBVPG3775_001631-T1
GF00002983	TFCN1702E3373_003584-T1	DBVPG3775_001633-T1
GF00002984	TFCN1702E3373_011039-T1	DBVPG3775_001634-T1
GF00002985	TFCN1702E3373_003586-T1	DBVPG3775_001635-T1
GF00002986	TFCN1702E3373_003587-T1	DBVPG3775_001636-T1
GF00002987	TFCN1702E3373_003588-T1	DBVPG3775_001637-T1
GF00002988	TFCN1702E3373_003589-T1	DBVPG3775_001638-T1
GF00002989	TFCN1702E3373_003591-T1	DBVPG3775_005450-T1
GF00002990	TFCN1702E3373_003593-T1	DBVPG3775_005448-T1
GF00002991	TFCN1702E3373_003594-T1	DBVPG3775_005447-T1
GF00002992	TFCN1702E3373_003595-T1	DBVPG3775_005446-T1
GF00002993	TFCN1702E3373_003597-T1	DBVPG3775_005444-T1
GF00002994	TFCN1702E3373_003598-T1	DBVPG3775_005443-T1
