	Rhodotorula_mucilaginosa_DBVPG_3855.cds.fa
GF00002960	DBVPG3855_006726-T1, DBVPG3855_005812-T1
GF00002961	DBVPG3855_013535-T1, DBVPG3855_013563-T1
GF00002962	DBVPG3855_003278-T1, DBVPG3855_004891-T1
GF00002963	DBVPG3855_014344-T1, DBVPG3855_014281-T1
GF00002964	DBVPG3855_005083-T1, DBVPG3855_002481-T1
GF00002965	DBVPG3855_003332-T1, DBVPG3855_007095-T1
GF00002966	DBVPG3855_009977-T1, DBVPG3855_006200-T1
GF00002967	DBVPG3855_006356-T1, DBVPG3855_009877-T1
GF00002968	DBVPG3855_007707-T1, DBVPG3855_011579-T1
GF00002969	DBVPG3855_012176-T1, DBVPG3855_011488-T1
GF00002970	DBVPG3855_013541-T1, DBVPG3855_013570-T1
GF00002971	DBVPG3855_000105-T1, DBVPG3855_003037-T1
GF00002972	DBVPG3855_006114-T1, DBVPG3855_009701-T1
GF00002973	DBVPG3855_002873-T1, DBVPG3855_003932-T1
GF00002974	DBVPG3855_009236-T1, DBVPG3855_007834-T1
GF00002975	DBVPG3855_008609-T1, DBVPG3855_006522-T1
GF00002976	DBVPG3855_005414-T1, DBVPG3855_004684-T1
GF00002977	DBVPG3855_006062-T1, DBVPG3855_012547-T1
GF00002978	DBVPG3855_003821-T1, DBVPG3855_004463-T1
GF00002979	DBVPG3855_011984-T1, DBVPG3855_013598-T1
GF00002980	DBVPG3855_010871-T1, DBVPG3855_012872-T1
GF00002981	DBVPG3855_000081-T1, DBVPG3855_003015-T1
GF00002982	DBVPG3855_001494-T1, DBVPG3855_007394-T1
GF00002983	DBVPG3855_000591-T1, DBVPG3855_007276-T1
GF00002984	DBVPG3855_011042-T1, DBVPG3855_000344-T1
GF00002985	DBVPG3855_011370-T1, DBVPG3855_011680-T1
GF00002986	DBVPG3855_007146-T1, DBVPG3855_003385-T1
GF00002987	DBVPG3855_005843-T1, DBVPG3855_006747-T1
GF00002988	DBVPG3855_005457-T1, DBVPG3855_004644-T1
GF00002989	DBVPG3855_003209-T1, DBVPG3855_000274-T1
GF00002990	DBVPG3855_000850-T1, DBVPG3855_002620-T1
GF00002991	DBVPG3855_009026-T1, DBVPG3855_010647-T1
GF00002992	DBVPG3855_006565-T1, DBVPG3855_001831-T1
GF00002993	DBVPG3855_003082-T1, DBVPG3855_000149-T1
GF00002994	DBVPG3855_003908-T1, DBVPG3855_002846-T1
GF00002995	DBVPG3855_009381-T1, DBVPG3855_006304-T1
GF00002996	DBVPG3855_004861-T1, DBVPG3855_002017-T1
GF00002997	DBVPG3855_007195-T1, DBVPG3855_003435-T1
GF00002998	DBVPG3855_006172-T1, DBVPG3855_009640-T1
GF00002999	DBVPG3855_005103-T1, DBVPG3855_002459-T1
GF00003000	DBVPG3855_009860-T1, DBVPG3855_006380-T1
GF00003001	DBVPG3855_008268-T1, DBVPG3855_005631-T1
GF00003002	DBVPG3855_007001-T1, DBVPG3855_001286-T1
GF00003003	DBVPG3855_000571-T1, DBVPG3855_007257-T1
GF00003004	DBVPG3855_011201-T1, DBVPG3855_012200-T1
GF00003005	DBVPG3855_003884-T1, DBVPG3855_002822-T1
GF00003006	DBVPG3855_000722-T1, DBVPG3855_002757-T1
GF00003007	DBVPG3855_012563-T1, DBVPG3855_006083-T1
GF00003008	DBVPG3855_003371-T1, DBVPG3855_007132-T1
GF00003009	DBVPG3855_005732-T1, DBVPG3855_006647-T1
GF00003010	DBVPG3855_005528-T1, DBVPG3855_004574-T1
GF00003011	DBVPG3855_006317-T1, DBVPG3855_009365-T1
GF00003012	DBVPG3855_011196-T1, DBVPG3855_008207-T1
GF00003013	DBVPG3855_011496-T1, DBVPG3855_012168-T1
GF00003014	DBVPG3855_005035-T1, DBVPG3855_010359-T1
GF00003015	DBVPG3855_011103-T1, DBVPG3855_004169-T1
GF00003016	DBVPG3855_008816-T1, DBVPG3855_007624-T1
GF00003017	DBVPG3855_011371-T1, DBVPG3855_011681-T1
GF00003018	DBVPG3855_007180-T1, DBVPG3855_003421-T1
GF00003019	DBVPG3855_010040-T1, DBVPG3855_000944-T1
GF00003020	DBVPG3855_003036-T1, DBVPG3855_000104-T1
GF00003021	DBVPG3855_007563-T1, DBVPG3855_009509-T1
GF00003022	DBVPG3855_013649-T1, DBVPG3855_009177-T1
GF00003023	DBVPG3855_010776-T1, DBVPG3855_010392-T1
GF00003024	DBVPG3855_009409-T1, DBVPG3855_007469-T1
GF00003025	DBVPG3855_009692-T1, DBVPG3855_006123-T1
GF00003026	DBVPG3855_001446-T1, DBVPG3855_007349-T1
GF00003027	DBVPG3855_009828-T1, DBVPG3855_006410-T1
GF00003028	DBVPG3855_003643-T1, DBVPG3855_004109-T1
GF00003029	DBVPG3855_009016-T1, DBVPG3855_010680-T1
GF00003030	DBVPG3855_002868-T1, DBVPG3855_003927-T1
GF00003031	DBVPG3855_002920-T1, DBVPG3855_003980-T1
GF00003032	DBVPG3855_005935-T1, DBVPG3855_008466-T1
GF00003033	DBVPG3855_011052-T1, DBVPG3855_000354-T1
GF00003034	DBVPG3855_004338-T1, DBVPG3855_001698-T1
GF00003035	DBVPG3855_005516-T1, DBVPG3855_004584-T1
GF00003036	DBVPG3855_001692-T1, DBVPG3855_004332-T1
GF00003037	DBVPG3855_010067-T1, DBVPG3855_000918-T1
GF00003038	DBVPG3855_008540-T1, DBVPG3855_006018-T1
GF00003039	DBVPG3855_011477-T1, DBVPG3855_012186-T1
GF00003040	DBVPG3855_013523-T1, DBVPG3855_013069-T1
GF00003041	DBVPG3855_008681-T1, DBVPG3855_009534-T1
GF00003042	DBVPG3855_001129-T1, DBVPG3855_005333-T1
GF00003043	DBVPG3855_008253-T1, DBVPG3855_005646-T1
GF00003044	DBVPG3855_014465-T1, DBVPG3855_001189-T1
GF00003045	DBVPG3855_002546-T1, DBVPG3855_012361-T1
GF00003046	DBVPG3855_011014-T1, DBVPG3855_000315-T1
GF00003047	DBVPG3855_005273-T1, DBVPG3855_001062-T1
GF00003048	DBVPG3855_004781-T1, DBVPG3855_001935-T1
GF00003049	DBVPG3855_011269-T1, DBVPG3855_012264-T1
GF00003050	DBVPG3855_002292-T1, DBVPG3855_014398-T1
GF00003051	DBVPG3855_008284-T1, DBVPG3855_005613-T1
GF00003052	DBVPG3855_012516-T1, DBVPG3855_000041-T1
GF00003053	DBVPG3855_012712-T1, DBVPG3855_008783-T1
GF00003054	DBVPG3855_008232-T1, DBVPG3855_011870-T1
GF00003055	DBVPG3855_006596-T1, DBVPG3855_001800-T1
GF00003056	DBVPG3855_012183-T1, DBVPG3855_011480-T1
GF00003057	DBVPG3855_012751-T1, DBVPG3855_001876-T1
GF00003058	DBVPG3855_010014-T1, DBVPG3855_000969-T1
GF00003059	DBVPG3855_001195-T1, DBVPG3855_014460-T1
GF00003060	DBVPG3855_014189-T1, DBVPG3855_012942-T1
GF00003061	DBVPG3855_014542-T1, DBVPG3855_010881-T1
GF00003062	DBVPG3855_005722-T1, DBVPG3855_006636-T1
GF00003063	DBVPG3855_012308-T1, DBVPG3855_011224-T1
GF00003064	DBVPG3855_003595-T1, DBVPG3855_012247-T1
GF00003065	DBVPG3855_005667-T1, DBVPG3855_012112-T1
GF00003066	DBVPG3855_008053-T1, DBVPG3855_003524-T1
GF00003067	DBVPG3855_011955-T1, DBVPG3855_013236-T1
GF00003068	DBVPG3855_009932-T1, DBVPG3855_006244-T1
GF00003069	DBVPG3855_002977-T1, DBVPG3855_011518-T1
GF00003070	DBVPG3855_006398-T1, DBVPG3855_009835-T1
GF00003071	DBVPG3855_008062-T1, DBVPG3855_003533-T1
GF00003072	DBVPG3855_013418-T1, DBVPG3855_012655-T1
GF00003073	DBVPG3855_001770-T1, DBVPG3855_010594-T1
GF00003074	DBVPG3855_011569-T1, DBVPG3855_007697-T1
GF00003075	DBVPG3855_004732-T1, DBVPG3855_001890-T1
GF00003076	DBVPG3855_003330-T1, DBVPG3855_007093-T1
GF00003077	DBVPG3855_012353-T1, DBVPG3855_002552-T1
GF00003078	DBVPG3855_008108-T1, DBVPG3855_001338-T1
GF00003079	DBVPG3855_005453-T1, DBVPG3855_004647-T1
GF00003080	DBVPG3855_003004-T1, DBVPG3855_000070-T1
GF00003081	DBVPG3855_013645-T1, DBVPG3855_009173-T1
GF00003082	DBVPG3855_008516-T1, DBVPG3855_005993-T1
GF00003083	DBVPG3855_008799-T1, DBVPG3855_007652-T1
GF00003084	DBVPG3855_008310-T1, DBVPG3855_005585-T1
GF00003085	DBVPG3855_009905-T1, DBVPG3855_006270-T1
GF00003086	DBVPG3855_009760-T1, DBVPG3855_012767-T1
GF00003087	DBVPG3855_007026-T1, DBVPG3855_001312-T1
GF00003088	DBVPG3855_009851-T1, DBVPG3855_006388-T1
GF00003089	DBVPG3855_014514-T1, DBVPG3855_003575-T1
GF00003090	DBVPG3855_012811-T1, DBVPG3855_014333-T1
GF00003091	DBVPG3855_008409-T1, DBVPG3855_002207-T1
GF00003092	DBVPG3855_013599-T1, DBVPG3855_011985-T1
GF00003093	DBVPG3855_012770-T1, DBVPG3855_009763-T1
GF00003094	DBVPG3855_014545-T1, DBVPG3855_014561-T1
GF00003095	DBVPG3855_001011-T1, DBVPG3855_013154-T1
GF00003096	DBVPG3855_010189-T1, DBVPG3855_008991-T1
GF00003097	DBVPG3855_012739-T1, DBVPG3855_001865-T1
GF00003098	DBVPG3855_011169-T1, DBVPG3855_008179-T1
GF00003099	DBVPG3855_010476-T1, DBVPG3855_014633-T1
GF00003100	DBVPG3855_010601-T1, DBVPG3855_001765-T1
GF00003101	DBVPG3855_006110-T1, DBVPG3855_009705-T1
GF00003102	DBVPG3855_014203-T1, DBVPG3855_012956-T1
GF00003103	DBVPG3855_003608-T1, DBVPG3855_012235-T1
GF00003104	DBVPG3855_010111-T1, DBVPG3855_009005-T1
GF00003105	DBVPG3855_005664-T1, DBVPG3855_012109-T1
GF00003106	DBVPG3855_004634-T1, DBVPG3855_005468-T1
GF00003107	DBVPG3855_011586-T1, DBVPG3855_007713-T1
GF00003108	DBVPG3855_001784-T1, DBVPG3855_012704-T1
GF00003109	DBVPG3855_007900-T1, DBVPG3855_006851-T1
GF00003110	DBVPG3855_012503-T1, DBVPG3855_000030-T1
GF00003111	DBVPG3855_001524-T1, DBVPG3855_007427-T1
GF00003112	DBVPG3855_007519-T1, DBVPG3855_009463-T1
GF00003113	DBVPG3855_014298-T1, DBVPG3855_009264-T1
GF00003114	DBVPG3855_009903-T1, DBVPG3855_006272-T1
GF00003115	DBVPG3855_008498-T1, DBVPG3855_005975-T1
GF00003116	DBVPG3855_012375-T1, DBVPG3855_002531-T1
GF00003117	DBVPG3855_010637-T1, DBVPG3855_009077-T1
GF00003118	DBVPG3855_004758-T1, DBVPG3855_001912-T1
GF00003119	DBVPG3855_006302-T1, DBVPG3855_009383-T1
GF00003120	DBVPG3855_009498-T1, DBVPG3855_007552-T1
GF00003121	DBVPG3855_012867-T1, DBVPG3855_010879-T1
GF00003122	DBVPG3855_013370-T1, DBVPG3855_012651-T1
GF00003123	DBVPG3855_013937-T1, DBVPG3855_013634-T1
GF00003124	DBVPG3855_013863-T1, DBVPG3855_013890-T1
GF00003125	DBVPG3855_000163-T1, DBVPG3855_003096-T1
GF00003126	DBVPG3855_011514-T1, DBVPG3855_002973-T1
GF00003127	DBVPG3855_000843-T1, DBVPG3855_002626-T1
GF00003128	DBVPG3855_009759-T1, DBVPG3855_012792-T1
GF00003129	DBVPG3855_006755-T1, DBVPG3855_005851-T1
GF00003130	DBVPG3855_001852-T1, DBVPG3855_006546-T1
GF00003131	DBVPG3855_001307-T1, DBVPG3855_007021-T1
GF00003132	DBVPG3855_010024-T1, DBVPG3855_000959-T1
GF00003133	DBVPG3855_008792-T1, DBVPG3855_007659-T1
GF00003134	DBVPG3855_007271-T1, DBVPG3855_000585-T1
GF00003135	DBVPG3855_006713-T1, DBVPG3855_005802-T1
GF00003136	DBVPG3855_008953-T1, DBVPG3855_010146-T1
GF00003137	DBVPG3855_002310-T1, DBVPG3855_013719-T1
GF00003138	DBVPG3855_011904-T1, DBVPG3855_011444-T1
GF00003139	DBVPG3855_011365-T1, DBVPG3855_011675-T1
GF00003140	DBVPG3855_003713-T1, DBVPG3855_004068-T1
GF00003141	DBVPG3855_009682-T1, DBVPG3855_006133-T1
GF00003142	DBVPG3855_006239-T1, DBVPG3855_009937-T1
GF00003143	DBVPG3855_000255-T1, DBVPG3855_003188-T1
GF00003144	DBVPG3855_011402-T1, DBVPG3855_012910-T1
GF00003145	DBVPG3855_003368-T1, DBVPG3855_007129-T1
GF00003146	DBVPG3855_001228-T1, DBVPG3855_006944-T1
GF00003147	DBVPG3855_002433-T1, DBVPG3855_005128-T1
GF00003148	DBVPG3855_003587-T1, DBVPG3855_012258-T1
GF00003149	DBVPG3855_002229-T1, DBVPG3855_008388-T1
GF00003150	DBVPG3855_009631-T1, DBVPG3855_006181-T1
GF00003151	DBVPG3855_007914-T1, DBVPG3855_006837-T1
GF00003152	DBVPG3855_011632-T1, DBVPG3855_010522-T1
GF00003153	DBVPG3855_005341-T1, DBVPG3855_001137-T1
GF00003154	DBVPG3855_014098-T1, DBVPG3855_001396-T1
GF00003155	DBVPG3855_004833-T1, DBVPG3855_001987-T1
GF00003156	DBVPG3855_001922-T1, DBVPG3855_004768-T1
GF00003157	DBVPG3855_001627-T1, DBVPG3855_004257-T1
GF00003158	DBVPG3855_008260-T1, DBVPG3855_005639-T1
GF00003159	DBVPG3855_002912-T1, DBVPG3855_003972-T1
GF00003160	DBVPG3855_005854-T1, DBVPG3855_006758-T1
GF00003161	DBVPG3855_001269-T1, DBVPG3855_006984-T1
GF00003162	DBVPG3855_002888-T1, DBVPG3855_011824-T1
GF00003163	DBVPG3855_008041-T1, DBVPG3855_003512-T1
GF00003164	DBVPG3855_000189-T1, DBVPG3855_003122-T1
GF00003165	DBVPG3855_006621-T1, DBVPG3855_011945-T1
GF00003166	DBVPG3855_013360-T1, DBVPG3855_009341-T1
GF00003167	DBVPG3855_002869-T1, DBVPG3855_003928-T1
GF00003168	DBVPG3855_012237-T1, DBVPG3855_003605-T1
GF00003169	DBVPG3855_012700-T1, DBVPG3855_001787-T1
GF00003170	DBVPG3855_013550-T1, DBVPG3855_013581-T1
GF00003171	DBVPG3855_013965-T1, DBVPG3855_005877-T1
GF00003172	DBVPG3855_002137-T1, DBVPG3855_012065-T1
GF00003173	DBVPG3855_004590-T1, DBVPG3855_005511-T1
GF00003174	DBVPG3855_002746-T1, DBVPG3855_000733-T1
GF00003175	DBVPG3855_011452-T1, DBVPG3855_011913-T1
GF00003176	DBVPG3855_000564-T1, DBVPG3855_007250-T1
GF00003177	DBVPG3855_010529-T1, DBVPG3855_013185-T1
GF00003178	DBVPG3855_008561-T1, DBVPG3855_006478-T1
GF00003179	DBVPG3855_000199-T1, DBVPG3855_003132-T1
GF00003180	DBVPG3855_008169-T1, DBVPG3855_011159-T1
GF00003181	DBVPG3855_013402-T1, DBVPG3855_012672-T1
GF00003182	DBVPG3855_012506-T1, DBVPG3855_000033-T1
GF00003183	DBVPG3855_009935-T1, DBVPG3855_006241-T1
GF00003184	DBVPG3855_000188-T1, DBVPG3855_003121-T1
GF00003185	DBVPG3855_005900-T1, DBVPG3855_013990-T1
GF00003186	DBVPG3855_010172-T1, DBVPG3855_008976-T1
GF00003187	DBVPG3855_004886-T1, DBVPG3855_003283-T1
GF00003188	DBVPG3855_005458-T1, DBVPG3855_004643-T1
GF00003189	DBVPG3855_005352-T1, DBVPG3855_001145-T1
GF00003190	DBVPG3855_002816-T1, DBVPG3855_003878-T1
GF00003191	DBVPG3855_003834-T1, DBVPG3855_002771-T1
GF00003192	DBVPG3855_010974-T1, DBVPG3855_014597-T1
GF00003193	DBVPG3855_012403-T1, DBVPG3855_007775-T1
GF00003194	DBVPG3855_013020-T1, DBVPG3855_007741-T1
GF00003195	DBVPG3855_000534-T1, DBVPG3855_007219-T1
GF00003196	DBVPG3855_008202-T1, DBVPG3855_011191-T1
GF00003197	DBVPG3855_002660-T1, DBVPG3855_000811-T1
GF00003198	DBVPG3855_006126-T1, DBVPG3855_009689-T1
GF00003199	DBVPG3855_013375-T1, DBVPG3855_012646-T1
GF00003200	DBVPG3855_001741-T1, DBVPG3855_004378-T1
GF00003201	DBVPG3855_012281-T1, DBVPG3855_011250-T1
GF00003202	DBVPG3855_014354-T1, DBVPG3855_000366-T1
GF00003203	DBVPG3855_005399-T1, DBVPG3855_004699-T1
GF00003204	DBVPG3855_004267-T1, DBVPG3855_001637-T1
GF00003205	DBVPG3855_013213-T1, DBVPG3855_010559-T1
GF00003206	DBVPG3855_007468-T1, DBVPG3855_009408-T1
GF00003207	DBVPG3855_009513-T1, DBVPG3855_014523-T1
GF00003208	DBVPG3855_013625-T1, DBVPG3855_013943-T1
GF00003209	DBVPG3855_014208-T1, DBVPG3855_014369-T1
GF00003210	DBVPG3855_006339-T1, DBVPG3855_009893-T1
GF00003211	DBVPG3855_007996-T1, DBVPG3855_003468-T1
GF00003212	DBVPG3855_007530-T1, DBVPG3855_009474-T1
GF00003213	DBVPG3855_011928-T1, DBVPG3855_014074-T1
GF00003214	DBVPG3855_006989-T1, DBVPG3855_001275-T1
GF00003215	DBVPG3855_009352-T1, DBVPG3855_006330-T1
GF00003216	DBVPG3855_003497-T1, DBVPG3855_008025-T1
GF00003217	DBVPG3855_010859-T1, DBVPG3855_012885-T1
GF00003218	DBVPG3855_003154-T1, DBVPG3855_000222-T1
GF00003219	DBVPG3855_003794-T1, DBVPG3855_004393-T1
GF00003220	DBVPG3855_011688-T1, DBVPG3855_011378-T1
GF00003221	DBVPG3855_009865-T1, DBVPG3855_006372-T1
GF00003222	DBVPG3855_000032-T1, DBVPG3855_012505-T1
GF00003223	DBVPG3855_006561-T1, DBVPG3855_001836-T1
GF00003224	DBVPG3855_000678-T1, DBVPG3855_011311-T1
GF00003225	DBVPG3855_003848-T1, DBVPG3855_002786-T1
GF00003226	DBVPG3855_004018-T1, DBVPG3855_003662-T1
GF00003227	DBVPG3855_008992-T1, DBVPG3855_010190-T1
GF00003228	DBVPG3855_002569-T1, DBVPG3855_000898-T1
GF00003229	DBVPG3855_009345-T1, DBVPG3855_013356-T1
GF00003230	DBVPG3855_009451-T1, DBVPG3855_007507-T1
GF00003231	DBVPG3855_002983-T1, DBVPG3855_000050-T1
GF00003232	DBVPG3855_010935-T1, DBVPG3855_011792-T1
GF00003233	DBVPG3855_009223-T1, DBVPG3855_007820-T1
GF00003234	DBVPG3855_006157-T1, DBVPG3855_009657-T1
GF00003235	DBVPG3855_007174-T1, DBVPG3855_003414-T1
GF00003236	DBVPG3855_011022-T1, DBVPG3855_000323-T1
GF00003237	DBVPG3855_012818-T1, DBVPG3855_012972-T1
GF00003238	DBVPG3855_009822-T1, DBVPG3855_006416-T1
GF00003239	DBVPG3855_001102-T1, DBVPG3855_005311-T1
GF00003240	DBVPG3855_001869-T1, DBVPG3855_012744-T1
GF00003241	DBVPG3855_000333-T1, DBVPG3855_011031-T1
GF00003242	DBVPG3855_008771-T1, DBVPG3855_014262-T1
GF00003243	DBVPG3855_000995-T1, DBVPG3855_013170-T1
GF00003244	DBVPG3855_004141-T1, DBVPG3855_011074-T1
GF00003245	DBVPG3855_002321-T1, DBVPG3855_013730-T1
GF00003246	DBVPG3855_007170-T1, DBVPG3855_003409-T1
GF00003247	DBVPG3855_001988-T1, DBVPG3855_004834-T1
GF00003248	DBVPG3855_005768-T1, DBVPG3855_006683-T1
GF00003249	DBVPG3855_003687-T1, DBVPG3855_004043-T1
GF00003250	DBVPG3855_006598-T1, DBVPG3855_001798-T1
GF00003251	DBVPG3855_002242-T1, DBVPG3855_008374-T1
GF00003252	DBVPG3855_011725-T1, DBVPG3855_012017-T1
GF00003253	DBVPG3855_010755-T1, DBVPG3855_004485-T1
GF00003254	DBVPG3855_010201-T1, DBVPG3855_013076-T1
GF00003255	DBVPG3855_010772-T1, DBVPG3855_010387-T1
GF00003256	DBVPG3855_003979-T1, DBVPG3855_002919-T1
GF00003257	DBVPG3855_012556-T1, DBVPG3855_006074-T1
GF00003258	DBVPG3855_013805-T1, DBVPG3855_013257-T1
GF00003259	DBVPG3855_008354-T1, DBVPG3855_002262-T1
GF00003260	DBVPG3855_007007-T1, DBVPG3855_001292-T1
GF00003261	DBVPG3855_004424-T1, DBVPG3855_003767-T1
GF00003262	DBVPG3855_003890-T1, DBVPG3855_002828-T1
GF00003263	DBVPG3855_006696-T1, DBVPG3855_005784-T1
GF00003264	DBVPG3855_008963-T1, DBVPG3855_010159-T1
GF00003265	DBVPG3855_011039-T1, DBVPG3855_000341-T1
GF00003266	DBVPG3855_011587-T1, DBVPG3855_007714-T1
GF00003267	DBVPG3855_006862-T1, DBVPG3855_007889-T1
GF00003268	DBVPG3855_011334-T1, DBVPG3855_000655-T1
GF00003269	DBVPG3855_010687-T1, DBVPG3855_004554-T1
GF00003270	DBVPG3855_014471-T1, DBVPG3855_014410-T1
GF00003271	DBVPG3855_006129-T1, DBVPG3855_009686-T1
GF00003272	DBVPG3855_007701-T1, DBVPG3855_011573-T1
GF00003273	DBVPG3855_010516-T1, DBVPG3855_011625-T1
GF00003274	DBVPG3855_007121-T1, DBVPG3855_003360-T1
GF00003275	DBVPG3855_008241-T1, DBVPG3855_011861-T1
GF00003276	DBVPG3855_005929-T1, DBVPG3855_008460-T1
GF00003277	DBVPG3855_001733-T1, DBVPG3855_004373-T1
GF00003278	DBVPG3855_012266-T1, DBVPG3855_011267-T1
GF00003279	DBVPG3855_009122-T1, DBVPG3855_008884-T1
GF00003280	DBVPG3855_011203-T1, DBVPG3855_012202-T1
GF00003281	DBVPG3855_009262-T1, DBVPG3855_014299-T1
GF00003282	DBVPG3855_013670-T1, DBVPG3855_009196-T1
GF00003283	DBVPG3855_011341-T1, DBVPG3855_000647-T1
GF00003284	DBVPG3855_010379-T1, DBVPG3855_010764-T1
GF00003285	DBVPG3855_003964-T1, DBVPG3855_002904-T1
GF00003286	DBVPG3855_014434-T1, DBVPG3855_012624-T1
GF00003287	DBVPG3855_006804-T1, DBVPG3855_007947-T1
GF00003288	DBVPG3855_005047-T1, DBVPG3855_010370-T1
GF00003289	DBVPG3855_006043-T1, DBVPG3855_012533-T1
GF00003290	DBVPG3855_012985-T1, DBVPG3855_013910-T1
GF00003291	DBVPG3855_013191-T1, DBVPG3855_010536-T1
GF00003292	DBVPG3855_003372-T1, DBVPG3855_007133-T1
GF00003293	DBVPG3855_003882-T1, DBVPG3855_002820-T1
GF00003294	DBVPG3855_011467-T1, DBVPG3855_012195-T1
GF00003295	DBVPG3855_013247-T1, DBVPG3855_006458-T1
GF00003296	DBVPG3855_002052-T1, DBVPG3855_014138-T1
GF00003297	DBVPG3855_005925-T1, DBVPG3855_008456-T1
GF00003298	DBVPG3855_012335-T1, DBVPG3855_010087-T1
GF00003299	DBVPG3855_007066-T1, DBVPG3855_003300-T1
GF00003300	DBVPG3855_000663-T1, DBVPG3855_011328-T1
GF00003301	DBVPG3855_013293-T1, DBVPG3855_009158-T1
GF00003302	DBVPG3855_014234-T1, DBVPG3855_013794-T1
GF00003303	DBVPG3855_014157-T1, DBVPG3855_013013-T1
GF00003304	DBVPG3855_001645-T1, DBVPG3855_004276-T1
GF00003305	DBVPG3855_000908-T1, DBVPG3855_010077-T1
GF00003306	DBVPG3855_004467-T1, DBVPG3855_014306-T1
GF00003307	DBVPG3855_001932-T1, DBVPG3855_004778-T1
GF00003308	DBVPG3855_009389-T1, DBVPG3855_006296-T1
GF00003309	DBVPG3855_007700-T1, DBVPG3855_011572-T1
GF00003310	DBVPG3855_011152-T1, DBVPG3855_008163-T1
GF00003311	DBVPG3855_012004-T1, DBVPG3855_011712-T1
GF00003312	DBVPG3855_004651-T1, DBVPG3855_005449-T1
GF00003313	DBVPG3855_012351-T1, DBVPG3855_002554-T1
GF00003314	DBVPG3855_009189-T1, DBVPG3855_013663-T1
GF00003315	DBVPG3855_013214-T1, DBVPG3855_010560-T1
GF00003316	DBVPG3855_014429-T1, DBVPG3855_002058-T1
GF00003317	DBVPG3855_014283-T1, DBVPG3855_014346-T1
GF00003318	DBVPG3855_008117-T1, DBVPG3855_001368-T1
GF00003319	DBVPG3855_009412-T1, DBVPG3855_007472-T1
GF00003320	DBVPG3855_001749-T1, DBVPG3855_013709-T1
GF00003321	DBVPG3855_007179-T1, DBVPG3855_003420-T1
GF00003322	DBVPG3855_005331-T1, DBVPG3855_001127-T1
GF00003323	DBVPG3855_005490-T1, DBVPG3855_004613-T1
GF00003324	DBVPG3855_007031-T1, DBVPG3855_001318-T1
GF00003325	DBVPG3855_006819-T1, DBVPG3855_007933-T1
GF00003326	DBVPG3855_008598-T1, DBVPG3855_006514-T1
GF00003327	DBVPG3855_011522-T1, DBVPG3855_002981-T1
GF00003328	DBVPG3855_011798-T1, DBVPG3855_010929-T1
GF00003329	DBVPG3855_008718-T1, DBVPG3855_009572-T1
GF00003330	DBVPG3855_014395-T1, DBVPG3855_002289-T1
GF00003331	DBVPG3855_012769-T1, DBVPG3855_009762-T1
GF00003332	DBVPG3855_006143-T1, DBVPG3855_009672-T1
GF00003333	DBVPG3855_012684-T1, DBVPG3855_002526-T1
GF00003334	DBVPG3855_013931-T1, DBVPG3855_013640-T1
GF00003335	DBVPG3855_013925-T1, DBVPG3855_014585-T1
GF00003336	DBVPG3855_002547-T1, DBVPG3855_012360-T1
GF00003337	DBVPG3855_013815-T1, DBVPG3855_013268-T1
GF00003338	DBVPG3855_006906-T1, DBVPG3855_005556-T1
GF00003339	DBVPG3855_010039-T1, DBVPG3855_000945-T1
GF00003340	DBVPG3855_010517-T1, DBVPG3855_011626-T1
GF00003341	DBVPG3855_004391-T1, DBVPG3855_003798-T1
GF00003342	DBVPG3855_004029-T1, DBVPG3855_003674-T1
GF00003343	DBVPG3855_002029-T1, DBVPG3855_004872-T1
GF00003344	DBVPG3855_012241-T1, DBVPG3855_003601-T1
GF00003345	DBVPG3855_011342-T1, DBVPG3855_000646-T1
GF00003346	DBVPG3855_009314-T1, DBVPG3855_013679-T1
GF00003347	DBVPG3855_003738-T1, DBVPG3855_014050-T1
GF00003348	DBVPG3855_011484-T1, DBVPG3855_012179-T1
GF00003349	DBVPG3855_014402-T1, DBVPG3855_002296-T1
GF00003350	DBVPG3855_003545-T1, DBVPG3855_008075-T1
GF00003351	DBVPG3855_002018-T1, DBVPG3855_004862-T1
GF00003352	DBVPG3855_003060-T1, DBVPG3855_000127-T1
GF00003353	DBVPG3855_008176-T1, DBVPG3855_011166-T1
GF00003354	DBVPG3855_005226-T1, DBVPG3855_002337-T1
GF00003355	DBVPG3855_002177-T1, DBVPG3855_008434-T1
GF00003356	DBVPG3855_007127-T1, DBVPG3855_003366-T1
GF00003357	DBVPG3855_000953-T1, DBVPG3855_010030-T1
GF00003358	DBVPG3855_004145-T1, DBVPG3855_011079-T1
GF00003359	DBVPG3855_005447-T1, DBVPG3855_004653-T1
GF00003360	DBVPG3855_011721-T1, DBVPG3855_012013-T1
GF00003361	DBVPG3855_000293-T1, DBVPG3855_010992-T1
GF00003362	DBVPG3855_000713-T1, DBVPG3855_011274-T1
GF00003363	DBVPG3855_006048-T1, DBVPG3855_012538-T1
GF00003364	DBVPG3855_011566-T1, DBVPG3855_007694-T1
GF00003365	DBVPG3855_001764-T1, DBVPG3855_010602-T1
GF00003366	DBVPG3855_008098-T1, DBVPG3855_001348-T1
GF00003367	DBVPG3855_003921-T1, DBVPG3855_002862-T1
GF00003368	DBVPG3855_002312-T1, DBVPG3855_013721-T1
GF00003369	DBVPG3855_013411-T1, DBVPG3855_012662-T1
