	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa
GF00002155	DBVPG4380_005386-T1, DBVPG4380_005729-T1
GF00002156	DBVPG4380_012207-T1, DBVPG4380_001587-T1
GF00002157	DBVPG4380_008605-T1, DBVPG4380_003601-T1
GF00002158	DBVPG4380_007189-T1, DBVPG4380_003080-T1
GF00002159	DBVPG4380_003106-T1, DBVPG4380_002814-T1
GF00002160	DBVPG4380_004380-T1, DBVPG4380_009406-T1
GF00002161	DBVPG4380_009672-T1, DBVPG4380_005418-T1
GF00002162	DBVPG4380_000899-T1, DBVPG4380_004263-T1
GF00002163	DBVPG4380_008131-T1, DBVPG4380_004225-T1
GF00002164	DBVPG4380_002103-T1, DBVPG4380_006636-T1
GF00002165	DBVPG4380_002222-T1, DBVPG4380_009667-T1
GF00002166	DBVPG4380_009614-T1, DBVPG4380_008272-T1
GF00002167	DBVPG4380_003023-T1, DBVPG4380_004319-T1
GF00002168	DBVPG4380_004486-T1, DBVPG4380_011317-T1
GF00002169	DBVPG4380_006808-T1, DBVPG4380_007714-T1
GF00002170	DBVPG4380_011781-T1, DBVPG4380_004857-T1
GF00002171	DBVPG4380_010463-T1, DBVPG4380_007370-T1
GF00002172	DBVPG4380_002475-T1, DBVPG4380_001850-T1
GF00002173	DBVPG4380_001399-T1, DBVPG4380_004052-T1
GF00002174	DBVPG4380_004853-T1, DBVPG4380_004885-T1
GF00002175	DBVPG4380_000423-T1, DBVPG4380_012038-T1
GF00002176	DBVPG4380_007686-T1, DBVPG4380_008387-T1
GF00002177	DBVPG4380_012177-T1, DBVPG4380_004110-T1
GF00002178	DBVPG4380_002819-T1, DBVPG4380_002094-T1
GF00002179	DBVPG4380_005746-T1, DBVPG4380_007029-T1
GF00002180	DBVPG4380_006886-T1, DBVPG4380_001681-T1
GF00002181	DBVPG4380_001107-T1, DBVPG4380_005089-T1
GF00002182	DBVPG4380_009893-T1, DBVPG4380_010189-T1
GF00002183	DBVPG4380_005201-T1, DBVPG4380_003727-T1
GF00002184	DBVPG4380_006986-T1, DBVPG4380_011088-T1
GF00002185	DBVPG4380_006732-T1, DBVPG4380_012404-T1
GF00002186	DBVPG4380_000507-T1, DBVPG4380_004301-T1
GF00002187	DBVPG4380_007152-T1, DBVPG4380_000640-T1
GF00002188	DBVPG4380_003576-T1, DBVPG4380_000355-T1
GF00002189	DBVPG4380_003648-T1, DBVPG4380_007476-T1
GF00002190	DBVPG4380_003854-T1, DBVPG4380_005374-T1
GF00002191	DBVPG4380_011618-T1, DBVPG4380_001984-T1
GF00002192	DBVPG4380_002486-T1, DBVPG4380_007584-T1
GF00002193	DBVPG4380_003980-T1, DBVPG4380_007610-T1
GF00002194	DBVPG4380_005576-T1, DBVPG4380_003765-T1
GF00002195	DBVPG4380_004551-T1, DBVPG4380_007936-T1
GF00002196	DBVPG4380_012582-T1, DBVPG4380_012697-T1
GF00002197	DBVPG4380_002992-T1, DBVPG4380_009465-T1
GF00002198	DBVPG4380_009550-T1, DBVPG4380_001102-T1
GF00002199	DBVPG4380_000422-T1, DBVPG4380_012037-T1
GF00002200	DBVPG4380_008045-T1, DBVPG4380_008034-T1
GF00002201	DBVPG4380_005922-T1, DBVPG4380_012576-T1
GF00002202	DBVPG4380_001098-T1, DBVPG4380_003067-T1
GF00002203	DBVPG4380_004925-T1, DBVPG4380_003966-T1
GF00002204	DBVPG4380_006971-T1, DBVPG4380_004500-T1
GF00002205	DBVPG4380_003755-T1, DBVPG4380_005853-T1
GF00002206	DBVPG4380_005081-T1, DBVPG4380_012027-T1
GF00002207	DBVPG4380_005947-T1, DBVPG4380_005226-T1
GF00002208	DBVPG4380_002464-T1, DBVPG4380_008709-T1
GF00002209	DBVPG4380_001997-T1, DBVPG4380_003432-T1
GF00002210	DBVPG4380_000296-T1, DBVPG4380_011201-T1
GF00002211	DBVPG4380_000347-T1, DBVPG4380_000704-T1
GF00002212	DBVPG4380_001116-T1, DBVPG4380_012386-T1
GF00002213	DBVPG4380_012025-T1, DBVPG4380_001556-T1
GF00002214	DBVPG4380_002733-T1, DBVPG4380_009282-T1
GF00002215	DBVPG4380_007439-T1, DBVPG4380_006784-T1
GF00002216	DBVPG4380_009482-T1, DBVPG4380_007382-T1
GF00002217	DBVPG4380_000585-T1, DBVPG4380_010642-T1
GF00002218	DBVPG4380_008236-T1, DBVPG4380_009934-T1
GF00002219	DBVPG4380_005508-T1, DBVPG4380_010677-T1
GF00002220	DBVPG4380_007232-T1, DBVPG4380_002944-T1
GF00002221	DBVPG4380_005120-T1, DBVPG4380_008524-T1
GF00002222	DBVPG4380_007257-T1, DBVPG4380_006770-T1
GF00002223	DBVPG4380_005522-T1, DBVPG4380_000891-T1
GF00002224	DBVPG4380_001161-T1, DBVPG4380_004338-T1
GF00002225	DBVPG4380_004756-T1, DBVPG4380_008622-T1
GF00002226	DBVPG4380_011084-T1, DBVPG4380_003616-T1
GF00002227	DBVPG4380_009355-T1, DBVPG4380_003910-T1
GF00002228	DBVPG4380_006965-T1, DBVPG4380_001678-T1
GF00002229	DBVPG4380_000974-T1, DBVPG4380_009277-T1
GF00002230	DBVPG4380_005323-T1, DBVPG4380_010647-T1
GF00002231	DBVPG4380_005013-T1, DBVPG4380_001717-T1
GF00002232	DBVPG4380_007726-T1, DBVPG4380_010272-T1
GF00002233	DBVPG4380_003834-T1, DBVPG4380_007696-T1
GF00002234	DBVPG4380_006194-T1, DBVPG4380_010050-T1
GF00002235	DBVPG4380_010997-T1, DBVPG4380_008433-T1
GF00002236	DBVPG4380_006083-T1, DBVPG4380_001381-T1
GF00002237	DBVPG4380_007526-T1, DBVPG4380_005740-T1
GF00002238	DBVPG4380_005257-T1, DBVPG4380_005211-T1
GF00002239	DBVPG4380_009035-T1, DBVPG4380_012033-T1
GF00002240	DBVPG4380_002135-T1, DBVPG4380_008070-T1
GF00002241	DBVPG4380_002278-T1, DBVPG4380_009855-T1
GF00002242	DBVPG4380_008029-T1, DBVPG4380_007670-T1
GF00002243	DBVPG4380_004354-T1, DBVPG4380_001521-T1
GF00002244	DBVPG4380_001458-T1, DBVPG4380_001142-T1
GF00002245	DBVPG4380_004234-T1, DBVPG4380_009904-T1
GF00002246	DBVPG4380_002539-T1, DBVPG4380_002970-T1
GF00002247	DBVPG4380_005850-T1, DBVPG4380_007870-T1
GF00002248	DBVPG4380_001307-T1, DBVPG4380_002146-T1
GF00002249	DBVPG4380_001790-T1, DBVPG4380_003566-T1
GF00002250	DBVPG4380_006424-T1, DBVPG4380_007161-T1
GF00002251	DBVPG4380_006930-T1, DBVPG4380_001884-T1
GF00002252	DBVPG4380_011312-T1, DBVPG4380_005516-T1
GF00002253	DBVPG4380_010872-T1, DBVPG4380_001026-T1
GF00002254	DBVPG4380_001748-T1, DBVPG4380_001893-T1
GF00002255	DBVPG4380_004506-T1, DBVPG4380_001485-T1
GF00002256	DBVPG4380_005445-T1, DBVPG4380_010913-T1
GF00002257	DBVPG4380_001451-T1, DBVPG4380_008144-T1
GF00002258	DBVPG4380_009759-T1, DBVPG4380_008593-T1
GF00002259	DBVPG4380_005971-T1, DBVPG4380_009229-T1
GF00002260	DBVPG4380_006834-T1, DBVPG4380_001798-T1
GF00002261	DBVPG4380_003066-T1, DBVPG4380_001097-T1
GF00002262	DBVPG4380_004692-T1, DBVPG4380_004267-T1
GF00002263	DBVPG4380_006168-T1, DBVPG4380_004683-T1
GF00002264	DBVPG4380_001563-T1, DBVPG4380_002598-T1
GF00002265	DBVPG4380_002766-T1, DBVPG4380_008921-T1
GF00002266	DBVPG4380_001873-T1, DBVPG4380_008427-T1
GF00002267	DBVPG4380_008090-T1, DBVPG4380_006719-T1
GF00002268	DBVPG4380_010824-T1, DBVPG4380_003692-T1
GF00002269	DBVPG4380_000434-T1, DBVPG4380_010851-T1
GF00002270	DBVPG4380_004565-T1, DBVPG4380_001821-T1
GF00002271	DBVPG4380_005132-T1, DBVPG4380_003490-T1
GF00002272	DBVPG4380_008785-T1, DBVPG4380_005333-T1
GF00002273	DBVPG4380_000303-T1, DBVPG4380_006554-T1
GF00002274	DBVPG4380_002688-T1, DBVPG4380_006244-T1
GF00002275	DBVPG4380_008811-T1, DBVPG4380_002687-T1
GF00002276	DBVPG4380_005035-T1, DBVPG4380_008883-T1
GF00002277	DBVPG4380_003557-T1, DBVPG4380_003057-T1
GF00002278	DBVPG4380_006012-T1, DBVPG4380_003441-T1
GF00002279	DBVPG4380_001822-T1, DBVPG4380_004566-T1
GF00002280	DBVPG4380_003290-T1, DBVPG4380_001464-T1
GF00002281	DBVPG4380_001646-T1, DBVPG4380_009303-T1
GF00002282	DBVPG4380_004025-T1, DBVPG4380_004615-T1
GF00002283	DBVPG4380_002202-T1, DBVPG4380_001362-T1
GF00002284	DBVPG4380_010589-T1, DBVPG4380_006039-T1
GF00002285	DBVPG4380_006223-T1, DBVPG4380_007563-T1
GF00002286	DBVPG4380_000311-T1, DBVPG4380_004556-T1
GF00002287	DBVPG4380_006856-T1, DBVPG4380_008750-T1
GF00002288	DBVPG4380_000414-T1, DBVPG4380_006487-T1
GF00002289	DBVPG4380_009078-T1, DBVPG4380_000529-T1
GF00002290	DBVPG4380_000549-T1, DBVPG4380_003222-T1
GF00002291	DBVPG4380_004957-T1, DBVPG4380_009928-T1
GF00002292	DBVPG4380_001436-T1, DBVPG4380_012335-T1
GF00002293	DBVPG4380_009624-T1, DBVPG4380_004744-T1
GF00002294	DBVPG4380_009775-T1, DBVPG4380_008274-T1
GF00002295	DBVPG4380_000547-T1, DBVPG4380_010987-T1
GF00002296	DBVPG4380_012887-T1, DBVPG4380_000876-T1
GF00002297	DBVPG4380_002968-T1, DBVPG4380_002541-T1
GF00002298	DBVPG4380_002467-T1, DBVPG4380_010673-T1
GF00002299	DBVPG4380_002626-T1, DBVPG4380_011906-T1
GF00002300	DBVPG4380_007640-T1, DBVPG4380_010567-T1
GF00002301	DBVPG4380_003119-T1, DBVPG4380_007017-T1
GF00002302	DBVPG4380_005504-T1, DBVPG4380_006091-T1
GF00002303	DBVPG4380_008623-T1, DBVPG4380_004757-T1
GF00002304	DBVPG4380_003156-T1, DBVPG4380_003879-T1
GF00002305	DBVPG4380_002729-T1, DBVPG4380_008832-T1
GF00002306	DBVPG4380_008229-T1, DBVPG4380_001331-T1
GF00002307	DBVPG4380_009883-T1, DBVPG4380_003907-T1
GF00002308	DBVPG4380_010151-T1, DBVPG4380_008461-T1
GF00002309	DBVPG4380_008479-T1, DBVPG4380_004433-T1
GF00002310	DBVPG4380_011020-T1, DBVPG4380_001416-T1
GF00002311	DBVPG4380_008507-T1, DBVPG4380_006404-T1
GF00002312	DBVPG4380_006261-T1, DBVPG4380_010001-T1
GF00002313	DBVPG4380_002199-T1, DBVPG4380_001359-T1
GF00002314	DBVPG4380_000898-T1, DBVPG4380_004264-T1
GF00002315	DBVPG4380_007362-T1, DBVPG4380_002019-T1
GF00002316	DBVPG4380_008831-T1, DBVPG4380_011562-T1
GF00002317	DBVPG4380_007710-T1, DBVPG4380_005488-T1
GF00002318	DBVPG4380_001441-T1, DBVPG4380_005557-T1
GF00002319	DBVPG4380_009173-T1, DBVPG4380_006649-T1
GF00002320	DBVPG4380_012407-T1, DBVPG4380_002571-T1
GF00002321	DBVPG4380_010313-T1, DBVPG4380_002119-T1
GF00002322	DBVPG4380_004218-T1, DBVPG4380_011068-T1
GF00002323	DBVPG4380_008639-T1, DBVPG4380_009312-T1
GF00002324	DBVPG4380_005007-T1, DBVPG4380_010533-T1
GF00002325	DBVPG4380_008172-T1, DBVPG4380_004613-T1
GF00002326	DBVPG4380_002630-T1, DBVPG4380_011347-T1
GF00002327	DBVPG4380_010802-T1, DBVPG4380_010641-T1
GF00002328	DBVPG4380_004457-T1, DBVPG4380_005565-T1
GF00002329	DBVPG4380_001756-T1, DBVPG4380_010933-T1
GF00002330	DBVPG4380_001584-T1, DBVPG4380_004588-T1
GF00002331	DBVPG4380_002420-T1, DBVPG4380_005167-T1
GF00002332	DBVPG4380_004139-T1, DBVPG4380_002320-T1
GF00002333	DBVPG4380_010043-T1, DBVPG4380_004986-T1
GF00002334	DBVPG4380_006604-T1, DBVPG4380_006221-T1
GF00002335	DBVPG4380_002209-T1, DBVPG4380_013139-T1
GF00002336	DBVPG4380_012199-T1, DBVPG4380_011242-T1
GF00002337	DBVPG4380_010972-T1, DBVPG4380_007072-T1
GF00002338	DBVPG4380_008287-T1, DBVPG4380_007002-T1
GF00002339	DBVPG4380_006763-T1, DBVPG4380_006615-T1
GF00002340	DBVPG4380_000190-T1, DBVPG4380_000191-T1
GF00002341	DBVPG4380_007141-T1, DBVPG4380_010922-T1
GF00002342	DBVPG4380_007604-T1, DBVPG4380_003699-T1
GF00002343	DBVPG4380_007170-T1, DBVPG4380_001194-T1
GF00002344	DBVPG4380_004362-T1, DBVPG4380_003551-T1
GF00002345	DBVPG4380_001772-T1, DBVPG4380_003522-T1
GF00002346	DBVPG4380_011519-T1, DBVPG4380_003322-T1
GF00002347	DBVPG4380_008347-T1, DBVPG4380_004874-T1
GF00002348	DBVPG4380_007779-T1, DBVPG4380_001589-T1
GF00002349	DBVPG4380_007906-T1, DBVPG4380_010150-T1
GF00002350	DBVPG4380_005575-T1, DBVPG4380_003766-T1
GF00002351	DBVPG4380_009888-T1, DBVPG4380_012346-T1
GF00002352	DBVPG4380_005952-T1, DBVPG4380_002172-T1
GF00002353	DBVPG4380_006001-T1, DBVPG4380_009903-T1
GF00002354	DBVPG4380_001031-T1, DBVPG4380_001289-T1
GF00002355	DBVPG4380_002368-T1, DBVPG4380_002827-T1
GF00002356	DBVPG4380_008783-T1, DBVPG4380_007913-T1
GF00002357	DBVPG4380_003716-T1, DBVPG4380_008737-T1
GF00002358	DBVPG4380_007812-T1, DBVPG4380_007813-T1
GF00002359	DBVPG4380_001036-T1, DBVPG4380_003005-T1
GF00002360	DBVPG4380_006157-T1, DBVPG4380_002354-T1
GF00002361	DBVPG4380_000929-T1, DBVPG4380_000954-T1
GF00002362	DBVPG4380_003977-T1, DBVPG4380_008224-T1
GF00002363	DBVPG4380_010863-T1, DBVPG4380_001294-T1
GF00002364	DBVPG4380_009857-T1, DBVPG4380_005612-T1
GF00002365	DBVPG4380_007727-T1, DBVPG4380_008448-T1
GF00002366	DBVPG4380_001747-T1, DBVPG4380_011897-T1
GF00002367	DBVPG4380_007119-T1, DBVPG4380_003689-T1
GF00002368	DBVPG4380_007959-T1, DBVPG4380_003619-T1
GF00002369	DBVPG4380_005369-T1, DBVPG4380_001260-T1
GF00002370	DBVPG4380_009072-T1, DBVPG4380_008156-T1
GF00002371	DBVPG4380_005989-T1, DBVPG4380_001906-T1
GF00002372	DBVPG4380_011559-T1, DBVPG4380_004599-T1
GF00002373	DBVPG4380_010159-T1, DBVPG4380_007246-T1
GF00002374	DBVPG4380_002744-T1, DBVPG4380_009964-T1
GF00002375	DBVPG4380_010252-T1, DBVPG4380_010351-T1
GF00002376	DBVPG4380_005030-T1, DBVPG4380_012280-T1
GF00002377	DBVPG4380_011443-T1, DBVPG4380_005541-T1
GF00002378	DBVPG4380_000893-T1, DBVPG4380_005910-T1
GF00002379	DBVPG4380_006315-T1, DBVPG4380_001020-T1
GF00002380	DBVPG4380_003726-T1, DBVPG4380_010712-T1
GF00002381	DBVPG4380_005792-T1, DBVPG4380_012633-T1
GF00002382	DBVPG4380_001837-T1, DBVPG4380_001337-T1
GF00002383	DBVPG4380_006153-T1, DBVPG4380_004833-T1
GF00002384	DBVPG4380_009597-T1, DBVPG4380_008005-T1
GF00002385	DBVPG4380_005930-T1, DBVPG4380_008495-T1
GF00002386	DBVPG4380_011341-T1, DBVPG4380_009132-T1
GF00002387	DBVPG4380_001555-T1, DBVPG4380_006287-T1
GF00002388	DBVPG4380_010438-T1, DBVPG4380_007872-T1
GF00002389	DBVPG4380_002573-T1, DBVPG4380_010929-T1
GF00002390	DBVPG4380_010981-T1, DBVPG4380_006733-T1
GF00002391	DBVPG4380_007903-T1, DBVPG4380_011292-T1
GF00002392	DBVPG4380_005121-T1, DBVPG4380_008525-T1
GF00002393	DBVPG4380_009632-T1, DBVPG4380_003654-T1
GF00002394	DBVPG4380_002713-T1, DBVPG4380_010305-T1
GF00002395	DBVPG4380_008764-T1, DBVPG4380_003190-T1
GF00002396	DBVPG4380_000890-T1, DBVPG4380_005523-T1
GF00002397	DBVPG4380_008994-T1, DBVPG4380_003209-T1
GF00002398	DBVPG4380_006627-T1, DBVPG4380_007104-T1
GF00002399	DBVPG4380_005928-T1, DBVPG4380_008493-T1
GF00002400	DBVPG4380_004179-T1, DBVPG4380_007622-T1
GF00002401	DBVPG4380_009116-T1, DBVPG4380_003959-T1
GF00002402	DBVPG4380_002577-T1, DBVPG4380_008410-T1
GF00002403	DBVPG4380_000610-T1, DBVPG4380_005994-T1
GF00002404	DBVPG4380_005702-T1, DBVPG4380_007062-T1
GF00002405	DBVPG4380_008192-T1, DBVPG4380_006376-T1
GF00002406	DBVPG4380_000521-T1, DBVPG4380_002184-T1
GF00002407	DBVPG4380_007129-T1, DBVPG4380_006876-T1
GF00002408	DBVPG4380_004074-T1, DBVPG4380_001234-T1
GF00002409	DBVPG4380_008489-T1, DBVPG4380_007529-T1
GF00002410	DBVPG4380_002830-T1, DBVPG4380_002370-T1
GF00002411	DBVPG4380_011031-T1, DBVPG4380_007541-T1
GF00002412	DBVPG4380_007330-T1, DBVPG4380_008628-T1
GF00002413	DBVPG4380_010202-T1, DBVPG4380_002387-T1
GF00002414	DBVPG4380_005629-T1, DBVPG4380_012181-T1
GF00002415	DBVPG4380_009935-T1, DBVPG4380_008235-T1
GF00002416	DBVPG4380_003593-T1, DBVPG4380_004489-T1
GF00002417	DBVPG4380_006211-T1, DBVPG4380_006064-T1
GF00002418	DBVPG4380_009147-T1, DBVPG4380_011793-T1
GF00002419	DBVPG4380_006920-T1, DBVPG4380_002498-T1
GF00002420	DBVPG4380_001757-T1, DBVPG4380_011630-T1
GF00002421	DBVPG4380_008159-T1, DBVPG4380_004585-T1
GF00002422	DBVPG4380_002563-T1, DBVPG4380_003621-T1
GF00002423	DBVPG4380_006866-T1, DBVPG4380_011346-T1
GF00002424	DBVPG4380_000736-T1, DBVPG4380_006349-T1
GF00002425	DBVPG4380_001879-T1, DBVPG4380_011654-T1
GF00002426	DBVPG4380_004616-T1, DBVPG4380_008980-T1
GF00002427	DBVPG4380_007699-T1, DBVPG4380_001918-T1
GF00002428	DBVPG4380_008810-T1, DBVPG4380_006775-T1
GF00002429	DBVPG4380_012414-T1, DBVPG4380_007492-T1
GF00002430	DBVPG4380_002282-T1, DBVPG4380_008942-T1
GF00002431	DBVPG4380_006846-T1, DBVPG4380_006788-T1
GF00002432	DBVPG4380_009697-T1, DBVPG4380_005980-T1
GF00002433	DBVPG4380_005797-T1, DBVPG4380_001593-T1
GF00002434	DBVPG4380_008295-T1, DBVPG4380_009123-T1
GF00002435	DBVPG4380_011119-T1, DBVPG4380_000861-T1
GF00002436	DBVPG4380_008019-T1, DBVPG4380_009268-T1
GF00002437	DBVPG4380_007963-T1, DBVPG4380_008207-T1
GF00002438	DBVPG4380_007987-T1, DBVPG4380_006165-T1
GF00002439	DBVPG4380_009066-T1, DBVPG4380_008290-T1
GF00002440	DBVPG4380_000271-T1, DBVPG4380_011170-T1
GF00002441	DBVPG4380_005507-T1, DBVPG4380_010475-T1
GF00002442	DBVPG4380_003474-T1, DBVPG4380_007032-T1
GF00002443	DBVPG4380_006411-T1, DBVPG4380_006476-T1
GF00002444	DBVPG4380_006496-T1, DBVPG4380_004988-T1
GF00002445	DBVPG4380_004740-T1, DBVPG4380_008372-T1
GF00002446	DBVPG4380_006753-T1, DBVPG4380_006437-T1
GF00002447	DBVPG4380_008267-T1, DBVPG4380_001686-T1
GF00002448	DBVPG4380_004032-T1, DBVPG4380_010760-T1
GF00002449	DBVPG4380_007849-T1, DBVPG4380_001650-T1
GF00002450	DBVPG4380_008997-T1, DBVPG4380_010145-T1
GF00002451	DBVPG4380_005783-T1, DBVPG4380_009547-T1
GF00002452	DBVPG4380_013151-T1, DBVPG4380_000593-T1
GF00002453	DBVPG4380_004153-T1, DBVPG4380_004180-T1
GF00002454	DBVPG4380_002121-T1, DBVPG4380_006506-T1
GF00002455	DBVPG4380_000561-T1, DBVPG4380_012022-T1
GF00002456	DBVPG4380_008663-T1, DBVPG4380_006027-T1
GF00002457	DBVPG4380_004647-T1, DBVPG4380_005867-T1
GF00002458	DBVPG4380_008505-T1, DBVPG4380_002536-T1
GF00002459	DBVPG4380_000520-T1, DBVPG4380_002185-T1
GF00002460	DBVPG4380_007919-T1, DBVPG4380_009537-T1
GF00002461	DBVPG4380_008080-T1, DBVPG4380_003989-T1
GF00002462	DBVPG4380_002809-T1, DBVPG4380_012288-T1
GF00002463	DBVPG4380_007380-T1, DBVPG4380_012471-T1
GF00002464	DBVPG4380_006025-T1, DBVPG4380_009247-T1
GF00002465	DBVPG4380_005483-T1, DBVPG4380_005284-T1
GF00002466	DBVPG4380_006140-T1, DBVPG4380_008112-T1
GF00002467	DBVPG4380_003568-T1, DBVPG4380_001792-T1
GF00002468	DBVPG4380_002804-T1, DBVPG4380_011697-T1
GF00002469	DBVPG4380_009897-T1, DBVPG4380_009735-T1
GF00002470	DBVPG4380_001229-T1, DBVPG4380_011035-T1
GF00002471	DBVPG4380_010197-T1, DBVPG4380_001936-T1
GF00002472	DBVPG4380_008370-T1, DBVPG4380_009642-T1
GF00002473	DBVPG4380_007177-T1, DBVPG4380_009459-T1
GF00002474	DBVPG4380_005680-T1, DBVPG4380_004794-T1
GF00002475	DBVPG4380_006019-T1, DBVPG4380_006797-T1
GF00002476	DBVPG4380_011148-T1, DBVPG4380_002328-T1
GF00002477	DBVPG4380_001786-T1, DBVPG4380_010778-T1
GF00002478	DBVPG4380_003194-T1, DBVPG4380_006556-T1
GF00002479	DBVPG4380_006285-T1, DBVPG4380_004602-T1
GF00002480	DBVPG4380_009704-T1, DBVPG4380_005894-T1
GF00002481	DBVPG4380_009762-T1, DBVPG4380_004175-T1
GF00002482	DBVPG4380_004806-T1, DBVPG4380_006044-T1
GF00002483	DBVPG4380_004128-T1, DBVPG4380_008568-T1
GF00002484	DBVPG4380_008542-T1, DBVPG4380_002132-T1
GF00002485	DBVPG4380_001476-T1, DBVPG4380_007407-T1
GF00002486	DBVPG4380_004340-T1, DBVPG4380_011767-T1
GF00002487	DBVPG4380_011522-T1, DBVPG4380_011947-T1
GF00002488	DBVPG4380_007384-T1, DBVPG4380_011882-T1
GF00002489	DBVPG4380_006214-T1, DBVPG4380_008931-T1
GF00002490	DBVPG4380_001356-T1, DBVPG4380_003563-T1
GF00002491	DBVPG4380_012131-T1, DBVPG4380_007079-T1
GF00002492	DBVPG4380_002835-T1, DBVPG4380_006724-T1
GF00002493	DBVPG4380_012176-T1, DBVPG4380_001722-T1
GF00002494	DBVPG4380_002840-T1, DBVPG4380_003738-T1
GF00002495	DBVPG4380_006945-T1, DBVPG4380_005778-T1
GF00002496	DBVPG4380_002622-T1, DBVPG4380_001743-T1
GF00002497	DBVPG4380_007522-T1, DBVPG4380_002015-T1
GF00002498	DBVPG4380_001004-T1, DBVPG4380_012379-T1
GF00002499	DBVPG4380_005405-T1, DBVPG4380_000836-T1
GF00002500	DBVPG4380_010874-T1, DBVPG4380_002276-T1
GF00002501	DBVPG4380_001710-T1, DBVPG4380_003605-T1
GF00002502	DBVPG4380_006555-T1, DBVPG4380_003195-T1
GF00002503	DBVPG4380_005457-T1, DBVPG4380_001110-T1
GF00002504	DBVPG4380_002721-T1, DBVPG4380_010102-T1
GF00002505	DBVPG4380_003472-T1, DBVPG4380_007030-T1
GF00002506	DBVPG4380_006914-T1, DBVPG4380_009201-T1
GF00002507	DBVPG4380_007464-T1, DBVPG4380_009090-T1
GF00002508	DBVPG4380_000883-T1, DBVPG4380_003303-T1
GF00002509	DBVPG4380_004617-T1, DBVPG4380_008981-T1
GF00002510	DBVPG4380_004484-T1, DBVPG4380_012117-T1
GF00002511	DBVPG4380_001508-T1, DBVPG4380_001418-T1
GF00002512	DBVPG4380_000665-T1, DBVPG4380_002078-T1
GF00002513	DBVPG4380_011694-T1, DBVPG4380_006281-T1
GF00002514	DBVPG4380_008685-T1, DBVPG4380_001171-T1
GF00002515	DBVPG4380_004406-T1, DBVPG4380_002176-T1
GF00002516	DBVPG4380_002891-T1, DBVPG4380_003996-T1
GF00002517	DBVPG4380_000636-T1, DBVPG4380_006947-T1
GF00002518	DBVPG4380_004323-T1, DBVPG4380_008334-T1
GF00002519	DBVPG4380_000794-T1, DBVPG4380_008342-T1
GF00002520	DBVPG4380_003904-T1, DBVPG4380_008614-T1
GF00002521	DBVPG4380_005361-T1, DBVPG4380_009720-T1
GF00002522	DBVPG4380_001378-T1, DBVPG4380_010222-T1
GF00002523	DBVPG4380_001358-T1, DBVPG4380_002198-T1
GF00002524	DBVPG4380_000671-T1, DBVPG4380_007811-T1
GF00002525	DBVPG4380_007579-T1, DBVPG4380_009533-T1
GF00002526	DBVPG4380_010215-T1, DBVPG4380_007429-T1
GF00002527	DBVPG4380_007952-T1, DBVPG4380_001078-T1
GF00002528	DBVPG4380_001215-T1, DBVPG4380_005464-T1
GF00002529	DBVPG4380_001316-T1, DBVPG4380_004063-T1
GF00002530	DBVPG4380_004061-T1, DBVPG4380_011046-T1
GF00002531	DBVPG4380_010763-T1, DBVPG4380_003686-T1
GF00002532	DBVPG4380_012962-T1, DBVPG4380_008004-T1
GF00002533	DBVPG4380_008206-T1, DBVPG4380_007964-T1
GF00002534	DBVPG4380_004030-T1, DBVPG4380_008270-T1
GF00002535	DBVPG4380_007974-T1, DBVPG4380_002756-T1
GF00002536	DBVPG4380_004037-T1, DBVPG4380_004866-T1
GF00002537	DBVPG4380_007546-T1, DBVPG4380_006640-T1
GF00002538	DBVPG4380_001661-T1, DBVPG4380_009045-T1
GF00002539	DBVPG4380_006671-T1, DBVPG4380_007574-T1
GF00002540	DBVPG4380_002022-T1, DBVPG4380_009786-T1
GF00002541	DBVPG4380_008077-T1, DBVPG4380_006984-T1
GF00002542	DBVPG4380_007667-T1, DBVPG4380_005105-T1
GF00002543	DBVPG4380_001728-T1, DBVPG4380_003660-T1
GF00002544	DBVPG4380_002906-T1, DBVPG4380_009689-T1
GF00002545	DBVPG4380_002524-T1, DBVPG4380_003734-T1
GF00002546	DBVPG4380_008369-T1, DBVPG4380_009641-T1
GF00002547	DBVPG4380_004701-T1, DBVPG4380_006320-T1
GF00002548	DBVPG4380_010901-T1, DBVPG4380_001122-T1
GF00002549	DBVPG4380_009892-T1, DBVPG4380_010188-T1
GF00002550	DBVPG4380_003938-T1, DBVPG4380_001596-T1
GF00002551	DBVPG4380_011064-T1, DBVPG4380_006161-T1
GF00002552	DBVPG4380_001170-T1, DBVPG4380_008686-T1
GF00002553	DBVPG4380_010458-T1, DBVPG4380_008667-T1
GF00002554	DBVPG4380_005674-T1, DBVPG4380_009521-T1
GF00002555	DBVPG4380_001366-T1, DBVPG4380_002206-T1
GF00002556	DBVPG4380_011912-T1, DBVPG4380_001213-T1
GF00002557	DBVPG4380_008160-T1, DBVPG4380_004586-T1
GF00002558	DBVPG4380_002376-T1, DBVPG4380_002337-T1
GF00002559	DBVPG4380_004773-T1, DBVPG4380_005217-T1
GF00002560	DBVPG4380_003447-T1, DBVPG4380_007642-T1
GF00002561	DBVPG4380_004325-T1, DBVPG4380_009958-T1
GF00002562	DBVPG4380_002325-T1, DBVPG4380_006536-T1
GF00002563	DBVPG4380_006268-T1, DBVPG4380_007854-T1
GF00002564	DBVPG4380_007285-T1, DBVPG4380_010086-T1
