	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa
GF00002497	DBVPG3854_007940-T1, DBVPG3854_003082-T1
GF00002498	DBVPG3854_011154-T1, DBVPG3854_007648-T1
GF00002499	DBVPG3854_002751-T1, DBVPG3854_012122-T1
GF00002500	DBVPG3854_008355-T1, DBVPG3854_004351-T1
GF00002501	DBVPG3854_011213-T1, DBVPG3854_009933-T1
GF00002502	DBVPG3854_002918-T1, DBVPG3854_005541-T1
GF00002503	DBVPG3854_000004-T1, DBVPG3854_013798-T1
GF00002504	DBVPG3854_009078-T1, DBVPG3854_008787-T1
GF00002505	DBVPG3854_000260-T1, DBVPG3854_008882-T1
GF00002506	DBVPG3854_001599-T1, DBVPG3854_012827-T1
GF00002507	DBVPG3854_013013-T1, DBVPG3854_010435-T1
GF00002508	DBVPG3854_008244-T1, DBVPG3854_000414-T1
GF00002509	DBVPG3854_002476-T1, DBVPG3854_010348-T1
GF00002510	DBVPG3854_000862-T1, DBVPG3854_013696-T1
GF00002511	DBVPG3854_010850-T1, DBVPG3854_000179-T1
GF00002512	DBVPG3854_000509-T1, DBVPG3854_005689-T1
GF00002513	DBVPG3854_010163-T1, DBVPG3854_008023-T1
GF00002514	DBVPG3854_001863-T1, DBVPG3854_009955-T1
GF00002515	DBVPG3854_000624-T1, DBVPG3854_006269-T1
GF00002516	DBVPG3854_003577-T1, DBVPG3854_001202-T1
GF00002517	DBVPG3854_007591-T1, DBVPG3854_011588-T1
GF00002518	DBVPG3854_006541-T1, DBVPG3854_009189-T1
GF00002519	DBVPG3854_011940-T1, DBVPG3854_011305-T1
GF00002520	DBVPG3854_009574-T1, DBVPG3854_011747-T1
GF00002521	DBVPG3854_012124-T1, DBVPG3854_002753-T1
GF00002522	DBVPG3854_010807-T1, DBVPG3854_011251-T1
GF00002523	DBVPG3854_003415-T1, DBVPG3854_001941-T1
GF00002524	DBVPG3854_000610-T1, DBVPG3854_011612-T1
GF00002525	DBVPG3854_005895-T1, DBVPG3854_004967-T1
GF00002526	DBVPG3854_003971-T1, DBVPG3854_006143-T1
GF00002527	DBVPG3854_001565-T1, DBVPG3854_006749-T1
GF00002528	DBVPG3854_010886-T1, DBVPG3854_011278-T1
GF00002529	DBVPG3854_013719-T1, DBVPG3854_009129-T1
GF00002530	DBVPG3854_013741-T1, DBVPG3854_014179-T1
GF00002531	DBVPG3854_000323-T1, DBVPG3854_006596-T1
GF00002532	DBVPG3854_002376-T1, DBVPG3854_010925-T1
GF00002533	DBVPG3854_009406-T1, DBVPG3854_006899-T1
GF00002534	DBVPG3854_000233-T1, DBVPG3854_009848-T1
GF00002535	DBVPG3854_006429-T1, DBVPG3854_012055-T1
GF00002536	DBVPG3854_009275-T1, DBVPG3854_013795-T1
GF00002537	DBVPG3854_013699-T1, DBVPG3854_000865-T1
GF00002538	DBVPG3854_004775-T1, DBVPG3854_008579-T1
GF00002539	DBVPG3854_003749-T1, DBVPG3854_002988-T1
GF00002540	DBVPG3854_001026-T1, DBVPG3854_006004-T1
GF00002541	DBVPG3854_013410-T1, DBVPG3854_013487-T1
GF00002542	DBVPG3854_009796-T1, DBVPG3854_014028-T1
GF00002543	DBVPG3854_010187-T1, DBVPG3854_010712-T1
GF00002544	DBVPG3854_005888-T1, DBVPG3854_004974-T1
GF00002545	DBVPG3854_001246-T1, DBVPG3854_009264-T1
GF00002546	DBVPG3854_005473-T1, DBVPG3854_003322-T1
GF00002547	DBVPG3854_004502-T1, DBVPG3854_012687-T1
GF00002548	DBVPG3854_010643-T1, DBVPG3854_010485-T1
GF00002549	DBVPG3854_010108-T1, DBVPG3854_005321-T1
GF00002550	DBVPG3854_000871-T1, DBVPG3854_010390-T1
GF00002551	DBVPG3854_000903-T1, DBVPG3854_010359-T1
GF00002552	DBVPG3854_009333-T1, DBVPG3854_007382-T1
GF00002553	DBVPG3854_003389-T1, DBVPG3854_001916-T1
GF00002554	DBVPG3854_002152-T1, DBVPG3854_007812-T1
GF00002555	DBVPG3854_009302-T1, DBVPG3854_006691-T1
GF00002556	DBVPG3854_007650-T1, DBVPG3854_011152-T1
GF00002557	DBVPG3854_002795-T1, DBVPG3854_010257-T1
GF00002558	DBVPG3854_004129-T1, DBVPG3854_001523-T1
GF00002559	DBVPG3854_003988-T1, DBVPG3854_006124-T1
GF00002560	DBVPG3854_006827-T1, DBVPG3854_001693-T1
GF00002561	DBVPG3854_003586-T1, DBVPG3854_001211-T1
GF00002562	DBVPG3854_008764-T1, DBVPG3854_005665-T1
GF00002563	DBVPG3854_006423-T1, DBVPG3854_012049-T1
GF00002564	DBVPG3854_002535-T1, DBVPG3854_011804-T1
GF00002565	DBVPG3854_008704-T1, DBVPG3854_004441-T1
GF00002566	DBVPG3854_005266-T1, DBVPG3854_009000-T1
GF00002567	DBVPG3854_005557-T1, DBVPG3854_002903-T1
GF00002568	DBVPG3854_013153-T1, DBVPG3854_004531-T1
GF00002569	DBVPG3854_009447-T1, DBVPG3854_013942-T1
GF00002570	DBVPG3854_013475-T1, DBVPG3854_013614-T1
GF00002571	DBVPG3854_007319-T1, DBVPG3854_001703-T1
GF00002572	DBVPG3854_010501-T1, DBVPG3854_006942-T1
GF00002573	DBVPG3854_000155-T1, DBVPG3854_009041-T1
GF00002574	DBVPG3854_013405-T1, DBVPG3854_013482-T1
GF00002575	DBVPG3854_011887-T1, DBVPG3854_004891-T1
GF00002576	DBVPG3854_000425-T1, DBVPG3854_008232-T1
GF00002577	DBVPG3854_011446-T1, DBVPG3854_000533-T1
GF00002578	DBVPG3854_014307-T1, DBVPG3854_013639-T1
GF00002579	DBVPG3854_000027-T1, DBVPG3854_013652-T1
GF00002580	DBVPG3854_003591-T1, DBVPG3854_001215-T1
GF00002581	DBVPG3854_001389-T1, DBVPG3854_008920-T1
GF00002582	DBVPG3854_013168-T1, DBVPG3854_005361-T1
GF00002583	DBVPG3854_010024-T1, DBVPG3854_009987-T1
GF00002584	DBVPG3854_014489-T1, DBVPG3854_014472-T1
GF00002585	DBVPG3854_007652-T1, DBVPG3854_011150-T1
GF00002586	DBVPG3854_008167-T1, DBVPG3854_002115-T1
GF00002587	DBVPG3854_003913-T1, DBVPG3854_012258-T1
GF00002588	DBVPG3854_000661-T1, DBVPG3854_007208-T1
GF00002589	DBVPG3854_007017-T1, DBVPG3854_010178-T1
GF00002590	DBVPG3854_000265-T1, DBVPG3854_008887-T1
GF00002591	DBVPG3854_004411-T1, DBVPG3854_013853-T1
GF00002592	DBVPG3854_003387-T1, DBVPG3854_001914-T1
GF00002593	DBVPG3854_012128-T1, DBVPG3854_002757-T1
GF00002594	DBVPG3854_010824-T1, DBVPG3854_001313-T1
GF00002595	DBVPG3854_008265-T1, DBVPG3854_000393-T1
GF00002596	DBVPG3854_008075-T1, DBVPG3854_004631-T1
GF00002597	DBVPG3854_012479-T1, DBVPG3854_012449-T1
GF00002598	DBVPG3854_005840-T1, DBVPG3854_007566-T1
GF00002599	DBVPG3854_011524-T1, DBVPG3854_009754-T1
GF00002600	DBVPG3854_011261-T1, DBVPG3854_010817-T1
GF00002601	DBVPG3854_002233-T1, DBVPG3854_002038-T1
GF00002602	DBVPG3854_008120-T1, DBVPG3854_013598-T1
GF00002603	DBVPG3854_005325-T1, DBVPG3854_010112-T1
GF00002604	DBVPG3854_006755-T1, DBVPG3854_001560-T1
GF00002605	DBVPG3854_008921-T1, DBVPG3854_001390-T1
GF00002606	DBVPG3854_004753-T1, DBVPG3854_008299-T1
GF00002607	DBVPG3854_012659-T1, DBVPG3854_001877-T1
GF00002608	DBVPG3854_006297-T1, DBVPG3854_011717-T1
GF00002609	DBVPG3854_012862-T1, DBVPG3854_006373-T1
GF00002610	DBVPG3854_002828-T1, DBVPG3854_009965-T1
GF00002611	DBVPG3854_002346-T1, DBVPG3854_010572-T1
GF00002612	DBVPG3854_006153-T1, DBVPG3854_003960-T1
GF00002613	DBVPG3854_009843-T1, DBVPG3854_000228-T1
GF00002614	DBVPG3854_010412-T1, DBVPG3854_008409-T1
GF00002615	DBVPG3854_010314-T1, DBVPG3854_014302-T1
GF00002616	DBVPG3854_012413-T1, DBVPG3854_006475-T1
GF00002617	DBVPG3854_007551-T1, DBVPG3854_005821-T1
GF00002618	DBVPG3854_007796-T1, DBVPG3854_013205-T1
GF00002619	DBVPG3854_013147-T1, DBVPG3854_004536-T1
GF00002620	DBVPG3854_003022-T1, DBVPG3854_003785-T1
GF00002621	DBVPG3854_011068-T1, DBVPG3854_006385-T1
GF00002622	DBVPG3854_005133-T1, DBVPG3854_013629-T1
GF00002623	DBVPG3854_011513-T1, DBVPG3854_009743-T1
GF00002624	DBVPG3854_003063-T1, DBVPG3854_013360-T1
GF00002625	DBVPG3854_010247-T1, DBVPG3854_002805-T1
GF00002626	DBVPG3854_013472-T1, DBVPG3854_013611-T1
GF00002627	DBVPG3854_004914-T1, DBVPG3854_014278-T1
GF00002628	DBVPG3854_011944-T1, DBVPG3854_007133-T1
GF00002629	DBVPG3854_013530-T1, DBVPG3854_006250-T1
GF00002630	DBVPG3854_007421-T1, DBVPG3854_012799-T1
GF00002631	DBVPG3854_011863-T1, DBVPG3854_000753-T1
GF00002632	DBVPG3854_007766-T1, DBVPG3854_014112-T1
GF00002633	DBVPG3854_000640-T1, DBVPG3854_007184-T1
GF00002634	DBVPG3854_009874-T1, DBVPG3854_002508-T1
GF00002635	DBVPG3854_012079-T1, DBVPG3854_001429-T1
GF00002636	DBVPG3854_000211-T1, DBVPG3854_009826-T1
GF00002637	DBVPG3854_009846-T1, DBVPG3854_000231-T1
GF00002638	DBVPG3854_012848-T1, DBVPG3854_004227-T1
GF00002639	DBVPG3854_014260-T1, DBVPG3854_001640-T1
GF00002640	DBVPG3854_007841-T1, DBVPG3854_002125-T1
GF00002641	DBVPG3854_007044-T1, DBVPG3854_009110-T1
GF00002642	DBVPG3854_007226-T1, DBVPG3854_000679-T1
GF00002643	DBVPG3854_008437-T1, DBVPG3854_009360-T1
GF00002644	DBVPG3854_010201-T1, DBVPG3854_010724-T1
GF00002645	DBVPG3854_004122-T1, DBVPG3854_001529-T1
GF00002646	DBVPG3854_006988-T1, DBVPG3854_008194-T1
GF00002647	DBVPG3854_008633-T1, DBVPG3854_011412-T1
GF00002648	DBVPG3854_005644-T1, DBVPG3854_008745-T1
GF00002649	DBVPG3854_011209-T1, DBVPG3854_014366-T1
GF00002650	DBVPG3854_001931-T1, DBVPG3854_003405-T1
GF00002651	DBVPG3854_008117-T1, DBVPG3854_013601-T1
GF00002652	DBVPG3854_002080-T1, DBVPG3854_002276-T1
GF00002653	DBVPG3854_001920-T1, DBVPG3854_003393-T1
GF00002654	DBVPG3854_004719-T1, DBVPG3854_012987-T1
GF00002655	DBVPG3854_014030-T1, DBVPG3854_009798-T1
GF00002656	DBVPG3854_009817-T1, DBVPG3854_000202-T1
GF00002657	DBVPG3854_011325-T1, DBVPG3854_011919-T1
GF00002658	DBVPG3854_003982-T1, DBVPG3854_006130-T1
GF00002659	DBVPG3854_008947-T1, DBVPG3854_004547-T1
GF00002660	DBVPG3854_007550-T1, DBVPG3854_005820-T1
GF00002661	DBVPG3854_004079-T1, DBVPG3854_011247-T1
GF00002662	DBVPG3854_001519-T1, DBVPG3854_004133-T1
GF00002663	DBVPG3854_011742-T1, DBVPG3854_009578-T1
GF00002664	DBVPG3854_010659-T1, DBVPG3854_010468-T1
GF00002665	DBVPG3854_011115-T1, DBVPG3854_006660-T1
GF00002666	DBVPG3854_006957-T1, DBVPG3854_007854-T1
GF00002667	DBVPG3854_011757-T1, DBVPG3854_004183-T1
GF00002668	DBVPG3854_004280-T1, DBVPG3854_006365-T1
GF00002669	DBVPG3854_001020-T1, DBVPG3854_005996-T1
GF00002670	DBVPG3854_012914-T1, DBVPG3854_011395-T1
GF00002671	DBVPG3854_014481-T1, DBVPG3854_010496-T1
GF00002672	DBVPG3854_014443-T1, DBVPG3854_008514-T1
GF00002673	DBVPG3854_006464-T1, DBVPG3854_011044-T1
GF00002674	DBVPG3854_012130-T1, DBVPG3854_002759-T1
GF00002675	DBVPG3854_001101-T1, DBVPG3854_006868-T1
GF00002676	DBVPG3854_010013-T1, DBVPG3854_010051-T1
GF00002677	DBVPG3854_007622-T1, DBVPG3854_012966-T1
GF00002678	DBVPG3854_007965-T1, DBVPG3854_003157-T1
GF00002679	DBVPG3854_004307-T1, DBVPG3854_003999-T1
GF00002680	DBVPG3854_002985-T1, DBVPG3854_003746-T1
GF00002681	DBVPG3854_001865-T1, DBVPG3854_009959-T1
GF00002682	DBVPG3854_004301-T1, DBVPG3854_004203-T1
GF00002683	DBVPG3854_012456-T1, DBVPG3854_004930-T1
GF00002684	DBVPG3854_006874-T1, DBVPG3854_001094-T1
GF00002685	DBVPG3854_008215-T1, DBVPG3854_007008-T1
GF00002686	DBVPG3854_011122-T1, DBVPG3854_006666-T1
GF00002687	DBVPG3854_012424-T1, DBVPG3854_006487-T1
GF00002688	DBVPG3854_011763-T1, DBVPG3854_004190-T1
GF00002689	DBVPG3854_008811-T1, DBVPG3854_010061-T1
GF00002690	DBVPG3854_006744-T1, DBVPG3854_001570-T1
GF00002691	DBVPG3854_011330-T1, DBVPG3854_013633-T1
GF00002692	DBVPG3854_013911-T1, DBVPG3854_005806-T1
GF00002693	DBVPG3854_012289-T1, DBVPG3854_004368-T1
GF00002694	DBVPG3854_001499-T1, DBVPG3854_004151-T1
GF00002695	DBVPG3854_011934-T1, DBVPG3854_011311-T1
GF00002696	DBVPG3854_004509-T1, DBVPG3854_012693-T1
GF00002697	DBVPG3854_009889-T1, DBVPG3854_002497-T1
GF00002698	DBVPG3854_000470-T1, DBVPG3854_005730-T1
GF00002699	DBVPG3854_006877-T1, DBVPG3854_001091-T1
GF00002700	DBVPG3854_003916-T1, DBVPG3854_012261-T1
GF00002701	DBVPG3854_012592-T1, DBVPG3854_000921-T1
GF00002702	DBVPG3854_006141-T1, DBVPG3854_003973-T1
GF00002703	DBVPG3854_005209-T1, DBVPG3854_004807-T1
GF00002704	DBVPG3854_008826-T1, DBVPG3854_005141-T1
GF00002705	DBVPG3854_004337-T1, DBVPG3854_008342-T1
GF00002706	DBVPG3854_009077-T1, DBVPG3854_008788-T1
GF00002707	DBVPG3854_003954-T1, DBVPG3854_006159-T1
GF00002708	DBVPG3854_000292-T1, DBVPG3854_006630-T1
GF00002709	DBVPG3854_006657-T1, DBVPG3854_011112-T1
GF00002710	DBVPG3854_010012-T1, DBVPG3854_010050-T1
GF00002711	DBVPG3854_000474-T1, DBVPG3854_005726-T1
GF00002712	DBVPG3854_013468-T1, DBVPG3854_013607-T1
GF00002713	DBVPG3854_014174-T1, DBVPG3854_013746-T1
GF00002714	DBVPG3854_003935-T1, DBVPG3854_006177-T1
GF00002715	DBVPG3854_009293-T1, DBVPG3854_006699-T1
GF00002716	DBVPG3854_012880-T1, DBVPG3854_012377-T1
GF00002717	DBVPG3854_003046-T1, DBVPG3854_014215-T1
GF00002718	DBVPG3854_004681-T1, DBVPG3854_002712-T1
GF00002719	DBVPG3854_000110-T1, DBVPG3854_008460-T1
GF00002720	DBVPG3854_007803-T1, DBVPG3854_013198-T1
GF00002721	DBVPG3854_004102-T1, DBVPG3854_011228-T1
GF00002722	DBVPG3854_010522-T1, DBVPG3854_006923-T1
GF00002723	DBVPG3854_003050-T1, DBVPG3854_013348-T1
GF00002724	DBVPG3854_001829-T1, DBVPG3854_003817-T1
GF00002725	DBVPG3854_008151-T1, DBVPG3854_003110-T1
GF00002726	DBVPG3854_003700-T1, DBVPG3854_014250-T1
GF00002727	DBVPG3854_007587-T1, DBVPG3854_011592-T1
GF00002728	DBVPG3854_003111-T1, DBVPG3854_008152-T1
GF00002729	DBVPG3854_012278-T1, DBVPG3854_009441-T1
GF00002730	DBVPG3854_014474-T1, DBVPG3854_001225-T1
GF00002731	DBVPG3854_001836-T1, DBVPG3854_003810-T1
GF00002732	DBVPG3854_013678-T1, DBVPG3854_010867-T1
GF00002733	DBVPG3854_011511-T1, DBVPG3854_009741-T1
GF00002734	DBVPG3854_003842-T1, DBVPG3854_001802-T1
GF00002735	DBVPG3854_001285-T1, DBVPG3854_009218-T1
GF00002736	DBVPG3854_011926-T1, DBVPG3854_011319-T1
GF00002737	DBVPG3854_007082-T1, DBVPG3854_008383-T1
GF00002738	DBVPG3854_001875-T1, DBVPG3854_012661-T1
GF00002739	DBVPG3854_010313-T1, DBVPG3854_014301-T1
GF00002740	DBVPG3854_002698-T1, DBVPG3854_004667-T1
GF00002741	DBVPG3854_006708-T1, DBVPG3854_009284-T1
GF00002742	DBVPG3854_011312-T1, DBVPG3854_011933-T1
GF00002743	DBVPG3854_002485-T1, DBVPG3854_009898-T1
GF00002744	DBVPG3854_006389-T1, DBVPG3854_011065-T1
GF00002745	DBVPG3854_000226-T1, DBVPG3854_009841-T1
GF00002746	DBVPG3854_009202-T1, DBVPG3854_006554-T1
GF00002747	DBVPG3854_010652-T1, DBVPG3854_010475-T1
GF00002748	DBVPG3854_010458-T1, DBVPG3854_009453-T1
GF00002749	DBVPG3854_008413-T1, DBVPG3854_010416-T1
GF00002750	DBVPG3854_006384-T1, DBVPG3854_011069-T1
GF00002751	DBVPG3854_000119-T1, DBVPG3854_008451-T1
GF00002752	DBVPG3854_006709-T1, DBVPG3854_009283-T1
GF00002753	DBVPG3854_007419-T1, DBVPG3854_012797-T1
GF00002754	DBVPG3854_013379-T1, DBVPG3854_009632-T1
GF00002755	DBVPG3854_012513-T1, DBVPG3854_014121-T1
GF00002756	DBVPG3854_013284-T1, DBVPG3854_000718-T1
GF00002757	DBVPG3854_009946-T1, DBVPG3854_001852-T1
GF00002758	DBVPG3854_005650-T1, DBVPG3854_008750-T1
GF00002759	DBVPG3854_007214-T1, DBVPG3854_000667-T1
GF00002760	DBVPG3854_003009-T1, DBVPG3854_003772-T1
GF00002761	DBVPG3854_000099-T1, DBVPG3854_008471-T1
GF00002762	DBVPG3854_000904-T1, DBVPG3854_010358-T1
GF00002763	DBVPG3854_010982-T1, DBVPG3854_010243-T1
GF00002764	DBVPG3854_001899-T1, DBVPG3854_003374-T1
GF00002765	DBVPG3854_011091-T1, DBVPG3854_001442-T1
GF00002766	DBVPG3854_004263-T1, DBVPG3854_006347-T1
GF00002767	DBVPG3854_011694-T1, DBVPG3854_004717-T1
GF00002768	DBVPG3854_000536-T1, DBVPG3854_011443-T1
GF00002769	DBVPG3854_003223-T1, DBVPG3854_010685-T1
GF00002770	DBVPG3854_004854-T1, DBVPG3854_013461-T1
GF00002771	DBVPG3854_001708-T1, DBVPG3854_007323-T1
GF00002772	DBVPG3854_008652-T1, DBVPG3854_011983-T1
GF00002773	DBVPG3854_001923-T1, DBVPG3854_003396-T1
GF00002774	DBVPG3854_008954-T1, DBVPG3854_004554-T1
GF00002775	DBVPG3854_013169-T1, DBVPG3854_005362-T1
GF00002776	DBVPG3854_000469-T1, DBVPG3854_005731-T1
GF00002777	DBVPG3854_003552-T1, DBVPG3854_001178-T1
GF00002778	DBVPG3854_012511-T1, DBVPG3854_014123-T1
GF00002779	DBVPG3854_012211-T1, DBVPG3854_012546-T1
GF00002780	DBVPG3854_008109-T1, DBVPG3854_009673-T1
GF00002781	DBVPG3854_011846-T1, DBVPG3854_000771-T1
GF00002782	DBVPG3854_002061-T1, DBVPG3854_002256-T1
GF00002783	DBVPG3854_007794-T1, DBVPG3854_012734-T1
GF00002784	DBVPG3854_008477-T1, DBVPG3854_000091-T1
GF00002785	DBVPG3854_000206-T1, DBVPG3854_009821-T1
GF00002786	DBVPG3854_013969-T1, DBVPG3854_010872-T1
GF00002787	DBVPG3854_014469-T1, DBVPG3854_001341-T1
GF00002788	DBVPG3854_013970-T1, DBVPG3854_010873-T1
GF00002789	DBVPG3854_004948-T1, DBVPG3854_013674-T1
GF00002790	DBVPG3854_012046-T1, DBVPG3854_006420-T1
GF00002791	DBVPG3854_012970-T1, DBVPG3854_007627-T1
GF00002792	DBVPG3854_009565-T1, DBVPG3854_011538-T1
GF00002793	DBVPG3854_011187-T1, DBVPG3854_003352-T1
GF00002794	DBVPG3854_005285-T1, DBVPG3854_009021-T1
GF00002795	DBVPG3854_002391-T1, DBVPG3854_010910-T1
GF00002796	DBVPG3854_007502-T1, DBVPG3854_006196-T1
GF00002797	DBVPG3854_000435-T1, DBVPG3854_008223-T1
GF00002798	DBVPG3854_005892-T1, DBVPG3854_004970-T1
GF00002799	DBVPG3854_001718-T1, DBVPG3854_007334-T1
GF00002800	DBVPG3854_013514-T1, DBVPG3854_003517-T1
GF00002801	DBVPG3854_014067-T1, DBVPG3854_011719-T1
GF00002802	DBVPG3854_000963-T1, DBVPG3854_009812-T1
GF00002803	DBVPG3854_001263-T1, DBVPG3854_009241-T1
GF00002804	DBVPG3854_010363-T1, DBVPG3854_000900-T1
GF00002805	DBVPG3854_005322-T1, DBVPG3854_010109-T1
GF00002806	DBVPG3854_014457-T1, DBVPG3854_012317-T1
GF00002807	DBVPG3854_011124-T1, DBVPG3854_006668-T1
GF00002808	DBVPG3854_006393-T1, DBVPG3854_011061-T1
GF00002809	DBVPG3854_007616-T1, DBVPG3854_012959-T1
GF00002810	DBVPG3854_011534-T1, DBVPG3854_009569-T1
GF00002811	DBVPG3854_013739-T1, DBVPG3854_008834-T1
GF00002812	DBVPG3854_013590-T1, DBVPG3854_006320-T1
GF00002813	DBVPG3854_010871-T1, DBVPG3854_013968-T1
GF00002814	DBVPG3854_007376-T1, DBVPG3854_009326-T1
GF00002815	DBVPG3854_002039-T1, DBVPG3854_002234-T1
GF00002816	DBVPG3854_002433-T1, DBVPG3854_013101-T1
GF00002817	DBVPG3854_012029-T1, DBVPG3854_005624-T1
GF00002818	DBVPG3854_013116-T1, DBVPG3854_009385-T1
GF00002819	DBVPG3854_008158-T1, DBVPG3854_003118-T1
GF00002820	DBVPG3854_000986-T1, DBVPG3854_011167-T1
GF00002821	DBVPG3854_002501-T1, DBVPG3854_009881-T1
GF00002822	DBVPG3854_006823-T1, DBVPG3854_001689-T1
GF00002823	DBVPG3854_007995-T1, DBVPG3854_003189-T1
GF00002824	DBVPG3854_005066-T1, DBVPG3854_011660-T1
GF00002825	DBVPG3854_014405-T1, DBVPG3854_002727-T1
GF00002826	DBVPG3854_006731-T1, DBVPG3854_001583-T1
GF00002827	DBVPG3854_014210-T1, DBVPG3854_003503-T1
GF00002828	DBVPG3854_014023-T1, DBVPG3854_013095-T1
GF00002829	DBVPG3854_002475-T1, DBVPG3854_010347-T1
GF00002830	DBVPG3854_008616-T1, DBVPG3854_010083-T1
GF00002831	DBVPG3854_013467-T1, DBVPG3854_013606-T1
GF00002832	DBVPG3854_009545-T1, DBVPG3854_011562-T1
GF00002833	DBVPG3854_009633-T1, DBVPG3854_013380-T1
GF00002834	DBVPG3854_008667-T1, DBVPG3854_011968-T1
GF00002835	DBVPG3854_005811-T1, DBVPG3854_014351-T1
GF00002836	DBVPG3854_007800-T1, DBVPG3854_013201-T1
GF00002837	DBVPG3854_013549-T1, DBVPG3854_005008-T1
GF00002838	DBVPG3854_011533-T1, DBVPG3854_009570-T1
GF00002839	DBVPG3854_013337-T1, DBVPG3854_013261-T1
GF00002840	DBVPG3854_008468-T1, DBVPG3854_000102-T1
GF00002841	DBVPG3854_005841-T1, DBVPG3854_007567-T1
GF00002842	DBVPG3854_010263-T1, DBVPG3854_002789-T1
GF00002843	DBVPG3854_011393-T1, DBVPG3854_012912-T1
GF00002844	DBVPG3854_000596-T1, DBVPG3854_011625-T1
GF00002845	DBVPG3854_009479-T1, DBVPG3854_004040-T1
GF00002846	DBVPG3854_001853-T1, DBVPG3854_009947-T1
GF00002847	DBVPG3854_009097-T1, DBVPG3854_007031-T1
GF00002848	DBVPG3854_002715-T1, DBVPG3854_004683-T1
GF00002849	DBVPG3854_002449-T1, DBVPG3854_010328-T1
GF00002850	DBVPG3854_003641-T1, DBVPG3854_003640-T1
GF00002851	DBVPG3854_003216-T1, DBVPG3854_010692-T1
GF00002852	DBVPG3854_007177-T1, DBVPG3854_014055-T1
GF00002853	DBVPG3854_007238-T1, DBVPG3854_000691-T1
GF00002854	DBVPG3854_007599-T1, DBVPG3854_012522-T1
GF00002855	DBVPG3854_004543-T1, DBVPG3854_008943-T1
GF00002856	DBVPG3854_000050-T1, DBVPG3854_011479-T1
GF00002857	DBVPG3854_005194-T1, DBVPG3854_004769-T1
GF00002858	DBVPG3854_005898-T1, DBVPG3854_004964-T1
GF00002859	DBVPG3854_003513-T1, DBVPG3854_013510-T1
GF00002860	DBVPG3854_000967-T1, DBVPG3854_009808-T1
GF00002861	DBVPG3854_008593-T1, DBVPG3854_009080-T1
GF00002862	DBVPG3854_005748-T1, DBVPG3854_000453-T1
GF00002863	DBVPG3854_009475-T1, DBVPG3854_004036-T1
GF00002864	DBVPG3854_009958-T1, DBVPG3854_001864-T1
GF00002865	DBVPG3854_011937-T1, DBVPG3854_011308-T1
GF00002866	DBVPG3854_001788-T1, DBVPG3854_003855-T1
GF00002867	DBVPG3854_002872-T1, DBVPG3854_005590-T1
GF00002868	DBVPG3854_007998-T1, DBVPG3854_003192-T1
GF00002869	DBVPG3854_005316-T1, DBVPG3854_010103-T1
GF00002870	DBVPG3854_001474-T1, DBVPG3854_004173-T1
GF00002871	DBVPG3854_001665-T1, DBVPG3854_006799-T1
GF00002872	DBVPG3854_000720-T1, DBVPG3854_013286-T1
GF00002873	DBVPG3854_001559-T1, DBVPG3854_006756-T1
GF00002874	DBVPG3854_001629-T1, DBVPG3854_007635-T1
GF00002875	DBVPG3854_000851-T1, DBVPG3854_013440-T1
GF00002876	DBVPG3854_012307-T1, DBVPG3854_007168-T1
GF00002877	DBVPG3854_008933-T1, DBVPG3854_001401-T1
GF00002878	DBVPG3854_009313-T1, DBVPG3854_007400-T1
GF00002879	DBVPG3854_007162-T1, DBVPG3854_012314-T1
GF00002880	DBVPG3854_009402-T1, DBVPG3854_006896-T1
GF00002881	DBVPG3854_011979-T1, DBVPG3854_008656-T1
GF00002882	DBVPG3854_009953-T1, DBVPG3854_001859-T1
GF00002883	DBVPG3854_001574-T1, DBVPG3854_006740-T1
GF00002884	DBVPG3854_000774-T1, DBVPG3854_013668-T1
GF00002885	DBVPG3854_014347-T1, DBVPG3854_010792-T1
GF00002886	DBVPG3854_002397-T1, DBVPG3854_010904-T1
GF00002887	DBVPG3854_011287-T1, DBVPG3854_014432-T1
GF00002888	DBVPG3854_007113-T1, DBVPG3854_010606-T1
GF00002889	DBVPG3854_003383-T1, DBVPG3854_001909-T1
GF00002890	DBVPG3854_000463-T1, DBVPG3854_005737-T1
GF00002891	DBVPG3854_012496-T1, DBVPG3854_012430-T1
GF00002892	DBVPG3854_009589-T1, DBVPG3854_011731-T1
GF00002893	DBVPG3854_007559-T1, DBVPG3854_005832-T1
GF00002894	DBVPG3854_005587-T1, DBVPG3854_002875-T1
GF00002895	DBVPG3854_006945-T1, DBVPG3854_010498-T1
GF00002896	DBVPG3854_002445-T1, DBVPG3854_010324-T1
GF00002897	DBVPG3854_004265-T1, DBVPG3854_006349-T1
GF00002898	DBVPG3854_012355-T1, DBVPG3854_004232-T1
GF00002899	DBVPG3854_006501-T1, DBVPG3854_002424-T1
GF00002900	DBVPG3854_002048-T1, DBVPG3854_002243-T1
GF00002901	DBVPG3854_011638-T1, DBVPG3854_000582-T1
GF00002902	DBVPG3854_012778-T1, DBVPG3854_008282-T1
GF00002903	DBVPG3854_007386-T1, DBVPG3854_009338-T1
GF00002904	DBVPG3854_007274-T1, DBVPG3854_005078-T1
GF00002905	DBVPG3854_005357-T1, DBVPG3854_013164-T1
GF00002906	DBVPG3854_013823-T1, DBVPG3854_009783-T1
