	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00002401	DBVPG3775_005104-T1
GF00002402	DBVPG3775_004068-T1
GF00002403	DBVPG3775_001303-T1
GF00002404	DBVPG3775_005694-T1
GF00002405	DBVPG3775_005849-T1
GF00002406	DBVPG3775_002184-T1
GF00002407	DBVPG3775_003353-T1
GF00002408	DBVPG3775_006048-T1
GF00002409	DBVPG3775_006415-T1
GF00002410	DBVPG3775_003160-T1
GF00002411	DBVPG3775_000868-T1
GF00002412	DBVPG3775_000130-T1
GF00002413	DBVPG3775_000447-T1
GF00002414	DBVPG3775_000188-T1
GF00002415	DBVPG3775_000410-T1
GF00002416	DBVPG3775_005237-T1
GF00002417	DBVPG3775_007137-T1
GF00002418	DBVPG3775_004054-T1
GF00002419	DBVPG3775_005474-T1
GF00002420	DBVPG3775_004605-T1
GF00002421	DBVPG3775_003873-T1
GF00002422	DBVPG3775_003811-T1
GF00002423	DBVPG3775_006650-T1
GF00002424	DBVPG3775_006368-T1
GF00002425	DBVPG3775_005763-T1
GF00002426	DBVPG3775_000240-T1
GF00002427	DBVPG3775_002097-T1
GF00002428	DBVPG3775_004908-T1
GF00002429	DBVPG3775_004444-T1
GF00002430	DBVPG3775_005280-T1
GF00002431	DBVPG3775_000212-T1
GF00002432	DBVPG3775_001102-T1
GF00002433	DBVPG3775_007208-T1
GF00002434	DBVPG3775_000426-T1
GF00002435	DBVPG3775_004083-T1
GF00002436	DBVPG3775_006923-T1
GF00002437	DBVPG3775_001223-T1
GF00002438	DBVPG3775_006114-T1
GF00002439	DBVPG3775_006974-T1
GF00002440	DBVPG3775_002075-T1
GF00002441	DBVPG3775_002176-T1
GF00002442	DBVPG3775_002719-T1
GF00002443	DBVPG3775_004268-T1
GF00002444	DBVPG3775_003996-T1
GF00002445	DBVPG3775_003094-T1
GF00002446	DBVPG3775_003758-T1
GF00002447	DBVPG3775_007475-T1
GF00002448	DBVPG3775_003037-T1
GF00002449	DBVPG3775_004095-T1
GF00002450	DBVPG3775_005498-T1
GF00002451	DBVPG3775_002536-T1
GF00002452	DBVPG3775_002290-T1
GF00002453	DBVPG3775_000403-T1
GF00002454	DBVPG3775_002254-T1
GF00002455	DBVPG3775_004565-T1
GF00002456	DBVPG3775_006004-T1
GF00002457	DBVPG3775_000887-T1
GF00002458	DBVPG3775_002426-T1
GF00002459	DBVPG3775_000272-T1
GF00002460	DBVPG3775_003506-T1
GF00002461	DBVPG3775_000684-T1
GF00002462	DBVPG3775_006820-T1
GF00002463	DBVPG3775_005396-T1
GF00002464	DBVPG3775_001808-T1
GF00002465	DBVPG3775_004883-T1
GF00002466	DBVPG3775_003705-T1
GF00002467	DBVPG3775_002848-T1
GF00002468	DBVPG3775_003931-T1
GF00002469	DBVPG3775_004384-T1
GF00002470	DBVPG3775_006135-T1
GF00002471	DBVPG3775_001021-T1
GF00002472	DBVPG3775_002315-T1
GF00002473	DBVPG3775_006763-T1
GF00002474	DBVPG3775_006299-T1
GF00002475	DBVPG3775_006184-T1
GF00002476	DBVPG3775_000528-T1
GF00002477	DBVPG3775_000236-T1
GF00002478	DBVPG3775_002786-T1
GF00002479	DBVPG3775_006755-T1
GF00002480	DBVPG3775_004197-T1
GF00002481	DBVPG3775_007013-T1
GF00002482	DBVPG3775_005644-T1
GF00002483	DBVPG3775_007116-T1
GF00002484	DBVPG3775_005830-T1
GF00002485	DBVPG3775_000296-T1
GF00002486	DBVPG3775_000205-T1
GF00002487	DBVPG3775_001437-T1
GF00002488	DBVPG3775_001905-T1
GF00002489	DBVPG3775_006193-T1
GF00002490	DBVPG3775_000412-T1
GF00002491	DBVPG3775_003381-T1
GF00002492	DBVPG3775_001355-T1
GF00002493	DBVPG3775_004352-T1
GF00002494	DBVPG3775_000453-T1
GF00002495	DBVPG3775_002330-T1
GF00002496	DBVPG3775_005259-T1
GF00002497	DBVPG3775_007129-T1
GF00002498	DBVPG3775_002700-T1
GF00002499	DBVPG3775_005689-T1
GF00002500	DBVPG3775_004473-T1
GF00002501	DBVPG3775_005243-T1
GF00002502	DBVPG3775_002620-T1
GF00002503	DBVPG3775_003815-T1
GF00002504	DBVPG3775_006436-T1
GF00002505	DBVPG3775_003284-T1
GF00002506	DBVPG3775_006458-T1
GF00002507	DBVPG3775_002616-T1
GF00002508	DBVPG3775_001242-T1
GF00002509	DBVPG3775_006689-T1
GF00002510	DBVPG3775_004465-T1
GF00002511	DBVPG3775_000047-T1
GF00002512	DBVPG3775_005250-T1
GF00002513	DBVPG3775_004208-T1
GF00002514	DBVPG3775_001075-T1
GF00002515	DBVPG3775_002853-T1
GF00002516	DBVPG3775_000769-T1
GF00002517	DBVPG3775_002553-T1
GF00002518	DBVPG3775_006205-T1
GF00002519	DBVPG3775_006885-T1
GF00002520	DBVPG3775_002457-T1
GF00002521	DBVPG3775_004644-T1
GF00002522	DBVPG3775_005000-T1
GF00002523	DBVPG3775_001032-T1
GF00002524	DBVPG3775_001908-T1
GF00002525	DBVPG3775_001019-T1
GF00002526	DBVPG3775_002059-T1
GF00002527	DBVPG3775_000843-T1
GF00002528	DBVPG3775_005133-T1
GF00002529	DBVPG3775_004175-T1
GF00002530	DBVPG3775_006313-T1
GF00002531	DBVPG3775_002287-T1
GF00002532	DBVPG3775_006557-T1
GF00002533	DBVPG3775_003890-T1
GF00002534	DBVPG3775_007480-T1
GF00002535	DBVPG3775_007503-T1
GF00002536	DBVPG3775_005859-T1
GF00002537	DBVPG3775_006819-T1
GF00002538	DBVPG3775_002350-T1
GF00002539	DBVPG3775_003898-T1
GF00002540	DBVPG3775_002932-T1
GF00002541	DBVPG3775_001051-T1
GF00002542	DBVPG3775_003347-T1
GF00002543	DBVPG3775_004719-T1
GF00002544	DBVPG3775_007345-T1
GF00002545	DBVPG3775_000720-T1
GF00002546	DBVPG3775_003913-T1
GF00002547	DBVPG3775_004265-T1
GF00002548	DBVPG3775_001438-T1
GF00002549	DBVPG3775_006263-T1
GF00002550	DBVPG3775_003527-T1
GF00002551	DBVPG3775_001481-T1
GF00002552	DBVPG3775_004707-T1
GF00002553	DBVPG3775_006570-T1
GF00002554	DBVPG3775_000301-T1
GF00002555	DBVPG3775_006517-T1
GF00002556	DBVPG3775_000251-T1
GF00002557	DBVPG3775_002182-T1
GF00002558	DBVPG3775_002320-T1
GF00002559	DBVPG3775_004697-T1
GF00002560	DBVPG3775_001231-T1
GF00002561	DBVPG3775_006834-T1
GF00002562	DBVPG3775_006592-T1
GF00002563	DBVPG3775_003271-T1
GF00002564	DBVPG3775_005797-T1
GF00002565	DBVPG3775_001069-T1
GF00002566	DBVPG3775_003769-T1
GF00002567	DBVPG3775_001925-T1
GF00002568	DBVPG3775_004926-T1
GF00002569	DBVPG3775_002012-T1
GF00002570	DBVPG3775_006633-T1
GF00002571	DBVPG3775_006630-T1
GF00002572	DBVPG3775_003870-T1
GF00002573	DBVPG3775_000874-T1
GF00002574	DBVPG3775_002430-T1
GF00002575	DBVPG3775_000458-T1
GF00002576	DBVPG3775_004912-T1
GF00002577	DBVPG3775_000158-T1
GF00002578	DBVPG3775_004201-T1
GF00002579	DBVPG3775_000570-T1
GF00002580	DBVPG3775_003443-T1
GF00002581	DBVPG3775_000985-T1
GF00002582	DBVPG3775_004687-T1
GF00002583	DBVPG3775_003728-T1
GF00002584	DBVPG3775_003919-T1
GF00002585	DBVPG3775_006318-T1
GF00002586	DBVPG3775_004093-T1
GF00002587	DBVPG3775_005918-T1
GF00002588	DBVPG3775_001776-T1
GF00002589	DBVPG3775_005686-T1
GF00002590	DBVPG3775_006846-T1
GF00002591	DBVPG3775_002363-T1
GF00002592	DBVPG3775_000745-T1
GF00002593	DBVPG3775_007205-T1
GF00002594	DBVPG3775_005821-T1
GF00002595	DBVPG3775_000666-T1
GF00002596	DBVPG3775_003200-T1
GF00002597	DBVPG3775_004529-T1
GF00002598	DBVPG3775_002627-T1
GF00002599	DBVPG3775_001735-T1
GF00002600	DBVPG3775_007412-T1
GF00002601	DBVPG3775_005650-T1
GF00002602	DBVPG3775_003938-T1
GF00002603	DBVPG3775_003292-T1
GF00002604	DBVPG3775_001324-T1
GF00002605	DBVPG3775_000663-T1
GF00002606	DBVPG3775_003909-T1
GF00002607	DBVPG3775_002527-T1
GF00002608	DBVPG3775_000654-T1
GF00002609	DBVPG3775_003691-T1
GF00002610	DBVPG3775_004379-T1
GF00002611	DBVPG3775_005870-T1
GF00002612	DBVPG3775_003010-T1
GF00002613	DBVPG3775_000445-T1
GF00002614	DBVPG3775_004331-T1
GF00002615	DBVPG3775_005130-T1
GF00002616	DBVPG3775_006166-T1
GF00002617	DBVPG3775_004862-T1
GF00002618	DBVPG3775_000873-T1
GF00002619	DBVPG3775_001621-T1
GF00002620	DBVPG3775_002399-T1
GF00002621	DBVPG3775_002029-T1
GF00002622	DBVPG3775_005198-T1
GF00002623	DBVPG3775_004679-T1
GF00002624	DBVPG3775_003368-T1
GF00002625	DBVPG3775_006869-T1
GF00002626	DBVPG3775_000833-T1
GF00002627	DBVPG3775_006107-T1
GF00002628	DBVPG3775_006065-T1
GF00002629	DBVPG3775_003001-T1
GF00002630	DBVPG3775_001304-T1
GF00002631	DBVPG3775_002740-T1
GF00002632	DBVPG3775_005653-T1
GF00002633	DBVPG3775_005892-T1
GF00002634	DBVPG3775_003722-T1
GF00002635	DBVPG3775_002479-T1
GF00002636	DBVPG3775_000006-T1
GF00002637	DBVPG3775_003232-T1
GF00002638	DBVPG3775_004407-T1
GF00002639	DBVPG3775_001164-T1
GF00002640	DBVPG3775_002638-T1
GF00002641	DBVPG3775_005385-T1
GF00002642	DBVPG3775_002409-T1
GF00002643	DBVPG3775_007340-T1
GF00002644	DBVPG3775_002511-T1
GF00002645	DBVPG3775_005642-T1
GF00002646	DBVPG3775_004879-T1
GF00002647	DBVPG3775_006607-T1
GF00002648	DBVPG3775_000119-T1
GF00002649	DBVPG3775_000418-T1
GF00002650	DBVPG3775_005719-T1
GF00002651	DBVPG3775_004162-T1
GF00002652	DBVPG3775_003550-T1
GF00002653	DBVPG3775_003773-T1
GF00002654	DBVPG3775_001005-T1
GF00002655	DBVPG3775_001911-T1
GF00002656	DBVPG3775_006776-T1
GF00002657	DBVPG3775_006389-T1
GF00002658	DBVPG3775_003842-T1
GF00002659	DBVPG3775_002959-T1
GF00002660	DBVPG3775_005297-T1
GF00002661	DBVPG3775_006537-T1
GF00002662	DBVPG3775_005270-T1
GF00002663	DBVPG3775_004022-T1
GF00002664	DBVPG3775_000383-T1
GF00002665	DBVPG3775_004770-T1
GF00002666	DBVPG3775_005919-T1
GF00002667	DBVPG3775_002761-T1
GF00002668	DBVPG3775_006546-T1
GF00002669	DBVPG3775_004166-T1
GF00002670	DBVPG3775_000246-T1
GF00002671	DBVPG3775_000865-T1
GF00002672	DBVPG3775_006143-T1
GF00002673	DBVPG3775_001706-T1
GF00002674	DBVPG3775_004501-T1
GF00002675	DBVPG3775_003808-T1
GF00002676	DBVPG3775_005500-T1
GF00002677	DBVPG3775_000369-T1
GF00002678	DBVPG3775_003945-T1
GF00002679	DBVPG3775_001580-T1
GF00002680	DBVPG3775_000799-T1
GF00002681	DBVPG3775_006294-T1
GF00002682	DBVPG3775_002681-T1
GF00002683	DBVPG3775_005338-T1
GF00002684	DBVPG3775_001607-T1
GF00002685	DBVPG3775_005433-T1
GF00002686	DBVPG3775_006596-T1
GF00002687	DBVPG3775_000332-T1
GF00002688	DBVPG3775_003857-T1
GF00002689	DBVPG3775_003846-T1
GF00002690	DBVPG3775_004091-T1
GF00002691	DBVPG3775_002065-T1
GF00002692	DBVPG3775_006153-T1
GF00002693	DBVPG3775_006384-T1
GF00002694	DBVPG3775_000077-T1
GF00002695	DBVPG3775_002221-T1
GF00002696	DBVPG3775_004248-T1
GF00002697	DBVPG3775_005144-T1
GF00002698	DBVPG3775_006922-T1
GF00002699	DBVPG3775_006056-T1
GF00002700	DBVPG3775_000622-T1
GF00002701	DBVPG3775_002102-T1
GF00002702	DBVPG3775_007384-T1
GF00002703	DBVPG3775_000864-T1
GF00002704	DBVPG3775_005180-T1
GF00002705	DBVPG3775_002795-T1
GF00002706	DBVPG3775_007495-T1
GF00002707	DBVPG3775_005226-T1
GF00002708	DBVPG3775_001033-T1
GF00002709	DBVPG3775_000643-T1
GF00002710	DBVPG3775_002261-T1
GF00002711	DBVPG3775_000495-T1
GF00002712	DBVPG3775_006036-T1
GF00002713	DBVPG3775_004301-T1
GF00002714	DBVPG3775_004603-T1
GF00002715	DBVPG3775_002775-T1
GF00002716	DBVPG3775_004704-T1
GF00002717	DBVPG3775_006817-T1
GF00002718	DBVPG3775_003509-T1
GF00002719	DBVPG3775_001300-T1
GF00002720	DBVPG3775_003177-T1
GF00002721	DBVPG3775_004290-T1
GF00002722	DBVPG3775_005924-T1
GF00002723	DBVPG3775_006041-T1
GF00002724	DBVPG3775_001581-T1
GF00002725	DBVPG3775_000164-T1
GF00002726	DBVPG3775_000490-T1
GF00002727	DBVPG3775_005989-T1
GF00002728	DBVPG3775_005272-T1
GF00002729	DBVPG3775_006063-T1
GF00002730	DBVPG3775_003647-T1
GF00002731	DBVPG3775_005275-T1
GF00002732	DBVPG3775_004955-T1
GF00002733	DBVPG3775_004077-T1
GF00002734	DBVPG3775_003475-T1
GF00002735	DBVPG3775_005119-T1
GF00002736	DBVPG3775_000678-T1
GF00002737	DBVPG3775_001029-T1
GF00002738	DBVPG3775_002545-T1
GF00002739	DBVPG3775_003254-T1
GF00002740	DBVPG3775_004621-T1
GF00002741	DBVPG3775_001709-T1
GF00002742	DBVPG3775_006328-T1
GF00002743	DBVPG3775_001578-T1
GF00002744	DBVPG3775_007082-T1
GF00002745	DBVPG3775_001432-T1
GF00002746	DBVPG3775_002525-T1
GF00002747	DBVPG3775_006280-T1
GF00002748	DBVPG3775_002183-T1
GF00002749	DBVPG3775_007279-T1
GF00002750	DBVPG3775_007099-T1
GF00002751	DBVPG3775_000199-T1
GF00002752	DBVPG3775_007313-T1
GF00002753	DBVPG3775_005493-T1
GF00002754	DBVPG3775_005581-T1
GF00002755	DBVPG3775_006504-T1
GF00002756	DBVPG3775_006334-T1
GF00002757	DBVPG3775_003320-T1
GF00002758	DBVPG3775_000131-T1
GF00002759	DBVPG3775_000239-T1
GF00002760	DBVPG3775_006181-T1
GF00002761	DBVPG3775_003879-T1
GF00002762	DBVPG3775_004123-T1
GF00002763	DBVPG3775_001484-T1
GF00002764	DBVPG3775_004999-T1
GF00002765	DBVPG3775_002698-T1
GF00002766	DBVPG3775_001737-T1
GF00002767	DBVPG3775_005941-T1
GF00002768	DBVPG3775_003764-T1
GF00002769	DBVPG3775_005744-T1
GF00002770	DBVPG3775_006098-T1
GF00002771	DBVPG3775_000610-T1
GF00002772	DBVPG3775_004650-T1
GF00002773	DBVPG3775_005518-T1
GF00002774	DBVPG3775_000797-T1
GF00002775	DBVPG3775_002574-T1
GF00002776	DBVPG3775_000334-T1
GF00002777	DBVPG3775_004838-T1
GF00002778	DBVPG3775_005286-T1
GF00002779	DBVPG3775_005267-T1
GF00002780	DBVPG3775_004583-T1
GF00002781	DBVPG3775_007070-T1
GF00002782	DBVPG3775_004043-T1
GF00002783	DBVPG3775_007535-T1
GF00002784	DBVPG3775_000617-T1
GF00002785	DBVPG3775_003058-T1
GF00002786	DBVPG3775_000815-T1
GF00002787	DBVPG3775_005330-T1
GF00002788	DBVPG3775_002375-T1
GF00002789	DBVPG3775_002346-T1
GF00002790	DBVPG3775_000798-T1
GF00002791	DBVPG3775_000171-T1
GF00002792	DBVPG3775_006096-T1
GF00002793	DBVPG3775_001010-T1
GF00002794	DBVPG3775_002248-T1
GF00002795	DBVPG3775_000875-T1
GF00002796	DBVPG3775_004430-T1
GF00002797	DBVPG3775_002279-T1
GF00002798	DBVPG3775_006446-T1
GF00002799	DBVPG3775_001560-T1
GF00002800	DBVPG3775_004349-T1
GF00002801	DBVPG3775_003285-T1
GF00002802	DBVPG3775_006445-T1
GF00002803	DBVPG3775_003142-T1
GF00002804	DBVPG3775_005814-T1
GF00002805	DBVPG3775_006230-T1
GF00002806	DBVPG3775_000697-T1
GF00002807	DBVPG3775_004259-T1
GF00002808	DBVPG3775_000584-T1
GF00002809	DBVPG3775_005561-T1
GF00002810	DBVPG3775_003661-T1
GF00002811	DBVPG3775_005724-T1
GF00002812	DBVPG3775_001313-T1
GF00002813	DBVPG3775_007222-T1
GF00002814	DBVPG3775_001971-T1
GF00002815	DBVPG3775_002774-T1
GF00002816	DBVPG3775_004302-T1
GF00002817	DBVPG3775_006660-T1
GF00002818	DBVPG3775_005249-T1
GF00002819	DBVPG3775_004907-T1
GF00002820	DBVPG3775_007422-T1
GF00002821	DBVPG3775_000154-T1
GF00002822	DBVPG3775_006839-T1
GF00002823	DBVPG3775_002515-T1
GF00002824	DBVPG3775_003570-T1
GF00002825	DBVPG3775_002213-T1
GF00002826	DBVPG3775_005976-T1
GF00002827	DBVPG3775_002267-T1
GF00002828	DBVPG3775_005421-T1
GF00002829	DBVPG3775_004007-T1
GF00002830	DBVPG3775_000724-T1
GF00002831	DBVPG3775_001353-T1
GF00002832	DBVPG3775_004625-T1
GF00002833	DBVPG3775_002331-T1
GF00002834	DBVPG3775_005090-T1
GF00002835	DBVPG3775_001792-T1
GF00002836	DBVPG3775_007305-T1
GF00002837	DBVPG3775_002624-T1
GF00002838	DBVPG3775_001663-T1
GF00002839	DBVPG3775_001401-T1
GF00002840	DBVPG3775_000330-T1
GF00002841	DBVPG3775_003963-T1
GF00002842	DBVPG3775_002862-T1
GF00002843	DBVPG3775_007541-T1
GF00002844	DBVPG3775_003983-T1
GF00002845	DBVPG3775_002670-T1
GF00002846	DBVPG3775_005927-T1
GF00002847	DBVPG3775_004269-T1
GF00002848	DBVPG3775_001402-T1
GF00002849	DBVPG3775_006686-T1
GF00002850	DBVPG3775_007533-T1
GF00002851	DBVPG3775_002342-T1
GF00002852	DBVPG3775_001525-T1
GF00002853	DBVPG3775_000563-T1
GF00002854	DBVPG3775_003373-T1
GF00002855	DBVPG3775_004283-T1
GF00002856	DBVPG3775_002383-T1
GF00002857	DBVPG3775_004439-T1
GF00002858	DBVPG3775_006717-T1
GF00002859	DBVPG3775_000848-T1
GF00002860	DBVPG3775_005365-T1
GF00002861	DBVPG3775_006104-T1
GF00002862	DBVPG3775_000766-T1
GF00002863	DBVPG3775_000944-T1
GF00002864	DBVPG3775_004846-T1
GF00002865	DBVPG3775_007339-T1
GF00002866	DBVPG3775_002268-T1
GF00002867	DBVPG3775_003136-T1
GF00002868	DBVPG3775_003914-T1
GF00002869	DBVPG3775_007003-T1
GF00002870	DBVPG3775_006071-T1
GF00002871	DBVPG3775_000057-T1
GF00002872	DBVPG3775_005139-T1
GF00002873	DBVPG3775_001538-T1
GF00002874	DBVPG3775_007448-T1
GF00002875	DBVPG3775_004958-T1
GF00002876	DBVPG3775_007310-T1
GF00002877	DBVPG3775_005181-T1
GF00002878	DBVPG3775_003816-T1
GF00002879	DBVPG3775_004740-T1
GF00002880	DBVPG3775_001146-T1
GF00002881	DBVPG3775_007494-T1
GF00002882	DBVPG3775_004548-T1
GF00002883	DBVPG3775_001864-T1
GF00002884	DBVPG3775_004906-T1
GF00002885	DBVPG3775_002717-T1
GF00002886	DBVPG3775_000055-T1
GF00002887	DBVPG3775_001368-T1
GF00002888	DBVPG3775_001321-T1
GF00002889	DBVPG3775_000431-T1
GF00002890	DBVPG3775_002640-T1
GF00002891	DBVPG3775_005042-T1
GF00002892	DBVPG3775_006316-T1
GF00002893	DBVPG3775_003731-T1
GF00002894	DBVPG3775_007196-T1
GF00002895	DBVPG3775_006201-T1
GF00002896	DBVPG3775_007299-T1
GF00002897	DBVPG3775_001532-T1
GF00002898	DBVPG3775_003562-T1
GF00002899	DBVPG3775_007439-T1
GF00002900	DBVPG3775_002680-T1
GF00002901	DBVPG3775_005150-T1
GF00002902	DBVPG3775_000156-T1
GF00002903	DBVPG3775_005935-T1
GF00002904	DBVPG3775_000637-T1
GF00002905	DBVPG3775_000327-T1
GF00002906	DBVPG3775_006657-T1
GF00002907	DBVPG3775_003128-T1
GF00002908	DBVPG3775_007409-T1
GF00002909	DBVPG3775_000884-T1
GF00002910	DBVPG3775_005409-T1
GF00002911	DBVPG3775_001561-T1
GF00002912	DBVPG3775_006936-T1
GF00002913	DBVPG3775_000530-T1
GF00002914	DBVPG3775_003715-T1
GF00002915	DBVPG3775_002494-T1
GF00002916	DBVPG3775_002324-T1
GF00002917	DBVPG3775_004038-T1
GF00002918	DBVPG3775_002164-T1
GF00002919	DBVPG3775_007258-T1
GF00002920	DBVPG3775_002713-T1
GF00002921	DBVPG3775_003868-T1
GF00002922	DBVPG3775_000145-T1
GF00002923	DBVPG3775_000600-T1
GF00002924	DBVPG3775_002895-T1
GF00002925	DBVPG3775_005077-T1
GF00002926	DBVPG3775_006189-T1
GF00002927	DBVPG3775_002096-T1
GF00002928	DBVPG3775_005011-T1
GF00002929	DBVPG3775_002897-T1
GF00002930	DBVPG3775_006381-T1
GF00002931	DBVPG3775_003393-T1
GF00002932	DBVPG3775_001450-T1
GF00002933	DBVPG3775_002863-T1
GF00002934	DBVPG3775_007560-T1
GF00002935	DBVPG3775_002398-T1
GF00002936	DBVPG3775_002686-T1
GF00002937	DBVPG3775_001992-T1
GF00002938	DBVPG3775_004516-T1
GF00002939	DBVPG3775_002263-T1
GF00002940	DBVPG3775_001620-T1
GF00002941	DBVPG3775_004690-T1
GF00002942	DBVPG3775_001398-T1
GF00002943	DBVPG3775_005839-T1
GF00002944	DBVPG3775_002089-T1
GF00002945	DBVPG3775_003183-T1
GF00002946	DBVPG3775_000286-T1
GF00002947	DBVPG3775_007282-T1
GF00002948	DBVPG3775_007126-T1
GF00002949	DBVPG3775_007545-T1
GF00002950	DBVPG3775_002469-T1
GF00002951	DBVPG3775_005622-T1
GF00002952	DBVPG3775_006492-T1
GF00002953	DBVPG3775_004523-T1
GF00002954	DBVPG3775_005630-T1
GF00002955	DBVPG3775_000050-T1
GF00002956	DBVPG3775_000800-T1
GF00002957	DBVPG3775_005537-T1
GF00002958	DBVPG3775_004324-T1
GF00002959	DBVPG3775_002275-T1
GF00002960	DBVPG3775_001997-T1
GF00002961	DBVPG3775_007007-T1
GF00002962	DBVPG3775_001245-T1
GF00002963	DBVPG3775_001407-T1
GF00002964	DBVPG3775_001883-T1
GF00002965	DBVPG3775_002953-T1
GF00002966	DBVPG3775_002894-T1
GF00002967	DBVPG3775_000612-T1
GF00002968	DBVPG3775_002441-T1
GF00002969	DBVPG3775_005681-T1
GF00002970	DBVPG3775_006199-T1
GF00002971	DBVPG3775_001910-T1
GF00002972	DBVPG3775_006303-T1
GF00002973	DBVPG3775_000714-T1
GF00002974	DBVPG3775_002852-T1
GF00002975	DBVPG3775_004317-T1
GF00002976	DBVPG3775_006059-T1
GF00002977	DBVPG3775_000888-T1
GF00002978	DBVPG3775_006449-T1
GF00002979	DBVPG3775_003427-T1
GF00002980	DBVPG3775_004870-T1
GF00002981	DBVPG3775_005496-T1
GF00002982	DBVPG3775_003749-T1
GF00002983	DBVPG3775_004670-T1
GF00002984	DBVPG3775_007493-T1
GF00002985	DBVPG3775_003673-T1
GF00002986	DBVPG3775_003399-T1
GF00002987	DBVPG3775_006949-T1
GF00002988	DBVPG3775_002337-T1
GF00002989	DBVPG3775_001994-T1
GF00002990	DBVPG3775_006353-T1
GF00002991	DBVPG3775_006801-T1
GF00002992	DBVPG3775_001100-T1
GF00002993	DBVPG3775_004997-T1
GF00002994	DBVPG3775_002593-T1
GF00002995	DBVPG3775_001415-T1
GF00002996	DBVPG3775_004836-T1
GF00002997	DBVPG3775_004561-T1
GF00002998	DBVPG3775_007301-T1
GF00002999	DBVPG3775_006971-T1
GF00003000	DBVPG3775_003157-T1
GF00003001	DBVPG3775_007468-T1
GF00003002	DBVPG3775_001210-T1
GF00003003	DBVPG3775_007438-T1
GF00003004	DBVPG3775_004537-T1
GF00003005	DBVPG3775_001659-T1
GF00003006	DBVPG3775_006040-T1
GF00003007	DBVPG3775_002647-T1
GF00003008	DBVPG3775_002264-T1
GF00003009	DBVPG3775_000503-T1
GF00003010	DBVPG3775_005287-T1
GF00003011	DBVPG3775_001601-T1
GF00003012	DBVPG3775_000066-T1
GF00003013	DBVPG3775_000037-T1
GF00003014	DBVPG3775_006772-T1
GF00003015	DBVPG3775_005364-T1
GF00003016	DBVPG3775_006373-T1
GF00003017	DBVPG3775_003727-T1
GF00003018	DBVPG3775_005018-T1
GF00003019	DBVPG3775_001506-T1
GF00003020	DBVPG3775_000822-T1
GF00003021	DBVPG3775_000823-T1
GF00003022	DBVPG3775_000710-T1
GF00003023	DBVPG3775_004445-T1
GF00003024	DBVPG3775_007275-T1
GF00003025	DBVPG3775_001106-T1
GF00003026	DBVPG3775_003446-T1
GF00003027	DBVPG3775_007323-T1
GF00003028	DBVPG3775_005471-T1
GF00003029	DBVPG3775_006090-T1
GF00003030	DBVPG3775_005953-T1
GF00003031	DBVPG3775_002576-T1
GF00003032	DBVPG3775_002956-T1
GF00003033	DBVPG3775_007080-T1
GF00003034	DBVPG3775_001899-T1
GF00003035	DBVPG3775_007534-T1
GF00003036	DBVPG3775_004747-T1
GF00003037	DBVPG3775_002726-T1
GF00003038	DBVPG3775_002122-T1
GF00003039	DBVPG3775_001701-T1
GF00003040	DBVPG3775_003121-T1
GF00003041	DBVPG3775_002922-T1
GF00003042	DBVPG3775_000058-T1
GF00003043	DBVPG3775_004003-T1
GF00003044	DBVPG3775_005269-T1
GF00003045	DBVPG3775_000335-T1
GF00003046	DBVPG3775_000060-T1
GF00003047	DBVPG3775_005926-T1
GF00003048	DBVPG3775_007401-T1
GF00003049	DBVPG3775_006513-T1
GF00003050	DBVPG3775_001563-T1
GF00003051	DBVPG3775_004215-T1
GF00003052	DBVPG3775_005007-T1
GF00003053	DBVPG3775_005463-T1
GF00003054	DBVPG3775_005472-T1
GF00003055	DBVPG3775_001346-T1
GF00003056	DBVPG3775_003264-T1
GF00003057	DBVPG3775_003824-T1
GF00003058	DBVPG3775_004727-T1
GF00003059	DBVPG3775_005185-T1
GF00003060	DBVPG3775_001131-T1
GF00003061	DBVPG3775_005704-T1
GF00003062	DBVPG3775_005255-T1
GF00003063	DBVPG3775_003745-T1
GF00003064	DBVPG3775_003392-T1
GF00003065	DBVPG3775_000980-T1
GF00003066	DBVPG3775_000132-T1
GF00003067	DBVPG3775_001699-T1
GF00003068	DBVPG3775_004170-T1
GF00003069	DBVPG3775_002566-T1
GF00003070	DBVPG3775_006122-T1
GF00003071	DBVPG3775_007067-T1
GF00003072	DBVPG3775_005451-T1
GF00003073	DBVPG3775_002419-T1
GF00003074	DBVPG3775_000401-T1
GF00003075	DBVPG3775_002785-T1
GF00003076	DBVPG3775_002072-T1
GF00003077	DBVPG3775_007216-T1
GF00003078	DBVPG3775_003049-T1
GF00003079	DBVPG3775_006765-T1
GF00003080	DBVPG3775_007334-T1
GF00003081	DBVPG3775_003522-T1
GF00003082	DBVPG3775_000526-T1
GF00003083	DBVPG3775_005328-T1
GF00003084	DBVPG3775_005659-T1
GF00003085	DBVPG3775_006378-T1
GF00003086	DBVPG3775_002445-T1
GF00003087	DBVPG3775_007146-T1
GF00003088	DBVPG3775_001012-T1
GF00003089	DBVPG3775_004251-T1
GF00003090	DBVPG3775_005063-T1
GF00003091	DBVPG3775_001080-T1
GF00003092	DBVPG3775_004147-T1
GF00003093	DBVPG3775_007477-T1
GF00003094	DBVPG3775_007062-T1
GF00003095	DBVPG3775_007177-T1
GF00003096	DBVPG3775_001856-T1
GF00003097	DBVPG3775_002015-T1
GF00003098	DBVPG3775_004924-T1
